,group,variable,month,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO NUEVO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,NINOS DE 6 MESES A < 1 AÑO REPETIDO,TOTALES,TOTALES,TOTALES
SAMAIPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,21,25,2,0,23,25,48
SAN AGUSTIN,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,12,2,1,1,13,3,16
SAN ANDRES,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,45,58,13,5,58,63,121
SAN ANDRES DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,7,6,1,2,8,8,16
SAN ANTONIO DE ESMORUCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3,4,0,1,3,5,8
SAN ANTONIO DE LOMERIO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,11,10,0,0,11,10,21
SAN BENITO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,38,28,8,6,46,34,80
SAN BORJA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,159,150,15,6,174,156,330
SAN BUENA VENTURA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,36,29,9,8,45,37,82
SAN CARLOS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,63,51,6,3,69,54,123
SAN IGNACIO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,100,81,9,6,109,87,196
SAN IGNACIO DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,147,125,6,3,153,128,281
SAN JAVIER(BNI),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,8,9,0,0,8,9,17
SAN JAVIER(STC),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,26,16,0,0,26,16,42
SAN JOAQUIN,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,18,13,0,0,18,13,31
SAN JOSE DE CHIQUITOS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,48,54,18,20,66,74,140
SAN JUAN DE YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,31,33,4,3,35,36,71
SAN JULIAN,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,217,188,34,42,251,230,481
SAN LORENZO(PND),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,50,43,6,5,56,48,104
SAN LORENZO(TJA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,92,60,8,3,100,63,163
SAN LUCAS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,107,77,4,1,111,78,189
SAN MATIAS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,42,38,5,1,47,39,86
SAN MIGUEL DE VELASCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,27,20,9,5,36,25,61
SAN PABLO DE LIPEZ,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,17,9,1,0,18,9,27
SAN PEDRO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,72,57,3,2,75,59,134
SAN PEDRO DE BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,75,71,0,0,75,71,146
SAN PEDRO DE CURAHUARA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,34,19,0,0,34,19,53
SAN PEDRO DE QUEMES,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3,1,0,0,3,1,4
SAN PEDRO DE TIQUINA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,4,4,3,5,7,9,16
SAN PEDRO(PND),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,7,3,0,0,7,3,10
SAN RAFAEL,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,26,22,15,10,41,32,73
SAN RAMON BENI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,22,24,0,0,22,24,46
SAN RAMON SCZ,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,37,40,2,4,39,44,83
SANTA ANA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,46,28,23,30,69,58,127
SANTA CRUZ DE LA SIERRA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3518,3089,852,890,4370,3979,8349
SANTA ROSA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,38,35,2,2,40,37,77
SANTA ROSA DEL SARA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,54,68,4,2,58,70,128
SANTIAGO DE CALLAPA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,11,12,0,3,11,15,26
SANTIAGO DE HUARI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,17,19,0,1,17,20,37
SANTIAGO DE HUATA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,5,1,0,0,5,1,6
SANTIAGO DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,11,4,1,1,12,5,17
SANTIVAÑES,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,15,24,1,4,16,28,44
SANTUARIO DE QUILLACAS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,13,4,2,0,15,4,19
SAPAHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,24,18,1,2,25,20,45
SENA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,23,15,3,0,26,15,41
SHINAOTA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,121,86,24,14,145,100,245
SICA SICA (VILLA AROMA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,72,47,1,0,73,47,120
SICAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,24,12,1,0,25,12,37
SIPE SIPE,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,175,162,42,29,217,191,408
SOPACHUY,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,25,21,0,0,25,21,46
SORACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,32,21,2,0,34,21,55
SORATA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,44,47,15,6,59,53,112
SUCRE,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,1331,1116,321,320,1652,1436,3088
TACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3,4,2,1,5,5,10
TACACOMA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,60,30,3,0,63,30,93
TACOBAMBA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,24,21,0,0,24,21,45
TACOPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,29,25,1,0,30,25,55
TAHUA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3,5,0,0,3,5,8
TAPACARI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,66,88,1,4,67,92,159
TARABUCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,52,50,1,0,53,50,103
TARACO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,6,9,2,2,8,11,19
TARATA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,28,14,10,6,38,20,58
TARIJA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,731,690,353,329,1084,1019,2103
TARVITA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,83,79,6,1,89,80,169
TEOPONTE,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,35,44,6,3,41,47,88
TIAWANACU,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,17,16,6,5,23,21,44
TINGUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,64,46,0,1,64,47,111
TIPUANI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,51,48,6,3,57,51,108
TIQUIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,281,226,17,7,298,233,531
TIRAQUE (CBBA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,33,34,12,11,45,45,90
TITO YUPANQUI (PARQUIPUJIO),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,2,0,0,0,2,0,2
TOCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,20,38,6,4,26,42,68
TODOS SANTOS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,3,0,0,0,3,0,3
TOLATA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,21,18,8,7,29,25,54
TOLEDO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,9,8,0,0,9,8,17
TOMAVE,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,32,36,0,1,32,37,69
TOMINA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,32,30,0,0,32,30,62
TORO TORO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,38,31,0,0,38,31,69
TOTORA(CBBA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,45,44,2,0,47,44,91
TOTORA(ORR),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,5,8,0,0,5,8,13
TRIGAL,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,5,4,0,1,5,5,10
TRINIDAD,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,432,320,94,88,526,408,934
TUPIZA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,178,116,18,9,196,125,321
TURCO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,15,2,0,1,15,3,18
UMALA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,24,25,0,0,24,25,49
UNCIA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,65,68,3,4,68,72,140
URIONDO (A. CONCEPCION),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,67,36,2,7,69,43,112
URUBICHA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,19,19,2,1,21,20,41
UYUNI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,86,69,11,8,97,77,174
VACAS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,38,25,5,1,43,26,69
VALLEGRANDE,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,60,59,23,30,83,89,172
VIACHA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,254,229,78,78,332,307,639
VILA VILA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,12,25,1,2,13,27,40
VILLA CHARCAS,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,58,36,3,0,61,36,97
VILLA MONTES,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,174,155,6,3,180,158,338
VILLA NUEVA (LOMA ALTA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,15,14,0,0,15,14,29
VILLA RIVERO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,41,28,9,8,50,36,86
VILLA SERRANO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,19,17,9,7,28,24,52
VILLA TUNARI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,467,368,37,40,504,408,912
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,38,42,2,3,40,45,85
VILLAZON,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,153,117,19,18,172,135,307
VINTO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,151,155,20,25,171,180,351
VITICHI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,21,14,0,0,21,14,35
WALDO BALLIVIAN,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,4,7,0,0,4,7,11
WARNES,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,361,313,71,69,432,382,814
YACO,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,26,24,2,3,28,27,55
YACUIBA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,345,361,44,38,389,399,788
YAMPARAEZ,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,23,18,0,0,23,18,41
YANACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,19,15,0,1,19,16,35
YAPACANI,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,215,160,18,17,233,177,410
YOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,24,17,0,0,24,17,41
YOTALA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,28,22,4,3,32,25,57
YUNCHARA,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,36,33,0,1,36,34,70
YUNGUYO DE LITORAL,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,2,0,0,0,2,0,2
ZUDAÑEZ,consulta externa,ninos de 6 meses a < 1 ano,2017-06-01,41,26,2,1,43,27,70
ACACIO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,10,12,0,0,10,12,22
ACHACACHI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,66,49,25,29,91,78,169
ACHOCALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,36,31,2,2,38,33,71
AIQUILE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,67,64,3,6,70,70,140
ALALAY,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,8,7,0,1,8,8,16
ALCALA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,17,11,0,2,17,13,30
ALTO BENI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,54,45,1,0,55,45,100
ANCORAIMES,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,17,20,2,0,19,20,39
ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,0,7,0,0,0,7,7
ANTEQUERA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,5,9,2,0,7,9,16
ANZALDO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,9,14,2,4,11,18,29
APOLO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,43,51,26,25,69,76,145
ARAMPAMPA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,9,6,0,0,9,6,15
ARANI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,28,19,1,0,29,19,48
ARBIETO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,65,66,12,13,77,79,156
ARQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,32,30,0,1,32,31,63
ASCENCION DE GUARAYOS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,85,78,2,0,87,78,165
ATOCHA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,38,25,3,3,41,28,69
AUCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,9,2,0,0,9,2,11
AYATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,25,11,1,1,26,12,38
AYO AYO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,14,15,0,0,14,15,29
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,105,92,3,2,108,94,202
AZURDUY,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,58,38,0,0,58,38,96
BATALLAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,13,8,4,19,17,36
BAURES,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,20,12,3,2,23,14,37
BELEN DE ANDAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,5,2,0,0,5,2,7
BELEN DE URMIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2,2,0,0,2,2,4
BELLA FLOR,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,4,0,0,11,4,15
BERMEJO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,267,254,20,13,287,267,554
BETANZOS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,84,46,5,2,89,48,137
BOLIVAR,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,19,16,0,0,19,16,35
BOLPEBRA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,4,4,0,0,4,4,8
BOYUIBE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,16,10,1,0,17,10,27
BUENA VISTA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,45,31,4,4,49,35,84
CABEZAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,104,90,2,2,106,92,198
CAIROMA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,33,31,12,14,45,45,90
"CAIZA ""D""",consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,32,26,1,2,33,28,61
CAJUATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,57,46,6,5,63,51,114
CALACOTO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,7,2,3,1,10,3,13
CALAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,16,14,1,1,17,15,32
CAMARGO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,47,36,3,4,50,40,90
CAMATAQUI (C. VILLA ABECIA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,5,6,1,0,6,6,12
CAMIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,157,124,20,30,177,154,331
CAPINOTA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,76,35,55,21,131,56,187
CAQUIAVIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,7,7,0,0,7,7,14
CARACOLLO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,52,35,9,2,61,37,98
CARANAVI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,211,155,14,14,225,169,394
CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,1,1,0,0,1,1,2
CARAPARI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,59,34,2,2,61,36,97
CARIPUYO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,22,14,0,0,22,14,36
CARMEN RIVERO TORREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,14,6,0,1,14,7,21
CATACORA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,5,3,0,14,5,19
CHACARILLA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2,2,0,1,2,3,5
CHALLAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,138,142,10,2,148,144,292
CHAQUI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,28,20,0,0,28,20,48
CHARAGUA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,89,72,5,2,94,74,168
CHARAÑA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,3,0,0,0,3,0,3
CHAYANTA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,38,30,0,0,38,30,68
CHIMORE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,200,158,12,6,212,164,376
CHIPAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,5,4,0,0,5,4,9
CHOQUE COTA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,1,1,0,0,1,1,2
CHUA COCANI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,8,2,1,0,9,2,11
CHULUMANI (V. DE LA LIBERTAD),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,92,69,0,0,92,69,161
CHUMA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,13,13,1,0,14,13,27
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,21,19,0,0,21,19,40
CKOCHAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,22,33,2,0,24,33,57
CLIZA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,66,50,11,3,77,53,130
COBIJA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,197,194,24,21,221,215,436
COCAPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,84,88,2,3,86,91,177
COCHABAMBA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,3028,2894,1191,1149,4219,4043,8262
COIPASA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,4,2,0,0,4,2,6
COLCAPIRHUA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,114,75,117,112,231,187,418
"COLCHA ""K""",consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,24,43,2,6,26,49,75
COLLANA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,10,10,0,0,10,10,20
COLOMI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,67,38,5,6,72,44,116
COLPA BELGICA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,19,10,13,14,32,24,56
COLQUECHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,95,85,0,0,95,85,180
COLQUENCHA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,27,17,7,7,34,24,58
COLQUIRI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,41,43,0,4,41,47,88
COMANCHE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,9,5,0,1,9,6,15
COMARAPA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,44,36,9,5,53,41,94
COMBAYA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2,3,0,0,2,3,5
CONCEPCION,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,60,33,15,9,75,42,117
COPACABANA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,12,11,0,0,12,11,23
CORIPATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,64,60,16,19,80,79,159
CORO CORO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,10,1,0,12,10,22
COROICO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,77,51,22,14,99,65,164
CORQUE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,10,0,0,11,10,21
COTAGAITA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,81,73,2,9,83,82,165
COTOCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,186,206,14,18,200,224,424
CUATRO CAÑADAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,91,51,20,15,111,66,177
CUCHUMUELA (V. G. VILLARROEL),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,3,4,3,1,6,5,11
CUEVO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,10,24,9,8,19,32,51
CULPINA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,39,32,5,3,44,35,79
CURAHUARA DE CARANGAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,10,9,1,1,11,10,21
CURVA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,8,6,1,0,9,6,15
DESAGUADERO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,1,9,0,0,1,9,10
EL ALTO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2898,2592,981,984,3879,3576,7455
EL CHORO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,11,8,0,0,11,8,19
EL PUENTE(STC),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,62,41,4,0,66,41,107
EL PUENTE(TJA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,38,27,1,0,39,27,66
EL TORNO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,271,195,136,134,407,329,736
EL VILLAR,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,9,6,0,0,9,6,15
ENTRE RIOS TRJ,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,73,68,2,1,75,69,144
ENTRE RIOS CBBA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,200,144,28,19,228,163,391
ESCARA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,0,1,0,0,0,1,1
ESCOMA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,14,15,0,0,14,15,29
ESMERALDA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,1,0,1,0,2,0,2
EUCALIPTUS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,15,14,0,1,15,15,30
EUREKA (SANTOS MERCADO),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,3,2,0,0,3,2,5
EXALTACION,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,12,10,0,0,12,10,22
FERNANDEZ ALONSO,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,45,33,26,14,71,47,118
FILADELFIA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,16,14,2,0,18,14,32
GENERAL SAAVEDRA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,64,66,13,21,77,87,164
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,17,30,0,1,17,31,48
GUANAY,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,40,59,6,10,46,69,115
GUAQUI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,7,15,1,1,8,16,24
GUAYARAMERIN,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,208,171,17,15,225,186,411
GUTIERREZ,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,94,68,7,7,101,75,176
HUACARETA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,39,33,2,0,41,33,74
HUACAYA (VILLA DE HUACAYA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,10,13,2,1,12,14,26
HUACHACALLA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,5,1,0,0,5,1,6
HUANUNI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,87,115,6,2,93,117,210
HUARACAJE,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,18,6,0,0,18,6,24
HUARINA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,8,10,6,12,14,22,36
HUATAJATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2,2,2,2,4,4,8
HUAYLLAMARCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,13,8,0,1,13,9,22
HUMANATA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,17,16,0,0,17,16,33
ICHOCA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,12,10,0,0,12,10,22
ICLA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,24,35,5,4,29,39,68
INCAHUASI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,42,47,1,2,43,49,92
INGAVI (HUMAITA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,3,0,0,4,3,4,7
INQUISIVI,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,36,42,0,2,36,44,80
IRUPANA (VILLA DE LANZA),consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,72,49,10,15,82,64,146
IXIAMAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,32,45,0,0,32,45,77
JESUS DE MACHACA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,17,22,12,10,29,32,61
LA ASUNTA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,115,101,11,4,126,105,231
LA GUARDIA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,456,544,63,52,519,596,1115
LA PAZ,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,2458,2445,840,871,3298,3316,6614
LAGUNILLAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,42,41,8,6,50,47,97
LAJA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,29,35,8,2,37,37,74
LAS CARRERAS,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,8,9,1,2,9,11,20
LICOMA PAMPA,consulta externa,ninos de 6 meses a < 1 ano,2017-07-01,15,3,0,0,15,3,18
