,group,variable,month,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES NUEVO,MENORES DE 6 MESES REPETIDO,MENORES DE 6 MESES REPETIDO,TOTALES,TOTALES,TOTALES
SANTA CRUZ DE LA SIERRA,consulta externa,menores de 6 meses,2017-06-01,6055,5294,1196,1091,7251,6385,13636
SANTA ROSA,consulta externa,menores de 6 meses,2017-06-01,54,28,4,1,58,29,87
SANTA ROSA DEL SARA,consulta externa,menores de 6 meses,2017-06-01,56,70,3,4,59,74,133
SANTIAGO DE CALLAPA,consulta externa,menores de 6 meses,2017-06-01,8,11,0,2,8,13,21
SANTIAGO DE HUARI,consulta externa,menores de 6 meses,2017-06-01,23,16,3,0,26,16,42
SANTIAGO DE HUATA,consulta externa,menores de 6 meses,2017-06-01,3,2,0,0,3,2,5
SANTIAGO DE MACHACA,consulta externa,menores de 6 meses,2017-06-01,5,2,0,0,5,2,7
SANTIVAÑES,consulta externa,menores de 6 meses,2017-06-01,21,19,3,1,24,20,44
SANTUARIO DE QUILLACAS,consulta externa,menores de 6 meses,2017-06-01,11,3,2,0,13,3,16
SAPAHAQUI,consulta externa,menores de 6 meses,2017-06-01,24,21,0,0,24,21,45
SENA,consulta externa,menores de 6 meses,2017-06-01,25,19,1,0,26,19,45
SHINAOTA,consulta externa,menores de 6 meses,2017-06-01,143,109,14,11,157,120,277
SICA SICA (VILLA AROMA),consulta externa,menores de 6 meses,2017-06-01,44,48,1,0,45,48,93
SICAYA,consulta externa,menores de 6 meses,2017-06-01,14,9,1,0,15,9,24
SIPE SIPE,consulta externa,menores de 6 meses,2017-06-01,193,169,25,23,218,192,410
SOPACHUY,consulta externa,menores de 6 meses,2017-06-01,25,23,1,1,26,24,50
SORACACHI,consulta externa,menores de 6 meses,2017-06-01,21,32,0,0,21,32,53
SORATA,consulta externa,menores de 6 meses,2017-06-01,77,32,14,5,91,37,128
SUCRE,consulta externa,menores de 6 meses,2017-06-01,1296,1246,368,381,1664,1627,3291
TACACHI,consulta externa,menores de 6 meses,2017-06-01,3,2,0,0,3,2,5
TACACOMA,consulta externa,menores de 6 meses,2017-06-01,40,33,0,1,40,34,74
TACOBAMBA,consulta externa,menores de 6 meses,2017-06-01,14,14,1,0,15,14,29
TACOPAYA,consulta externa,menores de 6 meses,2017-06-01,21,21,0,0,21,21,42
TAHUA,consulta externa,menores de 6 meses,2017-06-01,0,3,0,1,0,4,4
TAPACARI,consulta externa,menores de 6 meses,2017-06-01,56,70,3,2,59,72,131
TARABUCO,consulta externa,menores de 6 meses,2017-06-01,60,37,2,2,62,39,101
TARACO,consulta externa,menores de 6 meses,2017-06-01,8,7,0,4,8,11,19
TARATA,consulta externa,menores de 6 meses,2017-06-01,32,29,12,12,44,41,85
TARIJA,consulta externa,menores de 6 meses,2017-06-01,960,891,481,453,1441,1344,2785
TARVITA,consulta externa,menores de 6 meses,2017-06-01,77,72,4,0,81,72,153
TEOPONTE,consulta externa,menores de 6 meses,2017-06-01,56,80,4,5,60,85,145
TIAWANACU,consulta externa,menores de 6 meses,2017-06-01,22,13,3,1,25,14,39
TINGUIPAYA,consulta externa,menores de 6 meses,2017-06-01,47,42,1,0,48,42,90
TIPUANI,consulta externa,menores de 6 meses,2017-06-01,45,23,1,3,46,26,72
TIQUIPAYA,consulta externa,menores de 6 meses,2017-06-01,298,267,13,18,311,285,596
TIRAQUE (CBBA),consulta externa,menores de 6 meses,2017-06-01,40,28,6,14,46,42,88
TOCO,consulta externa,menores de 6 meses,2017-06-01,22,20,1,4,23,24,47
TODOS SANTOS,consulta externa,menores de 6 meses,2017-06-01,1,0,0,0,1,0,1
TOLATA,consulta externa,menores de 6 meses,2017-06-01,20,16,10,14,30,30,60
TOLEDO,consulta externa,menores de 6 meses,2017-06-01,7,6,0,1,7,7,14
TOMAVE,consulta externa,menores de 6 meses,2017-06-01,30,32,0,0,30,32,62
TOMINA,consulta externa,menores de 6 meses,2017-06-01,30,19,1,0,31,19,50
TORO TORO,consulta externa,menores de 6 meses,2017-06-01,23,22,0,1,23,23,46
TOTORA(CBBA),consulta externa,menores de 6 meses,2017-06-01,55,34,4,3,59,37,96
TOTORA(ORR),consulta externa,menores de 6 meses,2017-06-01,12,11,0,0,12,11,23
TRIGAL,consulta externa,menores de 6 meses,2017-06-01,9,0,1,0,10,0,10
TRINIDAD,consulta externa,menores de 6 meses,2017-06-01,727,621,82,113,809,734,1543
TUPIZA,consulta externa,menores de 6 meses,2017-06-01,176,188,30,52,206,240,446
TURCO,consulta externa,menores de 6 meses,2017-06-01,5,5,0,0,5,5,10
UMALA,consulta externa,menores de 6 meses,2017-06-01,15,14,0,1,15,15,30
UNCIA,consulta externa,menores de 6 meses,2017-06-01,61,72,4,4,65,76,141
URIONDO (A. CONCEPCION),consulta externa,menores de 6 meses,2017-06-01,52,62,3,11,55,73,128
URUBICHA,consulta externa,menores de 6 meses,2017-06-01,19,23,0,0,19,23,42
UYUNI,consulta externa,menores de 6 meses,2017-06-01,102,78,16,14,118,92,210
VACAS,consulta externa,menores de 6 meses,2017-06-01,18,25,0,0,18,25,43
VALLEGRANDE,consulta externa,menores de 6 meses,2017-06-01,55,51,19,23,74,74,148
VIACHA,consulta externa,menores de 6 meses,2017-06-01,341,326,91,95,432,421,853
VILA VILA,consulta externa,menores de 6 meses,2017-06-01,21,13,2,3,23,16,39
VILLA CHARCAS,consulta externa,menores de 6 meses,2017-06-01,47,37,0,2,47,39,86
VILLA MONTES,consulta externa,menores de 6 meses,2017-06-01,234,172,7,6,241,178,419
VILLA NUEVA (LOMA ALTA),consulta externa,menores de 6 meses,2017-06-01,8,10,0,0,8,10,18
VILLA RIVERO,consulta externa,menores de 6 meses,2017-06-01,30,28,7,4,37,32,69
VILLA SERRANO,consulta externa,menores de 6 meses,2017-06-01,31,27,12,16,43,43,86
VILLA TUNARI,consulta externa,menores de 6 meses,2017-06-01,461,446,11,16,472,462,934
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,menores de 6 meses,2017-06-01,31,28,2,2,33,30,63
VILLAZON,consulta externa,menores de 6 meses,2017-06-01,126,144,35,32,161,176,337
VINTO,consulta externa,menores de 6 meses,2017-06-01,185,152,28,31,213,183,396
VITICHI,consulta externa,menores de 6 meses,2017-06-01,17,13,0,1,17,14,31
WALDO BALLIVIAN,consulta externa,menores de 6 meses,2017-06-01,6,3,0,0,6,3,9
WARNES,consulta externa,menores de 6 meses,2017-06-01,461,787,52,52,513,839,1352
YACO,consulta externa,menores de 6 meses,2017-06-01,34,13,1,0,35,13,48
YACUIBA,consulta externa,menores de 6 meses,2017-06-01,454,474,83,86,537,560,1097
YAMPARAEZ,consulta externa,menores de 6 meses,2017-06-01,8,10,0,0,8,10,18
YANACACHI,consulta externa,menores de 6 meses,2017-06-01,29,15,2,0,31,15,46
YAPACANI,consulta externa,menores de 6 meses,2017-06-01,232,244,16,19,248,263,511
YOCALLA,consulta externa,menores de 6 meses,2017-06-01,23,28,1,2,24,30,54
YOTALA,consulta externa,menores de 6 meses,2017-06-01,26,14,1,4,27,18,45
YUNCHARA,consulta externa,menores de 6 meses,2017-06-01,32,35,0,0,32,35,67
ZUDAÑEZ,consulta externa,menores de 6 meses,2017-06-01,29,22,0,1,29,23,52
ACACIO,consulta externa,menores de 6 meses,2017-07-01,4,11,0,0,4,11,15
ACHACACHI,consulta externa,menores de 6 meses,2017-07-01,81,106,27,27,108,133,241
ACHOCALLA,consulta externa,menores de 6 meses,2017-07-01,43,45,4,1,47,46,93
AIQUILE,consulta externa,menores de 6 meses,2017-07-01,66,66,7,13,73,79,152
ALALAY,consulta externa,menores de 6 meses,2017-07-01,0,7,1,0,1,7,8
ALCALA,consulta externa,menores de 6 meses,2017-07-01,2,7,0,1,2,8,10
ALTO BENI,consulta externa,menores de 6 meses,2017-07-01,59,48,0,0,59,48,107
ANCORAIMES,consulta externa,menores de 6 meses,2017-07-01,9,16,0,0,9,16,25
ANDAMARCA,consulta externa,menores de 6 meses,2017-07-01,7,8,0,0,7,8,15
ANTEQUERA,consulta externa,menores de 6 meses,2017-07-01,7,6,1,1,8,7,15
ANZALDO,consulta externa,menores de 6 meses,2017-07-01,8,9,3,5,11,14,25
APOLO,consulta externa,menores de 6 meses,2017-07-01,50,53,22,25,72,78,150
ARAMPAMPA,consulta externa,menores de 6 meses,2017-07-01,3,7,0,0,3,7,10
ARANI,consulta externa,menores de 6 meses,2017-07-01,9,13,3,1,12,14,26
ARBIETO,consulta externa,menores de 6 meses,2017-07-01,67,61,6,17,73,78,151
ARQUE,consulta externa,menores de 6 meses,2017-07-01,24,20,0,1,24,21,45
ASCENCION DE GUARAYOS,consulta externa,menores de 6 meses,2017-07-01,113,98,0,3,113,101,214
ATOCHA,consulta externa,menores de 6 meses,2017-07-01,56,31,2,0,58,31,89
AUCAPATA,consulta externa,menores de 6 meses,2017-07-01,8,5,0,0,8,5,13
AYATA,consulta externa,menores de 6 meses,2017-07-01,20,21,1,0,21,21,42
AYO AYO,consulta externa,menores de 6 meses,2017-07-01,14,12,0,0,14,12,26
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,menores de 6 meses,2017-07-01,107,80,8,1,115,81,196
AZURDUY,consulta externa,menores de 6 meses,2017-07-01,37,29,1,0,38,29,67
BATALLAS,consulta externa,menores de 6 meses,2017-07-01,21,25,6,2,27,27,54
BAURES,consulta externa,menores de 6 meses,2017-07-01,23,17,8,3,31,20,51
BELEN DE ANDAMARCA,consulta externa,menores de 6 meses,2017-07-01,4,1,0,1,4,2,6
BELEN DE URMIRI,consulta externa,menores de 6 meses,2017-07-01,6,2,0,0,6,2,8
BELLA FLOR,consulta externa,menores de 6 meses,2017-07-01,15,7,0,0,15,7,22
BERMEJO,consulta externa,menores de 6 meses,2017-07-01,299,261,23,24,322,285,607
BETANZOS,consulta externa,menores de 6 meses,2017-07-01,63,64,1,3,64,67,131
BOLIVAR,consulta externa,menores de 6 meses,2017-07-01,14,12,0,0,14,12,26
BOLPEBRA,consulta externa,menores de 6 meses,2017-07-01,2,5,0,0,2,5,7
BOYUIBE,consulta externa,menores de 6 meses,2017-07-01,15,11,0,0,15,11,26
BUENA VISTA,consulta externa,menores de 6 meses,2017-07-01,71,58,3,2,74,60,134
CABEZAS,consulta externa,menores de 6 meses,2017-07-01,102,81,7,2,109,83,192
CAIROMA,consulta externa,menores de 6 meses,2017-07-01,21,20,9,13,30,33,63
"CAIZA ""D""",consulta externa,menores de 6 meses,2017-07-01,28,18,1,0,29,18,47
CAJUATA,consulta externa,menores de 6 meses,2017-07-01,26,29,0,0,26,29,55
CALACOTO,consulta externa,menores de 6 meses,2017-07-01,8,9,0,0,8,9,17
CALAMARCA,consulta externa,menores de 6 meses,2017-07-01,43,21,0,0,43,21,64
CAMARGO,consulta externa,menores de 6 meses,2017-07-01,49,29,5,3,54,32,86
CAMATAQUI (C. VILLA ABECIA),consulta externa,menores de 6 meses,2017-07-01,12,12,0,0,12,12,24
CAMIRI,consulta externa,menores de 6 meses,2017-07-01,176,189,19,32,195,221,416
CAPINOTA,consulta externa,menores de 6 meses,2017-07-01,58,41,23,19,81,60,141
CAQUIAVIRI,consulta externa,menores de 6 meses,2017-07-01,3,13,0,0,3,13,16
CARACOLLO,consulta externa,menores de 6 meses,2017-07-01,54,36,2,4,56,40,96
CARANAVI,consulta externa,menores de 6 meses,2017-07-01,239,219,20,26,259,245,504
CARANGAS,consulta externa,menores de 6 meses,2017-07-01,0,1,0,0,0,1,1
CARAPARI,consulta externa,menores de 6 meses,2017-07-01,50,59,4,3,54,62,116
CARIPUYO,consulta externa,menores de 6 meses,2017-07-01,23,6,0,0,23,6,29
CARMEN RIVERO TORREZ,consulta externa,menores de 6 meses,2017-07-01,11,8,0,1,11,9,20
CATACORA,consulta externa,menores de 6 meses,2017-07-01,3,6,2,1,5,7,12
CHACARILLA,consulta externa,menores de 6 meses,2017-07-01,5,1,1,0,6,1,7
CHALLAPATA,consulta externa,menores de 6 meses,2017-07-01,193,141,7,10,200,151,351
CHAQUI,consulta externa,menores de 6 meses,2017-07-01,19,17,1,3,20,20,40
CHARAGUA,consulta externa,menores de 6 meses,2017-07-01,82,87,2,4,84,91,175
CHARAÑA,consulta externa,menores de 6 meses,2017-07-01,6,0,0,0,6,0,6
CHAYANTA,consulta externa,menores de 6 meses,2017-07-01,29,29,1,0,30,29,59
CHIMORE,consulta externa,menores de 6 meses,2017-07-01,191,135,15,6,206,141,347
CHIPAYA,consulta externa,menores de 6 meses,2017-07-01,6,6,0,0,6,6,12
CHOQUE COTA,consulta externa,menores de 6 meses,2017-07-01,2,1,0,0,2,1,3
CHUA COCANI,consulta externa,menores de 6 meses,2017-07-01,6,4,1,1,7,5,12
CHULUMANI (V. DE LA LIBERTAD),consulta externa,menores de 6 meses,2017-07-01,91,64,1,0,92,64,156
CHUMA,consulta externa,menores de 6 meses,2017-07-01,5,11,0,1,5,12,17
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,menores de 6 meses,2017-07-01,9,18,0,0,9,18,27
CKOCHAS,consulta externa,menores de 6 meses,2017-07-01,27,14,1,0,28,14,42
CLIZA,consulta externa,menores de 6 meses,2017-07-01,71,52,5,6,76,58,134
COBIJA,consulta externa,menores de 6 meses,2017-07-01,281,239,18,23,299,262,561
COCAPATA,consulta externa,menores de 6 meses,2017-07-01,45,59,1,1,46,60,106
COCHABAMBA,consulta externa,menores de 6 meses,2017-07-01,3070,2897,1111,1033,4181,3930,8111
COIPASA,consulta externa,menores de 6 meses,2017-07-01,1,1,0,0,1,1,2
COLCAPIRHUA,consulta externa,menores de 6 meses,2017-07-01,122,99,128,121,250,220,470
"COLCHA ""K""",consulta externa,menores de 6 meses,2017-07-01,25,37,2,7,27,44,71
COLLANA,consulta externa,menores de 6 meses,2017-07-01,2,4,0,0,2,4,6
COLOMI,consulta externa,menores de 6 meses,2017-07-01,48,44,6,8,54,52,106
COLPA BELGICA,consulta externa,menores de 6 meses,2017-07-01,31,28,23,11,54,39,93
COLQUECHACA,consulta externa,menores de 6 meses,2017-07-01,99,83,0,1,99,84,183
COLQUENCHA,consulta externa,menores de 6 meses,2017-07-01,15,8,8,9,23,17,40
COLQUIRI,consulta externa,menores de 6 meses,2017-07-01,24,20,1,1,25,21,46
COMANCHE,consulta externa,menores de 6 meses,2017-07-01,5,8,1,0,6,8,14
COMARAPA,consulta externa,menores de 6 meses,2017-07-01,67,54,16,18,83,72,155
COMBAYA,consulta externa,menores de 6 meses,2017-07-01,4,1,0,0,4,1,5
CONCEPCION,consulta externa,menores de 6 meses,2017-07-01,43,43,6,8,49,51,100
COPACABANA,consulta externa,menores de 6 meses,2017-07-01,23,14,1,0,24,14,38
CORIPATA,consulta externa,menores de 6 meses,2017-07-01,64,52,9,9,73,61,134
CORO CORO,consulta externa,menores de 6 meses,2017-07-01,14,9,1,1,15,10,25
COROICO,consulta externa,menores de 6 meses,2017-07-01,86,56,18,19,104,75,179
CORQUE,consulta externa,menores de 6 meses,2017-07-01,12,12,0,1,12,13,25
COTAGAITA,consulta externa,menores de 6 meses,2017-07-01,47,59,4,6,51,65,116
COTOCA,consulta externa,menores de 6 meses,2017-07-01,199,251,21,13,220,264,484
CUATRO CAÑADAS,consulta externa,menores de 6 meses,2017-07-01,96,79,11,12,107,91,198
CUCHUMUELA (V. G. VILLARROEL),consulta externa,menores de 6 meses,2017-07-01,1,5,0,0,1,5,6
CUEVO,consulta externa,menores de 6 meses,2017-07-01,11,13,2,5,13,18,31
CULPINA,consulta externa,menores de 6 meses,2017-07-01,30,34,2,1,32,35,67
CURAHUARA DE CARANGAS,consulta externa,menores de 6 meses,2017-07-01,12,7,0,0,12,7,19
CURVA,consulta externa,menores de 6 meses,2017-07-01,7,4,0,1,7,5,12
DESAGUADERO,consulta externa,menores de 6 meses,2017-07-01,6,7,0,0,6,7,13
EL ALTO,consulta externa,menores de 6 meses,2017-07-01,3830,3707,1266,1180,5096,4887,9983
EL CHORO,consulta externa,menores de 6 meses,2017-07-01,1,0,0,0,1,0,1
EL PUENTE(STC),consulta externa,menores de 6 meses,2017-07-01,37,45,0,0,37,45,82
EL PUENTE(TJA),consulta externa,menores de 6 meses,2017-07-01,26,21,0,1,26,22,48
EL TORNO,consulta externa,menores de 6 meses,2017-07-01,222,182,67,75,289,257,546
EL VILLAR,consulta externa,menores de 6 meses,2017-07-01,4,5,0,0,4,5,9
ENTRE RIOS TRJ,consulta externa,menores de 6 meses,2017-07-01,76,69,3,5,79,74,153
ENTRE RIOS CBBA,consulta externa,menores de 6 meses,2017-07-01,208,162,16,14,224,176,400
ESCOMA,consulta externa,menores de 6 meses,2017-07-01,9,20,0,0,9,20,29
EUCALIPTUS,consulta externa,menores de 6 meses,2017-07-01,8,8,0,1,8,9,17
EUREKA (SANTOS MERCADO),consulta externa,menores de 6 meses,2017-07-01,3,4,1,0,4,4,8
EXALTACION,consulta externa,menores de 6 meses,2017-07-01,11,12,0,0,11,12,23
FERNANDEZ ALONSO,consulta externa,menores de 6 meses,2017-07-01,56,67,19,16,75,83,158
FILADELFIA,consulta externa,menores de 6 meses,2017-07-01,15,16,0,0,15,16,31
GENERAL SAAVEDRA,consulta externa,menores de 6 meses,2017-07-01,103,95,17,12,120,107,227
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,menores de 6 meses,2017-07-01,17,24,0,0,17,24,41
GUANAY,consulta externa,menores de 6 meses,2017-07-01,79,89,12,8,91,97,188
GUAQUI,consulta externa,menores de 6 meses,2017-07-01,7,6,1,0,8,6,14
GUAYARAMERIN,consulta externa,menores de 6 meses,2017-07-01,201,168,22,13,223,181,404
GUTIERREZ,consulta externa,menores de 6 meses,2017-07-01,61,56,3,7,64,63,127
HUACARETA,consulta externa,menores de 6 meses,2017-07-01,28,52,3,4,31,56,87
HUACAYA (VILLA DE HUACAYA),consulta externa,menores de 6 meses,2017-07-01,11,6,0,0,11,6,17
HUACHACALLA,consulta externa,menores de 6 meses,2017-07-01,1,0,0,0,1,0,1
HUANUNI,consulta externa,menores de 6 meses,2017-07-01,89,91,7,12,96,103,199
HUARACAJE,consulta externa,menores de 6 meses,2017-07-01,6,11,0,0,6,11,17
HUARINA,consulta externa,menores de 6 meses,2017-07-01,11,6,9,18,20,24,44
HUATAJATA,consulta externa,menores de 6 meses,2017-07-01,6,1,3,0,9,1,10
HUAYLLAMARCA,consulta externa,menores de 6 meses,2017-07-01,6,2,0,0,6,2,8
HUMANATA,consulta externa,menores de 6 meses,2017-07-01,4,7,0,0,4,7,11
ICHOCA,consulta externa,menores de 6 meses,2017-07-01,6,11,0,0,6,11,17
ICLA,consulta externa,menores de 6 meses,2017-07-01,25,23,7,1,32,24,56
INCAHUASI,consulta externa,menores de 6 meses,2017-07-01,46,28,1,0,47,28,75
INGAVI (HUMAITA),consulta externa,menores de 6 meses,2017-07-01,45,3,0,8,45,11,56
INQUISIVI,consulta externa,menores de 6 meses,2017-07-01,31,37,0,0,31,37,68
IRUPANA (VILLA DE LANZA),consulta externa,menores de 6 meses,2017-07-01,80,55,13,16,93,71,164
IXIAMAS,consulta externa,menores de 6 meses,2017-07-01,31,33,0,0,31,33,64
JESUS DE MACHACA,consulta externa,menores de 6 meses,2017-07-01,37,38,20,9,57,47,104
LA ASUNTA,consulta externa,menores de 6 meses,2017-07-01,100,108,5,7,105,115,220
LA GUARDIA,consulta externa,menores de 6 meses,2017-07-01,552,434,65,57,617,491,1108
LA PAZ,consulta externa,menores de 6 meses,2017-07-01,3564,3449,988,1171,4552,4620,9172
LA RIVERA,consulta externa,menores de 6 meses,2017-07-01,2,0,0,0,2,0,2
LAGUNILLAS,consulta externa,menores de 6 meses,2017-07-01,25,39,8,5,33,44,77
LAJA,consulta externa,menores de 6 meses,2017-07-01,31,31,2,0,33,31,64
LAS CARRERAS,consulta externa,menores de 6 meses,2017-07-01,2,4,0,2,2,6,8
LICOMA PAMPA,consulta externa,menores de 6 meses,2017-07-01,9,4,0,0,9,4,13
LLALLAGUA,consulta externa,menores de 6 meses,2017-07-01,170,182,5,1,175,183,358
LLICA,consulta externa,menores de 6 meses,2017-07-01,8,2,0,0,8,2,10
LORETO,consulta externa,menores de 6 meses,2017-07-01,12,7,1,0,13,7,20
LURIBAY,consulta externa,menores de 6 meses,2017-07-01,23,14,7,2,30,16,46
MACHACAMARCA,consulta externa,menores de 6 meses,2017-07-01,10,9,0,1,10,10,20
MACHARETI,consulta externa,menores de 6 meses,2017-07-01,28,26,0,0,28,26,54
MAGDALENA,consulta externa,menores de 6 meses,2017-07-01,39,28,4,1,43,29,72
MAIRANA,consulta externa,menores de 6 meses,2017-07-01,28,40,2,5,30,45,75
MALLA,consulta externa,menores de 6 meses,2017-07-01,11,5,0,0,11,5,16
MAPIRI,consulta externa,menores de 6 meses,2017-07-01,74,71,25,22,99,93,192
MECAPACA,consulta externa,menores de 6 meses,2017-07-01,28,22,4,1,32,23,55
MINEROS,consulta externa,menores de 6 meses,2017-07-01,79,65,23,19,102,84,186
MIZQUE,consulta externa,menores de 6 meses,2017-07-01,97,85,6,4,103,89,192
MOCOMOCO,consulta externa,menores de 6 meses,2017-07-01,30,13,1,0,31,13,44
MOJINETE,consulta externa,menores de 6 meses,2017-07-01,0,0,1,2,1,2,3
MOJOCOYA,consulta externa,menores de 6 meses,2017-07-01,12,5,4,5,16,10,26
MONTEAGUDO,consulta externa,menores de 6 meses,2017-07-01,168,158,5,7,173,165,338
MONTERO,consulta externa,menores de 6 meses,2017-07-01,767,742,70,62,837,804,1641
MORO MORO,consulta externa,menores de 6 meses,2017-07-01,4,9,0,4,4,13,17
MOROCHATA,consulta externa,menores de 6 meses,2017-07-01,26,24,2,3,28,27,55
NACEBE (SANTA ROSA DEL ABUNA),consulta externa,menores de 6 meses,2017-07-01,8,3,0,0,8,3,11
NAZACARA DE PACAJES,consulta externa,menores de 6 meses,2017-07-01,0,2,0,2,0,4,4
NUEVO MANOA (NUEVA ESPERANZA),consulta externa,menores de 6 meses,2017-07-01,8,13,0,1,8,14,22
OCURI,consulta externa,menores de 6 meses,2017-07-01,27,17,0,0,27,17,44
OKINAWA,consulta externa,menores de 6 meses,2017-07-01,64,47,5,3,69,50,119
OMEREQUE,consulta externa,menores de 6 meses,2017-07-01,22,33,3,0,25,33,58
ORURO,consulta externa,menores de 6 meses,2017-07-01,1318,1246,394,355,1712,1601,3313
PADCAYA,consulta externa,menores de 6 meses,2017-07-01,46,39,2,6,48,45,93
PADILLA,consulta externa,menores de 6 meses,2017-07-01,40,39,2,0,42,39,81
PAILON,consulta externa,menores de 6 meses,2017-07-01,116,101,2,12,118,113,231
PALCA,consulta externa,menores de 6 meses,2017-07-01,36,21,5,3,41,24,65
PALOS BLANCOS,consulta externa,menores de 6 meses,2017-07-01,137,117,15,5,152,122,274
PAMPA AULLAGAS,consulta externa,menores de 6 meses,2017-07-01,3,5,0,0,3,5,8
PAMPA GRANDE,consulta externa,menores de 6 meses,2017-07-01,22,16,2,0,24,16,40
PAPEL PAMPA,consulta externa,menores de 6 meses,2017-07-01,7,9,1,1,8,10,18
PASORAPA,consulta externa,menores de 6 meses,2017-07-01,2,7,0,0,2,7,9
PATACAMAYA,consulta externa,menores de 6 meses,2017-07-01,95,50,3,1,98,51,149
PAZÑA,consulta externa,menores de 6 meses,2017-07-01,17,14,0,1,17,15,32
PELECHUCO,consulta externa,menores de 6 meses,2017-07-01,19,17,0,2,19,19,38
POCOATA,consulta externa,menores de 6 meses,2017-07-01,31,24,0,0,31,24,55
POCONA,consulta externa,menores de 6 meses,2017-07-01,31,27,2,1,33,28,61
POJO (CBBA),consulta externa,menores de 6 meses,2017-07-01,61,51,2,3,63,54,117
POOPO,consulta externa,menores de 6 meses,2017-07-01,8,14,2,2,10,16,26
PORCO,consulta externa,menores de 6 meses,2017-07-01,24,21,1,0,25,21,46
POROMA,consulta externa,menores de 6 meses,2017-07-01,40,20,0,0,40,20,60
PORONGO,consulta externa,menores de 6 meses,2017-07-01,40,45,2,3,42,48,90
PORTACHUELO,consulta externa,menores de 6 meses,2017-07-01,73,72,1,0,74,72,146
PORVENIR,consulta externa,menores de 6 meses,2017-07-01,29,16,2,0,31,16,47
POSTRER VALLE,consulta externa,menores de 6 meses,2017-07-01,5,5,0,1,5,6,11
POTOSI,consulta externa,menores de 6 meses,2017-07-01,1093,965,54,40,1147,1005,2152
PRESTO,consulta externa,menores de 6 meses,2017-07-01,8,15,0,0,8,15,23
PUCARA,consulta externa,menores de 6 meses,2017-07-01,4,2,0,0,4,2,6
PUCARANI,consulta externa,menores de 6 meses,2017-07-01,38,40,0,1,38,41,79
PUERTO ACOSTA,consulta externa,menores de 6 meses,2017-07-01,21,17,0,0,21,17,38
PUERTO CARABUCO,consulta externa,menores de 6 meses,2017-07-01,10,17,2,2,12,19,31
PUERTO GONZALO MORENO,consulta externa,menores de 6 meses,2017-07-01,44,22,2,2,46,24,70
PUERTO PEREZ,consulta externa,menores de 6 meses,2017-07-01,4,5,0,0,4,5,9
PUERTO QUIJARRO,consulta externa,menores de 6 meses,2017-07-01,48,40,5,1,53,41,94
PUERTO RICO,consulta externa,menores de 6 meses,2017-07-01,27,26,1,0,28,26,54
PUERTO SILES,consulta externa,menores de 6 meses,2017-07-01,7,2,1,0,8,2,10
PUERTO SUAREZ,consulta externa,menores de 6 meses,2017-07-01,109,86,10,11,119,97,216
PUERTO VILLARROEL,consulta externa,menores de 6 meses,2017-07-01,477,367,17,23,494,390,884
PUNA,consulta externa,menores de 6 meses,2017-07-01,29,27,0,0,29,27,56
PUNATA,consulta externa,menores de 6 meses,2017-07-01,109,99,18,12,127,111,238
QUIABAYA,consulta externa,menores de 6 meses,2017-07-01,17,4,2,2,19,6,25
QUILLACOLLO,consulta externa,menores de 6 meses,2017-07-01,418,459,351,361,769,820,1589
QUIME,consulta externa,menores de 6 meses,2017-07-01,27,40,0,2,27,42,69
QUIRUSILLAS,consulta externa,menores de 6 meses,2017-07-01,3,4,1,0,4,4,8
RAVELO,consulta externa,menores de 6 meses,2017-07-01,26,17,0,1,26,18,44
REYES,consulta externa,menores de 6 meses,2017-07-01,48,59,18,18,66,77,143
RIBERALTA,consulta externa,menores de 6 meses,2017-07-01,608,570,196,197,804,767,1571
ROBORE,consulta externa,menores de 6 meses,2017-07-01,51,50,2,3,53,53,106
RURRENABAQUE,consulta externa,menores de 6 meses,2017-07-01,73,75,3,2,76,77,153
SABAYA,consulta externa,menores de 6 meses,2017-07-01,3,7,0,0,3,7,10
SACABA,consulta externa,menores de 6 meses,2017-07-01,660,587,207,182,867,769,1636
SACABAMBA,consulta externa,menores de 6 meses,2017-07-01,4,8,0,1,4,9,13
SACACA,consulta externa,menores de 6 meses,2017-07-01,53,29,0,0,53,29,82
SAIPINA,consulta externa,menores de 6 meses,2017-07-01,17,15,6,2,23,17,40
SALINAS DE GARCI MENDOZA,consulta externa,menores de 6 meses,2017-07-01,21,12,0,0,21,12,33
SAMAIPATA,consulta externa,menores de 6 meses,2017-07-01,33,37,1,1,34,38,72
SAN AGUSTIN,consulta externa,menores de 6 meses,2017-07-01,6,6,1,0,7,6,13
SAN ANDRES,consulta externa,menores de 6 meses,2017-07-01,42,71,4,3,46,74,120
SAN ANDRES DE MACHACA,consulta externa,menores de 6 meses,2017-07-01,9,3,5,0,14,3,17
SAN ANTONIO DE ESMORUCO,consulta externa,menores de 6 meses,2017-07-01,9,2,1,0,10,2,12
SAN ANTONIO DE LOMERIO,consulta externa,menores de 6 meses,2017-07-01,17,12,0,0,17,12,29
SAN BENITO,consulta externa,menores de 6 meses,2017-07-01,26,30,5,8,31,38,69
SAN BORJA,consulta externa,menores de 6 meses,2017-07-01,163,184,6,8,169,192,361
