municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,30,30
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,13,13
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,12,12
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,21,21
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
POOPO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,13,13
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,3,3
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,875,875
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,4,4
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,432,432
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,908,908
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,55,55
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,594,594
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,10,10
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,18,18
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,341,341
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,10,10
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,7,7
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,22,22
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,7,7
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,113,113
SAN IGNACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,42,42
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,8,8
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,32,32
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,29,29
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,3,3
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,4,4
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,3921,3921
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
SANTUARIO DE QUILLACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,18,18
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,4,4
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,5,5
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,5,5
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1642,1642
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,40,40
TARACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1422,1422
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,5,5
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
TIAHUANACU,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,3,3
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,145,145
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,5,5
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,26,26
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1188,1188
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,411,411
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,8,8
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,29,29
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,28,28
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,283,283
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,56,56
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,225,225
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,6,6
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,193,193
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,111,111
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
WALDO BALLIVIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,342,342
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,2,2
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,662,662
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,4,4
YANACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,533,533
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-07-01,4,4
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,156,156
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,28,28
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,25,25
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,832,832
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,8,8
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CAJUATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,97,97
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,128,128
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,49,49
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,62,62
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,11,11
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,17,17
CHAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,38,38
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,28,28
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,37,37
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,764,764
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5797,5797
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,59,59
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,9,9
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,31,31
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,140,140
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,39,39
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,9,9
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1643,1643
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,157,157
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,50,50
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,9,9
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,10,10
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,196,196
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
HUARINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,12,12
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,144,144
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,10719,10719
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,68,68
MACHACAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,22,22
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,19,19
MAPIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,32,32
MOCOMOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,62,62
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2630,2630
MORO MORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,14,14
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1818,1818
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,8,8
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,31,31
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,16,16
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,23,23
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
POJO (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,25,25
POSTRER VALLE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,759,759
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
PUERTO QUIJARRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,394,394
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,6,6
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1033,1033
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,297,297
QUIME,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
QUIRUSILLAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,558,558
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,12,12
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,403,403
SACABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,8,8
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,11,11
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,6,6
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,28,28
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,23,23
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,115,115
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,41,41
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,22,22
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,27,27
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,9,9
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5734,5734
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,12,12
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
SORACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2353,2353
TACACOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,62,62
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1358,1358
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,11,11
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
TINGUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,5,5
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,210,210
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
TOCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,2,2
TODOS SANTOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
TOLEDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,4,4
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1371,1371
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,300,300
UNCIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,22,22
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,31,31
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,43,43
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,282,282
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,37,37
VILLA NUEVA (LOMA ALTA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,6,6
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,202,202
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,230,230
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,128,128
VITICHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,3,3
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,341,341
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,595,595
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,524,524
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,1,1
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-08-01,7,7
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,191,191
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,23,23
ALCALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,1,1
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,4,4
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,5,5
ARAMPAMPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2021-09-01,4,4
