municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,50,50
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,120,120
TODOS SANTOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,2,2
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,25,25
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,259,259
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,37,37
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,312,312
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,205,205
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,81,81
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,52,52
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,124,124
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,892,892
TURCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,82,82
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,82,82
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,199,199
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,32,32
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,1,1
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,93,93
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,120,120
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,219,219
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,217,217
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,72,72
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,403,403
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,72,72
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,96,96
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,388,388
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,706,706
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,294,294
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,408,408
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,239,239
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,56,56
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,30,30
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,344,344
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,155,155
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,324,324
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,300,300
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,198,198
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,947,947
YOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,88,88
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,242,242
YUNCHARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,41,41
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-07-01,204,204
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,313,313
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,56,56
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,138,138
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,60,60
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,170,170
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,11,11
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,110,110
ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,107,107
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,88,88
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,276,276
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,69,69
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,62,62
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,161,161
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,260,260
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,15,15
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,417,417
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,90,90
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,179,179
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,325,325
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,40,40
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,103,103
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,117,117
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,25,25
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,36,36
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,79,79
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,566,566
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,31,31
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,16,16
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,375,375
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,76,76
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,25,25
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,50,50
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,10,10
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,93,93
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,436,436
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,83,83
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,464,464
CAPINOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,7,7
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,162,162
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,282,282
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,28,28
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,54,54
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,15,15
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,675,675
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,221,221
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,88,88
CHARAÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,126,126
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,94,94
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,465,465
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,278,278
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,102,102
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,214,214
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,200,200
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,42,42
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,133,133
COIPASA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,45,45
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,208,208
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,90,90
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,26,26
COLOMI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,123,123
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,58,58
COLQUIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,53,53
COMANCHE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,18,18
COMARAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,511,511
COMBAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,168,168
CONCEPCION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,64,64
COPACABANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,24,24
CORIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
CORO CORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,41,41
COROICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,113,113
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,72,72
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,1027,1027
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,119,119
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,280,280
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,59,59
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,322,322
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,118,118
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,23,23
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,12,12
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,2597,2597
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,10,10
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,63,63
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,141,141
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,317,317
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,149,149
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,287,287
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,16,16
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,21,21
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,92,92
FILADELFIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,5,5
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,184,184
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,30,30
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,56,56
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,30,30
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,542,542
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,26,26
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,297,297
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,81,81
HUACHACALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,28,28
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,89,89
HUARACAJE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,16,16
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,216,216
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,91,91
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,10,10
ICHOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,312,312
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,508,508
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,5,5
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,71,71
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,143,143
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,28,28
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,110,110
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,117,117
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,14,14
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,513,513
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,150,150
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,162,162
LICOMA PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,4,4
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,116,116
LLICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,369,369
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,89,89
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,79,79
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,30,30
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,289,289
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,115,115
MAIRANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,94,94
MALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,75,75
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,50,50
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,71,71
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,231,231
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,442,442
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,47,47
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,170,170
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,496,496
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,818,818
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,111,111
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,18,18
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,147,147
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,40,40
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,407,407
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,567,567
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,506,506
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,149,149
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,146,146
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,164,164
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,246,246
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,42,42
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,37,37
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,15,15
PATACAMAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,25,25
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,59,59
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,36,36
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,353,353
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,115,115
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,213,213
PORCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,23,23
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,663,663
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,90,90
POSTRER VALLE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,1459,1459
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,399,399
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,61,61
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,241,241
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,64,64
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,181,181
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,98,98
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,96,96
PUERTO QUIJARRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,130,130
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,131,131
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,57,57
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,166,166
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,256,256
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,440,440
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,472,472
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,72,72
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,170,170
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,31,31
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,338,338
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,90,90
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,876,876
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,15,15
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,152,152
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,50,50
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,732,732
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,25,25
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,129,129
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,262,262
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,225,225
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,130,130
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,48,48
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,95,95
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,109,109
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,20,20
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,97,97
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,841,841
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,55,55
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,244,244
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,294,294
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,144,144
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,8,8
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,46,46
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,77,77
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,546,546
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,14,14
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,42,42
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,1158,1158
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,29,29
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,76,76
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,62,62
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,103,103
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,66,66
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,14,14
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,175,175
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,210,210
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,29,29
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,983,983
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,105,105
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,5,5
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,23,23
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,261,261
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,125,125
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,77,77
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2022-08-01,15,15
