municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,25,25
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,32,32
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,68,68
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,17,17
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,26,26
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,55,55
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,61,61
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,37,37
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,51,51
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,38,38
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,173,173
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,43,43
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,42,42
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,70,70
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,45,45
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,46,46
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,114,114
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,141,141
COIPASA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,51,51
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,23,23
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,72,72
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,16,16
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,47,47
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,60,60
COMBAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,32,32
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
COPACABANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,10,10
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,31,31
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,34,34
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,133,133
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,22,22
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,22,22
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
CUEVO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,21,21
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,47,47
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,906,906
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,187,187
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,71,71
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,91,91
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,15,15
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,44,44
FILADELFIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
GAIOC JATUN AYLLU YURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,24,24
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
GUANAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,60,60
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,23,23
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,17,17
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,63,63
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,79,79
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,47,47
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,10,10
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,93,93
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,46,46
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,47,47
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,209,209
LA RIVERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,32,32
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,11,11
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,18,18
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,68,68
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,17,17
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
MALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,9,9
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,42,42
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,15,15
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,51,51
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,8,8
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,50,50
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,270,270
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,11,11
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,21,21
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,20,20
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,9,9
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,919,919
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,56,56
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,43,43
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,8,8
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,9,9
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,81,81
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,11,11
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,28,28
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,50,50
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,16,16
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,153,153
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,40,40
POJO (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
POOPO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
PORCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,33,33
POROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,69,69
PORONGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
PORVENIR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
POTOSI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,524,524
PRESTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,40,40
PUCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,8,8
PUCARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,126,126
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,15,15
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,17,17
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,28,28
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,43,43
PUERTO RICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,115,115
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,59,59
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,640,640
QUIABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,8,8
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,216,216
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,51,51
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,140,140
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,48,48
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,38,38
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,36,36
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,170,170
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,12,12
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,45,45
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,44,44
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,134,134
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,58,58
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,11,11
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,29,29
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,218,218
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,39,39
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,14,14
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,80,80
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,57,57
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
SAN JAVIER(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
SAN JOAQUIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,81,81
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,44,44
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,18,18
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,16,16
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,35,35
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,116,116
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,40,40
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,112,112
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,40,40
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2153,2153
SANTA ROSA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,83,83
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,21,21
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,21,21
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,14,14
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,17,17
SENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,44,44
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,37,37
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,7,7
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,62,62
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,55,55
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,471,471
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,14,14
TACOBAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,33,33
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,10,10
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,75,75
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,208,208
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,66,66
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,43,43
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,68,68
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,64,64
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,26,26
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,11,11
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,19,19
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,10,10
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,65,65
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,3,3
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,39,39
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,6,6
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,394,394
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,88,88
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,47,47
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,30,30
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,100,100
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,64,64
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,53,53
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,43,43
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,37,37
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,202,202
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,38,38
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,32,32
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,13,13
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,19,19
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,232,232
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,21,21
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,198,198
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,87,87
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,27,27
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,9,9
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,209,209
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,19,19
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,141,141
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,55,55
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,32,32
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,529,529
YOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,5,5
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,41,41
YUNCHARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,25,25
YUNGUYO DE LITORAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-08-01,42,42
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-09-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-09-01,37,37
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-09-01,160,160
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-09-01,27,27
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2022-09-01,6,6
