municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,101,101
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,33,33
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,9,9
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,171,171
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,133,133
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,212,212
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,13,13
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,327,327
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,277,277
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,53,53
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,81,81
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,151,151
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,335,335
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,138,138
MALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,68,68
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,28,28
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,139,139
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,376,376
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,310,310
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,68,68
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,193,193
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,410,410
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,1904,1904
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,13,13
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,91,91
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,70,70
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,44,44
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,357,357
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,701,701
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,527,527
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,192,192
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,130,130
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,297,297
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,483,483
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,17,17
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,19,19
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,87,87
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,43,43
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,97,97
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,117,117
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,45,45
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,454,454
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,174,174
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,120,120
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,92,92
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,78,78
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,467,467
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,107,107
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,8,8
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,49,49
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,1309,1309
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,298,298
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,69,69
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,287,287
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,60,60
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,156,156
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,87,87
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,75,75
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,9,9
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,106,106
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,309,309
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,305,305
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,535,535
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,489,489
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,65,65
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,160,160
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,43,43
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,218,218
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,93,93
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,1489,1489
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,39,39
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,174,174
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,89,89
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,946,946
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,55,55
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,252,252
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,187,187
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,468,468
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,149,149
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,25,25
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,146,146
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,87,87
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,12,12
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,23,23
SAN BENITO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,137,137
SAN BORJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,505,505
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,69,69
SAN CARLOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,393,393
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,249,249
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,95,95
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,6,6
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,45,45
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,324,324
SAN JULIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,864,864
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,12,12
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,202,202
SAN LUCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,728,728
SAN MATIAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,37,37
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,41,41
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,102,102
SAN PEDRO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,311,311
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,165,165
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,89,89
SAN PEDRO DE MACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,188,188
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,50,50
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,283,283
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,40,40
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,13,13
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,1255,1255
SANTA ROSA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,115,115
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,13,13
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,37,37
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,341,341
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,120,120
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,30,30
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,213,213
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,246,246
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,127,127
SENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,576,576
SHINAOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,232,232
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,95,95
SICAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,100,100
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,159,159
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,181,181
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,423,423
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,367,367
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,2753,2753
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,10,10
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,47,47
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,16,16
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,142,142
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,24,24
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,63,63
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,586,586
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,10,10
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,62,62
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,4384,4384
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,572,572
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,49,49
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,53,53
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,525,525
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,306,306
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,788,788
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,289,289
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,120,120
TODOS SANTOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,4,4
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,39,39
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,255,255
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,121,121
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,296,296
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,83,83
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,178,178
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,82,82
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,125,125
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,263,263
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,907,907
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,125,125
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,90,90
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,520,520
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,374,374
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,85,85
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,161,161
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,203,203
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,402,402
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,359,359
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,132,132
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,391,391
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,552,552
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,303,303
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,388,388
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,749,749
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,207,207
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,752,752
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,409,409
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,189,189
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,26,26
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,350,350
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,143,143
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,603,603
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,300,300
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,198,198
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,1052,1052
YOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,100,100
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,242,242
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,233,233
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-07-01,169,169
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,180,180
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,469,469
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,236,236
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,164,164
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,100,100
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,170,170
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,36,36
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,180,180
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,228,228
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,88,88
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,302,302
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,62,62
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,118,118
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,194,194
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,393,393
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,156,156
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,47,47
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,443,443
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,68,68
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,124,124
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,325,325
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,60,60
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,127,127
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,199,199
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,45,45
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,122,122
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,283,283
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,515,515
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,76,76
BOLPEBRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,10,10
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,168,168
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,298,298
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,115,115
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,83,83
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,451,451
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,14,14
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,35,35
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,95,95
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,431,431
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,83,83
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,407,407
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,98,98
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,162,162
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,340,340
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,77,77
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,478,478
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,223,223
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,176,176
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,761,761
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,471,471
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,97,97
CHARAÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,129,129
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,346,346
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,346,346
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,36,36
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,9,9
CHUA COCANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,18,18
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,323,323
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,40,40
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,192,192
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,192,192
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,324,324
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,59,59
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,402,402
COIPASA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,20,20
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,283,283
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,505,505
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,84,84
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,154,154
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,12,12
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,133,133
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,40,40
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,103,103
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,16,16
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,698,698
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,219,219
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,55,55
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,24,24
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,12,12
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,108,108
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,140,140
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,394,394
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,1120,1120
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,76,76
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,354,354
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,10,10
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,106,106
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,322,322
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,111,111
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2022-08-01,19,19
