municipality,group,variable,month,Días camas ocupadas maternidad,TOTAL
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,3,3
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,308,308
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,24,24
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,22,22
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,243,243
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,111,111
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8,8
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,150,150
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,24,24
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,49,49
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,14,14
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8,8
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,99,99
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,944,944
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5914,5914
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,222,222
COLLANA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,45,45
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,47,47
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,126,126
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,80,80
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
CORO CORO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,131,131
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,14,14
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,146,146
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,41,41
CUCHUMUELA (V. G. VILLARROEL),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
CUEVO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,18,18
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,3879,3879
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,386,386
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,28,28
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,46,46
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,27,27
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
EXALTACION,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,15,15
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,27,27
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,351,351
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,119,119
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
HUAYLLAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,16,16
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,10,10
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,29,29
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,90,90
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6326,6326
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,3,3
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8,8
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,224,224
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,3,3
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,43,43
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,96,96
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,29,29
MINEROS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,44,44
MIZQUE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8,8
MOCOMOCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
MOJOCOYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,14,14
MONTEAGUDO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,253,253
MONTERO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,740,740
MOROCHATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
OCURI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,15,15
OKINAWA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,10,10
OMEREQUE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,10,10
ORURO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1998,1998
PADILLA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,78,78
PAILON,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,72,72
PALOS BLANCOS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,47,47
PAMPA GRANDE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,20,20
PASORAPA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
PATACAMAYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,56,56
PELECHUCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
POCOATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
POCONA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
POJO (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
POOPO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
PORCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,16,16
POROMA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,10,10
PORONGO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
PORTACHUELO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,60,60
PORVENIR,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
POTOSI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1805,1805
PRESTO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
PUCARANI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
PUERTO CARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
PUERTO GONZALO MORENO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
PUERTO RICO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,19,19
PUERTO VILLARROEL,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,395,395
PUNATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,314,314
QUIABAYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
QUILLACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,576,576
QUIME,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
QUIRUSILLAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
RAVELO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
REYES,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,17,17
RIBERALTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1051,1051
ROBORE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,56,56
RURRENABAQUE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,138,138
SACABA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,768,768
SACABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SACACA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,20,20
SAIPINA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
SALINAS DE GARCI MENDOZA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,13,13
SAMAIPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
SAN ANTONIO DE LOMERIO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,15,15
SAN BORJA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,259,259
SAN BUENA VENTURA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,44,44
SAN CARLOS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
SAN IGNACIO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,65,65
SAN IGNACIO DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,469,469
SAN JAVIER(STC),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,60,60
SAN JOSE DE CHIQUITOS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,298,298
SAN JUAN DE YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,12,12
SAN JULIAN,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,99,99
SAN LUCAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,56,56
SAN MATIAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,35,35
SAN MIGUEL DE VELASCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,26,26
SAN PEDRO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SAN PEDRO DE BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
SAN PEDRO DE CURAHUARA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SAN RAFAEL,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SAN RAMON BENI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,24,24
SAN RAMON SCZ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
SANTA ANA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,84,84
SANTA CRUZ DE LA SIERRA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8857,8857
SANTA ROSA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,35,35
SANTA ROSA DEL SARA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,11,11
SANTIAGO DE HUATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
SANTIVAÑES,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SAPAHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
SENA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
SHINAOTA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,58,58
SICA SICA (VILLA AROMA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
SICAYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,3,3
SIPE SIPE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,48,48
SOPACHUY,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
SORATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,16,16
SUCRE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1752,1752
TACACOMA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
TACOPAYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
TAPACARI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,5,5
TARABUCO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,77,77
TARACO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
TARIJA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1732,1732
TARVITA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,29,29
TEOPONTE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,12,12
TIAHUANACU,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
TIPUANI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,7,7
TIQUIPAYA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,367,367
TIRAQUE (CBBA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
TOLATA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
TOLEDO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
TOMAVE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,8,8
TOMINA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,25,25
TORO TORO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
TOTORA(CBBA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,61,61
TOTORA(ORR),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,1,1
TRINIDAD,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,951,951
TUPIZA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,183,183
UMALA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
UNCIA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,9,9
URUBICHA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,10,10
UYUNI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,130,130
VACAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,6,6
VALLEGRANDE,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,201,201
VIACHA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,285,285
VILLA CHARCAS,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,22,22
VILLA MONTES,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,231,231
VILLA RIVERO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,4,4
VILLA SERRANO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,16,16
VILLA TUNARI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,331,331
VILLA VACA GUZMAN (MUYUPAMPA),internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,14,14
VILLAZON,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,143,143
VINTO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,118,118
WALDO BALLIVIAN,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
WARNES,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,401,401
YACO,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,2,2
YACUIBA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,388,388
YAMPARAEZ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,12,12
YAPACANI,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,271,271
YOTALA,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,20,20
ZUDAÑEZ,internaciones dias camas,dias camas ocupadas maternidad,2019-07-01,23,23
ACHACACHI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,93,93
AIQUILE,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,46,46
ALALAY,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
ALTO BENI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4,4
ANCORAIMES,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
ANDAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
ANTEQUERA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
ANZALDO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
APOLO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,8,8
ARANI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4,4
ARBIETO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
ARQUE,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,3,3
ASCENCION DE GUARAYOS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,193,193
ATOCHA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,81,81
AUCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
AYATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
AYO AYO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,49,49
AZURDUY,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,54,54
BAURES,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,27,27
BERMEJO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,146,146
BETANZOS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,33,33
BOYUIBE,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
BUENA VISTA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,8,8
CABEZAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,20,20
CAIROMA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
"CAIZA ""D""",internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,8,8
CAJUATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,13,13
CALAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4,4
CAMARGO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,98,98
CAMATAQUI (C. VILLA ABECIA),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
CAMIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,452,452
CAPINOTA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,44,44
CARACOLLO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,45,45
CARANAVI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,175,175
CARMEN RIVERO TORREZ,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,10,10
CHALLAPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,112,112
CHAQUI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,6,6
CHARAGUA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,128,128
CHAYANTA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,17,17
CHIMORE,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,44,44
CHUA COCANI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,27,27
CHUMA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,9,9
CKOCHAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
CLIZA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,132,132
COBIJA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1020,1020
COCAPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,8,8
COCHABAMBA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,6051,6051
COLCAPIRHUA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,209,209
COLOMI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,28,28
COLPA BELGICA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,6,6
COLQUECHACA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,40,40
COLQUENCHA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
COLQUIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
COMARAPA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,97,97
CONCEPCION,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,59,59
COPACABANA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
CORIPATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,13,13
COROICO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,95,95
COTAGAITA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,28,28
COTOCA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,133,133
CUATRO CAÑADAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,35,35
CULPINA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,34,34
CURAHUARA DE CARANGAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4,4
DESAGUADERO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
EL ALTO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4260,4260
EL PUENTE(STC),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,17,17
EL PUENTE(TJA),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
EL TORNO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,402,402
EL VILLAR,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
ENTRE RIOS TRJ,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,37,37
ENTRE RIOS CBBA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,41,41
ESCOMA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,27,27
EUCALIPTUS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
FERNANDEZ ALONSO,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,3,3
FILADELFIA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
GENERAL SAAVEDRA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,13,13
GRAL. J.J. PEREZ (CHARAZANI),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
GUANAY,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,17,17
GUAQUI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
GUAYARAMERIN,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,324,324
GUTIERREZ,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,26,26
HUACARETA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,25,25
HUACAYA (VILLA DE HUACAYA),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
HUACHACALLA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
HUANUNI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,86,86
HUARACAJE,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,7,7
HUARINA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
HUATAJATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
HUMANATA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,3,3
ICLA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,9,9
INCAHUASI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,10,10
INQUISIVI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,4,4
IRUPANA (VILLA DE LANZA),internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,15,15
IXIAMAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
JESUS DE MACHACA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
LA ASUNTA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,51,51
LA GUARDIA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,210,210
LA PAZ,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5925,5925
LAGUNILLAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
LAJA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,11,11
LAS CARRERAS,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
LLALLAGUA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,265,265
LLICA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,8,8
LURIBAY,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,1,1
MACHACAMARCA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,2,2
MACHARETI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,5,5
MAGDALENA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,52,52
MAIRANA,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,76,76
MAPIRI,internaciones dias camas,dias camas ocupadas maternidad,2019-08-01,20,20
