municipality,group,variable,month,Pacientes contrareferidos al establecimiento,TOTAL
HUACAYA (VILLA DE HUACAYA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,3,3
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1857,1857
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
LORETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
MACHACAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,130,130
NACEBE (SANTA ROSA DEL ABUNA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,110,110
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,5,5
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PALCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
PAMPA AULLAGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,6,6
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,7,7
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PORONGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,17,17
PORVENIR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,6,6
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,12,12
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,6,6
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,17,17
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,120,120
RAVELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,21,21
ROBORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,6,6
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,27,27
SAN BENITO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,7,7
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,7,7
SAN LORENZO(PND),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,10,10
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,4,4
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1227,1227
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,3,3
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,280,280
TAPACARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,3,3
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,4,4
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,35,35
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,10,10
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,51,51
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,76,76
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,5,5
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,7,7
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,5,5
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,117,117
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,6,6
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,2,2
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
YOTALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-07-01,5,5
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,9,9
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,6,6
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,20,20
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,9,9
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,7,7
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,8,8
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,40,40
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
CHAQUI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,106,106
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,352,352
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
CUATRO CAÑADAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,779,779
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,170,170
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,6,6
FILADELFIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
HUANUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
INQUISIVI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1624,1624
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
MIZQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,7,7
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,113,113
OKINAWA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
OMEREQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,105,105
PADCAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
PELECHUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,7,7
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,18,18
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,129,129
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,21,21
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,26,26
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,16,16
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,10,10
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
SAN RAFAEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1123,1123
SANTIVAÑES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
SENA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,0,0
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,199,199
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,60,60
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,7,7
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,69,69
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,56,56
URUBICHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
VILA VILA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,1,1
VILLA TUNARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,23,23
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,4,4
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,5,5
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,113,113
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,16,16
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-08-01,3,3
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,11,11
ANDAMARCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,33,33
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,7,7
AZURDUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
BOYUIBE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
"CAIZA ""D""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
CAMIRI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,36,36
CAPINOTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,122,122
CARACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
CARAPARI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
CHARAGUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
CHIMORE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
CKOCHAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
CLIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,18,18
COBIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,45,45
COCHABAMBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,252,252
COLCAPIRHUA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
"COLCHA ""K""",refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
COLOMI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
COMARAPA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
COROICO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
COTOCA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,27,27
CULPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
EL ALTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,624,624
EL PUENTE(STC),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
EL PUENTE(TJA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
EL TORNO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,180,180
EL VILLAR,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
GUAYARAMERIN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,55,55
HUACARETA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
ICLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
LA ASUNTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
LA GUARDIA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
LA PAZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1817,1817
LAGUNILLAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
LAJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
LAS CARRERAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
MACHARETI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
MAIRANA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
MINEROS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
MOJOCOYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
MONTEAGUDO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
MONTERO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,95,95
OMEREQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
ORURO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,109,109
PADILLA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,7,7
PAILON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
PALOS BLANCOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
PAZÑA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
POOPO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
POROMA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
PORONGO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
POTOSI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,7,7
PRESTO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
PUCARANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
PUERTO SUAREZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
PUERTO VILLARROEL,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
PUNATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,19,19
QUILLACOLLO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,64,64
RAQAYPAMPA(ETA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
RIBERALTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,22,22
RURRENABAQUE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SACABA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,31,31
SAIPINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SALINAS DE GARCI MENDOZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SAN BUENA VENTURA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,13,13
SAN CARLOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,9,9
SAN JAVIER(BNI),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
SAN LUCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,8,8
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
SAN PEDRO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,5,5
SAN PEDRO DE QUEMES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,963,963
SANTA ROSA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SANTA ROSA DEL SARA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
SOPACHUY,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SORATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
SUCRE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,214,214
TARABUCO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,7,7
TARATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
TARIJA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
TARVITA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
TIQUIPAYA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
TIRAQUE (CBBA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
TOLATA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
TOMINA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
TRINIDAD,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,60,60
TUPIZA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,55,55
UYUNI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
VACAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
VIACHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
VILLA SERRANO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
VILLAZON,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,7,7
WARNES,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
YACUIBA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,12,12
YAMPARAEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,3,3
YAPACANI,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,2,2
ZUDAÑEZ,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-09-01,4,4
AIQUILE,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,1,1
ALCALA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,12,12
ARBIETO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,2,2
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,19,19
ATOCHA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,6,6
BERMEJO,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,8,8
BETANZOS,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,3,3
BUENA VISTA,refencias y contrareferencias,pacientes contrareferidos al establecimiento,2019-10-01,5,5
