municipality,group,variable,month,Pacientes referidos recibidos por el establecimiento,TOTAL
TIPUANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,88,88
TIRAQUE (CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,8,8
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,3,3
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,38,38
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,4,4
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1304,1304
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,373,373
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,4,4
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,24,24
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,62,62
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,285,285
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,2,2
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,33,33
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,8,8
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,300,300
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,12,12
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,33,33
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,22,22
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,199,199
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,329,329
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,538,538
YOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,10,10
YUNCHARA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,1,1
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-06-01,2,2
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,163,163
ACHOCALLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,30,30
ALTO BENI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
APOLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4,4
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
ARBIETO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
ARQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,34,34
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
AYO AYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
BAURES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,832,832
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,13,13
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
"CAIZA ""D""",refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,44,44
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,70,70
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,73,73
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,67,67
CARIPUYO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,13,13
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,35,35
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,13,13
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,8,8
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,16,16
CHUQUIHUTA AYLLU JUCUMANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,66,66
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,851,851
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4966,4966
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,65,65
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,43,43
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,19,19
CORO CORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,105,105
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,20,20
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,11,11
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,9,9
CURAHUARA DE CARANGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2878,2878
EL PUENTE(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,165,165
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,6,6
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,12,12
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,6,6
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,16,16
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,8,8
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,180,180
HUACARETA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
HUANUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,116,116
HUAYLLAMARCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
ICLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
INCAHUASI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
IRUPANA (VILLA DE LANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
IXIAMAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
JESUS DE MACHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
LA ASUNTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,6,6
LA GUARDIA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,98,98
LA PAZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,8627,8627
LAJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,9,9
LAS CARRERAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
LLALLAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,86,86
MACHARETI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
MAGDALENA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
MAIRANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,19,19
MECAPACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
MINEROS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,11,11
MIZQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,58,58
MOJOCOYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
MONTEAGUDO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,94,94
MONTERO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2506,2506
MOROCHATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
NUEVO MANOA (NUEVA ESPERANZA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
OCURI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
OKINAWA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4,4
ORURO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2731,2731
PADCAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
PADILLA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,38,38
PAILON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,15,15
PALCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
PALOS BLANCOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,10,10
PAMPA AULLAGAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
PASORAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
PATACAMAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,13,13
PAZÑA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
POCOATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
POCONA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
PORONGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
PORTACHUELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,34,34
POTOSI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,816,816
PRESTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
PUCARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
PUERTO CARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
PUERTO GONZALO MORENO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,22,22
PUERTO RICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
PUERTO SUAREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4,4
PUERTO VILLARROEL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,384,384
PUNA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
PUNATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,829,829
QUIABAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
QUILLACOLLO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,120,120
RAVELO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
REYES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
RIBERALTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,840,840
ROBORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4,4
RURRENABAQUE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,38,38
SACABA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,406,406
SACACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
SAIPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SAMAIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,23,23
SAN ANDRES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,10,10
SAN ANTONIO DE LOMERIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
SAN BENITO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
SAN BORJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,33,33
SAN BUENA VENTURA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,16,16
SAN CARLOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,116,116
SAN IGNACIO DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,70,70
SAN JAVIER(STC),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
SAN JOSE DE CHIQUITOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
SAN JUAN DE YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SAN JULIAN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,49,49
SAN LORENZO(TJA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,10,10
SAN LUCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,46,46
SAN MATIAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SAN MIGUEL DE VELASCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
SAN PEDRO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,30,30
SAN PEDRO DE BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
SAN RAMON SCZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SANTA ANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
SANTA CRUZ DE LA SIERRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,6326,6326
SANTIVAÑES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SHINAOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,10,10
SICA SICA (VILLA AROMA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SICAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
SIPE SIPE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,20,20
SOPACHUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,12,12
SORATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
SUCRE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2567,2567
TACOPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
TARABUCO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,86,86
TARATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
TARIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1565,1565
TARVITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,4,4
TEOPONTE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
TIQUIPAYA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,110,110
TOLATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,12,12
TOMAVE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
TOMINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
TORO TORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,3,3
TOTORA(CBBA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,50,50
TRIGAL,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,2,2
TRINIDAD,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1598,1598
TUPIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,407,407
URIONDO (A. CONCEPCION),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,8,8
UYUNI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,19,19
VACAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,8,8
VALLEGRANDE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,54,54
VIACHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,373,373
VILA VILA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
VILLA CHARCAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,7,7
VILLA MONTES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,54,54
VILLA SERRANO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,9,9
VILLA TUNARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,577,577
VILLA VACA GUZMAN (MUYUPAMPA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,10,10
VILLAZON,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,266,266
VINTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,90,90
WARNES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,251,251
YACO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
YACUIBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,583,583
YAMPARAEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,1,1
YAPACANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,535,535
YOTALA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,14,14
ZUDAÑEZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-07-01,5,5
ACACIO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
ACHACACHI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,142,142
AIQUILE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,24,24
ANCORAIMES,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
ARANI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
ASCENCION DE GUARAYOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,30,30
ATOCHA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
AUCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
AZURDUY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
BERMEJO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,638,638
BETANZOS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
BOLIVAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
BOYUIBE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
BUENA VISTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,8,8
CABEZAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5,5
CAIROMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CAMARGO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,65,65
CAMATAQUI (C. VILLA ABECIA),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CAMIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,64,64
CAPINOTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CAQUIAVIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CARANAVI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,80,80
CARAPARI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CARMEN RIVERO TORREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CHALLAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,20,20
CHARAGUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,40,40
CHAYANTA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,16,16
CHIMORE,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,9,9
CHULUMANI (V. DE LA LIBERTAD),refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,27,27
CKOCHAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
CLIZA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,46,46
COBIJA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,353,353
COCAPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,5,5
COCHABAMBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4668,4668
COLCAPIRHUA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,41,41
COLOMI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
COLQUECHACA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
COLQUIRI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
COMARAPA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,23,23
CONCEPCION,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,4,4
COPACABANA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
CORIPATA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,1,1
COROICO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,102,102
COTAGAITA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
COTOCA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,68,68
CUATRO CAÑADAS,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
CUEVO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
CULPINA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,27,27
EL ALTO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2510,2510
EL CHORO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
EL TORNO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,161,161
EL VILLAR,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
ENTRE RIOS TRJ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
ENTRE RIOS CBBA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
ESCOMA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,12,12
FERNANDEZ ALONSO,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
GENERAL SAAVEDRA,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,9,9
GUANAY,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,10,10
GUAQUI,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,2,2
GUAYARAMERIN,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,6,6
GUTIERREZ,refencias y contrareferencias,pacientes referidos recibidos por el establecimiento,2019-08-01,3,3
