,group,variable,month,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS NUEVO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,PERSONAS DE 60 AÑOS Y MÁS REPETIDO,TOTALES,TOTALES,TOTALES
PUERTO ACOSTA,consulta externa,personas de 60 anos y mas,2011-06-01,91,92,10,6,101,98,199
PUERTO CARABUCO,consulta externa,personas de 60 anos y mas,2011-06-01,86,81,7,6,93,87,180
PUERTO GONZALO MORENO,consulta externa,personas de 60 anos y mas,2011-06-01,71,51,17,4,88,55,143
PUERTO PEREZ,consulta externa,personas de 60 anos y mas,2011-06-01,63,52,4,1,67,53,120
PUERTO QUIJARRO,consulta externa,personas de 60 anos y mas,2011-06-01,127,153,3,4,130,157,287
PUERTO RICO,consulta externa,personas de 60 anos y mas,2011-06-01,50,28,23,22,73,50,123
PUERTO SILES,consulta externa,personas de 60 anos y mas,2011-06-01,3,2,0,0,3,2,5
PUERTO SUAREZ,consulta externa,personas de 60 anos y mas,2011-06-01,141,155,43,44,184,199,383
PUERTO VILLARROEL,consulta externa,personas de 60 anos y mas,2011-06-01,143,94,14,10,157,104,261
PUNA,consulta externa,personas de 60 anos y mas,2011-06-01,175,252,7,16,182,268,450
PUNATA,consulta externa,personas de 60 anos y mas,2011-06-01,151,211,103,141,254,352,606
QUIABAYA,consulta externa,personas de 60 anos y mas,2011-06-01,81,49,9,5,90,54,144
QUILLACOLLO,consulta externa,personas de 60 anos y mas,2011-06-01,605,822,447,574,1052,1396,2448
QUIME,consulta externa,personas de 60 anos y mas,2011-06-01,48,25,18,11,66,36,102
QUIRUSILLAS,consulta externa,personas de 60 anos y mas,2011-06-01,20,27,4,9,24,36,60
RAVELO,consulta externa,personas de 60 anos y mas,2011-06-01,89,131,1,4,90,135,225
REYES,consulta externa,personas de 60 anos y mas,2011-06-01,161,176,1,2,162,178,340
RIBERALTA,consulta externa,personas de 60 anos y mas,2011-06-01,91,73,9,11,100,84,184
ROBORE,consulta externa,personas de 60 anos y mas,2011-06-01,225,284,55,47,280,331,611
RURRENABAQUE,consulta externa,personas de 60 anos y mas,2011-06-01,24,36,42,52,66,88,154
SABAYA,consulta externa,personas de 60 anos y mas,2011-06-01,50,61,6,8,56,69,125
SACABA,consulta externa,personas de 60 anos y mas,2011-06-01,369,423,213,238,582,661,1243
SACABAMBA,consulta externa,personas de 60 anos y mas,2011-06-01,35,67,0,1,35,68,103
SACACA,consulta externa,personas de 60 anos y mas,2011-06-01,32,97,0,0,32,97,129
SAIPINA,consulta externa,personas de 60 anos y mas,2011-06-01,13,31,2,1,15,32,47
SALINAS DE GARCI MENDOZA,consulta externa,personas de 60 anos y mas,2011-06-01,44,46,0,7,44,53,97
SAMAIPATA,consulta externa,personas de 60 anos y mas,2011-06-01,62,61,2,2,64,63,127
SAN AGUSTIN,consulta externa,personas de 60 anos y mas,2011-06-01,9,22,0,1,9,23,32
SAN ANDRES,consulta externa,personas de 60 anos y mas,2011-06-01,32,36,2,3,34,39,73
SAN ANDRES DE MACHACA,consulta externa,personas de 60 anos y mas,2011-06-01,153,180,19,30,172,210,382
SAN ANTONIO DE ESMORUCO,consulta externa,personas de 60 anos y mas,2011-06-01,8,4,0,1,8,5,13
SAN ANTONIO DE LOMERIO,consulta externa,personas de 60 anos y mas,2011-06-01,26,29,0,0,26,29,55
SAN BENITO,consulta externa,personas de 60 anos y mas,2011-06-01,62,89,34,45,96,134,230
SAN BORJA,consulta externa,personas de 60 anos y mas,2011-06-01,215,220,147,200,362,420,782
SAN BUENA VENTURA,consulta externa,personas de 60 anos y mas,2011-06-01,52,63,1,8,53,71,124
SAN CARLOS,consulta externa,personas de 60 anos y mas,2011-06-01,156,150,40,26,196,176,372
SAN IGNACIO,consulta externa,personas de 60 anos y mas,2011-06-01,201,198,61,60,262,258,520
SAN IGNACIO DE VELASCO,consulta externa,personas de 60 anos y mas,2011-06-01,205,228,21,18,226,246,472
SAN JAVIER(BNI),consulta externa,personas de 60 anos y mas,2011-06-01,3,5,0,0,3,5,8
SAN JAVIER(STC),consulta externa,personas de 60 anos y mas,2011-06-01,40,27,5,4,45,31,76
SAN JOAQUIN,consulta externa,personas de 60 anos y mas,2011-06-01,88,96,17,10,105,106,211
SAN JOSE DE CHIQUITOS,consulta externa,personas de 60 anos y mas,2011-06-01,70,79,12,40,82,119,201
SAN JUAN DE YAPACANI,consulta externa,personas de 60 anos y mas,2011-06-01,47,36,11,3,58,39,97
SAN JULIAN,consulta externa,personas de 60 anos y mas,2011-06-01,138,148,2,0,140,148,288
SAN LORENZO(PND),consulta externa,personas de 60 anos y mas,2011-06-01,10,9,0,0,10,9,19
SAN LORENZO(TJA),consulta externa,personas de 60 anos y mas,2011-06-01,151,235,25,29,176,264,440
SAN LUCAS,consulta externa,personas de 60 anos y mas,2011-06-01,301,439,7,15,308,454,762
SAN MATIAS,consulta externa,personas de 60 anos y mas,2011-06-01,105,131,1,2,106,133,239
SAN MIGUEL DE VELASCO,consulta externa,personas de 60 anos y mas,2011-06-01,18,13,16,13,34,26,60
SAN PABLO DE LIPEZ,consulta externa,personas de 60 anos y mas,2011-06-01,22,9,6,1,28,10,38
SAN PEDRO,consulta externa,personas de 60 anos y mas,2011-06-01,108,67,9,15,117,82,199
SAN PEDRO DE BUENA VISTA,consulta externa,personas de 60 anos y mas,2011-06-01,46,65,3,0,49,65,114
SAN PEDRO DE CURAHUARA,consulta externa,personas de 60 anos y mas,2011-06-01,111,122,14,14,125,136,261
SAN PEDRO DE QUEMES,consulta externa,personas de 60 anos y mas,2011-06-01,10,5,0,0,10,5,15
SAN PEDRO DE TIQUINA,consulta externa,personas de 60 anos y mas,2011-06-01,114,130,23,24,137,154,291
SAN PEDRO(PND),consulta externa,personas de 60 anos y mas,2011-06-01,0,1,0,0,0,1,1
SAN RAFAEL,consulta externa,personas de 60 anos y mas,2011-06-01,23,36,6,2,29,38,67
SAN RAMON BENI,consulta externa,personas de 60 anos y mas,2011-06-01,5,6,1,1,6,7,13
SAN RAMON SCZ,consulta externa,personas de 60 anos y mas,2011-06-01,51,33,12,5,63,38,101
SANTA ANA,consulta externa,personas de 60 anos y mas,2011-06-01,68,110,64,73,132,183,315
SANTA CRUZ DE LA SIERRA,consulta externa,personas de 60 anos y mas,2011-06-01,7177,8681,2717,5448,9894,14129,24023
SANTA ROSA,consulta externa,personas de 60 anos y mas,2011-06-01,80,70,58,122,138,192,330
SANTA ROSA DEL SARA,consulta externa,personas de 60 anos y mas,2011-06-01,88,70,2,4,90,74,164
SANTIAGO DE CALLAPA,consulta externa,personas de 60 anos y mas,2011-06-01,99,119,2,4,101,123,224
SANTIAGO DE HUARI,consulta externa,personas de 60 anos y mas,2011-06-01,100,115,25,23,125,138,263
SANTIAGO DE HUATA,consulta externa,personas de 60 anos y mas,2011-06-01,72,60,14,16,86,76,162
SANTIAGO DE MACHACA,consulta externa,personas de 60 anos y mas,2011-06-01,80,89,36,53,116,142,258
SANTIVAÑES,consulta externa,personas de 60 anos y mas,2011-06-01,29,58,1,8,30,66,96
SANTUARIO DE QUILLACAS,consulta externa,personas de 60 anos y mas,2011-06-01,16,16,0,1,16,17,33
SAPAHAQUI,consulta externa,personas de 60 anos y mas,2011-06-01,43,51,6,1,49,52,101
SENA,consulta externa,personas de 60 anos y mas,2011-06-01,15,5,0,0,15,5,20
SHINAOTA,consulta externa,personas de 60 anos y mas,2011-06-01,62,31,1,5,63,36,99
SICA SICA (VILLA AROMA),consulta externa,personas de 60 anos y mas,2011-06-01,122,122,29,37,151,159,310
SICAYA,consulta externa,personas de 60 anos y mas,2011-06-01,4,16,0,2,4,18,22
SIPE SIPE,consulta externa,personas de 60 anos y mas,2011-06-01,33,41,4,6,37,47,84
SOPACHUY,consulta externa,personas de 60 anos y mas,2011-06-01,71,160,3,24,74,184,258
SORACACHI,consulta externa,personas de 60 anos y mas,2011-06-01,30,35,0,1,30,36,66
SORATA,consulta externa,personas de 60 anos y mas,2011-06-01,189,161,59,44,248,205,453
SUCRE,consulta externa,personas de 60 anos y mas,2011-06-01,3766,5039,2451,3825,6217,8864,15081
TACACHI,consulta externa,personas de 60 anos y mas,2011-06-01,3,15,1,4,4,19,23
TACACOMA,consulta externa,personas de 60 anos y mas,2011-06-01,25,23,14,13,39,36,75
TACOBAMBA,consulta externa,personas de 60 anos y mas,2011-06-01,42,54,4,9,46,63,109
TACOPAYA,consulta externa,personas de 60 anos y mas,2011-06-01,32,35,0,1,32,36,68
TAHUA,consulta externa,personas de 60 anos y mas,2011-06-01,7,4,2,2,9,6,15
TAPACARI,consulta externa,personas de 60 anos y mas,2011-06-01,60,84,5,4,65,88,153
TARABUCO,consulta externa,personas de 60 anos y mas,2011-06-01,151,229,20,37,171,266,437
TARACO,consulta externa,personas de 60 anos y mas,2011-06-01,98,96,4,2,102,98,200
TARATA,consulta externa,personas de 60 anos y mas,2011-06-01,32,78,2,12,34,90,124
TARIJA,consulta externa,personas de 60 anos y mas,2011-06-01,2948,3423,1652,1726,4600,5149,9749
TARVITA,consulta externa,personas de 60 anos y mas,2011-06-01,109,157,4,6,113,163,276
TEOPONTE,consulta externa,personas de 60 anos y mas,2011-06-01,63,61,9,10,72,71,143
TIAWANACU,consulta externa,personas de 60 anos y mas,2011-06-01,121,91,4,4,125,95,220
TINGUIPAYA,consulta externa,personas de 60 anos y mas,2011-06-01,66,72,0,4,66,76,142
TIPUANI,consulta externa,personas de 60 anos y mas,2011-06-01,62,41,51,22,113,63,176
TIQUIPAYA,consulta externa,personas de 60 anos y mas,2011-06-01,41,40,4,9,45,49,94
TIRAQUE (CBBA),consulta externa,personas de 60 anos y mas,2011-06-01,30,25,7,8,37,33,70
TITO YUPANQUI (PARQUIPUJIO),consulta externa,personas de 60 anos y mas,2011-06-01,23,40,8,10,31,50,81
TOCO,consulta externa,personas de 60 anos y mas,2011-06-01,38,46,12,7,50,53,103
TODOS SANTOS,consulta externa,personas de 60 anos y mas,2011-06-01,1,0,0,0,1,0,1
TOLATA,consulta externa,personas de 60 anos y mas,2011-06-01,54,127,9,19,63,146,209
TOLEDO,consulta externa,personas de 60 anos y mas,2011-06-01,41,47,3,9,44,56,100
TOMAVE,consulta externa,personas de 60 anos y mas,2011-06-01,151,236,3,9,154,245,399
TOMINA,consulta externa,personas de 60 anos y mas,2011-06-01,86,150,1,1,87,151,238
TORO TORO,consulta externa,personas de 60 anos y mas,2011-06-01,43,65,0,2,43,67,110
TOTORA(CBBA),consulta externa,personas de 60 anos y mas,2011-06-01,30,38,9,10,39,48,87
TOTORA(ORR),consulta externa,personas de 60 anos y mas,2011-06-01,34,41,0,0,34,41,75
TRIGAL,consulta externa,personas de 60 anos y mas,2011-06-01,30,36,4,8,34,44,78
TRINIDAD,consulta externa,personas de 60 anos y mas,2011-06-01,502,483,426,427,928,910,1838
TUPIZA,consulta externa,personas de 60 anos y mas,2011-06-01,393,547,92,120,485,667,1152
TURCO,consulta externa,personas de 60 anos y mas,2011-06-01,35,37,0,1,35,38,73
UMALA,consulta externa,personas de 60 anos y mas,2011-06-01,55,48,17,24,72,72,144
UNCIA,consulta externa,personas de 60 anos y mas,2011-06-01,35,66,0,0,35,66,101
URIONDO (A. CONCEPCION),consulta externa,personas de 60 anos y mas,2011-06-01,99,156,2,4,101,160,261
URUBICHA,consulta externa,personas de 60 anos y mas,2011-06-01,13,20,0,0,13,20,33
UYUNI,consulta externa,personas de 60 anos y mas,2011-06-01,329,359,64,62,393,421,814
VACAS,consulta externa,personas de 60 anos y mas,2011-06-01,70,82,16,17,86,99,185
VALLEGRANDE,consulta externa,personas de 60 anos y mas,2011-06-01,52,63,356,480,408,543,951
VIACHA,consulta externa,personas de 60 anos y mas,2011-06-01,322,275,199,132,521,407,928
VILA VILA,consulta externa,personas de 60 anos y mas,2011-06-01,18,18,0,1,18,19,37
VILLA CHARCAS,consulta externa,personas de 60 anos y mas,2011-06-01,63,127,1,3,64,130,194
VILLA MONTES,consulta externa,personas de 60 anos y mas,2011-06-01,315,352,47,63,362,415,777
VILLA NUEVA (LOMA ALTA),consulta externa,personas de 60 anos y mas,2011-06-01,19,14,3,4,22,18,40
VILLA RIVERO,consulta externa,personas de 60 anos y mas,2011-06-01,23,42,2,7,25,49,74
VILLA SERRANO,consulta externa,personas de 60 anos y mas,2011-06-01,151,231,7,5,158,236,394
VILLA TUNARI,consulta externa,personas de 60 anos y mas,2011-06-01,204,192,42,58,246,250,496
VILLA VACA GUZMAN (MUYUPAMPA),consulta externa,personas de 60 anos y mas,2011-06-01,110,177,8,9,118,186,304
VILLAZON,consulta externa,personas de 60 anos y mas,2011-06-01,300,481,73,109,373,590,963
VINTO,consulta externa,personas de 60 anos y mas,2011-06-01,46,88,33,75,79,163,242
VITICHI,consulta externa,personas de 60 anos y mas,2011-06-01,108,173,12,16,120,189,309
WALDO BALLIVIAN,consulta externa,personas de 60 anos y mas,2011-06-01,8,14,0,1,8,15,23
WARNES,consulta externa,personas de 60 anos y mas,2011-06-01,264,204,39,66,303,270,573
YACO,consulta externa,personas de 60 anos y mas,2011-06-01,101,74,4,4,105,78,183
YACUIBA,consulta externa,personas de 60 anos y mas,2011-06-01,522,684,155,179,677,863,1540
YAMPARAEZ,consulta externa,personas de 60 anos y mas,2011-06-01,148,154,13,10,161,164,325
YANACACHI,consulta externa,personas de 60 anos y mas,2011-06-01,30,28,10,8,40,36,76
YAPACANI,consulta externa,personas de 60 anos y mas,2011-06-01,262,236,53,25,315,261,576
YOCALLA,consulta externa,personas de 60 anos y mas,2011-06-01,84,128,3,4,87,132,219
YOTALA,consulta externa,personas de 60 anos y mas,2011-06-01,79,139,20,34,99,173,272
YUNCHARA,consulta externa,personas de 60 anos y mas,2011-06-01,51,77,0,0,51,77,128
ZUDAÑEZ,consulta externa,personas de 60 anos y mas,2011-06-01,48,55,2,2,50,57,107
ACACIO,consulta externa,personas de 60 anos y mas,2011-07-01,32,46,1,5,33,51,84
ACHACACHI,consulta externa,personas de 60 anos y mas,2011-07-01,430,385,99,93,529,478,1007
ACHOCALLA,consulta externa,personas de 60 anos y mas,2011-07-01,19,20,1,1,20,21,41
AIQUILE,consulta externa,personas de 60 anos y mas,2011-07-01,139,142,31,46,170,188,358
ALALAY,consulta externa,personas de 60 anos y mas,2011-07-01,6,12,1,0,7,12,19
ALCALA,consulta externa,personas de 60 anos y mas,2011-07-01,43,65,0,0,43,65,108
ALTO BENI,consulta externa,personas de 60 anos y mas,2011-07-01,49,30,11,2,60,32,92
ANCORAIMES,consulta externa,personas de 60 anos y mas,2011-07-01,156,128,2,15,158,143,301
ANDAMARCA,consulta externa,personas de 60 anos y mas,2011-07-01,35,36,1,2,36,38,74
ANTEQUERA,consulta externa,personas de 60 anos y mas,2011-07-01,21,27,2,0,23,27,50
ANZALDO,consulta externa,personas de 60 anos y mas,2011-07-01,31,47,14,31,45,78,123
APOLO,consulta externa,personas de 60 anos y mas,2011-07-01,93,64,12,4,105,68,173
ARAMPAMPA,consulta externa,personas de 60 anos y mas,2011-07-01,13,14,1,0,14,14,28
ARANI,consulta externa,personas de 60 anos y mas,2011-07-01,23,33,3,1,26,34,60
ARBIETO,consulta externa,personas de 60 anos y mas,2011-07-01,49,100,13,18,62,118,180
ARQUE,consulta externa,personas de 60 anos y mas,2011-07-01,23,36,0,0,23,36,59
ASCENCION DE GUARAYOS,consulta externa,personas de 60 anos y mas,2011-07-01,60,61,3,2,63,63,126
ATOCHA,consulta externa,personas de 60 anos y mas,2011-07-01,94,76,11,20,105,96,201
AUCAPATA,consulta externa,personas de 60 anos y mas,2011-07-01,13,20,1,0,14,20,34
AYATA,consulta externa,personas de 60 anos y mas,2011-07-01,44,51,1,8,45,59,104
AYO AYO,consulta externa,personas de 60 anos y mas,2011-07-01,53,47,4,11,57,58,115
AYOPAYA (V. DE INDEPENDENCIA),consulta externa,personas de 60 anos y mas,2011-07-01,72,100,9,20,81,120,201
AZURDUY,consulta externa,personas de 60 anos y mas,2011-07-01,59,83,2,0,61,83,144
BATALLAS,consulta externa,personas de 60 anos y mas,2011-07-01,129,113,9,8,138,121,259
BAURES,consulta externa,personas de 60 anos y mas,2011-07-01,14,23,4,13,18,36,54
BELEN DE ANDAMARCA,consulta externa,personas de 60 anos y mas,2011-07-01,23,20,5,2,28,22,50
BELEN DE URMIRI,consulta externa,personas de 60 anos y mas,2011-07-01,8,13,1,1,9,14,23
BELLA FLOR,consulta externa,personas de 60 anos y mas,2011-07-01,4,5,0,0,4,5,9
BERMEJO,consulta externa,personas de 60 anos y mas,2011-07-01,113,141,20,22,133,163,296
BETANZOS,consulta externa,personas de 60 anos y mas,2011-07-01,305,398,47,26,352,424,776
BOLIVAR,consulta externa,personas de 60 anos y mas,2011-07-01,27,23,2,2,29,25,54
BOLPEBRA,consulta externa,personas de 60 anos y mas,2011-07-01,19,8,1,0,20,8,28
BOYUIBE,consulta externa,personas de 60 anos y mas,2011-07-01,30,61,10,14,40,75,115
BUENA VISTA,consulta externa,personas de 60 anos y mas,2011-07-01,28,27,6,5,34,32,66
CABEZAS,consulta externa,personas de 60 anos y mas,2011-07-01,99,115,1,11,100,126,226
CAIROMA,consulta externa,personas de 60 anos y mas,2011-07-01,122,90,9,8,131,98,229
"CAIZA ""D""",consulta externa,personas de 60 anos y mas,2011-07-01,62,109,0,8,62,117,179
CAJUATA,consulta externa,personas de 60 anos y mas,2011-07-01,94,80,21,21,115,101,216
CALACOTO,consulta externa,personas de 60 anos y mas,2011-07-01,62,61,6,11,68,72,140
CALAMARCA,consulta externa,personas de 60 anos y mas,2011-07-01,50,58,38,22,88,80,168
CAMARGO,consulta externa,personas de 60 anos y mas,2011-07-01,391,284,56,78,447,362,809
CAMATAQUI (C. VILLA ABECIA),consulta externa,personas de 60 anos y mas,2011-07-01,47,61,6,7,53,68,121
CAMIRI,consulta externa,personas de 60 anos y mas,2011-07-01,767,885,90,96,857,981,1838
CAPINOTA,consulta externa,personas de 60 anos y mas,2011-07-01,92,150,30,50,122,200,322
CAQUIAVIRI,consulta externa,personas de 60 anos y mas,2011-07-01,46,37,12,10,58,47,105
CARACOLLO,consulta externa,personas de 60 anos y mas,2011-07-01,81,69,18,16,99,85,184
CARANAVI,consulta externa,personas de 60 anos y mas,2011-07-01,190,130,241,149,431,279,710
CARANGAS,consulta externa,personas de 60 anos y mas,2011-07-01,3,6,0,1,3,7,10
CARAPARI,consulta externa,personas de 60 anos y mas,2011-07-01,102,106,8,4,110,110,220
CARIPUYO,consulta externa,personas de 60 anos y mas,2011-07-01,13,24,0,0,13,24,37
CARMEN RIVERO TORREZ,consulta externa,personas de 60 anos y mas,2011-07-01,27,25,1,3,28,28,56
CATACORA,consulta externa,personas de 60 anos y mas,2011-07-01,10,8,4,1,14,9,23
CHACARILLA,consulta externa,personas de 60 anos y mas,2011-07-01,8,9,0,0,8,9,17
CHALLAPATA,consulta externa,personas de 60 anos y mas,2011-07-01,106,120,71,43,177,163,340
CHAQUI,consulta externa,personas de 60 anos y mas,2011-07-01,66,104,3,4,69,108,177
CHARAGUA,consulta externa,personas de 60 anos y mas,2011-07-01,157,221,26,30,183,251,434
CHARAÑA,consulta externa,personas de 60 anos y mas,2011-07-01,13,22,0,1,13,23,36
CHAYANTA,consulta externa,personas de 60 anos y mas,2011-07-01,69,114,1,0,70,114,184
CHIMORE,consulta externa,personas de 60 anos y mas,2011-07-01,70,44,6,3,76,47,123
CHIPAYA,consulta externa,personas de 60 anos y mas,2011-07-01,4,4,0,1,4,5,9
CHOQUE COTA,consulta externa,personas de 60 anos y mas,2011-07-01,9,22,5,6,14,28,42
CHULUMANI (V. DE LA LIBERTAD),consulta externa,personas de 60 anos y mas,2011-07-01,91,74,35,24,126,98,224
CHUMA,consulta externa,personas de 60 anos y mas,2011-07-01,101,93,5,1,106,94,200
CHUQUIHUTA AYLLU JUCUMANI,consulta externa,personas de 60 anos y mas,2011-07-01,11,11,0,0,11,11,22
CKOCHAS,consulta externa,personas de 60 anos y mas,2011-07-01,53,72,0,5,53,77,130
CLIZA,consulta externa,personas de 60 anos y mas,2011-07-01,116,142,23,25,139,167,306
COBIJA,consulta externa,personas de 60 anos y mas,2011-07-01,120,167,75,19,195,186,381
COCAPATA,consulta externa,personas de 60 anos y mas,2011-07-01,16,18,2,0,18,18,36
COCHABAMBA,consulta externa,personas de 60 anos y mas,2011-07-01,6441,8047,7505,9705,13946,17752,31698
COIPASA,consulta externa,personas de 60 anos y mas,2011-07-01,3,4,0,0,3,4,7
COLCAPIRHUA,consulta externa,personas de 60 anos y mas,2011-07-01,117,115,186,106,303,221,524
"COLCHA ""K""",consulta externa,personas de 60 anos y mas,2011-07-01,56,70,6,7,62,77,139
COLLANA,consulta externa,personas de 60 anos y mas,2011-07-01,33,24,8,23,41,47,88
COLOMI,consulta externa,personas de 60 anos y mas,2011-07-01,9,2,0,0,9,2,11
COLPA BELGICA,consulta externa,personas de 60 anos y mas,2011-07-01,76,68,38,63,114,131,245
COLQUECHACA,consulta externa,personas de 60 anos y mas,2011-07-01,120,150,0,0,120,150,270
COLQUENCHA,consulta externa,personas de 60 anos y mas,2011-07-01,65,99,8,9,73,108,181
COLQUIRI,consulta externa,personas de 60 anos y mas,2011-07-01,51,66,5,9,56,75,131
COMANCHE,consulta externa,personas de 60 anos y mas,2011-07-01,55,31,3,9,58,40,98
COMARAPA,consulta externa,personas de 60 anos y mas,2011-07-01,116,161,16,22,132,183,315
COMBAYA,consulta externa,personas de 60 anos y mas,2011-07-01,42,37,7,4,49,41,90
CONCEPCION,consulta externa,personas de 60 anos y mas,2011-07-01,21,27,28,26,49,53,102
COPACABANA,consulta externa,personas de 60 anos y mas,2011-07-01,74,82,8,8,82,90,172
CORIPATA,consulta externa,personas de 60 anos y mas,2011-07-01,92,69,42,35,134,104,238
CORO CORO,consulta externa,personas de 60 anos y mas,2011-07-01,61,32,4,2,65,34,99
COROICO,consulta externa,personas de 60 anos y mas,2011-07-01,81,71,112,119,193,190,383
CORQUE,consulta externa,personas de 60 anos y mas,2011-07-01,32,29,1,2,33,31,64
COTAGAITA,consulta externa,personas de 60 anos y mas,2011-07-01,342,496,21,37,363,533,896
COTOCA,consulta externa,personas de 60 anos y mas,2011-07-01,114,98,88,85,202,183,385
CUATRO CAÑADAS,consulta externa,personas de 60 anos y mas,2011-07-01,57,38,1,3,58,41,99
CUCHUMUELA (V. G. VILLARROEL),consulta externa,personas de 60 anos y mas,2011-07-01,8,15,0,1,8,16,24
CUEVO,consulta externa,personas de 60 anos y mas,2011-07-01,42,62,7,16,49,78,127
CULPINA,consulta externa,personas de 60 anos y mas,2011-07-01,152,234,3,0,155,234,389
CURAHUARA DE CARANGAS,consulta externa,personas de 60 anos y mas,2011-07-01,28,21,1,0,29,21,50
CURVA,consulta externa,personas de 60 anos y mas,2011-07-01,15,44,1,1,16,45,61
DESAGUADERO,consulta externa,personas de 60 anos y mas,2011-07-01,66,42,10,23,76,65,141
EL ALTO,consulta externa,personas de 60 anos y mas,2011-07-01,2466,2808,1936,2024,4402,4832,9234
EL CHORO,consulta externa,personas de 60 anos y mas,2011-07-01,24,39,4,4,28,43,71
EL PUENTE(STC),consulta externa,personas de 60 anos y mas,2011-07-01,28,24,1,0,29,24,53
EL PUENTE(TJA),consulta externa,personas de 60 anos y mas,2011-07-01,89,176,2,0,91,176,267
EL TORNO,consulta externa,personas de 60 anos y mas,2011-07-01,454,397,53,48,507,445,952
EL VILLAR,consulta externa,personas de 60 anos y mas,2011-07-01,63,104,0,4,63,108,171
ENTRE RIOS TRJ,consulta externa,personas de 60 anos y mas,2011-07-01,121,198,1,3,122,201,323
ENTRE RIOS CBBA,consulta externa,personas de 60 anos y mas,2011-07-01,53,41,6,5,59,46,105
ESCARA,consulta externa,personas de 60 anos y mas,2011-07-01,3,3,0,0,3,3,6
ESCOMA,consulta externa,personas de 60 anos y mas,2011-07-01,40,48,36,19,76,67,143
EUCALIPTUS,consulta externa,personas de 60 anos y mas,2011-07-01,37,35,4,2,41,37,78
EUREKA (SANTOS MERCADO),consulta externa,personas de 60 anos y mas,2011-07-01,2,3,0,2,2,5,7
EXALTACION,consulta externa,personas de 60 anos y mas,2011-07-01,9,1,7,2,16,3,19
FERNANDEZ ALONSO,consulta externa,personas de 60 anos y mas,2011-07-01,61,65,1,4,62,69,131
FILADELFIA,consulta externa,personas de 60 anos y mas,2011-07-01,17,7,0,1,17,8,25
GENERAL SAAVEDRA,consulta externa,personas de 60 anos y mas,2011-07-01,65,71,4,6,69,77,146
GRAL. J.J. PEREZ (CHARAZANI),consulta externa,personas de 60 anos y mas,2011-07-01,53,81,2,8,55,89,144
GUANAY,consulta externa,personas de 60 anos y mas,2011-07-01,82,46,90,60,172,106,278
GUAQUI,consulta externa,personas de 60 anos y mas,2011-07-01,56,84,2,4,58,88,146
GUAYARAMERIN,consulta externa,personas de 60 anos y mas,2011-07-01,378,374,226,221,604,595,1199
GUTIERREZ,consulta externa,personas de 60 anos y mas,2011-07-01,55,62,5,2,60,64,124
HUACARETA,consulta externa,personas de 60 anos y mas,2011-07-01,112,204,10,5,122,209,331
HUACAYA (VILLA DE HUACAYA),consulta externa,personas de 60 anos y mas,2011-07-01,33,55,0,0,33,55,88
HUACHACALLA,consulta externa,personas de 60 anos y mas,2011-07-01,24,17,2,2,26,19,45
HUANUNI,consulta externa,personas de 60 anos y mas,2011-07-01,213,245,45,46,258,291,549
HUARACAJE,consulta externa,personas de 60 anos y mas,2011-07-01,13,12,0,1,13,13,26
HUARINA,consulta externa,personas de 60 anos y mas,2011-07-01,86,56,46,32,132,88,220
HUAYLLAMARCA,consulta externa,personas de 60 anos y mas,2011-07-01,31,25,3,3,34,28,62
HUMANATA,consulta externa,personas de 60 anos y mas,2011-07-01,41,31,1,2,42,33,75
ICHOCA,consulta externa,personas de 60 anos y mas,2011-07-01,21,18,0,1,21,19,40
ICLA,consulta externa,personas de 60 anos y mas,2011-07-01,79,133,10,21,89,154,243
INCAHUASI,consulta externa,personas de 60 anos y mas,2011-07-01,61,108,4,3,65,111,176
INGAVI (HUMAITA),consulta externa,personas de 60 anos y mas,2011-07-01,23,16,0,2,23,18,41
INQUISIVI,consulta externa,personas de 60 anos y mas,2011-07-01,43,44,2,1,45,45,90
IRUPANA (VILLA DE LANZA),consulta externa,personas de 60 anos y mas,2011-07-01,100,81,31,42,131,123,254
IXIAMAS,consulta externa,personas de 60 anos y mas,2011-07-01,27,20,3,0,30,20,50
JESUS DE MACHACA,consulta externa,personas de 60 anos y mas,2011-07-01,238,271,93,93,331,364,695
LA ASUNTA,consulta externa,personas de 60 anos y mas,2011-07-01,72,48,45,22,117,70,187
LA GUARDIA,consulta externa,personas de 60 anos y mas,2011-07-01,94,134,11,16,105,150,255
LA PAZ,consulta externa,personas de 60 anos y mas,2011-07-01,8301,10758,8911,13250,17212,24008,41220
LA RIVERA,consulta externa,personas de 60 anos y mas,2011-07-01,3,5,0,1,3,6,9
LAGUNILLAS,consulta externa,personas de 60 anos y mas,2011-07-01,28,47,6,4,34,51,85
LAJA,consulta externa,personas de 60 anos y mas,2011-07-01,70,74,7,20,77,94,171
LAS CARRERAS,consulta externa,personas de 60 anos y mas,2011-07-01,42,77,3,7,45,84,129
LICOMA PAMPA,consulta externa,personas de 60 anos y mas,2011-07-01,94,88,7,9,101,97,198
LLALLAGUA,consulta externa,personas de 60 anos y mas,2011-07-01,146,107,20,12,166,119,285
LLICA,consulta externa,personas de 60 anos y mas,2011-07-01,70,82,4,4,74,86,160
LORETO,consulta externa,personas de 60 anos y mas,2011-07-01,24,25,5,10,29,35,64
LURIBAY,consulta externa,personas de 60 anos y mas,2011-07-01,119,127,6,8,125,135,260
