,group,variable,month,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA DENTRO,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,INFLUENZA ESTACIONAL DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,497,514,81,58,578,572,1150
COIPASA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,0,0,1,1,2
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,27,29,28,37,55,66,121
"COLCHA ""K""",vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,10,3,1,11,11,22
COLLANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,1,0,0,4,1,5
COLOMI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,31,25,6,5,37,30,67
COLPA BELGICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,5,3,1,6,6,12
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,7,13,11,23,18,41
COLQUENCHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,20,22,1,1,21,23,44
COLQUIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,6,7,9,16,15,31
COMARAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,20,16,12,8,32,24,56
COMBAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,2,1,2,3
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,37,39,6,6,43,45,88
COPACABANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,3,0,1,3,4,7
CORIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,18,9,3,8,21,17,38
CORO CORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,4,3,4,4,8,12
COROICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,9,6,3,12,12,24
CORQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,1,0,0,5,1,6
COTAGAITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,16,8,5,17,21,38
COTOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,72,67,28,21,100,88,188
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,18,17,7,9,25,26,51
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,2,0,0,2,2,4
CUEVO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,3,1,4,3,7,10
CULPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,24,21,10,5,34,26,60
CURVA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,2,5,3,5,8
DESAGUADERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,2,2,3,4,7
EL ALTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,534,488,202,226,736,714,1450
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,19,11,16,21,35,56
EL PUENTE(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,2,4,3,7,5,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,91,92,5,7,96,99,195
EL VILLAR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,6,0,1,3,7,10
ENTRE RIOS TRJ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,12,7,1,17,13,30
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,68,64,11,19,79,83,162
ESCOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,3,2,0,4,3,7
ESMERALDA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,0,1,0,1
EUCALIPTUS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,2,0,1,4,3,7
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,4,3,1,10,5,15
EXALTACION,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,2,0,0,3,2,5
FERNANDEZ ALONSO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,15,6,10,14,25,20,45
FILADELFIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,4,7,12,15,16,31
GAIOC JATUN AYLLU YURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,1,0,0,6,1,7
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,22,20,1,5,23,25,48
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,17,9,11,11,28,20,48
GUANAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,6,1,1,10,7,17
GUAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,3,1,2,5,5,10
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,32,46,11,12,43,58,101
GUTIERREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,7,2,5,11,12,23
HUACARAJE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,7,0,0,7,7,14
HUACARETA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,14,3,5,12,19,31
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,2,9,6,13,8,21
HUACHACALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,0,1,0,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,7,3,6,6,13,19
HUARINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,9,0,0,5,9,14
HUATAJATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,3,0,1,1,4,5
HUAYLLAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,2,0,0,3,2,5
ICHOCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,1,0,0,0,1,1
ICLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,2,3,5,5,7,12
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,11,13,5,9,16,22,38
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,1,3,2,5,7
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,2,14,19,22,21,43
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,2,20,6,27,8,35
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,5,2,2,5,7,12
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,46,29,2,1,48,30,78
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,122,121,2,6,124,127,251
LA PAZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,401,402,23,20,424,422,846
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,7,8,3,12,10,22
LAJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,8,17,18,27,26,53
LAS CARRERAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,3,0,0,4,3,7
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,8,0,1,4,9,13
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,30,29,58,57,88,86,174
LLICA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,2,1,1,4,3,7
LURIBAY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,1,5,6,13,7,20
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,4,0,0,2,4,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,11,13,10,6,21,19,40
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,12,10,2,2,14,12,26
MAIRANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,15,19,2,0,17,19,36
MALLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,2,0,3,0,5,5
MAPIRI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,13,20,4,0,17,20,37
MECAPACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,12,12,4,6,16,18,34
MINEROS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,41,28,11,5,52,33,85
MIZQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,27,27,7,16,34,43,77
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,15,12,15,22,30,52
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,3,0,0,3,3,6
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,38,37,3,3,41,40,81
MONTERO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,146,143,47,24,193,167,360
MORO MORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,3,0,0,1,3,4
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,2,8,3,12,5,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,4,4,5,5,10
OCURI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,6,6,7,8,15
OKINAWA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,15,13,11,2,26,15,41
ORURO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,217,221,22,11,239,232,471
PADCAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,14,11,16,12,30,23,53
PADILLA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,7,3,6,6,13,19
PAILON,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,17,6,10,6,27,12,39
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,35,35,22,23,57,58,115
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,0,2,1,3,4
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,9,5,2,11,11,22
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,8,2,1,6,9,15
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,20,28,6,4,26,32,58
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,11,7,1,1,12,8,20
POCOATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,12,13,5,19,17,36
POCONA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,6,1,0,6,6,12
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,21,18,10,10,31,28,59
PORCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,14,6,4,6,18,12,30
POROMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,6,3,5,10,11,21
PORONGO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,7,1,3,8,10,18
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,41,27,2,3,43,30,73
PORVENIR,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,5,10,6,14,11,25
POSTRER VALLE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,1,0,2,0,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,202,221,23,18,225,239,464
PRESTO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,4,9,3,18,7,25
PUCARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,2,0,0,2,2,4
PUCARANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,26,25,12,14,38,39,77
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,6,7,10,13,16,29
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,3,3,4,9,7,16
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,4,3,6,8,10,18
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,1,0,2,2,4
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,23,16,0,0,23,16,39
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,3,4,2,10,5,15
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,33,35,4,8,37,43,80
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,83,100,38,39,121,139,260
PUNA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,0,9,5,12,5,17
PUNATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,17,30,17,13,34,43,77
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,101,115,120,102,221,217,438
QUIME,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,10,6,9,11,19,30
QUIRUSILLAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,2,0,0,0,2,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,14,11,3,20,17,37
RAVELO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,3,8,8,13,11,24
REYES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,10,0,3,3,13,16
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,79,96,10,12,89,108,197
ROBORE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,15,15,6,2,21,17,38
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,50,28,13,4,63,32,95
SABAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,1,0,2,2,4
SACABA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,102,116,49,45,151,161,312
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,1,0,0,0,1,1
SACACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,10,23,27,27,37,64
SAIPINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,9,10,9,18,18,36
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,5,1,5,6
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,12,10,3,3,15,13,28
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,2,4,7,7,9,16
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,1,3,0,3,1,4
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,1,0,0,2,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,4,3,3,10,7,17
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,19,14,7,5,26,19,45
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,46,57,6,4,52,61,113
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,13,8,10,7,23,15,38
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,13,13,4,4,17,17,34
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,43,47,9,6,52,53,105
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,80,67,21,19,101,86,187
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,2,1,1,2,3,5
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,28,46,6,5,34,51,85
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,2,0,1,0,3,3
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,16,16,17,14,33,30,63
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,1,0,0,7,1,8
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,79,79,19,14,98,93,191
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,4,0,2,2,6,8
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,21,26,5,6,26,32,58
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,26,24,9,4,35,28,63
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,16,4,11,9,27,13,40
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,18,15,30,34,48,49,97
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,11,14,13,13,24,27,51
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,14,10,36,27,50,37,87
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,5,6,2,6,7,13
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,24,15,19,28,43,43,86
SAN PEDRO DE QUEMES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,1,1,2,1,3
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,0,0,1,1,1,2
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,0,3,0,3,0,3
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,20,20,2,2,22,22,44
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,2,6,3,7,10
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,15,11,0,1,15,12,27
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,16,17,2,1,18,18,36
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,892,897,100,98,992,995,1987
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,21,13,0,0,21,13,34
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,18,15,6,5,24,20,44
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,4,1,0,3,4,7
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,1,6,2,6,3,9
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,1,0,0,5,1,6
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,2,1,1,7,3,10
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,0,1,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,12,6,4,1,16,7,23
SENA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,0,1,1,3,1,4
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,31,30,8,7,39,37,76
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,12,12,6,2,18,14,32
SICAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,1,3,2,9,3,12
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,58,67,32,31,90,98,188
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,5,1,3,4,8,5,13
SORACACHI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,3,5,6,7,9,16
SORATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,10,11,7,17,17,34
SUCRE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,269,254,35,34,304,288,592
TACACOMA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,3,9,1,15,4,19
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,4,2,2,4,6,6,12
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,4,7,4,7,8,15
TAPACARI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,24,17,17,16,41,33,74
TARABUCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,14,14,4,7,18,21,39
TARATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,17,4,7,4,24,8,32
TARIJA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,150,123,35,31,185,154,339
TARVITA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,4,9,5,16,9,25
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,7,9,6,19,13,32
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,7,7,4,5,11,12,23
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,11,8,11,14,22,36
TIPUANI,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,3,5,7,13,10,23
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,36,35,35,27,71,62,133
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,6,11,15,23,21,34,55
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,3,0,0,1,3,4
TOCO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,2,1,3,2,5
TODOS SANTOS,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,0,1,0,0,0,1,1
TOLATA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,8,2,1,0,9,2,11
TOLEDO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,2,3,0,0,2,3,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,3,7,3,2,6,9,15
TOMINA,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,10,11,6,2,16,13,29
TORO TORO,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,5,7,13,16,18,34
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,9,15,7,11,16,26,42
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,3,1,1,2,4,6
TRIGAL,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,1,1,0,2,1,3,4
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,influenza estacional dosis unica,2023-06-01,73,64,18,11,91,75,166
