,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES,TOTALES,TOTALES
INCAHUASI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,2,6,4,12,6,18
INGAVI (HUMAITA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,1,0,0,2,1,3
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,2,3,5,4,9
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,4,6,5,10,9,19
IXIAMAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,5,3,3,6,8,14
JESUS DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,8,2,1,8,9,17
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,41,30,0,5,41,35,76
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,90,91,4,5,94,96,190
LA PAZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,336,302,4,4,340,306,646
LAGUNILLAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,0,3,4,6,4,10
LAJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,15,5,7,13,22,35
LICOMA PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,4,0,2,1,6,7
LLALLAGUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,9,20,29,27,38,65
LLICA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,2,0,3,1,5,6
LORETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,3,1,5,3,8
LURIBAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,4,0,0,3,4,7
MACHACAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,1,1,3,3,6
MACHARETI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,0,1,0,3,0,3
MAGDALENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,2,4,5,7,7,14
MAIRANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,13,12,2,1,15,13,28
MALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,1,0,1,0,1
MAPIRI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,12,3,2,9,14,23
MECAPACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,5,2,1,7,6,13
MINEROS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,10,6,3,0,13,6,19
MIZQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,6,3,3,9,9,18
MOCOMOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,5,3,1,7,6,13
MOJINETE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,1,0,0,0,1,1
MOJOCOYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,1,1,2,5,3,8
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,12,1,0,9,12,21
MONTERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,95,76,19,21,114,97,211
MORO MORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,0,0,0,2,0,2
MOROCHATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,3,1,0,5,3,8
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,2,1,3,1,4
NAZACARA DE PACAJES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,1,0,0,0,1,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,0,2,2,4,6
OCURI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,1,2,1,7,2,9
OKINAWA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,6,4,3,10,9,19
OMEREQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,5,7,5,7,12
ORURO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,155,180,14,12,169,192,361
PADCAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,3,0,0,6,3,9
PADILLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,1,0,4,1,5
PAILON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,17,14,21,12,38,26,64
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,12,10,12,12,24,22,46
PAMPA AULLAGAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,1,0,0,1,1,2
PAMPA GRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,3,0,0,3,3,6
PAPEL PAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,2,0,1,1,3,4
PASORAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,2,3,3,3,6
PATACAMAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,17,18,1,2,18,20,38
PAZÑA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,0,0,0,2,2
PELECHUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,0,1,3,5,3,8
POCOATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,3,10,10,14,13,27
POCONA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,9,3,9,3,12
POJO (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,5,0,1,5,6,11
POOPO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,1,0,0,5,1,6
PORCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,2,8,8,9,10,19
POROMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,2,4,3,8,5,13
PORONGO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,4,2,8,8,12,20
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,11,10,0,0,11,10,21
PORVENIR,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,3,1,3,3,6,9
POTOSI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,171,164,16,13,187,177,364
PRESTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,3,4,3,4,7
PUCARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,0,0,0,2,2
PUCARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,11,15,14,11,25,26,51
PUERTO ACOSTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,3,6,5,10,8,18
PUERTO CARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,2,2,1,5,3,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,3,0,1,0,4,4
PUERTO PEREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,1,2,1,3,2,5
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,8,2,5,9,13,22
PUERTO SILES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,2,0,0,3,2,5
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,10,8,10,7,20,15,35
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,37,45,22,14,59,59,118
PUNA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,6,5,7,5,12
PUNATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,17,21,5,7,22,28,50
QUIABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,0,2,0,4,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,64,63,81,56,145,119,264
QUIME,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,4,4,5,4,9
RAQAYPAMPA(ETA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,0,1,3,3,3,6
RAVELO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,4,3,6,5,11
REYES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,7,0,1,7,8,15
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,63,68,29,26,92,94,186
ROBORE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,14,8,9,9,23,17,40
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,11,18,11,25,22,47
SABAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,0,1,2,3,5
SACABA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,75,92,25,24,100,116,216
SACABAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,2,3,2,3,5
SACACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,10,6,3,5,13,11,24
SAIPINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,1,1,3,3,6
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,3,6,7,7,10,17
SAMAIPATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,9,5,4,0,13,5,18
SAN AGUSTIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,0,0,3,1,4
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,11,1,0,9,11,20
SAN ANDRES DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,0,1,0,1,1
SAN ANTONIO DE ESMORUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,1,0,0,2,1,3
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,1,1,1,2,2,4
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,11,5,1,1,12,6,18
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,35,25,5,6,40,31,71
SAN BUENA VENTURA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,10,7,7,11,17,28
SAN CARLOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,13,10,3,2,16,12,28
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,10,3,7,6,17,9,26
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,45,36,9,7,54,43,97
SAN JAVIER(BNI),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,5,5,8,6,14
SAN JAVIER(STC),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,13,16,1,0,14,16,30
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,4,3,4,8,8,16
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,15,19,16,18,31,37,68
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,1,2,4,3,7
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,35,36,3,5,38,41,79
SAN LORENZO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,1,6,5,8,6,14
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,10,19,2,3,12,22,34
SAN LUCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,10,5,4,12,14,26
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,13,17,4,8,17,25,42
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,3,5,4,7,7,14
SAN PABLO DE LIPEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,0,0,0,2,2
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,3,2,3,5,6,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,9,14,16,8,25,22,47
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,1,0,4,1,5
SAN PEDRO DE MACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,7,5,12,11,19,30
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,5,3,0,10,5,15
SAN PEDRO(PND),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,2,2,2,2,4
SAN RAFAEL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,5,6,5,6,11
SAN RAMON BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,1,0,0,1,1,2
SAN RAMON SCZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,4,0,0,6,4,10
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,12,8,5,5,17,13,30
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,954,864,52,72,1006,936,1942
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,3,2,1,7,4,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,12,4,0,0,12,4,16
SANTIAGO DE CALLAPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,1,0,0,0,1,1
SANTIAGO DE HUARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,1,3,1,5,6
SANTIAGO DE HUATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,4,1,1,3,5,8
SANTIAGO DE MACHACA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,2,4,3,4,7
SANTIVAÑES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,1,1,0,6,1,7
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,2,1,0,1,2,3
SAPAHAQUI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,6,2,4,7,10,17
SENA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,9,9,2,3,11,12,23
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,17,14,3,4,20,18,38
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,12,7,0,3,12,10,22
SICAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,3,0,0,4,3,7
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,32,38,2,3,34,41,75
SOPACHUY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,1,0,2,0,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,3,2,2,5,5,10
SORATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,3,5,4,10,7,17
SUCRE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,167,164,13,12,180,176,356
TACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,0,0,1,0,1
TACACOMA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,1,0,2,0,2
TACOBAMBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,2,4,4,5,6,11
TACOPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,0,1,0,1,1
TAHUA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,2,0,3,0,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,3,4,6,8,9,17
TARABUCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,4,1,6,3,9
TARACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,0,0,2,2,4
TARATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,8,1,2,9,10,19
TARIJA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,130,98,7,13,137,111,248
TARVITA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,5,0,0,0,5,5
TEOPONTE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,1,6,4,10,5,15
TIAHUANACU,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,7,1,1,7,8,15
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,2,4,3,7,5,12
TIPUANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,7,5,2,6,9,15
TIQUIPAYA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,23,19,9,10,32,29,61
TIRAQUE (CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,8,12,7,15,15,30
TOCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,3,1,3,1,4
TOLATA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,2,8,3,10,5,15
TOLEDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,1,0,1,3,2,5
TOMAVE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,2,5,3,5,8
TOMINA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,1,1,1,1,2
TORO TORO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,6,3,7,3,13,6,19
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,7,6,3,1,10,7,17
TOTORA(ORR),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,0,0,0,2,0,2
TRIGAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,0,1,1,1,2
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,61,57,9,7,70,64,134
TUPIZA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,32,24,2,4,34,28,62
TURCO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,3,1,3,1,4
UMALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,2,0,3,3,5,8
UNCIA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,4,2,2,10,6,16
URIONDO (A. CONCEPCION),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,2,2,0,7,2,9
URUBICHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,6,1,0,5,6,11
UYUNI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,19,17,1,0,20,17,37
VACAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,1,1,1,3,2,5
VALLEGRANDE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,9,7,1,0,10,7,17
VIACHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,15,21,0,0,15,21,36
VILA VILA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,1,1,1,1,2
VILLA CHARCAS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,9,3,2,4,11,7,18
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,22,16,11,13,33,29,62
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,1,1,1,1,2
VILLA RIVERO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,3,3,2,1,5,4,9
VILLA SERRANO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,2,2,1,3,3,6
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,62,54,14,20,76,74,150
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,6,4,3,6,9,15
VILLAZON,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,27,18,5,2,32,20,52
VINTO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,22,26,16,27,38,53,91
VITICHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,6,1,0,2,6,8
WALDO BALLIVIAN,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,1,0,1,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,99,82,11,11,110,93,203
YACO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,5,2,0,0,5,2,7
YACUIBA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,40,34,32,24,72,58,130
YAMPARAEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,4,1,1,0,5,1,6
YANACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,1,0,0,1,1,2
YAPACANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,14,14,29,33,43,47,90
YOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,8,6,2,1,10,7,17
YOTALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,1,1,1,1,2,3
YUNCHARA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,0,0,4,0,4,0,4
YUNGUYO DE LITORAL,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,1,0,0,0,1,0,1
ZUDAÑEZ,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-07-01,2,1,3,0,5,1,6
ACACIO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,3,0,1,1,4,1,5
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,8,9,4,3,12,12,24
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,17,27,3,0,20,27,47
AIQUILE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,10,7,5,4,15,11,26
ALALAY,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,0,0,2,5,2,5,7
ALCALA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,1,0,0,0,1,0,1
ALTO BENI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,7,2,1,1,8,3,11
ANCORAIMES,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,3,6,0,0,3,6,9
ANDAMARCA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,0,1,1,1,1,2,3
ANTEQUERA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,0,1,2,1,2,2,4
ANZALDO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,3,2,2,1,5,3,8
APOLO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,6,12,4,10,10,22,32
ARAMPAMPA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,1,1,2,5,3,6,9
ARANI,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,9,3,4,2,13,5,18
ARBIETO,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,16,19,0,0,16,19,35
ARQUE,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,0,3,6,3,6,6,12
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,27,24,3,2,30,26,56
ATOCHA,vacunaciones en ninos de 12 a 23 meses,antiamarilica dosis unica,2023-08-01,8,4,1,3,9,7,16
