,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES,TOTALES,TOTALES
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,3,0,4,0,4
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,4,5,0,0,4,5,9
PUERTO QUIJARRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,3,1,3,1,4
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,1,2,2,3,5
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,3,0,2,2,5,2,7
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,2,1,0,2,2,4
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,1,0,2,1,3
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,2,4,2,4,6
SAN JUAN DE YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
SAN LORENZO(TJA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,0,0,1,1,2
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,13,11,5,2,18,13,31
SANTA ROSA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,2,0,2,0,2
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,2,0,2,1,3
SHINAOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,0,1,1,2,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,1,0,1,1,2
SORACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,1,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,1,1,2,1,3
TAPACARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,1,0,1,0,1
TINGUIPAYA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,6,4,0,3,6,7,13
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,0,1,0,0,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,1,1,1,2
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,2,2,1,0,3,2,5
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,2,2,1,1,3,3,6
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-07-01,1,1,0,0,1,1,2
ACHACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,1,1,1,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,2,1,2,1,3
CALACOTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,2,8,7,9,9,18
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,1,0,1,1
CLIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,4,5,3,5,7,12
COLCAPIRHUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
COTOCA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,2,0,2,1,3
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,6,4,5,6,11,10,21
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,1,1,2,2,3,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,1,0,1,1,2
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,1,0,1,1
LA ASUNTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,2,2,2,3,5
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,4,1,0,0,4,1,5
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,1,0,1,1,2
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,3,0,1,1,4,1,5
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,2,0,0,0,2,0,2
PUERTO SUAREZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,2,0,0,0,2,2
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,3,0,3,3
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,1,0,0,1,1,2
ROBORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,2,1,0,0,2,1,3
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,1,0,1,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,2,4,1,1,3,5,8
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,1,3,6,4,7,11
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,2,0,3,0,3
SAN PEDRO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,16,18,26,33,42,51,93
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,1,1,1,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,2,0,0,0,2,2
TARATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,3,1,0,2,3,3,6
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1,0,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-08-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,1,0,0,2,1,3
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
AYO AYO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,1,6,4,7,5,12
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,4,7,4,7,11
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,1,0,2,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,3,3,2,0,5,3,8
COROICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,4,1,5,3,9,12
EL TORNO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
ENTRE RIOS CBBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,3,0,3,0,3
HUACARETA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
HUANUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,1,0,0,1,1,2
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,3,2,1,1,4,3,7
LAJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
MONTEAGUDO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,4,3,1,1,5,4,9
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,2,5,2,6,8
PALOS BLANCOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
POCOATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
PORTACHUELO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,1,0,0,1,1,2
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,2,0,2,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
PUERTO RICO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,0,1,0,3,0,3
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,1,1,1,2,3
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,1,0,1,1,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,3,1,0,3,3,4,7
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,3,2,2,1,5,3,8
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,2,0,1,1,3,4
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,5,5,5,6,11
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
SANTA ANA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,11,2,29,30,40,32,72
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,1,0,2,0,2
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,0,0,0,2,0,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,1,0,0,1,1,2
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,3,0,0,2,3,5
UYUNI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
VILLA MONTES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,2,0,2,2
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,2,0,0,0,2,0,2
YACO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
YACUIBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,1,0,0,0,1,1
YANACACHI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1,0,1
YAPACANI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-09-01,0,0,0,1,0,1,1
ACHOCALLA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,3,3,4,3,7
CAPINOTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1,0,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,3,2,3,2,5
CHIMORE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,1,0,2,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,7,3,3,3,10,13
COLQUECHACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
CONCEPCION,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,0,1,0,1,1
EL ALTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,2,5,9,6,11,11,22
EL PUENTE(STC),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,1,0,2,0,2
GENERAL SAAVEDRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,5,8,0,0,5,8,13
GUAYARAMERIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,1,0,0,1,1,2
HUARINA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
LA GUARDIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,1,1,1,2,2,4
LA PAZ,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,2,1,1,1,3,4
LORETO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,2,0,0,1,2,3
MAPIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
MONTERO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
ORURO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,1,1,2,2,3,5
PAILON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,2,0,2,0,2
PORCO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,1,0,2,0,2
POROMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
POTOSI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,11,2,6,2,17,19
PUNATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,0,1,0,1,1
QUILLACOLLO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,2,1,2,3
REYES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,2,0,0,0,2,2
RIBERALTA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,0,1,0,1,1
SACABA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,2,1,1,1,3,4
SACACA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,1,1,1,2
SAN BENITO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,2,8,9,9,11,20
SAN IGNACIO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,4,1,5,1,6
SAN JOAQUIN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
SAN JULIAN,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
SAN MATIAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,0,1,0,1,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,8,6,11,7,19,13,32
SENA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,3,0,1,0,4,4
SORATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,1,0,0,1,1,2
SUCRE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,1,0,0,1,1,2
TACACOMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
TARIJA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,1,1,1,2
TOTORA(CBBA),vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,0,1,0,1,1
TRINIDAD,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,2,2,2,3,4,5,9
TUPIZA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
UNCIA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1,0,1
VIACHA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,3,1,0,0,3,1,4
VILLAZON,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
VINTO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1,0,1
WARNES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-10-01,0,1,0,0,0,1,1
ARQUE,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,0,2,1,3,1,4
BAURES,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1,0,1
BERMEJO,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,0,2,4,3,4,7
CAMIRI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,0,1,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,0,1,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,0,0,0,1,0,1,1
CHARAGUA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,2,1,5,2,7,3,10
CHUMA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1,0,1
COCAPATA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,0,0,2,0,2,0,2
COCHABAMBA,vacunaciones en ninos de 12 a 23 meses,pentavalente 1ra dosis,2023-11-01,1,1,2,3,3,4,7
