,group,variable,month,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS DENTRO,PENTAVALENTE 3RA DOSIS FUERA,PENTAVALENTE 3RA DOSIS FUERA,TOTALES
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,2,1,2,6
TOLATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,5,0,1,7
TOLEDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,2,3,0,0,5
TOMAVE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,4,1,2,2,9
TOMINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,4,3,1,9
TORO TORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,2,3,5,4,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,6,11,4,1,22
TOTORA(ORR),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,0,1,0,0,1
TRIGAL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,75,61,9,16,161
TUPIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,20,21,1,2,44
TURCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,4,1,0,1,6
UMALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,3,0,0,4
UNCIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,12,13,2,1,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,9,9,3,1,22
URUBICHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,6,3,2,0,11
UYUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,15,10,0,1,26
VACAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,5,4,1,1,11
VALLEGRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,3,10,2,3,18
VIACHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,22,22,5,2,51
VILA VILA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,2,0,2,3,7
VILLA CHARCAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,5,6,5,4,20
VILLA MONTES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,33,19,5,4,61
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,1,1,0,3
VILLA RIVERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,6,2,1,1,10
VILLA SERRANO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,7,3,2,3,15
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,60,50,19,10,139
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,5,8,0,0,13
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,18,15,2,5,40
VINTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,13,20,23,14,70
VITICHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,3,2,1,1,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,3,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,96,63,7,11,177
YACO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,2,0,3,0,5
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,42,41,15,10,108
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,0,0,1,1,2
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,3,0,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,20,12,17,19,68
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,4,1,0,0,5
YOTALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,0,2,3,1,6
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,1,1,2,4,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-06-01,2,2,0,1,5
ACACIO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,0,1
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,10,11,4,2,27
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,15,11,1,0,27
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,14,14,5,2,35
ALALAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,1,0,2
ALCALA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,2,3
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,7,0,2,14
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,3,2,2,13
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,1,2,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,2,3,8
APOLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,17,0,3,32
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,0,1,1
ARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,4,3,0,10
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,9,11,5,3,28
ARQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,5,3,3,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,17,11,1,2,31
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,4,0,2,11
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,0,0,4
AYATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,1,0,1,5
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,2,2,1,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,8,7,3,29
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,7,1,4,14
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,12,0,3,21
BAURES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,3,0,0,8
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,21,28,0,0,49
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,18,16,9,3,46
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,1,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,0,2,2
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,2,1,1,7
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,15,1,0,22
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,15,16,6,6,43
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,3,1,1,7
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,5,1,0,12
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,5,0,0,12
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,2,3,5
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,3,0,0,9
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,4,1,1,11
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,0,2,2
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,20,12,0,1,33
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,13,8,0,1,22
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,4,0,2,9
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,10,8,6,2,26
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,20,27,3,5,55
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,8,6,1,1,16
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,4,1,0,8
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,4,5,10
CATACORA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,0,1,1
CHACARILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,7,7,9,34
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,4,1,2,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,15,11,11,48
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,0,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,4,3,6,19
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,21,8,5,5,39
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,3,0,0,5
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,7,0,0,18
CHUMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,2,2,2,7
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,5,4,7,19
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,7,4,1,14
CLIZA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,10,9,1,2,22
COBIJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,36,27,6,14,83
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,8,8,5,4,25
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,465,428,7,13,913
COIPASA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,2,0,0,3
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,22,14,1,0,37
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,4,3,0,19
COLLANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,1,2
COLOMI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,9,0,1,21
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,6,2,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,6,4,5,20
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,7,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,8,8,3,4,23
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,8,2,0,21
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,2,0,2
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,18,27,8,18,71
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,1,1,6
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,14,4,1,0,19
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,0,3,4,9
COROICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,6,0,2,12
CORQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,3,0,0,6
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,13,3,0,22
COTOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,62,58,13,9,142
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,15,21,3,1,40
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,0,1,4
CUEVO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,2,1,7
CULPINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,10,10,3,4,27
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,1,0,1,5
CURVA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,0,2,0,5
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,0,0,2
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,409,400,96,131,1036
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,1,0,4
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,4,2,0,11
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,1,1,5
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,55,38,0,2,95
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,2,0,3
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,10,0,1,18
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,36,34,0,1,71
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,0,1,4
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,2,4,7,19
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,0,9,4,17
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,3,1,1,7
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,13,0,3,23
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,9,7,2,0,18
GUANAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,6,4,3,18
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,0,0,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,27,28,4,1,60
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,8,11,1,5,25
HUACARAJE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,3,0,0,4
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,3,2,1,12
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,1,2,6
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,9,6,8,4,27
HUARINA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,4,0,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,2,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,1,0,3
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,1,2
ICLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,2,1,7
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,7,2,5,17
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,3,1,0,4
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,7,7,3,22
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,10,1,3,18
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,10,4,2,22
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,6,0,0,12
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,40,27,0,2,69
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,127,120,4,3,254
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,379,325,7,0,711
LA RIVERA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,8,1,2,12
LAJA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,14,13,3,6,36
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,4,0,0,4
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,1,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,20,28,30,90
LLICA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,0,0,4
LORETO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,1,3,1,9
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,7,0,0,13
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,2,0,0,7
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,8,10,2,1,21
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,12,0,1,25
MALLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,2,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,18,17,2,1,38
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,4,4,1,13
MINEROS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,23,23,2,2,50
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,16,12,1,5,34
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,7,2,3,15
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,2,2,6
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,17,19,2,0,38
MONTERO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,110,130,14,16,270
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,2,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,1,2,6
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,2,4,7
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,2,1,0,3
OCURI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,3,2,4,13
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,10,3,0,25
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,4,2,8
ORURO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,227,232,10,9,478
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,9,1,1,17
PADILLA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,4,0,0,5
PAILON,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,15,12,10,11,48
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,15,18,5,5,43
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,6,11,0,0,17
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,0,3,0,3
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,2,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,9,3,4,28
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,1,3,0,5
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,4,4,0,10
POCOATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,4,7,6,24
POCONA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,4,5,3,15
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,2,2,2,9
POOPO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,4,0,0,5
PORCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,7,8,1,3,19
POROMA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,5,3,1,3,12
PORONGO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,11,5,1,2,19
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,19,10,0,0,29
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,2,0,2,5
POTOSI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,231,199,10,16,456
PRESTO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,2,2,5
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,16,15,9,5,45
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,6,2,0,12
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,3,3,1,9
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,4,0,2,2,8
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,0,0,1,4
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,12,14,1,2,29
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,1,0,2
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,14,14,0,3,31
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,29,30,14,15,88
PUNA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,3,3,0,7,13
PUNATA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,20,21,7,6,54
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,55,75,56,64,250
QUIME,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,0,1,5
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,3,0,1,6
RAVELO,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,8,3,14
REYES,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,16,4,0,0,20
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,77,92,21,14,204
ROBORE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,16,12,1,2,31
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,14,10,8,4,36
SABAYA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,2,0,0,4
SACABA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,88,84,20,25,217
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 3ra dosis,2023-07-01,2,1,1,1,5
