,group,variable,month,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,ANTIPOLIOMIELÍTICA 2DA DOSIS FUERA,TOTALES
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,1,2,3
HUACHACALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
HUANUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,2,8,5,21
HUARINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,5,0,0,7
HUATAJATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,0,0,0,1
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,1,1,1,6
HUMANATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,2,0,2,5
ICHOCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,2,3,1,6
ICLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,2,2,0,7
INCAHUASI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,4,3,4,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,2,0,0,4
INQUISIVI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,3,3,3,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,5,1,6,17
IXIAMAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,6,5,4,20
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,5,1,1,11
LA ASUNTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,36,34,1,1,72
LA GUARDIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,112,111,5,7,235
LA PAZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,371,319,11,12,713
LA RIVERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,0,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,4,3,2,9
LAJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,5,4,2,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,2,0,0,4
LLALLAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,15,33,30,86
LLICA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,1,1,0,5
LORETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,4,0,0,6
LURIBAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,9,1,0,16
MACHARETI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,2,0,4,7
MAGDALENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,12,0,1,23
MAIRANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,9,0,1,23
MALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,2,0,1,4
MAPIRI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,15,14,1,0,30
MECAPACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,7,0,0,17
MINEROS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,15,20,10,10,55
MIZQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,12,5,4,34
MOCOMOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,1,1,2,12
MOJINETE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,0,1,3
MONTEAGUDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,13,1,1,28
MONTERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,122,118,24,16,280
MORO MORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,2,0,0,2
MOROCHATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,3,6,1,12
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,1,1,0,5
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,2,3,5
OCURI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,6,6,6,21
OKINAWA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,6,3,5,24
OMEREQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,2,2,0,7
ORURO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,208,209,12,6,435
PADCAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,3,0,0,8
PADILLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,4,0,0,4
PAILON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,22,8,11,54
PALOS BLANCOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,18,13,8,5,44
PAMPA GRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,8,1,1,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,2,0,5
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,12,6,12,40
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,2,1,0,3
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,3,3,0,13
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,3,5,4,19
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,6,6,4,22
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,7,2,0,17
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,7,2,1,10
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,12,8,4,1,25
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,4,4,2,15
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,5,2,4,21
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,23,15,1,0,39
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,1,1,3
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,229,177,21,24,451
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,0,3,6
PUCARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,16,12,2,4,34
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,2,1,1,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,3,3,3,11
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,4,3,2,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,2,0,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,11,10,0,0,21
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,9,2,2,1,14
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,0,0,2
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,17,14,2,1,34
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,38,54,14,15,121
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,2,5,9
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,12,9,6,40
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,1,2,4
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,54,70,47,45,216
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,3,1,3,9
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,2,2,0,5
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,4,5,11
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,5,0,1,19
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,88,93,20,23,224
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,17,19,2,3,41
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,24,15,3,3,45
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,0,0,1
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,69,81,23,24,197
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,1,1,5
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,8,11,7,33
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,4,0,1,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,6,0,1,8
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,9,3,4,0,16
SAN AGUSTIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,0,0,3
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,8,2,4,27
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,4,0,1,6
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,8,0,0,10
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,49,40,8,10,107
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,5,3,4,14
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,15,25,2,3,45
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,29,24,3,4,60
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,57,51,12,8,128
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,0,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,17,17,4,3,41
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,4,1,3,15
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,18,19,9,15,61
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,4,1,0,10
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,40,36,5,4,85
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,0,1,4
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,20,17,0,0,37
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,15,10,7,5,37
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,11,6,2,26
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,9,8,8,33
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,17,2,1,33
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,12,10,12,12,46
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,2,1,0,5
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,6,2,2,12
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,1,2,3
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,4,0,0,7
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,2,2,4
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,9,2,0,15
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,3,4,0,9
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,11,5,1,2,19
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,18,11,3,0,32
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1032,991,55,60,2138
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,9,0,0,19
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,11,4,3,2,20
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,0,2,2
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,0,1,3
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,4,0,0,8
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,0,1,3
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,4,3,0,11
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,7,2,8,22
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,28,37,6,8,79
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,5,0,3,14
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,3,0,0,5
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,31,34,8,12,85
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,0,2,2
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,14,8,3,0,25
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,7,3,2,20
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,178,175,8,6,367
TACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,0,0,2,3
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,0,1,1,3
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,5,1,5,12
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,2,2,6
TAHUA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,0,0,3,3
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,11,9,6,5,31
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,5,3,4,17
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,1,3
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,10,0,1,19
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,115,113,11,7,246
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,2,5,2,13
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,9,1,1,14
TIAHUANACU,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,7,3,0,15
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,3,7,5,16
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,3,0,0,4
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,28,33,8,9,78
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,5,7,5,25
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,2,1,1,7
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,4,6,0,2,12
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,3,0,1,4
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,3,3,9
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,5,2,1,11
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,9,5,3,2,19
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,15,7,1,2,25
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,5,1,1,1,8
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,73,96,20,19,208
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,29,30,2,2,63
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,7,0,0,2,9
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,4,0,0,7
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,13,4,6,31
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,11,0,0,19
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,8,3,1,0,12
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,13,18,1,1,33
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,3,0,3,9
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,10,14,2,0,26
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,19,21,3,3,46
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,2,2,2,6
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,4,2,4,16
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,34,30,9,2,75
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,1,4,7
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,7,0,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,0,0,1,3
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,78,58,13,17,166
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,4,2,3,12
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,17,18,1,3,39
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,16,21,16,19,72
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,1,0,0,3
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,1,1,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,90,114,9,9,222
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,2,1,3,6
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,64,51,9,6,130
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,2,1,0,5
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,6,1,1,0,8
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,23,22,28,23,96
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,4,2,1,9
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,2,4,1,0,7
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,0,1,5,3,9
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-06-01,3,1,0,0,4
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,1,0,0,2
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,2,11,3,3,19
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,17,15,0,1,33
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,9,9,1,4,23
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,7,5,1,1,14
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,9,5,3,2,19
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,2,0,1,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,0,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,0,2,1,0,3
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,11,12,2,0,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,0,1,1,3
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,2,1,2,1,6
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,9,12,2,8,31
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,7,7,4,0,18
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,26,29,3,4,62
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,3,8,1,4,16
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,3,4,0,0,7
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,2,1,2,4,9
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,6,2,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,6,10,11,10,37
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,7,3,1,1,12
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,12,9,0,2,23
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,1,0,0,2
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,0,0,1,1,2
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,3,2,0,1,6
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,16,11,1,0,28
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,9,12,6,6,33
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,1,3,0,0,4
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,0,0,1,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 2da dosis,2023-07-01,3,3,1,0,7
