,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,3,2,1,8
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2023-06-01,4,7,1,2,14
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,2,4,2,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,1,1,0,4
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2023-06-01,32,25,2,0,59
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2023-06-01,64,59,1,0,124
LA PAZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,585,640,0,0,1225
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
LAJA,vacunaciones en menores de 1 ano,bcg,2023-06-01,8,0,1,1,10
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,1,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2023-06-01,12,13,35,32,92
LORETO,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,3,0,0,6
LURIBAY,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,2,0,1,6
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,0,0,1
MACHARETI,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,0,0,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,3,2,9
MAIRANA,vacunaciones en menores de 1 ano,bcg,2023-06-01,11,11,0,0,22
MALLA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,2,3
MAPIRI,vacunaciones en menores de 1 ano,bcg,2023-06-01,13,7,0,1,21
MECAPACA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,1,2
MINEROS,vacunaciones en menores de 1 ano,bcg,2023-06-01,19,16,0,0,35
MIZQUE,vacunaciones en menores de 1 ano,bcg,2023-06-01,13,6,1,0,20
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,1,5,10,21
MOJINETE,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,3,0,3
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2023-06-01,18,19,0,0,37
MONTERO,vacunaciones en menores de 1 ano,bcg,2023-06-01,101,105,0,2,208
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,0,2,2,8
OCURI,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,1,2,4,9
OKINAWA,vacunaciones en menores de 1 ano,bcg,2023-06-01,11,14,1,0,26
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,1,1,3
ORURO,vacunaciones en menores de 1 ano,bcg,2023-06-01,281,267,11,9,568
PADCAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,4,1,1,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,3,0,0,6
PAILON,vacunaciones en menores de 1 ano,bcg,2023-06-01,29,26,8,8,71
PALCA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,1,2
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2023-06-01,11,19,5,4,39
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,0,1,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,4,2,0,9
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,2,2,5
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,17,19,2,3,41
PAZÑA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,1,1,3
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,2,1,3,9
POCOATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,1,9,9,20
POCONA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,6,2,9
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2023-06-01,11,1,1,0,13
POOPO,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,1,1,0,3
PORCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,8,0,0,11
POROMA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,8,1,1,12
PORONGO,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,4,1,2,13
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2023-06-01,13,8,0,0,21
PORVENIR,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,0,2,0,5
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,bcg,2023-06-01,220,219,7,6,452
PRESTO,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,6,3,10
PUCARANI,vacunaciones en menores de 1 ano,bcg,2023-06-01,7,11,10,13,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,6,2,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,2,8,12
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2023-06-01,7,2,1,0,10
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,2,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2023-06-01,21,17,0,0,38
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,3,1,0,9
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,7,0,0,12
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2023-06-01,78,95,0,0,173
PUNA,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,3,1,1,8
PUNATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,29,17,0,1,47
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,2,0,2
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2023-06-01,135,92,7,7,241
QUIME,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,4,5,0,10
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2023-06-01,2,1,5,2,10
RAVELO,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,6,1,1,9
REYES,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,2,2,0,8
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2023-06-01,127,118,7,6,258
ROBORE,vacunaciones en menores de 1 ano,bcg,2023-06-01,9,17,0,0,26
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2023-06-01,22,17,9,9,57
SABAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,5,0,0,5
SACABA,vacunaciones en menores de 1 ano,bcg,2023-06-01,129,132,4,2,267
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,0,0,1
SACACA,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,7,8,1,20
SAIPINA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,4,0,0,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,0,2,1,6
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,7,5,0,0,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,3,0,0,5
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,1,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,0,1,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,1,1,1,7
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,1,0,1,6
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2023-06-01,47,37,9,10,103
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2023-06-01,9,8,1,3,21
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2023-06-01,14,16,0,0,30
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2023-06-01,26,14,1,1,42
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,69,75,5,1,150
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2023-06-01,19,13,0,0,32
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,3,3,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2023-06-01,19,14,25,22,80
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2023-06-01,7,3,1,0,11
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2023-06-01,43,41,2,3,89
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2023-06-01,3,3,2,3,11
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2023-06-01,3,0,3,1,7
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,13,9,3,2,27
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,10,7,1,0,18
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,3,0,1,10
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,2,1,3
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,10,0,0,16
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2023-06-01,12,17,8,8,45
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,1,0,0,2
SAN PEDRO DE MACHA,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,1,4,4,13
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,2,1,0,4
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,3,0,1,5
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,1,0,3
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,8,5,0,0,13
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2023-06-01,16,19,0,1,36
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1475,1374,37,23,2909
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2023-06-01,15,11,0,0,26
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,7,0,1,13
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,2,0,1,4
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,0,0,2,4
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,1,1,3
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,2,0,0,3
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,3,0,1,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,1,0,2,4
SENA,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,6,2,2,15
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2023-06-01,27,29,1,0,57
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2023-06-01,3,6,5,2,16
SICAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,0,0,2,4
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2023-06-01,28,34,3,5,70
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,1,0,2,5
SORACACHI,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,1,2,4
SORATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,4,4,1,15
SUCRE,vacunaciones en menores de 1 ano,bcg,2023-06-01,226,240,1,2,469
TACACHI,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,3,2,1,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,2,1,4
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,2,3,5
TAPACARI,vacunaciones en menores de 1 ano,bcg,2023-06-01,5,5,5,7,22
TARABUCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,2,0,0,6
TARACO,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,1,0,2
TARATA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,3,1,0,6
TARIJA,vacunaciones en menores de 1 ano,bcg,2023-06-01,141,155,0,1,297
TARVITA,vacunaciones en menores de 1 ano,bcg,2023-06-01,4,5,1,6,16
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,2,3,1,9
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,2,3,9
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,5,2,11
TIPUANI,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,4,1,0,6
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2023-06-01,29,31,4,6,70
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2023-06-01,6,2,3,2,13
TOCO,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,1,0,2
TOLEDO,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,0,0,1
TOMAVE,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,3,2,5
TOMINA,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,2,0,1,6
TORO TORO,vacunaciones en menores de 1 ano,bcg,2023-06-01,7,3,4,8,22
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2023-06-01,8,5,0,0,13
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2023-06-01,0,0,1,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2023-06-01,148,130,2,2,282
TUPIZA,vacunaciones en menores de 1 ano,bcg,2023-06-01,26,35,3,3,67
UMALA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,3,2,6
UNCIA,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,9,5,2,22
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2023-06-01,3,6,1,1,11
URUBICHA,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,1,2,7
UYUNI,vacunaciones en menores de 1 ano,bcg,2023-06-01,18,20,4,1,43
VACAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,1,4,1,8
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2023-06-01,17,9,0,0,26
VIACHA,vacunaciones en menores de 1 ano,bcg,2023-06-01,42,24,1,2,69
VILA VILA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,2,2,5
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,2,2,0,6
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2023-06-01,47,35,1,2,85
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,5,2,2,11
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2023-06-01,3,0,0,0,3
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2023-06-01,82,63,7,8,160
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,3,3,8
VILLAZON,vacunaciones en menores de 1 ano,bcg,2023-06-01,21,21,0,0,42
VINTO,vacunaciones en menores de 1 ano,bcg,2023-06-01,32,29,3,2,66
VITICHI,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,2,0,1,4
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,0,0,2
WARNES,vacunaciones en menores de 1 ano,bcg,2023-06-01,107,82,1,0,190
YACO,vacunaciones en menores de 1 ano,bcg,2023-06-01,2,0,3,7,12
YACUIBA,vacunaciones en menores de 1 ano,bcg,2023-06-01,50,65,8,4,127
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,6,1,0,0,7
YANACACHI,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,bcg,2023-06-01,48,42,1,1,92
YOCALLA,vacunaciones en menores de 1 ano,bcg,2023-06-01,1,4,0,0,5
YOTALA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,0,0,2
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,1,1,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2023-06-01,0,2,0,1,3
ACACIO,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,2,2,0,6
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2023-07-01,16,19,10,8,53
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2023-07-01,9,7,0,2,18
AIQUILE,vacunaciones en menores de 1 ano,bcg,2023-07-01,20,15,2,0,37
ALALAY,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,0,1,1
ALCALA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2023-07-01,5,3,2,0,10
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,1,2,1,6
ANZALDO,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,1,1,3
APOLO,vacunaciones en menores de 1 ano,bcg,2023-07-01,10,14,0,4,28
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,1,0,2,3
ARANI,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,2,3,1,8
ARBIETO,vacunaciones en menores de 1 ano,bcg,2023-07-01,10,11,0,3,24
ARQUE,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,3,5,3,12
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2023-07-01,26,34,3,5,68
ATOCHA,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,3,1,0,8
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,2,3
AYATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,5,5,10
AYO AYO,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,3,6,9
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2023-07-01,7,6,8,8,29
AZURDUY,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,5,2,1,14
BATALLAS,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,3,3,4,16
BAURES,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,4,0,0,8
BELEN DE URMIRI,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,3,0,3
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,bcg,2023-07-01,12,20,1,0,33
BETANZOS,vacunaciones en menores de 1 ano,bcg,2023-07-01,11,6,4,5,26
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,2,1,3
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,3,0,0,4
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2023-07-01,8,2,1,0,11
CABEZAS,vacunaciones en menores de 1 ano,bcg,2023-07-01,12,17,0,0,29
CAIROMA,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,3,3,2,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2023-07-01,2,4,1,3,10
CAJUATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,4,1,0,7
CALACOTO,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,3,1,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,2,7,3,15
CAMARGO,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,12,1,0,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2023-07-01,22,19,1,1,43
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2023-07-01,7,14,0,0,21
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,1,1,1,6
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2023-07-01,8,8,1,3,20
CARANAVI,vacunaciones en menores de 1 ano,bcg,2023-07-01,57,45,0,1,103
CARAPARI,vacunaciones en menores de 1 ano,bcg,2023-07-01,5,1,1,0,7
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,3,5,2,12
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,2,1,3,9
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,26,19,2,8,55
CHAQUI,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,0,0,2
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2023-07-01,16,4,27,20,67
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,7,1,3,14
CHIMORE,vacunaciones en menores de 1 ano,bcg,2023-07-01,19,13,1,1,34
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,0,1,2
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,2,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2023-07-01,13,9,0,0,22
CHUMA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,1,1,4,6
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,1,4,4,12
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,6,5,4,18
CLIZA,vacunaciones en menores de 1 ano,bcg,2023-07-01,15,11,1,1,28
COBIJA,vacunaciones en menores de 1 ano,bcg,2023-07-01,48,45,4,1,98
COCAPATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,5,5,9,9,28
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2023-07-01,549,589,1,2,1141
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2023-07-01,34,28,0,0,62
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2023-07-01,4,2,2,1,9
COLOMI,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,10,1,2,19
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,2,0,1,7
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,2,9,1,16
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,4,4,10
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,2,7,3,15
COMANCHE,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,0,1
COMARAPA,vacunaciones en menores de 1 ano,bcg,2023-07-01,12,11,0,0,23
COMBAYA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2023-07-01,13,19,7,9,48
COPACABANA,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,2,2,3,10
CORIPATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,5,6,0,0,11
CORO CORO,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,0,2,2
COROICO,vacunaciones en menores de 1 ano,bcg,2023-07-01,10,17,0,0,27
CORQUE,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,5,1,0,8
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,8,1,0,12
COTOCA,vacunaciones en menores de 1 ano,bcg,2023-07-01,58,46,1,1,106
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,11,0,1,18
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,0,1
CULPINA,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,8,3,1,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,1,2,3
CURVA,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,0,3,3,6
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2023-07-01,3,1,0,0,4
EL ALTO,vacunaciones en menores de 1 ano,bcg,2023-07-01,577,529,49,53,1208
EL CHORO,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,1,0,2,3
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,0,1,3
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2023-07-01,2,2,2,1,7
EL TORNO,vacunaciones en menores de 1 ano,bcg,2023-07-01,32,32,1,4,69
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,0,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2023-07-01,9,4,2,0,15
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2023-07-01,17,18,2,4,41
ESCOMA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,1,2,5
ESMERALDA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,0,0,1
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,4,1,0,5
EXALTACION,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,1,2,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2023-07-01,6,5,6,1,18
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,1,0,3
GAIOC JATUN AYLLU YURA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,0,1,3
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2023-07-01,12,4,2,1,19
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,5,7,13
GUANAY,vacunaciones en menores de 1 ano,bcg,2023-07-01,5,6,1,0,12
GUAQUI,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,4,7,0,12
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2023-07-01,36,35,0,0,71
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2023-07-01,4,5,5,7,21
HUACARAJE,vacunaciones en menores de 1 ano,bcg,2023-07-01,0,1,0,0,1
HUACARETA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,0,0,2
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2023-07-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2023-07-01,8,7,2,0,17
HUARINA,vacunaciones en menores de 1 ano,bcg,2023-07-01,2,2,2,0,6
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2023-07-01,1,1,0,0,2
