municipality,group,variable,month,AQV femenino,TOTAL
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,5,5
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,4,4
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,7,7
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,3,3
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,34,34
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,29,29
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,6,6
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,1,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,8,8
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,19,19
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,5,5
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,8,8
VILLA RIVERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,4,4
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,4,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,1,1
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-09-01,1,1
AIQUILE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
ALCALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,10,10
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,5,5
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,6,6
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,12,12
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,22,22
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,85,85
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,9,9
COTAGAITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,16,16
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,13,13
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,52,52
LAJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,7,7
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,7,7
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,12,12
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,12,12
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
PORTACHUELO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,6,6
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
PUERTO VILLARROEL,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,20,20
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,9,9
SAMAIPATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
SAN IGNACIO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,13,13
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
SAN MIGUEL DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
SAN PEDRO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
SAN RAMON BENI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,59,59
SAPAHAQUI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,56,56
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,14,14
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
TOCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,32,32
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,10,10
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,3,3
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,2,2
YAMPARAEZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,4,4
YOTALA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-10-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,13,13
ATOCHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
CALAMARCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,9,9
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
CHULUMANI (V. DE LA LIBERTAD),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,30,30
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,86,86
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,8,8
COTOCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
CULPINA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,15,15
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,10,10
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
HUARACAJE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,12,12
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,8,8
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,5,5
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
PATACAMAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
PUNATA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
QUILLACOLLO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,6,6
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,23,23
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,5,5
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,17,17
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
SAN JAVIER(STC),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
SAN LUCAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,5,5
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,57,57
SOPACHUY,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,41,41
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,27,27
TUPIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,12,12
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,6,6
VIACHA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,2,2
VILLA MONTES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,7,7
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,4,4
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,6,6
WARNES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
YACUIBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-11-01,3,3
ACHACACHI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
ASCENCION DE GUARAYOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,3,3
BAURES,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,3,3
BERMEJO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,5,5
BETANZOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
CAMARGO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
CAMIRI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,6,6
CHARAGUA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,3,3
CLIZA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
COBIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,23,23
COCHABAMBA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,69,69
CONCEPCION,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,4,4
EL ALTO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,13,13
EL TORNO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
GUAYARAMERIN,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,14,14
HUANUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
LA PAZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,29,29
MONTEAGUDO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,4,4
MONTERO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,15,15
OCURI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
ORURO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,14,14
PADILLA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,6,6
PALCA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
POTOSI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
PUERTO SUAREZ,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,7,7
RIBERALTA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,17,17
ROBORE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
RURRENABAQUE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
SACABA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,6,6
SAN BORJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,4,4
SAN BUENA VENTURA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
SAN IGNACIO DE VELASCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,7,7
SAN JOSE DE CHIQUITOS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,9,9
SAN LORENZO(TJA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
SAN MATIAS,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,7,7
SANTA ANA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
SANTA CRUZ DE LA SIERRA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,21,21
SUCRE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,43,43
TARABUCO,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
TARIJA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,4,4
TARVITA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
TIQUIPAYA,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
TOTORA(CBBA),"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,1,1
TRINIDAD,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,29,29
UYUNI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
VALLEGRANDE,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,5,5
VILLA TUNARI,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,5,5
VILLAZON,"anticoncepcion, prevencion de its y de cancer de cuello uterino",aqv femenino,2012-12-01,2,2
