municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
WARNES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,32,32
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,417,417
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,2926,2926
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,731,731
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,208,208
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,775,775
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,448,448
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,146,146
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,225,225
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-06-01,503,503
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,427,427
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,61,61
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1561,1561
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,169,169
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,130,130
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,37,37
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,93,93
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,651,651
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,236,236
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,678,678
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1246,1246
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,393,393
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,579,579
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,271,271
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,262,262
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1477,1477
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,249,249
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,55,55
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,96,96
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,282,282
BOLPEBRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,60,60
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,154,154
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,354,354
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,199,199
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,163,163
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,263,263
CAMARGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1140,1140
CAMATAQUI (C. VILLA ABECIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,305,305
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1190,1190
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,850,850
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,199,199
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,60,60
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,36,36
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,24,24
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,83,83
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1820,1820
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1018,1018
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,153,153
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,617,617
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,30,30
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,120,120
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,155,155
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,963,963
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1285,1285
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,168,168
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1088,1088
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,4551,4551
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,15,15
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,846,846
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,409,409
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,206,206
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,813,813
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,41,41
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2040,2040
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,442,442
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,446,446
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,212,212
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,174,174
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,300,300
CORQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,445,445
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,677,677
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,13,13
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,556,556
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,115,115
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,138,138
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,38,38
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,178,178
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,265,265
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,338,338
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,218,218
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,308,308
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1073,1073
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,537,537
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,20,20
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,162,162
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,56,56
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,389,389
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,209,209
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,122,122
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,173,173
GUTIERREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,366,366
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,54,54
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,435,435
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,332,332
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,151,151
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,406,406
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,24,24
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,91,91
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2424,2424
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,5161,5161
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,22,22
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,46,46
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,17,17
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,523,523
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,129,129
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,177,177
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,154,154
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,104,104
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,282,282
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,107,107
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2,2
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,14,14
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,647,647
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1691,1691
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,75,75
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,490,490
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,633,633
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,973,973
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,19,19
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,865,865
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,276,276
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,336,336
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2710,2710
PADCAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,724,724
PADILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1,1
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,18,18
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,178,178
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,15,15
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,323,323
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,303,303
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,263,263
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,89,89
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,119,119
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2129,2129
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,729,729
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,334,334
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,164,164
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,800,800
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,926,926
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,236,236
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1993,1993
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,562,562
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,129,129
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,116,116
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,607,607
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,489,489
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,20,20
PUERTO RICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,170,170
PUERTO SILES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1,1
PUERTO SUAREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,62,62
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,864,864
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1999,1999
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,122,122
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,3581,3581
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,55,55
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1116,1116
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,934,934
ROBORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,381,381
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,433,433
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,154,154
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,4457,4457
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,164,164
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1164,1164
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,493,493
SAMAIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,70,70
SAN AGUSTIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,21,21
SAN ANDRES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,5,5
SAN ANTONIO DE ESMORUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,40,40
SAN ANTONIO DE LOMERIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,279,279
SAN BENITO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,778,778
SAN BORJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,347,347
SAN CARLOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,401,401
SAN IGNACIO DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1253,1253
SAN JAVIER(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,247,247
SAN JOAQUIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,131,131
SAN JOSE DE CHIQUITOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,398,398
SAN JUAN DE YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,162,162
SAN JULIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1512,1512
SAN LORENZO(PND),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,108,108
SAN LUCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2283,2283
SAN MIGUEL DE VELASCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,281,281
SAN PABLO DE LIPEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,169,169
SAN PEDRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,282,282
SAN PEDRO DE BUENA VISTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1507,1507
SAN PEDRO DE CURAHUARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,161,161
SAN RAFAEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,107,107
SAN RAMON SCZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,109,109
SANTA ANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,197,197
SANTA CRUZ DE LA SIERRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,8842,8842
SANTA ROSA DEL SARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,268,268
SANTIAGO DE CALLAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,385,385
SANTIAGO DE HUARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,300,300
SANTIAGO DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,90,90
SANTIVAÑES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,312,312
SANTUARIO DE QUILLACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,251,251
SAPAHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,818,818
SENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,56,56
SHINAOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,134,134
SICA SICA (VILLA AROMA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,16,16
SICAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,228,228
SIPE SIPE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,2191,2191
SOPACHUY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,55,55
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,770,770
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,3841,3841
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,84,84
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,602,602
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1022,1022
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,102,102
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1808,1808
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,711,711
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,294,294
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,3212,3212
TARVITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,368,368
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1247,1247
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1184,1184
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,258,258
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,23,23
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,181,181
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,420,420
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,24,24
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,365,365
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,590,590
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,702,702
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,347,347
TRIGAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,152,152
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,62,62
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,202,202
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,288,288
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,481,481
URUBICHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,26,26
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,493,493
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,791,791
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1096,1096
VIACHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1184,1184
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,321,321
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,109,109
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,922,922
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,559,559
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,141,141
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,175,175
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,340,340
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1200,1200
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1089,1089
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,408,408
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,77,77
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,314,314
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,3076,3076
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,642,642
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,206,206
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,1162,1162
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,450,450
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,179,179
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,252,252
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,11,11
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-07-01,495,495
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2017-08-01,444,444
