municipality,group,variable,month,Niñas(os) de 1 año que reciben alimento complementario,TOTAL
LA ASUNTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,94,94
LA GUARDIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,451,451
LA PAZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,185,185
LA RIVERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,3,3
LAGUNILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,17,17
LAJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,36,36
LAS CARRERAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,52,52
LICOMA PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,22,22
LLALLAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,267,267
LLICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,43,43
LORETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,25,25
LURIBAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,74,74
MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,53,53
MACHARETI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,83,83
MAIRANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,177,177
MAPIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,31,31
MECAPACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,7,7
MINEROS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,181,181
MIZQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,445,445
MOCOMOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,102,102
MOJINETE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,5,5
MOJOCOYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,87,87
MONTEAGUDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,314,314
MONTERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,1250,1250
MORO MORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,36,36
MOROCHATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,161,161
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,31,31
NAZACARA DE PACAJES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,6,6
NUEVO MANOA (NUEVA ESPERANZA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,35,35
OCURI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,223,223
OKINAWA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,56,56
OMEREQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,89,89
ORURO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2813,2813
PAILON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,105,105
PALOS BLANCOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,236,236
PAMPA AULLAGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,35,35
PAMPA GRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,36,36
PAPEL PAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,59,59
PASORAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,21,21
PATACAMAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,37,37
PAZÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,51,51
PELECHUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,20,20
POCOATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,358,358
POCONA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,173,173
POJO (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,30,30
POOPO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,74,74
PORCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,206,206
POROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,181,181
PORONGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,29,29
PORTACHUELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,43,43
PORVENIR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,125,125
POSTRER VALLE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,13,13
POTOSI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2476,2476
PRESTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,95,95
PUCARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,21,21
PUCARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,348,348
PUERTO ACOSTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,81,81
PUERTO CARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,109,109
PUERTO GONZALO MORENO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,115,115
PUERTO PEREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,15,15
PUERTO RICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,83,83
PUERTO SUAREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,33,33
PUERTO VILLARROEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,614,614
PUNA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,278,278
PUNATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,333,333
QUIABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,23,23
QUILLACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,1353,1353
QUIME,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,89,89
QUIRUSILLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,14,14
RAVELO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,230,230
REYES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2,2
RIBERALTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,260,260
ROBORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,157,157
RURRENABAQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,86,86
SABAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,29,29
SACABA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,442,442
SACABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,37,37
SACACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,326,326
SAIPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,55,55
SALINAS DE GARCI MENDOZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,151,151
SAMAIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,135,135
SAN AGUSTIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,15,15
SAN ANDRES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,29,29
SAN ANDRES DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,29,29
SAN ANTONIO DE ESMORUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,26,26
SAN ANTONIO DE LOMERIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,39,39
SAN BENITO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,127,127
SAN BORJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,143,143
SAN CARLOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,181,181
SAN IGNACIO DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,773,773
SAN JAVIER(BNI),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,3,3
SAN JAVIER(STC),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,84,84
SAN JOAQUIN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,1,1
SAN JOSE DE CHIQUITOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,190,190
SAN JUAN DE YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,76,76
SAN JULIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,544,544
SAN LORENZO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,129,129
SAN LORENZO(TJA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,152,152
SAN LUCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,509,509
SAN MATIAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,108,108
SAN MIGUEL DE VELASCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,11,11
SAN PABLO DE LIPEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,41,41
SAN PEDRO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,213,213
SAN PEDRO DE BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,425,425
SAN PEDRO DE CURAHUARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,66,66
SAN PEDRO DE QUEMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,9,9
SAN PEDRO(PND),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,30,30
SAN RAFAEL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,83,83
SAN RAMON BENI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,6,6
SAN RAMON SCZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,16,16
SANTA ANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,24,24
SANTA CRUZ DE LA SIERRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2046,2046
SANTA ROSA DEL SARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,142,142
SANTIAGO DE CALLAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,41,41
SANTIAGO DE HUARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,101,101
SANTIAGO DE HUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,28,28
SANTIAGO DE MACHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,37,37
SANTIVAÑES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,66,66
SANTUARIO DE QUILLACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,61,61
SAPAHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,111,111
SENA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,108,108
SHINAOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,151,151
SICA SICA (VILLA AROMA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,27,27
SICAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,56,56
SIPE SIPE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,549,549
SOPACHUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,107,107
SORACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,177,177
SORATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,78,78
SUCRE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,3444,3444
TACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,11,11
TACACOMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,47,47
TACOBAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,147,147
TACOPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,111,111
TAHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,11,11
TAPACARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,367,367
TARABUCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,166,166
TARACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,41,41
TARATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,95,95
TARIJA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,1576,1576
TARVITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,183,183
TEOPONTE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,55,55
TIAWANACU,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,58,58
TINGUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,349,349
TIPUANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,47,47
TIQUIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,341,341
TIRAQUE (CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,254,254
TOCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,92,92
TODOS SANTOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,3,3
TOLATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,72,72
TOLEDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,48,48
TOMAVE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,193,193
TOMINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,118,118
TORO TORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,173,173
TOTORA(CBBA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,213,213
TOTORA(ORR),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,49,49
TRIGAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,23,23
TRINIDAD,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,553,553
TUPIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,245,245
TURCO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,27,27
UMALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,71,71
UNCIA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,10,10
URIONDO (A. CONCEPCION),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2,2
URUBICHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,25,25
UYUNI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,253,253
VACAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,115,115
VALLEGRANDE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,180,180
VIACHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,358,358
VILA VILA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,70,70
VILLA CHARCAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,50,50
VILLA NUEVA (LOMA ALTA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,23,23
VILLA RIVERO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,104,104
VILLA SERRANO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,115,115
VILLA TUNARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,889,889
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,73,73
VILLAZON,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,580,580
VINTO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,549,549
VITICHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,122,122
WALDO BALLIVIAN,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,33,33
WARNES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,16,16
YACO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,34,34
YACUIBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,961,961
YAMPARAEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,83,83
YANACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,50,50
YAPACANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,650,650
YOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,121,121
YOTALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,84,84
YUNCHARA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,85,85
YUNGUYO DE LITORAL,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,2,2
ZUDAÑEZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-06-01,109,109
ACACIO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,64,64
ACHACACHI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,236,236
ACHOCALLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,12,12
AIQUILE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,307,307
ALALAY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,34,34
ALCALA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,34,34
ANCORAIMES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,137,137
ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,46,46
ANTEQUERA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,28,28
ANZALDO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,59,59
APOLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,72,72
ARAMPAMPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,62,62
ARANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,109,109
ARBIETO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,264,264
ARQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,192,192
ASCENCION DE GUARAYOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,234,234
ATOCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,48,48
AUCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,49,49
AYATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,3,3
AYO AYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,360,360
AZURDUY,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,143,143
BATALLAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,29,29
BAURES,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,44,44
BELEN DE ANDAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,13,13
BELEN DE URMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,13,13
BELLA FLOR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,50,50
BETANZOS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,417,417
BOLIVAR,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,77,77
BOLPEBRA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,29,29
BOYUIBE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,66,66
BUENA VISTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,190,190
CABEZAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,191,191
CAIROMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,54,54
"CAIZA ""D""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,142,142
CAJUATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,46,46
CALAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,138,138
CAMARGO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,209,209
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,28,28
CAMIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,308,308
CAPINOTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,263,263
CARACOLLO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,272,272
CARANAVI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,44,44
CARANGAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,2,2
CARAPARI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,181,181
CARIPUYO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,95,95
CARMEN RIVERO TORREZ,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,58,58
CATACORA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,10,10
CHACARILLA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,23,23
CHALLAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,479,479
CHAQUI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,121,121
CHARAGUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,32,32
CHARAÑA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,19,19
CHAYANTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,187,187
CHIMORE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,380,380
CHIPAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,21,21
CHOQUE COTA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,11,11
CHUA COCANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,32,32
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,11,11
CHUMA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,98,98
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,125,125
CKOCHAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,207,207
CLIZA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,211,211
COCAPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,322,322
COCHABAMBA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,2614,2614
COIPASA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,4,4
COLCAPIRHUA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,319,319
"COLCHA ""K""",micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,161,161
COLLANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,34,34
COLOMI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,256,256
COLPA BELGICA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,39,39
COLQUECHACA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,575,575
COLQUENCHA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,112,112
COLQUIRI,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,125,125
COMARAPA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,158,158
COMBAYA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,24,24
CONCEPCION,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,13,13
COPACABANA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,81,81
CORIPATA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,98,98
CORO CORO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,12,12
COROICO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,57,57
CORQUE,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,66,66
COTAGAITA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,290,290
COTOCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,260,260
CRUZ DE MACHACAMARCA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,2,2
CUATRO CAÑADAS,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,65,65
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,24,24
CUEVO,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,22,22
CULPINA,micronutrientes,ninas(os) de 1 ano que reciben alimento complementario,2017-07-01,249,249
