,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,1,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,3,0,3
SAN ANDRES DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,3,8,9,5,25
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,0,0,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,3,2,1,1,7
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,2,8,6,17
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,6,4,10
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,5,5,12
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,3,9,13
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,0,0,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,2,0,2
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,1,5,8
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,0,1,3
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,4,1,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,3,0,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,2,1,7,13,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,128,115,70,35,348
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,0,1
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,2,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,16,15,31
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,3,0,2,3,8
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,3,0,5
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,6,10,3,9,28
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,11,9,7,5,32
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,2,4,4,0,10
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,1,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,2,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,7,8,42,49,106
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,1,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,0,0,1,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,5,2,0,0,7
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,2,1,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,6,1,0,0,7
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,1,4,7
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,3,3,1,1,8
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,0,9,0,0,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,4,3,0,1,8
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,2,2,2,0,6
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,12,10,9,7,38
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,3,5,6,9,23
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-04-01,1,1,1,1,4
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,3,4,9
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,3,4
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,0,2
ARQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,2,4
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,2,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
BAURES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,2,3
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,3,1,0,4
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,5,3,4,1,13
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,3,2,1,2,8
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,2,1,2,9
CHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,6,9,17
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,4,0,3,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,3,0,0,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,1,0,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,2,0,3
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,21,26,9,8,64
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,6,1,0,7
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,5,0,5
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,2,6,1,11
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,0,0,2
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,0,0,3
COMBAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,3,1,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,0,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,1,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,3,3,0,2,8
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,12,15,11,7,45
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,0,0,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,0,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,42,33,20,19,114
EL PUENTE(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,5,2,0,0,7
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,1,3
ESCOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,2,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,17,11,31
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,2,0,5
HUARINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,3,3
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,7,0,0,9
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,7,5,4,2,18
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,63,38,8,12,121
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,1,0,3
LORETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,5,0,0,7
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,2,0,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,1,0,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,1,0,0,3
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,3,3,1,7
MOJOCOYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,3,5,7,6,21
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,30,22,30,40,122
PADILLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,6,3,29,24,62
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,2,2,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
PAMPA AULLAGAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,3,4,0,0,7
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
POCONA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,1,0,3
POROMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,1,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,0,1,1,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,3,6,5,18
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,4,5
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,8,9,17
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,2,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,4,2,9
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,6,3,1,2,12
RAVELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,0,1
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,1,1,4
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,12,1,0,17
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,2,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,2,1,3
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,1,1,4
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,4,1,5,14
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,0,0,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,3,0,0,5
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,3,0,2,9
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,2,5,5,13
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,6,1,2,1,10
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,1,3,1,7
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,1,2
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,3,6,3,4,16
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,3,2,4,9
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,0,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,0,4,5
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,101,114,63,83,361
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,4,2,6
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,1,3
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,2,4
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,1,1,2,6
SORATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,1,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,8,4,1,2,15
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,0,2
TARATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,1,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,9,8,7,3,27
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,0,0,2
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,1,3,2,8
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,1,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,0,2,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,0,0,0,2
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,6,11,3,21
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,0,1,1,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,4,2,0,0,6
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,2,3,1,0,6
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,1,2
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,4,0,0,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,3,0,1,5
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,2,6,6,14
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,29,14,6,10,59
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,7,3,1,0,11
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,0,1,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,0,1,2,4
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-05-01,1,1,0,0,2
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,2,0,0,2
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,3,4
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,4,4,0,0,8
ATOCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,0,0,1
BATALLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,1,1,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2019-06-01,1,1,0,0,2
