,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,2,3,5
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,3,3,7
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,1,2,7
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,2,4,8
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,1,0,4
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,9,0,0,15
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
AYATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,2,1,3
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,1,4,3,14
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,2,0,4
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,1,1,5
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,8,10,0,0,18
BELEN DE URMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
BELLA FLOR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,4,5
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,3,3,1,8
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,0,0,0,3
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,2,1,3
BOLPEBRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
BOYUIBE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,0,2
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,4,0,0,8
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,3,7,3,15
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,1,0,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,1,0,0,3
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,3,0,0,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,0,0,2
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,1,0,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,9,4,0,0,13
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,12,5,22
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,3,3,8
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,10,7,0,1,18
CARIPUYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,0,0,0,3
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,4,6,5,20
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,0,0,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,2,1,5
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,4,2,11
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,8,5,6,24
CHOQUE COTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,0,0,5
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,1,1,3
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,2,2
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,11,8,19
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,7,8,8,5,28
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,8,3,12,11,34
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,232,219,100,88,639
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,8,12,1,3,24
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,14,10,1,2,27
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,2,1,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,4,1,5,11
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,3,0,0,3
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,2,1,5
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,7,3,1,0,11
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,4,3,6,14
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,4,1,2,10
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,4,0,1,9
CORO CORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,2,0,0,6
CORQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,4,6
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,25,24,12,15,76
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,3,0,2,8
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,0,2
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,1,2
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,0,0,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,116,124,108,100,448
EL CHORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,6,1,0,8
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,12,5,1,2,20
EL VILLAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,2,4,11
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,1,3,0,7
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,1,2
EUCALIPTUS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,1,3
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,2,0,6
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,1,0,3
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,0,1,3,7
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,1,0,4
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,1,1,6
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,1,2,4
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,7,4,5,3,19
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,3,0,1,4
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,6,0,2,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,4,5,11
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
HUATAJATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
ICHOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,3,0,0,6
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,3,2,5
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,10,12,1,2,25
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,26,26,25,18,95
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,144,131,50,47,372
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,2,2
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,3,3,6
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,28,33,16,24,101
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,6,3,0,11
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,0,0,2
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,4,1,0,9
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,1,1,6
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,1,0,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,3,1,0,5
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,4,0,2,8
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,8,10,18,12,48
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,0,0,5
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,29,24,23,15,91
MORO MORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,1,0,3
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,4,1,0,10
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,2,2,5
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,41,49,23,13,126
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,0,5,10
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,1,6,9
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,4,0,0,10
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,1,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,1,0,2
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,4,7,13
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,2,2,6
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,2,1,4
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,4,3,1,9
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,1,0,1,5
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,1,4,7
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,15,17,14,24,70
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,3,2,3,8
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,13,12,0,0,25
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,2,6,9
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,4,1,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,16,13,8,11,48
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,1,2
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,11,13,5,3,32
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,18,15,33,40,106
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,2,2,8
RAVELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,10,7,18
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,14,15,3,2,34
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,3,3,0,10
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,6,1,2,14
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,40,31,39,45,155
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,4,0,4
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,1,0,0,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,3,4,1,11
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,18,11,9,16,54
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,0,1,4
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,10,11,0,1,22
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,2,3,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,9,6,3,9,27
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,5,0,0,8
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,3,4,6,18
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,10,9,12,11,42
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,10,17,5,9,41
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,7,3,11
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,1,0,0,3
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,1,2,4
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,36,21,61
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,1,0,0,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,4,2,4,12
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,3,5,11
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
SAN PEDRO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,5,3,8
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,3,0,0,9
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,3,0,1,6
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,472,454,131,120,1177
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,6,0,0,12
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,2,0,0,5
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,0,0,1,4
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,1,2
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,1,3,5
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,1,2,5
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,0,6,10,21
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,5,2,2,9
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,21,21,20,30,92
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,2,3,6,16
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,7,0,10
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,1,4,6
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,64,50,8,11,133
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,4,0,3,8
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,2,3,4,13
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,3,4
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,1,0,2
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,5,3,10
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,34,30,27,28,119
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,2,0,1,3
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,1,1,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,1,2,5
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,5,6,9,9,29
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,4,2,5,5,16
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,2,5,0,8
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,23,15,23,20,81
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,1,3,1,7
TURCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,1,0,0,1
UMALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,1,2
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,1,7,10
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,4,3,1,10
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,1,0,0,4
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,11,3,2,2,18
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,1,1,0,4
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,2,1,0,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,11,7,3,8,29
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,3,1,0,0,4
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,6,9,1,5,21
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,0,1,1
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,0,0,2
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,21,11,9,8,49
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,9,5,2,0,16
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,8,16,19,25,68
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,45,38,14,16,113
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,13,9,8,10,40
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,2,0,0,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,33,32,23,24,112
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,0,0,1,2,3
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-07-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-08-01,5,3,0,0,8
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-08-01,5,10,1,0,16
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-08-01,1,2,6,3,12
ALALAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-08-01,0,0,0,1,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2019-08-01,1,0,4,2,7
