,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,4,1,5
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,3,0,3
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,1,6,12,21
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,121,122,73,47,363
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,1,0,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,1,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,1,2
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,0,0,3
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,1,2,3,8
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,0,2,3,7
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,1,0,0,4
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,1,0,2
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,5,5,8,7,25
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,0,2,2
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,2,3
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,0,1,0,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,9,3,3,1,16
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,1,0,0,2
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,5,2,6,9,22
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,4,4,0,10
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,0,2
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,1,2
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,2,3
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,10,10,22,28,70
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,1,0,1,4
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,0,1,2
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,1,0,0,5
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,2,1,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,1,0,0,5
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,3,2,3,8
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,3,1,1,7
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,4,0,2,9
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,2,2,0,6
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,12,9,7,7,35
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,2,5,7,10,24
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,3,1,1,0,5
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,0,1,1,1,3
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-04-01,4,0,2,0,6
ACACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,0,0,2
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,4,3,3,13
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,3,3
ANTEQUERA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,0,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,0,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,1,2
AZURDUY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,0,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,4,2,0,2,8
BELEN DE ANDAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,5,3,4,1,13
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,4,4,9
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,0,0,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,0,2
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,2,1,2,8
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,1,2
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,4,2,1,2,9
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,5,8,15
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,5,7,12
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,4,5
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,1,0,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,0,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,21,19,17,10,67
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,5,2,0,7
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,2,5,2,12
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,2,0,1,5
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,3,1,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,0,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,12,15,10,8,45
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,2,0,0,3
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,2,0,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,34,34,29,34,131
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,6,3,0,0,9
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,1,2
ESCOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,1,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,2,3
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,9,5,15
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,0,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,2,2,0,5
HUARINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,3,0,0,3
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,2,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,7,0,2,12
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,8,2,3,4,17
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,48,24,12,22,106
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
LLICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,4,5,0,0,9
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,3,0,1,5
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,0,0,3
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,0,0,0,2
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,3,3,1,7
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,4,4,9,4,21
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,9,17,28,40,94
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,5,0,37,22,64
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,0,2,1,5
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,2,3
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,2,3,6
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,1,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,1,2
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,0,1,1,4
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,11,14,11,4,40
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,3,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,10,7,17
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,1,2
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,3,2,5
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,4,2,8
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,8,5,2,4,19
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,5,4,0,0,9
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,2,1,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,7,1,0,9
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,2,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,1,1,4
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,5,7
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,0,0,2
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,6,4,0,0,10
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,0,1
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,4,3,0,2,9
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,2,5,5,13
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,8,16,2,2,28
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,5,1,2,1,9
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,3,1,7
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,3,1,4
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,0,1,2
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,2,1,5
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,0,0,2
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,0,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,0,1,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,111,122,54,72,359
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,3,2,5
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,1,2
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,1,4,0,8
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,1,0,3
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,1,2,6
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,8,2,2,2,14
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,0,0,2
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,1,3
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,6,16,3,4,29
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,1,1,3
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,1,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,3,2,8
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,0,0,0,2
TOTORA(ORR),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,1,0,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,6,10,3,20
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,2,0,0,3
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,3,1,0,0,4
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,2,0,5
VILLA NUEVA (LOMA ALTA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,0,2,3,5
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,4,0,0,5
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,1,1,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,0,2,6,5,13
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,16,7,6,8,37
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,5,3,0,0,8
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,1,1,3,7
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-05-01,2,5,1,1,9
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,2,0,0,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,3,4
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,4,3,0,0,7
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,1,0,2
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,1,0,2
BAURES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,0,0,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,0,1
CAQUIAVIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,4,5
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,0,0,0,2
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,1,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,1,1,1,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,12,13,6,10,41
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,6,2,0,1,9
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,4,5
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,1,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,2,0,0,2
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,0,0,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,0,2,3
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,6,3,3,5,17
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,1,2,0,3
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,19,31,27,33,110
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,0,1,1
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,2,1,0,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,1,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,2,0,0,3
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,0,1
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
HUARACAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,1,0,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,1,0,1,4
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2019-06-01,2,1,0,0,3
