,group,variable,month,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA MENORES DE 5 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 5 A 13 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 14 A 19 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 20 A 59 AÑOS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA 60 AÑOS Y MAS,CONSULTA REPETIDA EMB,CONSULTA REPETIDA EMB,CONSULTA REPETIDA POST,CONSULTA REPETIDA POST,TOTALES
PAMPA GRANDE,atencion odontologica,consulta repetida,2022-06-01,2,0,0,0,1,2,2,7,0,0,0,0,0,0,14
PASORAPA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
PATACAMAYA,atencion odontologica,consulta repetida,2022-06-01,0,0,3,3,1,1,4,7,2,2,0,0,0,0,23
PAZÑA,atencion odontologica,consulta repetida,2022-06-01,1,1,1,2,1,1,4,9,2,1,0,0,0,0,23
POCOATA,atencion odontologica,consulta repetida,2022-06-01,0,1,2,5,5,22,20,26,4,2,0,2,0,0,89
POCONA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
POJO (CBBA),atencion odontologica,consulta repetida,2022-06-01,0,7,9,7,7,14,0,33,0,6,0,0,0,4,87
POOPO,atencion odontologica,consulta repetida,2022-06-01,6,0,6,12,0,2,12,17,3,0,0,1,0,0,59
PORCO,atencion odontologica,consulta repetida,2022-06-01,11,0,2,1,11,6,0,16,3,1,0,6,0,4,61
POROMA,atencion odontologica,consulta repetida,2022-06-01,1,3,0,1,3,4,4,7,0,0,0,0,0,0,23
PORVENIR,atencion odontologica,consulta repetida,2022-06-01,0,0,3,3,0,1,4,7,0,0,0,0,0,0,18
POSTRER VALLE,atencion odontologica,consulta repetida,2022-06-01,0,0,1,0,0,0,2,5,0,0,0,0,0,2,10
POTOSI,atencion odontologica,consulta repetida,2022-06-01,92,134,259,327,139,173,450,808,67,49,0,33,0,3,2534
PRESTO,atencion odontologica,consulta repetida,2022-06-01,0,0,1,0,1,1,2,4,1,0,0,0,0,0,10
PUCARANI,atencion odontologica,consulta repetida,2022-06-01,1,0,2,1,0,2,2,5,1,0,0,0,0,0,14
PUERTO ACOSTA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,3,0,1,2,7,0,0,0,0,0,0,13
PUERTO CARABUCO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,1,4,6,11,2,0,0,3,0,1,28
PUERTO GONZALO MORENO,atencion odontologica,consulta repetida,2022-06-01,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4
PUERTO PEREZ,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO QUIJARRO,atencion odontologica,consulta repetida,2022-06-01,6,3,0,0,7,0,0,0,0,0,0,0,0,0,16
PUERTO RICO,atencion odontologica,consulta repetida,2022-06-01,1,0,0,6,13,7,9,24,1,0,0,2,0,0,63
PUERTO SUAREZ,atencion odontologica,consulta repetida,2022-06-01,0,0,0,2,2,2,10,8,1,2,0,0,0,0,27
PUERTO VILLARROEL,atencion odontologica,consulta repetida,2022-06-01,6,6,13,15,15,22,22,181,0,11,0,9,0,14,314
PUNA,atencion odontologica,consulta repetida,2022-06-01,2,1,1,0,1,7,8,20,2,2,0,0,0,0,44
PUNATA,atencion odontologica,consulta repetida,2022-06-01,1,0,25,25,3,27,15,41,12,3,0,0,0,0,152
QUIABAYA,atencion odontologica,consulta repetida,2022-06-01,0,0,2,0,0,3,2,0,0,0,0,0,0,0,7
QUILLACOLLO,atencion odontologica,consulta repetida,2022-06-01,24,7,22,12,6,21,34,97,42,31,0,16,0,1,313
QUIME,atencion odontologica,consulta repetida,2022-06-01,0,2,2,8,11,6,55,37,6,0,0,0,0,0,127
QUIRUSILLAS,atencion odontologica,consulta repetida,2022-06-01,0,0,1,1,4,0,3,11,0,0,0,0,0,0,20
RAVELO,atencion odontologica,consulta repetida,2022-06-01,3,2,0,5,3,1,16,15,0,1,0,0,0,0,46
RIBERALTA,atencion odontologica,consulta repetida,2022-06-01,5,3,43,52,59,44,46,67,33,32,0,2,0,0,386
ROBORE,atencion odontologica,consulta repetida,2022-06-01,3,9,7,9,4,7,24,50,14,13,0,0,0,0,140
RURRENABAQUE,atencion odontologica,consulta repetida,2022-06-01,0,0,5,2,0,4,3,7,1,7,0,0,0,0,29
SABAYA,atencion odontologica,consulta repetida,2022-06-01,3,3,3,1,0,1,3,7,1,0,0,0,0,0,22
SACABA,atencion odontologica,consulta repetida,2022-06-01,21,6,19,14,13,11,71,93,30,29,0,3,0,0,310
SACABAMBA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
SAIPINA,atencion odontologica,consulta repetida,2022-06-01,1,0,2,0,0,3,0,18,2,1,0,0,0,3,30
SALINAS DE GARCI MENDOZA,atencion odontologica,consulta repetida,2022-06-01,0,0,14,4,2,8,26,29,3,11,0,0,0,0,97
SAMAIPATA,atencion odontologica,consulta repetida,2022-06-01,0,1,3,6,0,3,4,7,1,0,0,0,0,0,25
SAN ANDRES,atencion odontologica,consulta repetida,2022-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,consulta repetida,2022-06-01,0,0,2,2,1,0,1,7,3,0,0,0,0,0,16
SAN ANTONIO DE ESMORUCO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,consulta repetida,2022-06-01,10,5,16,23,9,20,30,79,28,23,0,3,0,0,246
SAN BORJA,atencion odontologica,consulta repetida,2022-06-01,0,2,1,4,3,16,17,41,17,2,0,0,0,1,104
SAN BUENA VENTURA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
SAN CARLOS,atencion odontologica,consulta repetida,2022-06-01,3,3,5,7,6,9,9,8,2,2,0,0,0,0,54
SAN IGNACIO,atencion odontologica,consulta repetida,2022-06-01,0,1,4,5,3,13,15,15,1,1,0,0,0,0,58
SAN IGNACIO DE VELASCO,atencion odontologica,consulta repetida,2022-06-01,1,0,2,4,2,1,11,15,2,2,0,11,0,0,51
SAN JAVIER(STC),atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SAN JOSE DE CHIQUITOS,atencion odontologica,consulta repetida,2022-06-01,0,0,2,2,4,1,3,14,4,1,0,0,0,0,31
SAN JUAN DE YAPACANI,atencion odontologica,consulta repetida,2022-06-01,5,5,6,0,0,0,0,0,1,0,0,0,0,0,17
SAN JULIAN,atencion odontologica,consulta repetida,2022-06-01,1,2,3,5,0,1,2,15,1,0,0,0,0,0,30
SAN LORENZO(TJA),atencion odontologica,consulta repetida,2022-06-01,0,0,17,13,4,19,25,67,2,0,0,5,0,2,154
SAN LUCAS,atencion odontologica,consulta repetida,2022-06-01,65,51,15,14,10,13,22,90,0,0,0,2,0,0,282
SAN MATIAS,atencion odontologica,consulta repetida,2022-06-01,1,0,6,16,3,2,11,19,0,1,0,0,0,1,60
SAN MIGUEL DE VELASCO,atencion odontologica,consulta repetida,2022-06-01,0,2,12,3,10,15,29,32,6,14,0,3,0,0,126
SAN PABLO DE LIPEZ,atencion odontologica,consulta repetida,2022-06-01,0,0,0,4,1,0,2,2,0,0,0,0,0,0,9
SAN PEDRO,atencion odontologica,consulta repetida,2022-06-01,1,0,1,1,9,4,6,17,1,3,0,1,0,0,44
SAN PEDRO DE BUENA VISTA,atencion odontologica,consulta repetida,2022-06-01,1,0,3,2,0,3,1,23,1,1,0,1,0,3,39
SAN PEDRO DE MACHA,atencion odontologica,consulta repetida,2022-06-01,1,0,6,5,4,21,14,66,11,4,0,2,0,3,137
SAN RAFAEL,atencion odontologica,consulta repetida,2022-06-01,0,1,1,0,0,2,0,19,0,0,0,0,0,0,23
SAN RAMON BENI,atencion odontologica,consulta repetida,2022-06-01,0,1,0,0,0,0,1,2,0,0,0,0,0,0,4
SANTA ANA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,consulta repetida,2022-06-01,186,157,246,231,156,245,1209,2045,363,292,0,10,0,3,5143
SANTA ROSA DEL SARA,atencion odontologica,consulta repetida,2022-06-01,0,0,7,1,7,6,1,22,0,0,0,0,0,0,44
SANTIAGO DE HUARI,atencion odontologica,consulta repetida,2022-06-01,0,1,10,6,0,6,26,35,7,0,0,2,0,4,97
SANTIAGO DE HUATA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,consulta repetida,2022-06-01,2,5,3,6,0,9,7,10,3,2,0,0,0,0,47
SANTUARIO DE QUILLACAS,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,3,4,2,11,0,4,0,0,0,0,24
SAPAHAQUI,atencion odontologica,consulta repetida,2022-06-01,2,0,0,1,0,0,5,9,1,0,0,0,0,0,18
SHINAOTA,atencion odontologica,consulta repetida,2022-06-01,0,2,0,4,3,4,15,22,2,0,0,0,0,0,52
SICA SICA (VILLA AROMA),atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,5,5,2,15,0,0,0,0,0,0,27
SICAYA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
SIPE SIPE,atencion odontologica,consulta repetida,2022-06-01,38,55,61,101,15,28,53,127,33,32,0,1,0,0,544
SOPACHUY,atencion odontologica,consulta repetida,2022-06-01,0,0,6,1,5,3,7,12,0,0,0,0,0,0,34
SORACACHI,atencion odontologica,consulta repetida,2022-06-01,1,4,5,3,6,4,21,46,4,4,0,0,0,0,98
SORATA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,2,1,2,3,5,1,0,0,1,0,0,15
SUCRE,atencion odontologica,consulta repetida,2022-06-01,76,69,223,193,149,206,535,891,99,69,0,8,0,3,2521
TACACOMA,atencion odontologica,consulta repetida,2022-06-01,0,3,1,2,3,6,7,7,0,1,0,1,0,0,31
TACOBAMBA,atencion odontologica,consulta repetida,2022-06-01,0,0,1,1,0,1,0,8,0,0,0,0,0,0,11
TACOPAYA,atencion odontologica,consulta repetida,2022-06-01,2,1,2,4,4,7,8,17,2,8,0,0,0,0,55
TAHUA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
TAPACARI,atencion odontologica,consulta repetida,2022-06-01,3,2,3,9,0,2,10,12,0,0,0,1,0,0,42
TARABUCO,atencion odontologica,consulta repetida,2022-06-01,0,0,1,2,0,0,5,2,0,0,0,0,0,0,10
TARACO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,2,1,11,2,3,3,1,0,0,0,0,23
TARATA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,3,2,3,1,2,0,0,0,0,11
TARIJA,atencion odontologica,consulta repetida,2022-06-01,26,30,105,136,43,104,260,635,123,75,0,1,0,1,1539
TARVITA,atencion odontologica,consulta repetida,2022-06-01,0,3,8,12,9,6,27,55,2,2,0,1,0,3,128
TEOPONTE,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,1,3,13,0,0,0,4,0,0,21
TIAHUANACU,atencion odontologica,consulta repetida,2022-06-01,3,8,1,4,3,1,5,22,1,2,0,0,0,0,50
TINGUIPAYA,atencion odontologica,consulta repetida,2022-06-01,0,0,2,2,0,2,1,5,0,2,0,0,0,1,15
TIPUANI,atencion odontologica,consulta repetida,2022-06-01,0,0,0,1,0,2,2,12,0,1,0,0,0,0,18
TIQUIPAYA,atencion odontologica,consulta repetida,2022-06-01,15,16,9,7,0,5,14,21,3,2,0,0,0,0,92
TIRAQUE (CBBA),atencion odontologica,consulta repetida,2022-06-01,4,2,10,1,1,3,9,29,5,4,0,0,0,0,68
TOCO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,4,6,7,1,0,1,0,0,0,1,20
TODOS SANTOS,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
TOLATA,atencion odontologica,consulta repetida,2022-06-01,0,0,1,3,0,0,3,2,0,6,0,0,0,0,15
TOLEDO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3
TOMAVE,atencion odontologica,consulta repetida,2022-06-01,0,0,6,5,2,7,3,24,2,2,0,5,0,0,56
TOMINA,atencion odontologica,consulta repetida,2022-06-01,6,10,8,5,0,20,9,36,2,0,0,0,0,0,96
TORO TORO,atencion odontologica,consulta repetida,2022-06-01,1,0,1,11,3,5,5,21,0,0,0,3,0,3,53
TOTORA(CBBA),atencion odontologica,consulta repetida,2022-06-01,4,5,3,5,1,22,1,18,0,0,0,2,0,2,63
TOTORA(ORR),atencion odontologica,consulta repetida,2022-06-01,0,0,0,2,1,2,0,8,0,0,0,0,0,0,13
TRINIDAD,atencion odontologica,consulta repetida,2022-06-01,9,8,30,22,6,24,35,74,9,10,0,1,0,0,228
TUPIZA,atencion odontologica,consulta repetida,2022-06-01,4,10,11,12,10,32,69,70,27,26,0,4,0,0,275
TURCO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,7,2,2,5,19,4,3,0,4,0,0,46
UNCIA,atencion odontologica,consulta repetida,2022-06-01,16,21,25,30,15,17,24,72,0,1,0,11,0,2,234
URIONDO (A. CONCEPCION),atencion odontologica,consulta repetida,2022-06-01,1,1,5,9,8,12,24,73,8,5,0,2,0,0,148
UYUNI,atencion odontologica,consulta repetida,2022-06-01,4,3,33,10,3,2,13,45,5,8,0,6,0,0,132
VACAS,atencion odontologica,consulta repetida,2022-06-01,4,0,5,7,5,1,1,14,1,3,0,1,0,0,42
VALLEGRANDE,atencion odontologica,consulta repetida,2022-06-01,2,1,3,0,0,4,3,16,2,1,0,1,0,1,34
VIACHA,atencion odontologica,consulta repetida,2022-06-01,15,4,12,22,5,18,25,43,16,14,0,4,0,0,178
VILA VILA,atencion odontologica,consulta repetida,2022-06-01,0,0,0,8,0,5,1,3,3,2,0,0,0,0,22
VILLA CHARCAS,atencion odontologica,consulta repetida,2022-06-01,0,2,2,5,1,9,2,8,1,0,0,0,0,0,30
VILLA MONTES,atencion odontologica,consulta repetida,2022-06-01,6,0,2,8,1,12,34,40,22,4,0,5,0,0,134
VILLA NUEVA (LOMA ALTA),atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,2,1,1,0,0,0,0,0,0,4
VILLA RIVERO,atencion odontologica,consulta repetida,2022-06-01,0,1,0,1,0,0,5,30,13,13,0,1,0,1,65
VILLA SERRANO,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4
VILLA TUNARI,atencion odontologica,consulta repetida,2022-06-01,0,0,2,2,3,3,5,8,0,3,0,2,0,0,28
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,consulta repetida,2022-06-01,0,1,2,1,0,0,1,9,0,0,0,2,0,0,16
VILLAZON,atencion odontologica,consulta repetida,2022-06-01,4,18,36,19,8,30,28,95,4,7,0,11,0,0,260
VITICHI,atencion odontologica,consulta repetida,2022-06-01,0,0,4,3,3,1,14,28,0,1,0,0,0,0,54
WALDO BALLIVIAN,atencion odontologica,consulta repetida,2022-06-01,0,0,1,0,0,0,0,2,0,0,0,0,0,0,3
WARNES,atencion odontologica,consulta repetida,2022-06-01,7,11,37,47,6,24,85,142,16,5,0,0,0,0,380
YACUIBA,atencion odontologica,consulta repetida,2022-06-01,1,20,22,25,14,30,81,195,30,13,0,2,0,0,433
YAMPARAEZ,atencion odontologica,consulta repetida,2022-06-01,0,0,1,1,0,4,4,5,0,0,0,0,0,0,15
YANACACHI,atencion odontologica,consulta repetida,2022-06-01,0,2,3,2,1,3,5,5,0,0,0,0,0,0,21
YAPACANI,atencion odontologica,consulta repetida,2022-06-01,0,0,7,7,5,6,11,28,4,1,0,1,0,0,70
YOCALLA,atencion odontologica,consulta repetida,2022-06-01,7,3,4,9,0,8,11,48,8,0,0,5,0,11,114
YOTALA,atencion odontologica,consulta repetida,2022-06-01,0,1,7,1,1,0,10,16,1,2,0,0,0,0,39
YUNCHARA,atencion odontologica,consulta repetida,2022-06-01,0,0,3,2,0,0,2,11,0,0,0,0,0,0,18
YUNGUYO DE LITORAL,atencion odontologica,consulta repetida,2022-06-01,0,0,3,1,0,0,0,0,0,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,consulta repetida,2022-06-01,0,0,0,0,0,1,3,3,0,0,0,0,0,0,7
ACACIO,atencion odontologica,consulta repetida,2022-07-01,20,0,3,7,4,9,1,4,0,0,0,1,0,0,49
ACHACACHI,atencion odontologica,consulta repetida,2022-07-01,4,4,19,50,10,12,26,53,2,4,0,0,0,0,184
ACHOCALLA,atencion odontologica,consulta repetida,2022-07-01,2,2,0,5,7,7,9,11,0,1,0,1,0,0,45
AIQUILE,atencion odontologica,consulta repetida,2022-07-01,2,3,8,8,11,10,7,35,2,3,0,0,0,0,89
ALALAY,atencion odontologica,consulta repetida,2022-07-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
ALCALA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,6,4,12,16,15,6,0,0,0,0,0,59
ALTO BENI,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ANDAMARCA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,1,2,1,1,0,0,0,0,0,0,0,5
ANTEQUERA,atencion odontologica,consulta repetida,2022-07-01,8,0,8,5,5,15,14,26,8,0,0,0,0,0,89
ANZALDO,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,1,4,3,4,0,0,0,0,0,0,12
APOLO,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4
ARAMPAMPA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
ARANI,atencion odontologica,consulta repetida,2022-07-01,0,3,2,6,8,11,5,25,1,1,0,0,0,0,62
ARBIETO,atencion odontologica,consulta repetida,2022-07-01,0,3,3,7,1,3,2,12,0,0,0,0,0,0,31
ARQUE,atencion odontologica,consulta repetida,2022-07-01,0,1,4,16,10,8,5,32,8,1,0,0,0,3,88
ASCENCION DE GUARAYOS,atencion odontologica,consulta repetida,2022-07-01,0,0,12,4,1,0,0,32,6,0,0,5,0,0,60
ATOCHA,atencion odontologica,consulta repetida,2022-07-01,0,3,8,17,4,18,28,37,4,7,0,0,0,1,127
AYO AYO,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,2,2,0,8,0,0,0,0,0,0,12
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,consulta repetida,2022-07-01,1,7,13,19,10,3,25,32,1,3,0,1,0,0,115
AZURDUY,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,7,2,1,1,1,0,0,0,0,12
BATALLAS,atencion odontologica,consulta repetida,2022-07-01,0,1,0,1,2,2,4,10,0,0,0,0,0,0,20
BAURES,atencion odontologica,consulta repetida,2022-07-01,0,0,0,1,4,6,4,5,0,0,0,0,0,0,20
BELEN DE URMIRI,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,2,2,7,2,0,0,1,0,0,14
BELLA FLOR,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,consulta repetida,2022-07-01,1,3,9,9,14,15,19,33,2,2,0,0,0,0,107
BETANZOS,atencion odontologica,consulta repetida,2022-07-01,5,2,14,29,31,12,33,76,6,2,0,1,0,4,215
BOYUIBE,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,2,4,1,8,2,0,0,0,0,0,17
BUENA VISTA,atencion odontologica,consulta repetida,2022-07-01,5,0,1,3,0,2,1,3,0,0,0,0,0,0,15
CABEZAS,atencion odontologica,consulta repetida,2022-07-01,0,0,1,2,0,0,11,20,3,0,0,0,0,0,37
CAIROMA,atencion odontologica,consulta repetida,2022-07-01,0,0,1,2,3,11,4,1,0,0,0,0,0,0,22
"CAIZA ""D""",atencion odontologica,consulta repetida,2022-07-01,1,4,1,1,0,0,3,14,0,2,0,0,0,0,26
CAJUATA,atencion odontologica,consulta repetida,2022-07-01,0,3,9,1,2,5,2,16,0,0,0,4,0,0,42
CALACOTO,atencion odontologica,consulta repetida,2022-07-01,0,0,4,1,1,0,1,3,4,0,0,0,0,0,14
CALAMARCA,atencion odontologica,consulta repetida,2022-07-01,1,0,6,1,7,7,8,3,1,3,0,0,0,0,37
CAMARGO,atencion odontologica,consulta repetida,2022-07-01,3,5,30,24,26,40,17,93,16,9,0,4,0,0,267
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,consulta repetida,2022-07-01,0,0,0,2,0,0,1,3,0,0,0,0,0,0,6
CAMIRI,atencion odontologica,consulta repetida,2022-07-01,4,7,26,41,21,30,64,74,39,7,0,0,0,0,313
CAPINOTA,atencion odontologica,consulta repetida,2022-07-01,0,1,0,5,2,0,1,11,0,0,0,2,0,0,22
CARACOLLO,atencion odontologica,consulta repetida,2022-07-01,6,1,12,19,9,16,10,41,4,5,0,1,0,0,124
CARANAVI,atencion odontologica,consulta repetida,2022-07-01,0,1,1,3,2,8,6,11,1,1,0,2,0,0,36
CARANGAS,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,1,4,4,1,0,1,0,0,0,0,11
CARAPARI,atencion odontologica,consulta repetida,2022-07-01,0,5,4,16,8,4,14,40,3,0,0,0,0,0,94
CARIPUYO,atencion odontologica,consulta repetida,2022-07-01,2,4,2,5,4,2,9,8,0,0,0,0,0,0,36
CHALLAPATA,atencion odontologica,consulta repetida,2022-07-01,2,3,3,6,6,22,11,16,6,3,0,0,0,0,78
CHAQUI,atencion odontologica,consulta repetida,2022-07-01,5,3,1,4,2,18,13,23,2,8,0,1,0,1,81
CHARAGUA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,1,3,4,0,0,0,0,0,0,8
CHARAÑA,atencion odontologica,consulta repetida,2022-07-01,1,0,0,0,1,0,7,4,0,0,0,0,0,0,13
CHAYANTA,atencion odontologica,consulta repetida,2022-07-01,2,4,13,14,8,3,4,10,0,3,0,0,0,0,61
CHIMORE,atencion odontologica,consulta repetida,2022-07-01,0,0,14,14,11,14,11,30,4,0,0,1,0,1,100
CHIPAYA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,consulta repetida,2022-07-01,0,0,0,3,0,0,0,1,0,0,0,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,consulta repetida,2022-07-01,4,0,2,1,0,1,2,5,0,2,0,0,0,0,17
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,consulta repetida,2022-07-01,1,2,7,36,30,25,20,65,2,5,0,0,0,0,193
CKOCHAS,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CLIZA,atencion odontologica,consulta repetida,2022-07-01,8,2,12,14,5,9,4,22,2,8,0,0,0,0,86
COBIJA,atencion odontologica,consulta repetida,2022-07-01,14,33,46,60,43,29,54,65,5,13,0,7,0,0,369
COCAPATA,atencion odontologica,consulta repetida,2022-07-01,1,3,3,4,3,7,23,9,0,4,0,0,0,0,57
COCHABAMBA,atencion odontologica,consulta repetida,2022-07-01,199,241,527,499,325,373,786,1310,407,297,0,25,0,3,4992
COLCAPIRHUA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
"COLCHA ""K""",atencion odontologica,consulta repetida,2022-07-01,0,0,1,2,1,8,4,7,1,3,0,1,0,1,29
COLOMI,atencion odontologica,consulta repetida,2022-07-01,12,2,25,15,0,4,7,9,5,0,0,0,0,0,79
COLPA BELGICA,atencion odontologica,consulta repetida,2022-07-01,3,0,3,22,0,11,29,38,4,0,0,0,0,0,110
COLQUECHACA,atencion odontologica,consulta repetida,2022-07-01,1,6,21,15,9,14,11,29,2,3,0,0,0,0,111
COLQUENCHA,atencion odontologica,consulta repetida,2022-07-01,1,0,3,4,10,4,5,15,0,0,0,0,0,0,42
COLQUIRI,atencion odontologica,consulta repetida,2022-07-01,8,12,15,36,10,20,8,25,16,6,0,0,0,0,156
COMANCHE,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,1,4,2,6,0,0,0,0,0,0,13
COMARAPA,atencion odontologica,consulta repetida,2022-07-01,3,11,26,12,4,18,20,28,0,2,0,0,0,0,124
COMBAYA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
CONCEPCION,atencion odontologica,consulta repetida,2022-07-01,0,2,0,0,0,1,2,5,0,0,0,0,0,0,10
COPACABANA,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,1,1,0,2,0,0,0,0,0,0,4
CORIPATA,atencion odontologica,consulta repetida,2022-07-01,0,0,9,1,4,6,8,8,0,0,0,0,0,0,36
CORO CORO,atencion odontologica,consulta repetida,2022-07-01,0,0,5,2,0,0,4,2,0,0,0,0,0,0,13
COROICO,atencion odontologica,consulta repetida,2022-07-01,0,0,0,6,0,4,4,3,0,0,0,0,0,0,17
CORQUE,atencion odontologica,consulta repetida,2022-07-01,0,0,0,0,2,3,0,5,0,0,0,0,0,0,10
COTAGAITA,atencion odontologica,consulta repetida,2022-07-01,2,18,17,36,16,53,40,109,6,2,0,4,0,0,303
COTOCA,atencion odontologica,consulta repetida,2022-07-01,0,4,3,3,0,0,5,5,0,0,0,0,0,0,20
CUATRO CAÑADAS,atencion odontologica,consulta repetida,2022-07-01,11,23,6,7,1,9,0,9,1,1,0,2,0,0,70
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,consulta repetida,2022-07-01,2,0,1,5,3,1,5,2,0,0,0,0,0,0,19
CUEVO,atencion odontologica,consulta repetida,2022-07-01,0,0,2,0,4,4,7,15,2,0,0,0,0,0,34
CULPINA,atencion odontologica,consulta repetida,2022-07-01,12,7,13,24,8,15,18,60,4,8,0,0,0,0,169
CURAHUARA DE CARANGAS,atencion odontologica,consulta repetida,2022-07-01,0,0,0,4,0,1,1,5,0,0,0,0,0,0,11
DESAGUADERO,atencion odontologica,consulta repetida,2022-07-01,1,1,5,13,2,3,0,2,0,0,0,0,0,0,27
EL ALTO,atencion odontologica,consulta repetida,2022-07-01,122,106,297,342,139,229,319,538,91,41,0,59,0,5,2288
EL CHORO,atencion odontologica,consulta repetida,2022-07-01,3,1,0,0,0,4,0,1,0,7,0,0,0,0,16
EL PUENTE(STC),atencion odontologica,consulta repetida,2022-07-01,0,0,2,4,0,0,12,13,2,0,0,1,0,0,34
EL PUENTE(TJA),atencion odontologica,consulta repetida,2022-07-01,2,1,2,4,5,2,7,12,2,0,0,0,0,0,37
EL TORNO,atencion odontologica,consulta repetida,2022-07-01,15,12,7,11,5,12,11,26,7,10,0,5,0,4,125
EL VILLAR,atencion odontologica,consulta repetida,2022-07-01,0,1,8,5,0,3,5,22,0,0,0,0,0,0,44
ENTRE RIOS TRJ,atencion odontologica,consulta repetida,2022-07-01,0,0,7,16,7,23,15,32,0,2,0,0,0,0,102
