,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
VALLEGRANDE,atencion odontologica,endodoncia,2022-06-01,0,0,3,3,0,0,2,6,0,0,0,0,0,0,14
VIACHA,atencion odontologica,endodoncia,2022-06-01,6,9,12,18,5,8,6,22,7,3,0,0,0,0,96
VILA VILA,atencion odontologica,endodoncia,2022-06-01,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4
VILLA CHARCAS,atencion odontologica,endodoncia,2022-06-01,1,2,8,2,0,3,1,4,2,0,0,0,0,0,23
VILLA MONTES,atencion odontologica,endodoncia,2022-06-01,0,0,1,2,1,3,8,9,8,1,0,0,0,0,33
VILLA RIVERO,atencion odontologica,endodoncia,2022-06-01,0,0,0,0,0,0,1,3,2,0,0,0,0,0,6
VILLA SERRANO,atencion odontologica,endodoncia,2022-06-01,0,0,3,0,0,1,1,6,0,0,0,0,0,0,11
VILLA TUNARI,atencion odontologica,endodoncia,2022-06-01,4,8,8,19,11,19,32,38,5,11,0,0,0,0,155
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2022-06-01,1,2,1,1,0,0,0,4,0,0,0,0,0,0,9
VILLAZON,atencion odontologica,endodoncia,2022-06-01,2,11,24,13,4,5,12,36,0,5,0,0,0,0,112
VINTO,atencion odontologica,endodoncia,2022-06-01,8,1,6,11,6,6,8,11,3,2,0,0,0,0,62
VITICHI,atencion odontologica,endodoncia,2022-06-01,3,2,5,11,6,2,8,34,1,2,0,0,0,0,74
WALDO BALLIVIAN,atencion odontologica,endodoncia,2022-06-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
WARNES,atencion odontologica,endodoncia,2022-06-01,2,2,3,7,2,2,20,12,2,0,0,0,0,0,52
YACUIBA,atencion odontologica,endodoncia,2022-06-01,5,12,38,17,5,16,32,58,8,2,0,0,0,0,193
YAMPARAEZ,atencion odontologica,endodoncia,2022-06-01,0,0,1,2,0,2,9,4,0,0,0,0,0,0,18
YAPACANI,atencion odontologica,endodoncia,2022-06-01,5,4,23,17,6,14,16,47,1,2,0,0,0,0,135
YOCALLA,atencion odontologica,endodoncia,2022-06-01,6,3,3,2,0,5,3,24,0,0,0,0,0,0,46
YOTALA,atencion odontologica,endodoncia,2022-06-01,1,1,3,0,1,0,5,12,0,0,0,0,0,0,23
YUNCHARA,atencion odontologica,endodoncia,2022-06-01,0,1,1,3,0,0,0,8,0,0,0,0,0,0,13
YUNGUYO DE LITORAL,atencion odontologica,endodoncia,2022-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ZUDAÑEZ,atencion odontologica,endodoncia,2022-06-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
ACACIO,atencion odontologica,endodoncia,2022-07-01,1,0,1,2,1,3,0,0,0,0,0,0,0,0,8
ACHACACHI,atencion odontologica,endodoncia,2022-07-01,18,2,19,48,17,11,17,54,2,8,0,0,0,0,196
ACHOCALLA,atencion odontologica,endodoncia,2022-07-01,1,3,5,8,7,15,4,14,1,0,0,0,0,0,58
AIQUILE,atencion odontologica,endodoncia,2022-07-01,2,3,5,4,4,8,3,10,0,1,0,0,0,0,40
ALCALA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,1,3,1,4,0,0,0,0,0,0,9
ALTO BENI,atencion odontologica,endodoncia,2022-07-01,0,2,1,4,3,1,8,12,0,0,0,0,0,0,31
ANCORAIMES,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,1,0,0,5,0,0,0,0,0,0,6
ANDAMARCA,atencion odontologica,endodoncia,2022-07-01,0,0,0,4,1,1,0,2,1,3,0,0,0,0,12
ANTEQUERA,atencion odontologica,endodoncia,2022-07-01,2,0,1,0,0,1,2,6,0,0,0,0,0,0,12
ANZALDO,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
APOLO,atencion odontologica,endodoncia,2022-07-01,2,0,4,1,5,1,0,3,0,0,0,0,0,0,16
ARAMPAMPA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ARANI,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
ARBIETO,atencion odontologica,endodoncia,2022-07-01,4,3,6,12,2,1,1,5,0,0,0,0,0,0,34
ARQUE,atencion odontologica,endodoncia,2022-07-01,1,0,0,0,2,1,2,5,3,1,0,0,0,0,15
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2022-07-01,0,0,5,6,4,5,3,11,1,0,0,0,0,0,35
ATOCHA,atencion odontologica,endodoncia,2022-07-01,0,2,3,8,1,3,7,18,0,1,0,0,0,0,43
AUCAPATA,atencion odontologica,endodoncia,2022-07-01,0,1,0,0,1,1,1,8,0,2,0,0,0,0,14
AYATA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,1,1,4,4,0,0,0,0,0,0,12
AYO AYO,atencion odontologica,endodoncia,2022-07-01,0,0,1,2,0,2,1,3,0,0,0,0,0,0,9
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2022-07-01,4,1,12,21,7,6,20,31,1,1,0,0,0,0,104
AZURDUY,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,2,1,4,0,0,0,0,0,0,8
BATALLAS,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BELEN DE URMIRI,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,1,3,4,4,0,0,0,0,0,12
BELLA FLOR,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,endodoncia,2022-07-01,4,1,5,13,2,6,11,22,2,1,0,0,0,0,67
BETANZOS,atencion odontologica,endodoncia,2022-07-01,2,1,14,18,10,6,17,33,3,0,0,0,0,0,104
BOLIVAR,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
BOYUIBE,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BUENA VISTA,atencion odontologica,endodoncia,2022-07-01,0,0,0,5,3,0,4,1,0,0,0,0,0,0,13
CABEZAS,atencion odontologica,endodoncia,2022-07-01,0,0,3,8,1,1,11,17,2,0,0,0,0,0,43
CAIROMA,atencion odontologica,endodoncia,2022-07-01,0,0,0,3,1,2,1,0,0,0,0,0,0,0,7
"CAIZA ""D""",atencion odontologica,endodoncia,2022-07-01,0,2,1,1,0,0,0,2,0,0,0,0,0,0,6
CAJUATA,atencion odontologica,endodoncia,2022-07-01,0,0,4,2,0,2,1,10,0,1,0,0,0,0,20
CALACOTO,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2
CALAMARCA,atencion odontologica,endodoncia,2022-07-01,1,1,3,3,2,2,2,2,0,0,0,0,0,0,16
CAMARGO,atencion odontologica,endodoncia,2022-07-01,2,4,15,8,3,4,5,42,6,2,0,0,0,0,91
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
CAMIRI,atencion odontologica,endodoncia,2022-07-01,2,5,12,12,14,8,11,19,6,1,0,0,0,0,90
CAPINOTA,atencion odontologica,endodoncia,2022-07-01,0,3,8,7,3,4,4,21,3,2,0,0,0,0,55
CAQUIAVIRI,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
CARACOLLO,atencion odontologica,endodoncia,2022-07-01,1,1,9,6,3,5,1,14,2,0,0,0,0,0,42
CARANAVI,atencion odontologica,endodoncia,2022-07-01,0,1,4,6,7,11,10,11,0,1,0,0,0,0,51
CARANGAS,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,endodoncia,2022-07-01,0,4,9,8,1,2,3,30,2,0,0,0,0,0,59
CARIPUYO,atencion odontologica,endodoncia,2022-07-01,0,0,2,0,2,1,1,2,0,0,0,0,0,0,8
CHALLAPATA,atencion odontologica,endodoncia,2022-07-01,2,4,1,1,2,5,4,6,0,1,0,0,0,0,26
CHAQUI,atencion odontologica,endodoncia,2022-07-01,5,1,6,8,0,7,0,5,0,0,0,0,0,0,32
CHARAGUA,atencion odontologica,endodoncia,2022-07-01,6,0,1,1,1,1,2,17,0,0,0,0,0,0,29
CHAYANTA,atencion odontologica,endodoncia,2022-07-01,2,0,2,6,2,3,1,1,0,0,0,0,0,0,17
CHIMORE,atencion odontologica,endodoncia,2022-07-01,0,0,9,6,2,6,6,12,2,0,0,0,0,0,43
CHIPAYA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5
CHUMA,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,2,1,1,5,2,0,0,0,0,0,12
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2022-07-01,0,1,1,4,4,1,1,9,0,1,0,0,0,0,22
CLIZA,atencion odontologica,endodoncia,2022-07-01,3,5,7,3,4,2,3,11,1,1,0,0,0,0,40
COBIJA,atencion odontologica,endodoncia,2022-07-01,2,6,9,29,4,15,28,32,2,3,0,0,0,0,130
COCAPATA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,5,0,4,3,0,0,0,0,0,0,14
COCHABAMBA,atencion odontologica,endodoncia,2022-07-01,48,55,149,185,85,107,225,405,141,88,0,0,0,0,1488
COLCAPIRHUA,atencion odontologica,endodoncia,2022-07-01,1,5,11,5,0,3,3,7,2,0,0,0,0,0,37
"COLCHA ""K""",atencion odontologica,endodoncia,2022-07-01,0,1,2,4,1,3,3,3,0,1,0,0,0,0,18
COLLANA,atencion odontologica,endodoncia,2022-07-01,0,0,0,2,1,0,3,2,0,0,0,0,0,0,8
COLPA BELGICA,atencion odontologica,endodoncia,2022-07-01,1,0,0,6,3,3,13,92,47,0,0,0,0,0,165
COLQUECHACA,atencion odontologica,endodoncia,2022-07-01,2,6,21,16,16,20,13,31,2,1,0,0,0,0,128
COLQUENCHA,atencion odontologica,endodoncia,2022-07-01,0,0,6,1,1,4,5,8,0,0,0,0,0,0,25
COLQUIRI,atencion odontologica,endodoncia,2022-07-01,1,2,2,1,1,2,2,5,1,0,0,0,0,0,17
COMANCHE,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,2,0,2,0,0,0,0,0,0,4
COMARAPA,atencion odontologica,endodoncia,2022-07-01,0,3,4,9,7,13,15,13,0,3,0,0,0,0,67
COMBAYA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,0,0,1,1,1,0,0,0,0,0,5
CONCEPCION,atencion odontologica,endodoncia,2022-07-01,0,2,0,0,0,1,0,1,0,0,0,0,0,0,4
COPACABANA,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,1,3,0,5,2,0,0,0,0,0,12
CORIPATA,atencion odontologica,endodoncia,2022-07-01,0,0,6,1,4,13,8,16,2,0,0,0,0,0,50
CORO CORO,atencion odontologica,endodoncia,2022-07-01,8,2,23,22,19,7,37,23,9,0,0,0,0,0,150
COROICO,atencion odontologica,endodoncia,2022-07-01,2,2,5,11,2,3,11,15,0,0,0,0,0,0,51
CORQUE,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,1,1,0,3,0,0,0,0,0,0,7
COTAGAITA,atencion odontologica,endodoncia,2022-07-01,0,4,14,41,19,31,36,78,5,0,0,0,0,0,228
CRUZ DE MACHACAMARCA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,endodoncia,2022-07-01,1,0,7,7,0,2,1,2,0,1,0,0,0,0,21
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2022-07-01,0,0,2,3,1,1,4,3,0,0,0,0,0,0,14
CUEVO,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,1,0,0,1,0,0,0,0,0,0,3
CULPINA,atencion odontologica,endodoncia,2022-07-01,1,0,4,8,0,6,4,11,1,3,0,0,0,0,38
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2022-07-01,0,0,1,5,0,0,0,1,0,0,0,0,0,0,7
CURVA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,2,2,0,0,0,0,0,4
DESAGUADERO,atencion odontologica,endodoncia,2022-07-01,0,0,3,6,0,2,0,4,0,0,0,0,0,0,15
EL ALTO,atencion odontologica,endodoncia,2022-07-01,82,54,166,206,65,93,134,198,68,35,0,0,0,0,1101
EL CHORO,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,endodoncia,2022-07-01,0,2,7,8,3,0,14,32,1,0,0,0,0,0,67
EL PUENTE(TJA),atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,9,0,0,0,0,0,0,0,9
EL TORNO,atencion odontologica,endodoncia,2022-07-01,1,3,5,1,0,3,1,1,0,9,0,0,0,0,24
EL VILLAR,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2022-07-01,0,0,4,4,5,3,2,4,0,0,0,0,0,0,22
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2022-07-01,1,0,4,3,2,2,1,1,0,1,0,0,0,0,15
ESCARA,atencion odontologica,endodoncia,2022-07-01,0,1,2,0,2,2,1,2,6,0,0,0,0,0,16
ESCOMA,atencion odontologica,endodoncia,2022-07-01,0,0,2,1,1,0,7,10,6,6,0,0,0,0,33
EUCALIPTUS,atencion odontologica,endodoncia,2022-07-01,0,0,2,2,0,0,0,2,0,0,0,0,0,0,6
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2022-07-01,0,0,2,3,4,5,3,10,0,0,0,0,0,0,27
FILADELFIA,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
GAIOC JATUN AYLLU YURA,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,3,1,5,1,0,0,0,0,0,11
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2022-07-01,0,0,4,5,0,3,6,7,2,1,0,0,0,0,28
GUANAY,atencion odontologica,endodoncia,2022-07-01,1,0,3,8,2,6,9,34,3,2,0,0,0,0,68
GUAQUI,atencion odontologica,endodoncia,2022-07-01,0,0,3,1,3,5,8,6,0,1,0,0,0,0,27
GUAYARAMERIN,atencion odontologica,endodoncia,2022-07-01,0,1,7,15,2,4,3,5,0,2,0,0,0,0,39
GUTIERREZ,atencion odontologica,endodoncia,2022-07-01,0,1,2,0,7,4,6,13,0,0,0,0,0,0,33
HUACARETA,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
HUACAYA (VILLA DE HUACAYA),atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,endodoncia,2022-07-01,9,2,2,25,3,14,10,3,7,0,0,0,0,0,75
HUARACAJE,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,1,3,4,0,1,0,0,0,0,10
HUARINA,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,endodoncia,2022-07-01,1,1,3,2,2,0,1,3,0,0,0,0,0,0,13
HUAYLLAMARCA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,3,1,0,0,0,0,0,5
ICHOCA,atencion odontologica,endodoncia,2022-07-01,0,1,0,1,0,1,6,2,0,4,0,0,0,0,15
ICLA,atencion odontologica,endodoncia,2022-07-01,0,1,3,1,1,12,5,8,0,0,0,0,0,0,31
INCAHUASI,atencion odontologica,endodoncia,2022-07-01,0,0,3,0,1,3,1,3,3,0,0,0,0,0,14
INQUISIVI,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,3,0,1,0,0,0,0,0,0,4
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2022-07-01,0,0,3,2,0,3,14,10,0,0,0,0,0,0,32
JESUS DE MACHACA,atencion odontologica,endodoncia,2022-07-01,0,0,2,3,6,5,2,12,0,0,0,0,0,0,30
LA ASUNTA,atencion odontologica,endodoncia,2022-07-01,3,8,6,19,3,17,23,42,0,0,0,0,0,0,121
LA GUARDIA,atencion odontologica,endodoncia,2022-07-01,0,1,0,4,1,0,0,5,1,0,0,0,0,0,12
LA PAZ,atencion odontologica,endodoncia,2022-07-01,100,87,376,306,191,149,527,771,158,137,0,0,0,0,2802
LAGUNILLAS,atencion odontologica,endodoncia,2022-07-01,3,0,2,5,2,6,4,12,0,0,0,0,0,0,34
LAJA,atencion odontologica,endodoncia,2022-07-01,1,3,1,0,0,3,0,2,0,0,0,0,0,0,10
LAS CARRERAS,atencion odontologica,endodoncia,2022-07-01,1,0,1,3,1,0,4,11,1,1,0,0,0,0,23
LICOMA PAMPA,atencion odontologica,endodoncia,2022-07-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,endodoncia,2022-07-01,0,1,6,7,2,2,3,32,0,0,0,0,0,0,53
LURIBAY,atencion odontologica,endodoncia,2022-07-01,0,0,0,2,0,0,3,3,0,0,0,0,0,0,8
MACHACAMARCA,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
MACHARETI,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MAGDALENA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,4,1,1,1,0,0,0,0,0,7
MAIRANA,atencion odontologica,endodoncia,2022-07-01,2,2,5,3,2,4,0,5,0,1,0,0,0,0,24
MAPIRI,atencion odontologica,endodoncia,2022-07-01,4,0,2,2,0,1,3,4,0,0,0,0,0,0,16
MECAPACA,atencion odontologica,endodoncia,2022-07-01,3,3,13,11,8,15,26,21,0,6,0,0,0,0,106
MINEROS,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
MIZQUE,atencion odontologica,endodoncia,2022-07-01,2,2,8,11,2,3,1,5,0,1,0,0,0,0,35
MOCOMOCO,atencion odontologica,endodoncia,2022-07-01,0,0,3,3,2,6,3,14,0,0,0,0,0,0,31
MOJOCOYA,atencion odontologica,endodoncia,2022-07-01,0,2,2,6,1,5,5,10,0,0,0,0,0,0,31
MONTEAGUDO,atencion odontologica,endodoncia,2022-07-01,0,2,5,7,4,2,6,18,0,2,0,0,0,0,46
MONTERO,atencion odontologica,endodoncia,2022-07-01,2,0,12,2,0,2,13,15,3,1,0,0,0,0,50
MOROCHATA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,1,0,1,7,0,0,0,0,0,0,9
OCURI,atencion odontologica,endodoncia,2022-07-01,0,0,2,2,0,0,2,5,0,0,0,0,0,0,11
OMEREQUE,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ORURO,atencion odontologica,endodoncia,2022-07-01,26,21,100,92,26,55,105,193,32,9,0,0,0,0,659
PADCAYA,atencion odontologica,endodoncia,2022-07-01,2,0,4,2,1,11,2,16,0,0,0,0,0,0,38
PADILLA,atencion odontologica,endodoncia,2022-07-01,0,0,6,10,0,1,0,6,0,0,0,0,0,0,23
PAILON,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,0,1,0,5,0,0,0,0,0,0,7
PALCA,atencion odontologica,endodoncia,2022-07-01,6,4,4,4,6,13,11,18,0,1,0,0,0,0,67
PALOS BLANCOS,atencion odontologica,endodoncia,2022-07-01,0,0,3,6,1,3,6,7,1,1,0,0,0,0,28
PAMPA AULLAGAS,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,1,0,0,1,0,0,0,0,0,0,3
PAMPA GRANDE,atencion odontologica,endodoncia,2022-07-01,0,0,0,3,0,1,0,3,0,0,0,0,0,0,7
PASORAPA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,5,2,2,0,0,0,0,10
PATACAMAYA,atencion odontologica,endodoncia,2022-07-01,3,6,3,12,1,2,4,7,2,0,0,0,0,0,40
PAZÑA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,0,0,3,5,0,2,0,0,0,0,12
PELECHUCO,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,1,2,0,0,1,0,0,0,0,4
POCOATA,atencion odontologica,endodoncia,2022-07-01,1,0,2,1,1,6,4,12,1,2,0,0,0,0,30
POCONA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,0,10,4,12,2,0,0,0,0,0,30
POJO (CBBA),atencion odontologica,endodoncia,2022-07-01,0,0,2,6,2,2,0,9,1,1,0,0,0,0,23
POOPO,atencion odontologica,endodoncia,2022-07-01,0,0,0,2,0,1,2,2,0,1,0,0,0,0,8
PORCO,atencion odontologica,endodoncia,2022-07-01,2,0,0,2,0,0,0,0,0,0,0,0,0,0,4
POROMA,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,3,0,2,6,0,0,0,0,0,0,12
PORONGO,atencion odontologica,endodoncia,2022-07-01,0,0,3,3,2,0,0,1,0,0,0,0,0,0,9
PORVENIR,atencion odontologica,endodoncia,2022-07-01,0,0,1,7,0,0,1,3,0,0,0,0,0,0,12
POSTRER VALLE,atencion odontologica,endodoncia,2022-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
POTOSI,atencion odontologica,endodoncia,2022-07-01,39,33,106,101,39,55,53,139,9,7,0,0,0,0,581
PRESTO,atencion odontologica,endodoncia,2022-07-01,2,0,5,6,2,4,6,13,1,2,0,0,0,0,41
PUCARANI,atencion odontologica,endodoncia,2022-07-01,6,2,10,10,8,7,10,26,2,0,0,0,0,0,81
PUERTO ACOSTA,atencion odontologica,endodoncia,2022-07-01,2,0,3,6,1,4,5,7,3,0,0,0,0,0,31
PUERTO CARABUCO,atencion odontologica,endodoncia,2022-07-01,0,0,3,7,2,7,14,11,0,3,0,0,0,0,47
PUERTO GONZALO MORENO,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,1,2,3,0,0,0,0,0,0,6
PUERTO PEREZ,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,0,2,1,1,1,0,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,endodoncia,2022-07-01,0,0,4,1,0,7,5,0,0,0,0,0,0,0,17
PUERTO VILLARROEL,atencion odontologica,endodoncia,2022-07-01,8,5,35,26,17,20,19,52,1,2,0,0,0,0,185
PUNA,atencion odontologica,endodoncia,2022-07-01,2,0,5,2,2,4,3,9,0,1,0,0,0,0,28
PUNATA,atencion odontologica,endodoncia,2022-07-01,1,0,4,3,0,2,6,8,2,3,0,0,0,0,29
QUIABAYA,atencion odontologica,endodoncia,2022-07-01,0,0,1,1,0,0,1,1,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,endodoncia,2022-07-01,12,4,22,36,2,18,7,41,7,11,0,0,0,0,160
QUIME,atencion odontologica,endodoncia,2022-07-01,3,3,9,4,23,2,31,15,5,3,0,0,0,0,98
QUIRUSILLAS,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,3,3,1,3,0,0,0,0,0,10
RAVELO,atencion odontologica,endodoncia,2022-07-01,0,0,2,5,4,2,3,15,2,1,0,0,0,0,34
REYES,atencion odontologica,endodoncia,2022-07-01,2,0,0,0,0,1,1,0,0,0,0,0,0,0,4
RIBERALTA,atencion odontologica,endodoncia,2022-07-01,3,7,11,15,12,20,25,26,3,1,0,0,0,0,123
ROBORE,atencion odontologica,endodoncia,2022-07-01,0,1,0,2,2,2,4,13,4,1,0,0,0,0,29
RURRENABAQUE,atencion odontologica,endodoncia,2022-07-01,2,1,2,3,2,1,4,3,0,0,0,0,0,0,18
SABAYA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,5,3,3,1,0,1,0,0,0,0,13
SACABA,atencion odontologica,endodoncia,2022-07-01,4,4,17,27,8,6,26,34,1,6,0,0,0,0,133
SACABAMBA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,0,4,1,1,0,0,0,0,6
SACACA,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,4,0,4,0,0,0,0,0,0,8
SAIPINA,atencion odontologica,endodoncia,2022-07-01,1,0,4,0,3,3,2,5,1,0,0,0,0,0,19
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2022-07-01,2,1,0,0,1,0,1,3,1,2,0,0,0,0,11
SAMAIPATA,atencion odontologica,endodoncia,2022-07-01,0,3,1,4,0,1,10,3,0,0,0,0,0,0,22
SAN AGUSTIN,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2022-07-01,0,0,1,3,0,0,0,2,2,0,0,0,0,0,8
SAN BENITO,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,0,1,1,4,0,0,0,0,0,0,7
SAN BORJA,atencion odontologica,endodoncia,2022-07-01,0,0,2,2,6,13,2,14,8,0,0,0,0,0,47
SAN BUENA VENTURA,atencion odontologica,endodoncia,2022-07-01,0,0,1,0,0,1,1,7,0,0,0,0,0,0,10
SAN CARLOS,atencion odontologica,endodoncia,2022-07-01,2,0,9,7,0,7,14,12,3,1,0,0,0,0,55
SAN IGNACIO,atencion odontologica,endodoncia,2022-07-01,1,3,3,7,4,5,11,22,14,0,0,0,0,0,70
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2022-07-01,0,0,5,1,1,3,9,9,4,1,0,0,0,0,33
SAN JAVIER(STC),atencion odontologica,endodoncia,2022-07-01,2,1,2,0,0,0,0,3,0,0,0,0,0,0,8
SAN JOAQUIN,atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,7,0,4,0,0,0,0,0,0,11
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2022-07-01,0,0,0,1,1,0,1,2,0,0,0,0,0,0,5
SAN JUAN DE YAPACANI,atencion odontologica,endodoncia,2022-07-01,0,0,0,2,0,0,0,2,1,0,0,0,0,0,5
SAN JULIAN,atencion odontologica,endodoncia,2022-07-01,21,28,13,12,0,3,3,9,0,1,0,0,0,0,90
SAN LORENZO(PND),atencion odontologica,endodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,endodoncia,2022-07-01,0,1,8,12,1,5,4,15,0,1,0,0,0,0,47
SAN LUCAS,atencion odontologica,endodoncia,2022-07-01,2,0,13,18,12,19,12,28,1,2,0,0,0,0,107
