,group,variable,month,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES MENORES DE 5 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 5 A 13 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 14 A 19 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 20 A 59 AÑOS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES 60 AÑOS Y MAS,RESTAURACIONES EMB,RESTAURACIONES EMB,RESTAURACIONES POST,RESTAURACIONES POST,TOTALES
MONTEAGUDO,atencion odontologica,restauraciones,2022-06-01,25,43,47,84,33,67,137,260,7,6,0,0,0,0,709
MONTERO,atencion odontologica,restauraciones,2022-06-01,67,20,100,164,47,89,129,325,35,7,0,0,0,0,983
MORO MORO,atencion odontologica,restauraciones,2022-06-01,0,0,4,3,1,5,3,19,0,0,0,0,0,0,35
MOROCHATA,atencion odontologica,restauraciones,2022-06-01,7,0,14,45,52,47,50,109,9,6,0,0,0,0,339
OCURI,atencion odontologica,restauraciones,2022-06-01,3,4,19,7,8,18,20,64,11,2,0,0,0,0,156
OKINAWA,atencion odontologica,restauraciones,2022-06-01,0,0,0,0,3,2,3,3,0,1,0,0,0,0,12
OMEREQUE,atencion odontologica,restauraciones,2022-06-01,0,0,9,16,0,8,8,15,2,0,0,0,0,0,58
ORURO,atencion odontologica,restauraciones,2022-06-01,213,255,426,462,240,223,990,1822,221,113,0,0,0,0,4965
PADCAYA,atencion odontologica,restauraciones,2022-06-01,2,5,7,11,13,19,25,109,6,2,0,0,0,0,199
PADILLA,atencion odontologica,restauraciones,2022-06-01,6,8,31,26,6,11,31,95,1,0,0,0,0,0,215
PAILON,atencion odontologica,restauraciones,2022-06-01,18,7,21,49,10,25,35,93,0,0,0,0,0,0,258
PALCA,atencion odontologica,restauraciones,2022-06-01,26,36,38,40,7,43,31,92,4,3,0,0,0,0,320
PALOS BLANCOS,atencion odontologica,restauraciones,2022-06-01,8,9,36,50,24,28,29,97,6,2,0,0,0,0,289
PAMPA AULLAGAS,atencion odontologica,restauraciones,2022-06-01,1,10,5,8,2,0,0,5,2,0,0,0,0,0,33
PAMPA GRANDE,atencion odontologica,restauraciones,2022-06-01,2,0,3,2,1,11,4,19,0,2,0,0,0,0,44
PAPEL PAMPA,atencion odontologica,restauraciones,2022-06-01,0,3,4,5,4,6,15,27,6,6,0,0,0,0,76
PASORAPA,atencion odontologica,restauraciones,2022-06-01,0,0,18,19,1,12,16,25,6,3,0,0,0,0,100
PATACAMAYA,atencion odontologica,restauraciones,2022-06-01,26,29,49,63,18,14,28,90,0,1,0,0,0,0,318
PAZÑA,atencion odontologica,restauraciones,2022-06-01,4,9,12,38,2,3,18,24,4,19,0,0,0,0,133
PELECHUCO,atencion odontologica,restauraciones,2022-06-01,4,5,9,9,7,15,11,36,0,4,0,0,0,0,100
POCOATA,atencion odontologica,restauraciones,2022-06-01,8,11,26,26,22,59,45,93,14,12,0,0,0,0,316
POCONA,atencion odontologica,restauraciones,2022-06-01,3,14,12,29,5,44,24,123,8,5,0,0,0,0,267
POJO (CBBA),atencion odontologica,restauraciones,2022-06-01,10,13,26,36,18,57,26,69,2,4,0,0,0,0,261
POOPO,atencion odontologica,restauraciones,2022-06-01,16,9,28,19,0,2,2,18,6,8,0,0,0,0,108
PORCO,atencion odontologica,restauraciones,2022-06-01,4,0,1,0,5,10,0,22,1,1,0,0,0,0,44
POROMA,atencion odontologica,restauraciones,2022-06-01,5,10,55,66,75,73,32,70,2,6,0,0,0,0,394
PORONGO,atencion odontologica,restauraciones,2022-06-01,5,7,20,24,6,22,17,53,2,4,0,0,0,0,160
PORTACHUELO,atencion odontologica,restauraciones,2022-06-01,0,0,0,5,0,3,3,13,0,1,0,0,0,0,25
PORVENIR,atencion odontologica,restauraciones,2022-06-01,6,1,30,38,8,14,7,19,0,1,0,0,0,0,124
POSTRER VALLE,atencion odontologica,restauraciones,2022-06-01,4,9,17,9,2,2,5,9,0,1,0,0,0,0,58
POTOSI,atencion odontologica,restauraciones,2022-06-01,111,131,232,247,98,122,291,697,27,25,0,0,0,0,1981
PRESTO,atencion odontologica,restauraciones,2022-06-01,0,3,29,62,24,73,51,97,4,2,0,0,0,0,345
PUCARA,atencion odontologica,restauraciones,2022-06-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
PUCARANI,atencion odontologica,restauraciones,2022-06-01,13,21,32,54,20,31,28,64,8,4,0,0,0,0,275
PUERTO ACOSTA,atencion odontologica,restauraciones,2022-06-01,2,0,1,4,10,8,19,15,3,0,0,0,0,0,62
PUERTO CARABUCO,atencion odontologica,restauraciones,2022-06-01,2,3,11,10,15,23,14,22,2,5,0,0,0,0,107
PUERTO GONZALO MORENO,atencion odontologica,restauraciones,2022-06-01,0,2,1,15,18,11,16,10,0,0,0,0,0,0,73
PUERTO PEREZ,atencion odontologica,restauraciones,2022-06-01,0,3,1,0,0,5,2,6,1,3,0,0,0,0,21
PUERTO QUIJARRO,atencion odontologica,restauraciones,2022-06-01,26,21,7,15,5,0,5,7,1,1,0,0,0,0,88
PUERTO RICO,atencion odontologica,restauraciones,2022-06-01,2,0,8,8,7,13,36,37,0,0,0,0,0,0,111
PUERTO SUAREZ,atencion odontologica,restauraciones,2022-06-01,3,1,3,3,1,5,35,24,0,3,0,0,0,0,78
PUERTO VILLARROEL,atencion odontologica,restauraciones,2022-06-01,25,25,96,135,48,81,119,391,12,6,0,0,0,0,938
PUNA,atencion odontologica,restauraciones,2022-06-01,9,16,23,31,7,26,33,78,11,6,0,0,0,0,240
PUNATA,atencion odontologica,restauraciones,2022-06-01,28,44,43,71,19,52,52,117,12,33,0,0,0,0,471
QUIABAYA,atencion odontologica,restauraciones,2022-06-01,5,1,4,0,0,4,7,5,0,0,0,0,0,0,26
QUILLACOLLO,atencion odontologica,restauraciones,2022-06-01,179,134,332,365,107,248,350,1070,90,89,0,0,0,0,2964
QUIME,atencion odontologica,restauraciones,2022-06-01,10,10,18,18,9,15,152,66,33,3,0,0,0,0,334
QUIRUSILLAS,atencion odontologica,restauraciones,2022-06-01,3,0,7,6,9,3,17,26,3,0,0,0,0,0,74
RAVELO,atencion odontologica,restauraciones,2022-06-01,9,9,65,86,13,23,43,62,6,6,0,0,0,0,322
REYES,atencion odontologica,restauraciones,2022-06-01,0,0,1,1,0,1,0,0,3,0,0,0,0,0,6
RIBERALTA,atencion odontologica,restauraciones,2022-06-01,28,22,107,125,34,35,104,251,4,2,0,0,0,0,712
ROBORE,atencion odontologica,restauraciones,2022-06-01,7,14,16,32,5,38,51,120,11,11,0,0,0,0,305
RURRENABAQUE,atencion odontologica,restauraciones,2022-06-01,6,4,31,16,2,14,19,32,11,5,0,0,0,0,140
SABAYA,atencion odontologica,restauraciones,2022-06-01,3,9,14,9,6,3,4,22,6,4,0,0,0,0,80
SACABA,atencion odontologica,restauraciones,2022-06-01,166,132,261,301,103,184,433,996,156,160,0,0,0,0,2892
SACABAMBA,atencion odontologica,restauraciones,2022-06-01,0,0,2,6,3,4,5,7,5,1,0,0,0,0,33
SACACA,atencion odontologica,restauraciones,2022-06-01,0,0,9,10,1,12,13,27,0,2,0,0,0,0,74
SAIPINA,atencion odontologica,restauraciones,2022-06-01,3,1,4,7,0,7,16,18,0,0,0,0,0,0,56
SALINAS DE GARCI MENDOZA,atencion odontologica,restauraciones,2022-06-01,20,11,57,39,10,25,53,97,14,7,0,0,0,0,333
SAMAIPATA,atencion odontologica,restauraciones,2022-06-01,6,11,20,33,2,13,7,32,0,2,0,0,0,0,126
SAN AGUSTIN,atencion odontologica,restauraciones,2022-06-01,0,0,0,0,1,0,0,6,0,0,0,0,0,0,7
SAN ANDRES,atencion odontologica,restauraciones,2022-06-01,2,1,8,9,7,12,16,16,2,4,0,0,0,0,77
SAN ANDRES DE MACHACA,atencion odontologica,restauraciones,2022-06-01,0,0,17,5,8,14,12,30,4,7,0,0,0,0,97
SAN ANTONIO DE ESMORUCO,atencion odontologica,restauraciones,2022-06-01,1,1,0,8,0,2,7,14,0,0,0,0,0,0,33
SAN ANTONIO DE LOMERIO,atencion odontologica,restauraciones,2022-06-01,0,0,4,2,0,0,2,15,2,0,0,0,0,0,25
SAN BENITO,atencion odontologica,restauraciones,2022-06-01,5,2,17,9,6,10,19,37,14,11,0,0,0,0,130
SAN BORJA,atencion odontologica,restauraciones,2022-06-01,4,7,12,16,12,31,25,64,12,2,0,0,0,0,185
SAN BUENA VENTURA,atencion odontologica,restauraciones,2022-06-01,1,3,4,7,3,11,9,25,2,1,0,0,0,0,66
SAN CARLOS,atencion odontologica,restauraciones,2022-06-01,5,7,8,7,10,12,26,23,5,4,0,0,0,0,107
SAN IGNACIO,atencion odontologica,restauraciones,2022-06-01,21,19,101,102,54,82,129,190,35,7,0,0,0,0,740
SAN IGNACIO DE VELASCO,atencion odontologica,restauraciones,2022-06-01,10,15,23,15,11,7,26,86,11,5,0,0,0,0,209
SAN JAVIER(BNI),atencion odontologica,restauraciones,2022-06-01,0,0,1,2,4,3,1,7,0,0,0,0,0,0,18
SAN JAVIER(STC),atencion odontologica,restauraciones,2022-06-01,2,2,1,2,0,1,1,3,0,0,0,0,0,0,12
SAN JOSE DE CHIQUITOS,atencion odontologica,restauraciones,2022-06-01,1,14,21,15,8,10,10,40,2,2,0,0,0,0,123
SAN JUAN DE YAPACANI,atencion odontologica,restauraciones,2022-06-01,4,3,7,22,2,9,11,24,0,0,0,0,0,0,82
SAN JULIAN,atencion odontologica,restauraciones,2022-06-01,28,45,62,72,19,54,95,218,11,4,0,0,0,0,608
SAN LORENZO(TJA),atencion odontologica,restauraciones,2022-06-01,12,10,15,24,36,49,86,174,2,7,0,0,0,0,415
SAN LUCAS,atencion odontologica,restauraciones,2022-06-01,23,17,47,46,38,84,72,199,4,2,0,0,0,0,532
SAN MATIAS,atencion odontologica,restauraciones,2022-06-01,8,7,15,20,7,16,19,29,1,0,0,0,0,0,122
SAN MIGUEL DE VELASCO,atencion odontologica,restauraciones,2022-06-01,6,7,22,28,13,31,39,75,11,5,0,0,0,0,237
SAN PABLO DE LIPEZ,atencion odontologica,restauraciones,2022-06-01,2,9,4,13,6,6,4,13,2,0,0,0,0,0,59
SAN PEDRO,atencion odontologica,restauraciones,2022-06-01,5,8,11,26,12,19,44,86,4,14,0,0,0,0,229
SAN PEDRO DE BUENA VISTA,atencion odontologica,restauraciones,2022-06-01,14,16,26,42,15,28,35,96,2,8,0,0,0,0,282
SAN PEDRO DE CURAHUARA,atencion odontologica,restauraciones,2022-06-01,7,8,40,57,5,4,14,15,2,0,0,0,0,0,152
SAN PEDRO DE MACHA,atencion odontologica,restauraciones,2022-06-01,0,13,14,30,9,27,30,76,16,13,0,0,0,0,228
SAN PEDRO DE QUEMES,atencion odontologica,restauraciones,2022-06-01,0,0,1,1,1,2,2,2,0,0,0,0,0,0,9
SAN PEDRO DE TIQUINA,atencion odontologica,restauraciones,2022-06-01,2,2,5,7,3,6,3,12,0,1,0,0,0,0,41
SAN RAFAEL,atencion odontologica,restauraciones,2022-06-01,0,0,0,4,0,2,0,22,0,0,0,0,0,0,28
SAN RAMON BENI,atencion odontologica,restauraciones,2022-06-01,0,2,1,3,5,1,4,12,0,0,0,0,0,0,28
SAN RAMON SCZ,atencion odontologica,restauraciones,2022-06-01,0,0,2,0,2,0,1,3,0,0,0,0,0,0,8
SANTA ANA,atencion odontologica,restauraciones,2022-06-01,3,4,1,8,3,15,20,26,0,1,0,0,0,0,81
SANTA CRUZ DE LA SIERRA,atencion odontologica,restauraciones,2022-06-01,484,584,957,1017,301,647,2172,4503,618,402,0,0,0,0,11685
SANTA ROSA DEL SARA,atencion odontologica,restauraciones,2022-06-01,11,4,34,49,8,21,36,81,1,4,0,0,0,0,249
SANTIAGO DE CALLAPA,atencion odontologica,restauraciones,2022-06-01,0,2,1,0,2,0,3,1,0,0,0,0,0,0,9
SANTIAGO DE HUARI,atencion odontologica,restauraciones,2022-06-01,6,15,22,40,32,25,38,69,18,8,0,0,0,0,273
SANTIAGO DE HUATA,atencion odontologica,restauraciones,2022-06-01,3,10,6,3,9,4,8,14,3,4,0,0,0,0,64
SANTIAGO DE MACHACA,atencion odontologica,restauraciones,2022-06-01,2,7,6,7,0,5,1,1,0,0,0,0,0,0,29
SANTIVAÑES,atencion odontologica,restauraciones,2022-06-01,1,6,19,15,2,27,30,66,17,47,0,0,0,0,230
SANTUARIO DE QUILLACAS,atencion odontologica,restauraciones,2022-06-01,2,0,13,27,12,13,11,22,6,4,0,0,0,0,110
SAPAHAQUI,atencion odontologica,restauraciones,2022-06-01,4,3,9,17,14,14,16,19,0,2,0,0,0,0,98
SENA,atencion odontologica,restauraciones,2022-06-01,2,4,2,1,0,3,0,3,2,1,0,0,0,0,18
SHINAOTA,atencion odontologica,restauraciones,2022-06-01,6,11,12,11,6,4,73,51,4,2,0,0,0,0,180
SICA SICA (VILLA AROMA),atencion odontologica,restauraciones,2022-06-01,3,1,14,7,2,13,15,38,5,5,0,0,0,0,103
SICAYA,atencion odontologica,restauraciones,2022-06-01,0,0,0,0,3,3,0,6,0,0,0,0,0,0,12
SIPE SIPE,atencion odontologica,restauraciones,2022-06-01,40,55,124,137,31,42,81,191,8,8,0,0,0,0,717
SOPACHUY,atencion odontologica,restauraciones,2022-06-01,3,5,8,16,8,12,10,45,2,1,0,0,0,0,110
SORACACHI,atencion odontologica,restauraciones,2022-06-01,13,17,36,40,36,48,36,79,9,7,0,0,0,0,321
SORATA,atencion odontologica,restauraciones,2022-06-01,13,8,28,33,13,14,14,51,1,4,0,0,0,0,179
SUCRE,atencion odontologica,restauraciones,2022-06-01,284,301,672,714,443,547,1379,2743,227,128,0,0,0,0,7438
TACACHI,atencion odontologica,restauraciones,2022-06-01,1,4,7,6,0,2,5,12,17,0,0,0,0,0,54
TACACOMA,atencion odontologica,restauraciones,2022-06-01,5,1,3,10,5,11,18,28,2,0,0,0,0,0,83
TACOBAMBA,atencion odontologica,restauraciones,2022-06-01,0,0,3,5,11,9,2,9,0,0,0,0,0,0,39
TACOPAYA,atencion odontologica,restauraciones,2022-06-01,0,0,15,3,9,11,10,23,12,6,0,0,0,0,89
TAHUA,atencion odontologica,restauraciones,2022-06-01,0,0,36,24,5,2,0,15,1,0,0,0,0,0,83
TAPACARI,atencion odontologica,restauraciones,2022-06-01,11,9,26,21,18,20,19,49,13,0,0,0,0,0,186
TARABUCO,atencion odontologica,restauraciones,2022-06-01,2,4,26,34,8,16,33,85,1,4,0,0,0,0,213
TARACO,atencion odontologica,restauraciones,2022-06-01,5,3,9,7,5,12,8,24,4,3,0,0,0,0,80
TARATA,atencion odontologica,restauraciones,2022-06-01,3,1,9,6,6,6,33,50,4,14,0,0,0,0,132
TARIJA,atencion odontologica,restauraciones,2022-06-01,55,68,246,260,84,165,667,1167,171,112,0,0,0,0,2995
TARVITA,atencion odontologica,restauraciones,2022-06-01,11,17,36,40,27,48,50,143,6,6,0,0,0,0,384
TEOPONTE,atencion odontologica,restauraciones,2022-06-01,14,11,28,25,11,7,29,50,3,4,0,0,0,0,182
TIAHUANACU,atencion odontologica,restauraciones,2022-06-01,0,0,3,10,10,12,14,40,5,0,0,0,0,0,94
TINGUIPAYA,atencion odontologica,restauraciones,2022-06-01,0,2,13,29,8,41,5,36,3,7,0,0,0,0,144
TIPUANI,atencion odontologica,restauraciones,2022-06-01,2,0,12,6,4,0,11,26,1,0,0,0,0,0,62
TIQUIPAYA,atencion odontologica,restauraciones,2022-06-01,147,130,166,186,65,118,123,331,20,31,0,0,0,0,1317
TIRAQUE (CBBA),atencion odontologica,restauraciones,2022-06-01,18,13,76,51,12,32,21,71,3,6,0,0,0,0,303
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,restauraciones,2022-06-01,6,12,6,5,0,2,15,14,1,3,0,0,0,0,64
TOCO,atencion odontologica,restauraciones,2022-06-01,1,1,8,20,2,8,11,21,0,2,0,0,0,0,74
TODOS SANTOS,atencion odontologica,restauraciones,2022-06-01,0,6,0,2,0,4,0,1,0,0,0,0,0,0,13
TOLATA,atencion odontologica,restauraciones,2022-06-01,0,8,3,13,0,5,14,12,0,4,0,0,0,0,59
TOLEDO,atencion odontologica,restauraciones,2022-06-01,0,13,4,16,4,5,9,16,1,3,0,0,0,0,71
TOMAVE,atencion odontologica,restauraciones,2022-06-01,1,1,6,13,4,10,9,30,2,0,0,0,0,0,76
TOMINA,atencion odontologica,restauraciones,2022-06-01,13,11,40,39,37,74,54,135,9,3,0,0,0,0,415
TORO TORO,atencion odontologica,restauraciones,2022-06-01,8,0,9,17,23,11,28,56,4,0,0,0,0,0,156
TOTORA(CBBA),atencion odontologica,restauraciones,2022-06-01,10,4,6,24,14,14,15,64,4,6,0,0,0,0,161
TOTORA(ORR),atencion odontologica,restauraciones,2022-06-01,0,7,3,6,5,9,11,7,0,0,0,0,0,0,48
TRIGAL,atencion odontologica,restauraciones,2022-06-01,0,1,1,2,3,0,1,4,0,1,0,0,0,0,13
TRINIDAD,atencion odontologica,restauraciones,2022-06-01,30,45,70,116,43,96,163,292,48,29,0,0,0,0,932
TUPIZA,atencion odontologica,restauraciones,2022-06-01,4,4,8,20,10,14,35,64,9,12,0,0,0,0,180
TURCO,atencion odontologica,restauraciones,2022-06-01,3,7,9,6,9,7,9,58,11,14,0,0,0,0,133
UMALA,atencion odontologica,restauraciones,2022-06-01,4,5,2,17,0,7,3,13,5,2,0,0,0,0,58
UNCIA,atencion odontologica,restauraciones,2022-06-01,14,5,16,18,16,33,44,113,3,6,0,0,0,0,268
URIONDO (A. CONCEPCION),atencion odontologica,restauraciones,2022-06-01,0,8,17,21,42,50,74,167,2,6,0,0,0,0,387
URUBICHA,atencion odontologica,restauraciones,2022-06-01,0,0,1,2,0,1,1,7,0,0,0,0,0,0,12
UYUNI,atencion odontologica,restauraciones,2022-06-01,10,13,87,64,39,38,69,171,51,59,0,0,0,0,601
VACAS,atencion odontologica,restauraciones,2022-06-01,6,2,10,25,12,7,4,27,1,3,0,0,0,0,97
VALLEGRANDE,atencion odontologica,restauraciones,2022-06-01,4,7,31,41,22,35,47,129,15,8,0,0,0,0,339
VIACHA,atencion odontologica,restauraciones,2022-06-01,51,41,84,84,40,65,97,179,40,14,0,0,0,0,695
VILA VILA,atencion odontologica,restauraciones,2022-06-01,5,0,3,13,1,20,29,38,5,31,0,0,0,0,145
VILLA CHARCAS,atencion odontologica,restauraciones,2022-06-01,3,10,48,47,15,80,13,88,3,7,0,0,0,0,314
VILLA MONTES,atencion odontologica,restauraciones,2022-06-01,9,2,66,71,30,64,161,289,50,9,0,0,0,0,751
VILLA NUEVA (LOMA ALTA),atencion odontologica,restauraciones,2022-06-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,restauraciones,2022-06-01,1,1,1,9,3,7,10,37,12,11,0,0,0,0,92
VILLA SERRANO,atencion odontologica,restauraciones,2022-06-01,8,8,27,36,15,26,47,90,14,2,0,0,0,0,273
VILLA TUNARI,atencion odontologica,restauraciones,2022-06-01,41,98,160,207,151,171,232,432,38,24,0,0,0,0,1554
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,restauraciones,2022-06-01,10,7,39,60,19,20,19,106,1,1,0,0,0,0,282
VILLAZON,atencion odontologica,restauraciones,2022-06-01,12,26,30,21,9,50,38,131,9,8,0,0,0,0,334
VINTO,atencion odontologica,restauraciones,2022-06-01,56,44,80,72,37,66,56,280,17,19,0,0,0,0,727
VITICHI,atencion odontologica,restauraciones,2022-06-01,5,7,50,39,5,9,16,39,0,1,0,0,0,0,171
WALDO BALLIVIAN,atencion odontologica,restauraciones,2022-06-01,1,1,2,0,4,4,1,8,0,0,0,0,0,0,21
WARNES,atencion odontologica,restauraciones,2022-06-01,8,10,36,46,6,23,54,121,7,5,0,0,0,0,316
YACO,atencion odontologica,restauraciones,2022-06-01,0,5,38,38,11,10,8,19,0,0,0,0,0,0,129
YACUIBA,atencion odontologica,restauraciones,2022-06-01,16,34,105,113,42,80,247,644,56,29,0,0,0,0,1366
YAMPARAEZ,atencion odontologica,restauraciones,2022-06-01,6,1,20,36,16,30,49,102,0,2,0,0,0,0,262
YANACACHI,atencion odontologica,restauraciones,2022-06-01,3,15,8,9,3,6,10,23,0,3,0,0,0,0,80
YAPACANI,atencion odontologica,restauraciones,2022-06-01,16,16,56,97,43,62,88,249,8,4,0,0,0,0,639
YOCALLA,atencion odontologica,restauraciones,2022-06-01,7,18,13,24,2,19,9,73,8,6,0,0,0,0,179
YOTALA,atencion odontologica,restauraciones,2022-06-01,7,4,13,4,18,8,23,58,2,22,0,0,0,0,159
YUNCHARA,atencion odontologica,restauraciones,2022-06-01,0,2,8,7,3,12,18,49,0,0,0,0,0,0,99
YUNGUYO DE LITORAL,atencion odontologica,restauraciones,2022-06-01,0,1,2,2,0,0,0,0,2,0,0,0,0,0,7
ZUDAÑEZ,atencion odontologica,restauraciones,2022-06-01,0,7,19,38,7,14,27,72,1,0,0,0,0,0,185
ACACIO,atencion odontologica,restauraciones,2022-07-01,9,7,14,19,8,38,17,8,0,0,0,0,0,0,120
ACHACACHI,atencion odontologica,restauraciones,2022-07-01,70,33,172,236,102,123,112,224,14,11,0,0,0,0,1097
ACHOCALLA,atencion odontologica,restauraciones,2022-07-01,36,27,119,140,30,56,36,99,2,5,0,0,0,0,550
AIQUILE,atencion odontologica,restauraciones,2022-07-01,12,16,65,52,46,30,32,87,5,8,0,0,0,0,353
ALALAY,atencion odontologica,restauraciones,2022-07-01,0,0,1,1,1,2,2,0,0,0,0,0,0,0,7
ALCALA,atencion odontologica,restauraciones,2022-07-01,4,2,7,32,17,38,36,66,3,0,0,0,0,0,205
ALTO BENI,atencion odontologica,restauraciones,2022-07-01,0,5,10,28,7,29,32,60,5,2,0,0,0,0,178
ANCORAIMES,atencion odontologica,restauraciones,2022-07-01,2,3,6,4,15,9,7,20,16,8,0,0,0,0,90
ANDAMARCA,atencion odontologica,restauraciones,2022-07-01,2,4,15,34,4,32,20,38,2,2,0,0,0,0,153
ANTEQUERA,atencion odontologica,restauraciones,2022-07-01,2,4,21,22,17,10,28,47,5,8,0,0,0,0,164
ANZALDO,atencion odontologica,restauraciones,2022-07-01,2,0,4,12,0,8,4,18,0,6,0,0,0,0,54
APOLO,atencion odontologica,restauraciones,2022-07-01,8,9,10,13,13,14,10,28,1,0,0,0,0,0,106
ARAMPAMPA,atencion odontologica,restauraciones,2022-07-01,2,1,4,0,2,0,1,10,0,0,0,0,0,0,20
ARANI,atencion odontologica,restauraciones,2022-07-01,14,9,31,32,30,38,21,75,5,5,0,0,0,0,260
ARBIETO,atencion odontologica,restauraciones,2022-07-01,32,63,72,124,43,64,30,169,11,9,0,0,0,0,617
ARQUE,atencion odontologica,restauraciones,2022-07-01,7,7,11,27,14,8,15,67,7,4,0,0,0,0,167
ASCENCION DE GUARAYOS,atencion odontologica,restauraciones,2022-07-01,7,3,17,47,31,30,24,48,14,0,0,0,0,0,221
ATOCHA,atencion odontologica,restauraciones,2022-07-01,3,10,29,42,27,68,53,69,0,0,0,0,0,0,301
AUCAPATA,atencion odontologica,restauraciones,2022-07-01,0,1,4,0,9,3,11,28,0,3,0,0,0,0,59
AYATA,atencion odontologica,restauraciones,2022-07-01,2,2,7,10,18,27,31,44,3,3,0,0,0,0,147
AYO AYO,atencion odontologica,restauraciones,2022-07-01,8,1,15,12,14,12,8,32,2,3,0,0,0,0,107
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,restauraciones,2022-07-01,5,15,137,92,74,49,98,147,5,2,0,0,0,0,624
AZURDUY,atencion odontologica,restauraciones,2022-07-01,4,4,14,7,13,32,14,55,25,3,0,0,0,0,171
BATALLAS,atencion odontologica,restauraciones,2022-07-01,9,5,6,9,5,11,2,13,0,0,0,0,0,0,60
BAURES,atencion odontologica,restauraciones,2022-07-01,5,1,8,19,7,22,14,27,3,0,0,0,0,0,106
BELEN DE ANDAMARCA,atencion odontologica,restauraciones,2022-07-01,0,0,0,0,0,0,5,11,0,2,0,0,0,0,18
BELEN DE URMIRI,atencion odontologica,restauraciones,2022-07-01,1,2,3,4,0,4,5,11,2,1,0,0,0,0,33
BELLA FLOR,atencion odontologica,restauraciones,2022-07-01,0,0,0,3,2,0,2,1,0,0,0,0,0,0,8
BERMEJO,atencion odontologica,restauraciones,2022-07-01,3,16,58,36,42,39,37,123,11,3,0,0,0,0,368
BETANZOS,atencion odontologica,restauraciones,2022-07-01,12,20,77,112,71,87,86,144,12,3,0,0,0,0,624
BOLIVAR,atencion odontologica,restauraciones,2022-07-01,0,2,2,9,4,4,1,12,1,1,0,0,0,0,36
BOLPEBRA,atencion odontologica,restauraciones,2022-07-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
BOYUIBE,atencion odontologica,restauraciones,2022-07-01,0,1,5,3,15,12,2,16,4,0,0,0,0,0,58
BUENA VISTA,atencion odontologica,restauraciones,2022-07-01,8,18,29,37,12,29,14,24,2,0,0,0,0,0,173
CABEZAS,atencion odontologica,restauraciones,2022-07-01,4,2,14,24,7,11,14,42,0,0,0,0,0,0,118
CAIROMA,atencion odontologica,restauraciones,2022-07-01,10,4,10,11,5,38,4,11,0,1,0,0,0,0,94
"CAIZA ""D""",atencion odontologica,restauraciones,2022-07-01,1,7,9,7,11,17,5,32,0,5,0,0,0,0,94
CAJUATA,atencion odontologica,restauraciones,2022-07-01,11,11,39,23,9,25,25,57,0,0,0,0,0,0,200
CALACOTO,atencion odontologica,restauraciones,2022-07-01,0,6,11,9,0,4,3,21,7,0,0,0,0,0,61
CALAMARCA,atencion odontologica,restauraciones,2022-07-01,14,16,38,44,31,47,12,32,1,0,0,0,0,0,235
CAMARGO,atencion odontologica,restauraciones,2022-07-01,6,6,29,31,32,49,20,102,10,8,0,0,0,0,293
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,restauraciones,2022-07-01,0,0,0,23,5,22,12,51,0,2,0,0,0,0,115
CAMIRI,atencion odontologica,restauraciones,2022-07-01,10,13,64,67,40,57,86,129,27,13,0,0,0,0,506
CAPINOTA,atencion odontologica,restauraciones,2022-07-01,9,13,145,155,45,58,57,160,14,5,0,0,0,0,661
CAQUIAVIRI,atencion odontologica,restauraciones,2022-07-01,9,2,38,37,35,22,19,35,8,2,0,0,0,0,207
CARACOLLO,atencion odontologica,restauraciones,2022-07-01,30,14,71,81,32,89,53,198,23,14,0,0,0,0,605
CARANAVI,atencion odontologica,restauraciones,2022-07-01,16,14,67,101,51,70,63,141,7,4,0,0,0,0,534
CARANGAS,atencion odontologica,restauraciones,2022-07-01,0,0,5,0,5,3,3,3,1,3,0,0,0,0,23
CARAPARI,atencion odontologica,restauraciones,2022-07-01,4,61,48,51,10,38,62,173,4,1,0,0,0,0,452
CARIPUYO,atencion odontologica,restauraciones,2022-07-01,0,5,3,6,1,4,8,3,0,0,0,0,0,0,30
CARMEN RIVERO TORREZ,atencion odontologica,restauraciones,2022-07-01,2,2,8,4,5,9,9,27,1,0,0,0,0,0,67
CATACORA,atencion odontologica,restauraciones,2022-07-01,0,2,0,6,8,2,9,7,2,0,0,0,0,0,36
CHALLAPATA,atencion odontologica,restauraciones,2022-07-01,26,25,70,93,40,91,73,141,11,33,0,0,0,0,603
CHAQUI,atencion odontologica,restauraciones,2022-07-01,24,10,40,82,13,49,36,83,8,4,0,0,0,0,349
CHARAGUA,atencion odontologica,restauraciones,2022-07-01,4,2,6,3,19,13,13,36,4,1,0,0,0,0,101
CHARAÑA,atencion odontologica,restauraciones,2022-07-01,5,0,10,5,3,6,14,13,0,0,0,0,0,0,56
