,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
CHACARILLA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,1,6,3,41,6,11,0,0,0,0,70
CHAQUI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,3,5,2,4,0,0,0,0,15
CHARAGUA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,0,3,1,1,0,0,0,0,0,6
CHAYANTA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,5,18,7,9,0,0,0,0,40
CHIMORE,atencion odontologica,periodoncia,2022-07-01,0,0,13,9,6,14,9,24,0,0,0,0,0,0,75
CHIPAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,1,1,2,0,0,0,0,6
CHUA COCANI,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,0,1,5,0,0,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2022-07-01,0,0,1,1,0,0,2,2,0,0,0,0,0,0,6
CHUMA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,4,0,7,5,1,1,0,0,0,0,18
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,0,3,0,1,0,0,0,0,5
CKOCHAS,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,1,0,5,6,2,4,0,0,0,0,19
CLIZA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,2,3,14,1,3,0,0,0,0,23
COBIJA,atencion odontologica,periodoncia,2022-07-01,0,0,15,12,34,11,26,41,0,3,0,0,0,0,142
COCAPATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,0,2,3,7,0,2,0,0,0,0,16
COCHABAMBA,atencion odontologica,periodoncia,2022-07-01,0,0,40,27,67,72,323,641,108,63,0,0,0,0,1341
COIPASA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
COLCAPIRHUA,atencion odontologica,periodoncia,2022-07-01,0,0,2,3,8,11,14,42,7,2,0,0,0,0,89
"COLCHA ""K""",atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,2,1,0,0,0,0,0,5
COLLANA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,0,3,6,0,1,0,0,0,0,11
COLOMI,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,2,4,7,13,0,0,0,0,0,0,28
COLPA BELGICA,atencion odontologica,periodoncia,2022-07-01,0,0,2,2,4,1,11,10,5,1,0,0,0,0,36
COLQUECHACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COLQUENCHA,atencion odontologica,periodoncia,2022-07-01,0,0,6,1,1,7,2,4,0,0,0,0,0,0,21
COLQUIRI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,3,3,10,1,1,0,0,0,0,19
COMANCHE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,1,2,0,0,0,0,0,0,5
COMARAPA,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,9,5,15,27,1,0,0,0,0,0,59
COMBAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CONCEPCION,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,4,6,0,0,0,0,0,0,11
COPACABANA,atencion odontologica,periodoncia,2022-07-01,0,0,1,2,2,3,1,4,11,8,0,0,0,0,32
CORO CORO,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
COROICO,atencion odontologica,periodoncia,2022-07-01,0,0,1,2,0,9,2,3,1,0,0,0,0,0,18
CORQUE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,1,2,1,0,0,0,0,0,0,6
COTAGAITA,atencion odontologica,periodoncia,2022-07-01,0,0,1,2,1,8,6,24,3,2,0,0,0,0,47
COTOCA,atencion odontologica,periodoncia,2022-07-01,0,0,3,9,4,9,33,70,1,1,0,0,0,0,130
CRUZ DE MACHACAMARCA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,0,2,2,0,0,0,0,4
CUATRO CAÑADAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,3,8,24,4,1,0,0,0,0,42
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
CUEVO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
CULPINA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,1,2,4,0,0,0,0,0,0,8
CURAHUARA DE CARANGAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
CURVA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
DESAGUADERO,atencion odontologica,periodoncia,2022-07-01,0,0,0,3,1,0,0,1,1,1,0,0,0,0,7
EL ALTO,atencion odontologica,periodoncia,2022-07-01,0,0,77,78,59,102,168,447,16,17,0,0,0,0,964
EL CHORO,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,3,2,1,2,0,0,0,0,0,9
EL PUENTE(STC),atencion odontologica,periodoncia,2022-07-01,0,0,6,5,3,12,5,25,0,0,0,0,0,0,56
EL PUENTE(TJA),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
EL TORNO,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,8,17,12,46,18,32,0,0,0,0,135
EL VILLAR,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,2,1,0,6,0,0,0,0,0,0,10
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2022-07-01,0,0,2,5,6,14,10,20,2,0,0,0,0,0,59
ESCARA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,4,2,0,0,0,0,7
ESCOMA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,3,3,4,5,0,0,0,0,15
ESMERALDA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,0,1,0,0,0,0,0,3
EUCALIPTUS,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,1,1,4,2,0,0,0,0,0,0,10
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2022-07-01,0,0,0,5,0,4,2,2,0,1,0,0,0,0,14
FILADELFIA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,0,0,1,0,0,0,0,0,0,3
GAIOC JATUN AYLLU YURA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
GENERAL SAAVEDRA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,1,5,0,0,0,0,0,0,8
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,3,0,6,3,1,0,0,0,0,13
GUANAY,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,3,1,4,8,0,1,0,0,0,0,18
GUAQUI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,periodoncia,2022-07-01,0,0,5,4,3,3,2,18,0,1,0,0,0,0,36
HUACARETA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,0,2,5,1,0,0,0,0,0,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,periodoncia,2022-07-01,0,0,5,3,9,8,20,16,2,0,0,0,0,0,63
HUARACAJE,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,0,3,3,0,0,0,0,0,0,7
HUARINA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,1,5,15,5,6,0,0,0,0,34
HUATAJATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,4,0,1,3,0,0,0,0,0,0,10
HUAYLLAMARCA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4
ICHOCA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,1,3,1,1,0,0,0,0,7
ICLA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,2,2,9,1,0,0,0,0,0,15
INCAHUASI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,4,7,9,0,0,0,0,0,0,21
IRUPANA (VILLA DE LANZA),atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,1,27,38,31,2,0,0,0,0,100
IXIAMAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,1,3,7,1,2,0,0,0,0,16
LA ASUNTA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,6,8,26,41,5,2,0,0,0,0,89
LA GUARDIA,atencion odontologica,periodoncia,2022-07-01,0,0,2,0,2,3,3,29,1,0,0,0,0,0,40
LA PAZ,atencion odontologica,periodoncia,2022-07-01,0,0,106,50,220,220,505,796,105,79,0,0,0,0,2081
LA RIVERA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
LAGUNILLAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,4,0,0,1,2,0,0,0,0,0,0,7
LAJA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,6,4,22,3,0,0,0,0,0,35
LAS CARRERAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,6,0,0,0,0,0,0,7
LICOMA PAMPA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,3,0,4,12,0,0,0,0,0,0,20
LLALLAGUA,atencion odontologica,periodoncia,2022-07-01,0,0,2,0,1,7,11,23,2,0,0,0,0,0,46
LURIBAY,atencion odontologica,periodoncia,2022-07-01,0,0,6,10,8,3,14,24,8,4,0,0,0,0,77
MACHACAMARCA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,4,3,7,3,0,0,0,0,18
MACHARETI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
MAGDALENA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,2,4,1,0,0,0,0,0,0,9
MAIRANA,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,0,1,3,13,0,0,0,0,0,0,19
MALLA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,0,3,0,0,1,0,0,0,0,5
MAPIRI,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,1,5,3,15,0,1,0,0,0,0,27
MECAPACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,7,1,1,1,1,0,0,0,0,11
MIZQUE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,2,2,3,0,0,0,0,0,0,10
MOCOMOCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
MOJOCOYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,3,4,10,13,1,0,0,0,0,0,32
MONTEAGUDO,atencion odontologica,periodoncia,2022-07-01,0,0,0,4,1,7,9,15,2,2,0,0,0,0,40
MONTERO,atencion odontologica,periodoncia,2022-07-01,0,0,20,28,33,42,36,171,9,10,0,0,0,0,349
MOROCHATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,2,5,11,19,7,4,0,0,0,0,49
OCURI,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,3,1,14,1,0,0,0,0,0,20
OMEREQUE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
ORURO,atencion odontologica,periodoncia,2022-07-01,0,0,18,10,42,54,120,287,23,18,0,0,0,0,572
PADCAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
PADILLA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,2,1,14,1,0,0,0,0,0,19
PAILON,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,5,7,2,20,0,1,0,0,0,0,36
PALCA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,2,2,2,0,0,0,0,0,0,9
PALOS BLANCOS,atencion odontologica,periodoncia,2022-07-01,0,0,2,3,4,9,5,23,10,4,0,0,0,0,60
PAMPA AULLAGAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,1,2,0,0,0,0,0,0,4
PAMPA GRANDE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,6,0,0,0,0,0,0,8
PAPEL PAMPA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,2,1,6,1,0,0,0,0,12
PASORAPA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,2,6,13,3,0,0,0,0,0,25
PATACAMAYA,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,2,1,1,12,0,0,0,0,0,0,18
PAZÑA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,1,3,9,3,2,0,0,0,0,19
PELECHUCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
POCOATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,9,15,5,2,0,0,0,0,31
POCONA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,1,2,7,0,0,0,0,0,0,12
POJO (CBBA),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
POOPO,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,2,6,3,7,2,1,0,0,0,0,23
PORCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,10,0,1,0,0,0,0,12
POROMA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,2,1,3,0,0,0,0,0,0,8
PORONGO,atencion odontologica,periodoncia,2022-07-01,0,0,3,4,5,2,6,5,0,2,0,0,0,0,27
PORVENIR,atencion odontologica,periodoncia,2022-07-01,0,0,4,0,1,4,1,1,0,0,0,0,0,0,11
POSTRER VALLE,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
POTOSI,atencion odontologica,periodoncia,2022-07-01,0,0,2,4,3,16,23,39,0,0,0,0,0,0,87
PRESTO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,2,5,0,0,0,0,0,0,8
PUCARANI,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,4,8,12,20,8,8,0,0,0,0,62
PUERTO ACOSTA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,0,6,10,0,2,0,0,0,0,21
PUERTO CARABUCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,9,1,1,0,0,0,0,13
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,4,0,3,0,0,0,0,0,0,8
PUERTO PEREZ,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,1,0,1,0,0,0,0,3
PUERTO QUIJARRO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,4,0,0,0,0,0,0,6
PUERTO SUAREZ,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,2,4,0,2,0,0,0,0,10
PUERTO VILLARROEL,atencion odontologica,periodoncia,2022-07-01,0,0,18,13,18,29,35,84,2,3,0,0,0,0,202
PUNA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,3,5,14,2,5,0,0,0,0,32
PUNATA,atencion odontologica,periodoncia,2022-07-01,0,0,9,6,1,3,7,13,5,1,0,0,0,0,45
QUIABAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,2,1,0,0,0,0,0,0,4
QUILLACOLLO,atencion odontologica,periodoncia,2022-07-01,0,0,8,4,14,31,47,166,10,13,0,0,0,0,293
QUIME,atencion odontologica,periodoncia,2022-07-01,0,0,2,0,2,1,7,2,0,0,0,0,0,0,14
QUIRUSILLAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,3,5,0,0,0,0,0,0,8
RAVELO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,6,1,0,0,0,0,0,8
RIBERALTA,atencion odontologica,periodoncia,2022-07-01,0,0,2,5,11,44,12,67,1,4,0,0,0,0,146
ROBORE,atencion odontologica,periodoncia,2022-07-01,0,0,3,1,7,9,6,11,2,0,0,0,0,0,39
RURRENABAQUE,atencion odontologica,periodoncia,2022-07-01,0,0,15,15,6,11,9,24,1,1,0,0,0,0,82
SABAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,2,2,2,0,0,0,0,0,0,6
SACABA,atencion odontologica,periodoncia,2022-07-01,0,0,13,13,36,63,68,201,11,18,0,0,0,0,423
SACABAMBA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
SACACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
SAIPINA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,4,2,1,0,0,0,0,9
SAMAIPATA,atencion odontologica,periodoncia,2022-07-01,0,0,3,0,2,3,1,9,2,0,0,0,0,0,20
SAN AGUSTIN,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,2,5,2,5,2,0,0,0,0,0,18
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,0,6,0,1,0,0,0,0,9
SAN BORJA,atencion odontologica,periodoncia,2022-07-01,0,0,2,7,15,13,17,21,2,1,0,0,0,0,78
SAN BUENA VENTURA,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,1,3,0,10,1,0,0,0,0,0,16
SAN CARLOS,atencion odontologica,periodoncia,2022-07-01,0,0,2,2,2,2,6,8,0,0,0,0,0,0,22
SAN IGNACIO,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,4,3,10,1,1,0,0,0,0,20
SAN IGNACIO DE VELASCO,atencion odontologica,periodoncia,2022-07-01,0,0,2,1,1,0,5,12,0,0,0,0,0,0,21
SAN JAVIER(BNI),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JAVIER(STC),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,3,1,2,0,0,0,0,6
SAN JOAQUIN,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,3,1,3,1,0,0,0,0,0,0,10
SAN JOSE DE CHIQUITOS,atencion odontologica,periodoncia,2022-07-01,0,0,2,0,5,0,0,0,0,0,0,0,0,0,7
SAN JUAN DE YAPACANI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,2,6,0,1,0,0,0,0,10
SAN JULIAN,atencion odontologica,periodoncia,2022-07-01,0,0,2,3,0,9,17,70,4,1,0,0,0,0,106
SAN LORENZO(PND),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,3,4,15,1,1,0,0,0,0,25
SAN LUCAS,atencion odontologica,periodoncia,2022-07-01,0,0,2,4,1,5,7,15,0,0,0,0,0,0,34
SAN MATIAS,atencion odontologica,periodoncia,2022-07-01,0,0,1,2,0,0,1,8,0,2,0,0,0,0,14
SAN MIGUEL DE VELASCO,atencion odontologica,periodoncia,2022-07-01,0,0,2,3,2,7,4,16,0,0,0,0,0,0,34
SAN PABLO DE LIPEZ,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,0,0,6,0,0,0,0,0,0,8
SAN PEDRO,atencion odontologica,periodoncia,2022-07-01,0,0,0,3,7,7,6,19,2,0,0,0,0,0,44
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,1,7,1,1,0,0,0,0,12
SAN PEDRO DE CURAHUARA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE MACHA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,3,2,4,0,5,0,0,0,0,15
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,2,2,2,0,0,0,0,0,0,7
SAN RAFAEL,atencion odontologica,periodoncia,2022-07-01,0,0,3,4,0,10,9,22,2,3,0,0,0,0,53
SAN RAMON SCZ,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
SANTA ANA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,1,0,2,0,0,0,0,0,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2022-07-01,0,0,171,129,226,262,902,1862,154,190,0,0,0,0,3896
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,2,0,12,1,0,0,0,0,0,18
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,3,0,1,0,0,0,0,4
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,3,3,3,0,0,0,0,10
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,6,2,0,0,0,0,0,0,10
SANTIAGO DE MACHACA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTIVAÑES,atencion odontologica,periodoncia,2022-07-01,0,0,5,8,1,5,4,14,1,2,0,0,0,0,40
SANTUARIO DE QUILLACAS,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,1,2,0,1,0,0,0,0,5
SAPAHAQUI,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,2,5,7,1,1,0,0,0,0,18
SENA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,4,2,17,1,6,0,0,0,0,31
SHINAOTA,atencion odontologica,periodoncia,2022-07-01,0,0,0,4,4,4,9,14,3,0,0,0,0,0,38
SICA SICA (VILLA AROMA),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SICAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
SIPE SIPE,atencion odontologica,periodoncia,2022-07-01,0,0,3,4,4,13,8,39,1,4,0,0,0,0,76
SOPACHUY,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,2,1,4,0,1,0,0,0,0,9
SORACACHI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,2,6,4,1,3,0,0,0,0,18
SORATA,atencion odontologica,periodoncia,2022-07-01,0,0,1,4,5,6,2,9,0,0,0,0,0,0,27
SUCRE,atencion odontologica,periodoncia,2022-07-01,0,0,9,18,34,45,107,172,10,12,0,0,0,0,407
TACACHI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,2,1,0,4,0,0,0,0,0,0,7
TACACOMA,atencion odontologica,periodoncia,2022-07-01,0,0,0,2,1,0,1,12,0,0,0,0,0,0,16
TACOBAMBA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,7,0,0,0,0,0,0,8
TACOPAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,2,0,5,1,0,0,0,0,0,9
TAHUA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TAPACARI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,2,5,11,0,3,0,0,0,0,21
TARABUCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,4,0,0,2,7,0,0,0,0,0,0,13
TARACO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,6,3,0,4,2,2,0,0,0,0,17
TARIJA,atencion odontologica,periodoncia,2022-07-01,0,0,10,13,28,20,54,113,6,15,0,0,0,0,259
TARVITA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,0,1,7,0,0,0,0,0,0,10
TEOPONTE,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,1,2,5,6,0,4,0,0,0,0,19
TIAHUANACU,atencion odontologica,periodoncia,2022-07-01,0,0,1,1,1,0,4,3,0,0,0,0,0,0,10
TINGUIPAYA,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,5,12,0,2,0,0,0,0,20
TIPUANI,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,0,2,0,1,0,0,0,0,5
TIQUIPAYA,atencion odontologica,periodoncia,2022-07-01,0,0,2,7,5,13,21,63,2,4,0,0,0,0,117
TIRAQUE (CBBA),atencion odontologica,periodoncia,2022-07-01,0,0,1,1,1,1,1,10,0,3,0,0,0,0,18
TOCO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,3,1,3,4,1,0,0,0,0,0,12
TOLATA,atencion odontologica,periodoncia,2022-07-01,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3
TOLEDO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,5,5,8,7,0,0,0,0,27
TOMAVE,atencion odontologica,periodoncia,2022-07-01,0,0,1,0,0,0,3,5,0,0,0,0,0,0,9
TOMINA,atencion odontologica,periodoncia,2022-07-01,0,0,0,4,1,1,2,10,0,0,0,0,0,0,18
TORO TORO,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,0,1,3,8,0,0,0,0,0,0,12
TOTORA(CBBA),atencion odontologica,periodoncia,2022-07-01,0,0,1,0,3,5,4,27,1,2,0,0,0,0,43
TOTORA(ORR),atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,0,0,2,1,0,0,0,0,0,4
TRIGAL,atencion odontologica,periodoncia,2022-07-01,0,0,0,0,1,1,0,1,0,0,0,0,0,0,3
TRINIDAD,atencion odontologica,periodoncia,2022-07-01,0,0,11,11,16,6,32,93,4,6,0,0,0,0,179
