,group,variable,month,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR MENORES DE 5 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 5 A 13 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 14 A 19 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 20 A 59 AÑOS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR 60 AÑOS Y MAS,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR EMB,CIRUGIA BUCAL MENOR POST,CIRUGIA BUCAL MENOR POST,TOTALES
SAN AGUSTIN,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,1,0,1,0,1,2,0,1,0,0,0,0,6
SAN ANDRES,atencion odontologica,cirugia bucal menor,2022-06-01,1,2,10,9,10,17,12,14,6,3,0,0,0,0,84
SAN ANDRES DE MACHACA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,8,5,3,7,7,15,9,4,0,0,0,0,58
SAN ANTONIO DE ESMORUCO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,8,3,4,3,4,3,0,0,0,0,0,27
SAN ANTONIO DE LOMERIO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,4,3,0,4,9,3,1,0,0,0,0,26
SAN BENITO,atencion odontologica,cirugia bucal menor,2022-06-01,4,0,20,18,0,9,3,17,20,33,0,0,0,0,124
SAN BORJA,atencion odontologica,cirugia bucal menor,2022-06-01,5,6,28,55,6,24,27,96,8,8,0,0,0,0,263
SAN BUENA VENTURA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,11,10,8,2,8,25,13,0,0,0,0,0,78
SAN CARLOS,atencion odontologica,cirugia bucal menor,2022-06-01,1,2,1,4,2,2,2,5,3,2,0,0,0,0,24
SAN IGNACIO,atencion odontologica,cirugia bucal menor,2022-06-01,4,10,41,34,7,12,40,49,2,8,0,0,0,0,207
SAN IGNACIO DE VELASCO,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,1,3,0,0,2,11,9,8,0,0,0,0,35
SAN JAVIER(BNI),atencion odontologica,cirugia bucal menor,2022-06-01,1,0,0,4,0,0,1,6,2,0,0,0,0,0,14
SAN JAVIER(STC),atencion odontologica,cirugia bucal menor,2022-06-01,2,0,3,1,1,0,2,3,2,5,0,0,0,0,19
SAN JOAQUIN,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,3,4,2,0,3,0,0,0,0,0,0,0,13
SAN JOSE DE CHIQUITOS,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,7,14,1,1,11,15,3,5,0,0,0,0,58
SAN JUAN DE YAPACANI,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,16,11,1,2,4,8,6,1,0,0,0,0,50
SAN JULIAN,atencion odontologica,cirugia bucal menor,2022-06-01,0,3,14,31,7,10,17,24,15,6,0,0,0,0,127
SAN LORENZO(PND),atencion odontologica,cirugia bucal menor,2022-06-01,0,0,1,1,1,0,1,1,0,0,0,0,0,0,5
SAN LORENZO(TJA),atencion odontologica,cirugia bucal menor,2022-06-01,4,5,23,32,3,14,25,64,11,9,0,0,0,0,190
SAN LUCAS,atencion odontologica,cirugia bucal menor,2022-06-01,4,5,24,28,11,21,26,80,1,9,0,0,0,0,209
SAN MATIAS,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,14,11,10,6,4,21,6,3,0,0,0,0,76
SAN MIGUEL DE VELASCO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,19,15,0,6,12,17,11,6,0,0,0,0,86
SAN PABLO DE LIPEZ,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,1,6,0,1,1,4,1,0,0,0,0,0,15
SAN PEDRO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,9,18,9,9,12,11,5,6,0,0,0,0,79
SAN PEDRO DE BUENA VISTA,atencion odontologica,cirugia bucal menor,2022-06-01,5,2,13,14,5,7,17,52,10,9,0,0,0,0,134
SAN PEDRO DE CURAHUARA,atencion odontologica,cirugia bucal menor,2022-06-01,2,0,14,23,1,2,6,7,3,3,0,0,0,0,61
SAN PEDRO DE MACHA,atencion odontologica,cirugia bucal menor,2022-06-01,1,5,21,28,7,10,29,86,24,29,0,0,0,0,240
SAN PEDRO DE QUEMES,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,0,0,1,1,0,0,2,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,8,9,5,5,7,10,6,5,0,0,0,0,56
SAN RAFAEL,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,4,4,5,0,3,11,1,0,0,0,0,0,29
SAN RAMON BENI,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,1,0,1,4,7,1,0,0,0,0,0,16
SAN RAMON SCZ,atencion odontologica,cirugia bucal menor,2022-06-01,2,0,4,2,1,2,3,10,1,1,0,0,0,0,26
SANTA ANA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,8,9,3,6,4,12,2,3,0,0,0,0,48
SANTA CRUZ DE LA SIERRA,atencion odontologica,cirugia bucal menor,2022-06-01,46,50,268,288,52,75,288,627,208,188,0,0,0,0,2090
SANTA ROSA,atencion odontologica,cirugia bucal menor,2022-06-01,2,0,11,7,1,5,5,12,5,12,0,0,0,0,60
SANTA ROSA DEL SARA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,17,13,6,2,7,29,7,4,0,0,0,0,86
SANTIAGO DE CALLAPA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,21,9,1,3,7,14,1,2,0,0,0,0,58
SANTIAGO DE HUARI,atencion odontologica,cirugia bucal menor,2022-06-01,1,1,22,26,7,12,9,34,35,15,0,0,0,0,162
SANTIAGO DE HUATA,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,2,6,2,4,7,37,11,13,0,0,0,0,83
SANTIAGO DE MACHACA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,0,4,0,2,0,6,1,0,0,0,0,0,13
SANTIVAÑES,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,10,6,3,5,4,8,2,6,0,0,0,0,45
SANTUARIO DE QUILLACAS,atencion odontologica,cirugia bucal menor,2022-06-01,3,1,4,8,0,3,6,7,3,2,0,0,0,0,37
SAPAHAQUI,atencion odontologica,cirugia bucal menor,2022-06-01,4,0,11,14,7,9,16,29,8,5,0,0,0,0,103
SENA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,1,5,1,3,6,14,6,2,0,0,0,0,39
SHINAOTA,atencion odontologica,cirugia bucal menor,2022-06-01,1,2,8,11,3,2,3,10,5,6,0,0,0,0,51
SICA SICA (VILLA AROMA),atencion odontologica,cirugia bucal menor,2022-06-01,1,3,23,21,4,12,18,26,16,9,0,0,0,0,133
SICAYA,atencion odontologica,cirugia bucal menor,2022-06-01,0,3,3,7,2,2,3,5,0,0,0,0,0,0,25
SIPE SIPE,atencion odontologica,cirugia bucal menor,2022-06-01,3,4,58,52,2,4,11,37,8,3,0,0,0,0,182
SOPACHUY,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,3,4,1,2,3,8,1,1,0,0,0,0,24
SORACACHI,atencion odontologica,cirugia bucal menor,2022-06-01,2,2,5,11,9,8,25,30,19,17,0,0,0,0,128
SORATA,atencion odontologica,cirugia bucal menor,2022-06-01,0,2,16,13,10,7,15,8,6,4,0,0,0,0,81
SUCRE,atencion odontologica,cirugia bucal menor,2022-06-01,27,22,211,185,23,55,152,342,78,71,0,0,0,0,1166
TACACHI,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,1,2,0,0,1,3,4,0,0,0,0,0,11
TACACOMA,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,10,6,3,7,12,18,5,1,0,0,0,0,63
TACOBAMBA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,4,4,0,5,3,9,9,5,0,0,0,0,39
TACOPAYA,atencion odontologica,cirugia bucal menor,2022-06-01,3,1,8,9,7,12,21,33,6,15,0,0,0,0,115
TAHUA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,0,0,0,0,0,0,1,2,0,0,0,0,3
TAPACARI,atencion odontologica,cirugia bucal menor,2022-06-01,2,2,12,14,3,8,20,37,3,14,0,0,0,0,115
TARABUCO,atencion odontologica,cirugia bucal menor,2022-06-01,1,5,9,10,7,21,19,43,11,11,0,0,0,0,137
TARACO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,4,6,1,3,14,13,9,3,0,0,0,0,53
TARATA,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,21,11,1,4,5,12,5,8,0,0,0,0,68
TARIJA,atencion odontologica,cirugia bucal menor,2022-06-01,6,15,98,85,39,57,149,292,58,45,0,0,0,0,844
TARVITA,atencion odontologica,cirugia bucal menor,2022-06-01,0,2,14,17,10,8,15,36,3,12,0,0,0,0,117
TEOPONTE,atencion odontologica,cirugia bucal menor,2022-06-01,2,1,3,7,0,1,8,35,6,0,0,0,0,0,63
TIAHUANACU,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,8,16,4,5,9,17,13,5,0,0,0,0,77
TINGUIPAYA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,22,29,1,11,11,38,5,24,0,0,0,0,141
TIPUANI,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,0,0,0,3,6,0,0,0,0,0,0,11
TIQUIPAYA,atencion odontologica,cirugia bucal menor,2022-06-01,8,5,25,28,8,11,28,48,17,5,0,0,0,0,183
TIRAQUE (CBBA),atencion odontologica,cirugia bucal menor,2022-06-01,3,0,25,23,4,8,5,30,18,3,0,0,0,0,119
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,cirugia bucal menor,2022-06-01,0,0,0,5,2,4,6,5,5,0,0,0,0,0,27
TOCO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,4,3,2,4,2,5,0,0,0,0,0,0,20
TODOS SANTOS,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
TOLATA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,6,6,0,2,0,4,0,7,0,0,0,0,25
TOLEDO,atencion odontologica,cirugia bucal menor,2022-06-01,1,1,1,5,0,6,1,8,0,0,0,0,0,0,23
TOMAVE,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,10,17,2,3,10,30,7,14,0,0,0,0,93
TOMINA,atencion odontologica,cirugia bucal menor,2022-06-01,3,1,8,15,2,4,15,30,5,3,0,0,0,0,86
TORO TORO,atencion odontologica,cirugia bucal menor,2022-06-01,4,0,6,4,6,7,7,23,5,1,0,0,0,0,63
TOTORA(CBBA),atencion odontologica,cirugia bucal menor,2022-06-01,2,2,17,16,2,13,4,21,9,17,0,0,0,0,103
TOTORA(ORR),atencion odontologica,cirugia bucal menor,2022-06-01,1,0,2,4,3,1,3,9,0,2,0,0,0,0,25
TRIGAL,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,5,0,0,5,7,3,4,0,0,0,0,26
TRINIDAD,atencion odontologica,cirugia bucal menor,2022-06-01,11,7,42,40,12,22,46,101,22,13,0,0,0,0,316
TUPIZA,atencion odontologica,cirugia bucal menor,2022-06-01,2,4,30,41,11,6,48,77,34,24,0,0,0,0,277
TURCO,atencion odontologica,cirugia bucal menor,2022-06-01,1,1,2,8,6,1,8,16,5,6,0,0,0,0,54
UMALA,atencion odontologica,cirugia bucal menor,2022-06-01,1,1,8,11,1,1,6,7,5,15,0,0,0,0,56
UNCIA,atencion odontologica,cirugia bucal menor,2022-06-01,4,7,22,27,3,17,15,35,9,6,0,0,0,0,145
URIONDO (A. CONCEPCION),atencion odontologica,cirugia bucal menor,2022-06-01,1,0,23,8,11,10,16,93,0,12,0,0,0,0,174
URUBICHA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,5,7,1,4,5,16,1,1,0,0,0,0,40
UYUNI,atencion odontologica,cirugia bucal menor,2022-06-01,6,6,64,19,20,19,30,59,14,16,0,0,0,0,253
VACAS,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,3,10,2,5,18,20,6,14,0,0,0,0,78
VALLEGRANDE,atencion odontologica,cirugia bucal menor,2022-06-01,2,1,13,14,2,2,22,49,10,18,0,0,0,0,133
VIACHA,atencion odontologica,cirugia bucal menor,2022-06-01,10,8,55,51,16,21,44,93,31,41,0,0,0,0,370
VILA VILA,atencion odontologica,cirugia bucal menor,2022-06-01,2,0,5,13,3,4,10,7,5,1,0,0,0,0,50
VILLA CHARCAS,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,30,17,5,9,16,31,6,13,0,0,0,0,127
VILLA MONTES,atencion odontologica,cirugia bucal menor,2022-06-01,2,3,30,39,19,16,43,126,32,16,0,0,0,0,326
VILLA NUEVA (LOMA ALTA),atencion odontologica,cirugia bucal menor,2022-06-01,0,0,3,0,0,0,4,5,0,0,0,0,0,0,12
VILLA RIVERO,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,3,1,1,0,3,2,4,6,0,0,0,0,20
VILLA SERRANO,atencion odontologica,cirugia bucal menor,2022-06-01,1,0,6,6,0,3,19,27,8,0,0,0,0,0,70
VILLA TUNARI,atencion odontologica,cirugia bucal menor,2022-06-01,8,11,59,83,14,38,68,99,14,4,0,0,0,0,398
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,cirugia bucal menor,2022-06-01,0,2,13,19,2,2,6,30,5,2,0,0,0,0,81
VILLAZON,atencion odontologica,cirugia bucal menor,2022-06-01,8,3,40,51,9,31,36,96,24,13,0,0,0,0,311
VINTO,atencion odontologica,cirugia bucal menor,2022-06-01,7,5,31,31,7,10,17,41,5,4,0,0,0,0,158
VITICHI,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,20,18,2,1,13,36,12,12,0,0,0,0,114
WALDO BALLIVIAN,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,4,8,8,3,9,22,2,3,0,0,0,0,60
WARNES,atencion odontologica,cirugia bucal menor,2022-06-01,0,2,10,11,1,1,7,17,6,12,0,0,0,0,67
YACO,atencion odontologica,cirugia bucal menor,2022-06-01,1,3,7,9,4,7,9,16,3,2,0,0,0,0,61
YACUIBA,atencion odontologica,cirugia bucal menor,2022-06-01,0,7,41,55,16,25,96,192,37,18,0,0,0,0,487
YAMPARAEZ,atencion odontologica,cirugia bucal menor,2022-06-01,0,1,11,8,0,1,15,43,2,5,0,0,0,0,86
YANACACHI,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,6,6,0,1,0,0,1,0,0,0,0,0,14
YAPACANI,atencion odontologica,cirugia bucal menor,2022-06-01,9,5,25,33,7,11,22,65,5,23,0,0,0,0,205
YOCALLA,atencion odontologica,cirugia bucal menor,2022-06-01,3,1,11,19,3,2,13,35,17,12,0,0,0,0,116
YOTALA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,2,2,0,1,7,14,29,62,0,0,0,0,117
YUNCHARA,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,9,12,0,5,6,19,4,0,0,0,0,0,55
YUNGUYO DE LITORAL,atencion odontologica,cirugia bucal menor,2022-06-01,0,0,1,1,0,0,0,0,2,0,0,0,0,0,4
ZUDAÑEZ,atencion odontologica,cirugia bucal menor,2022-06-01,0,2,32,16,1,3,7,39,2,2,0,0,0,0,104
ACACIO,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,5,11,4,2,2,23,6,9,0,0,0,0,62
ACHACACHI,atencion odontologica,cirugia bucal menor,2022-07-01,6,2,51,54,16,31,38,79,26,36,0,0,0,0,339
ACHOCALLA,atencion odontologica,cirugia bucal menor,2022-07-01,7,5,65,69,11,27,20,61,11,7,0,0,0,0,283
AIQUILE,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,2,7,0,0,0,3,1,0,0,0,0,0,13
ALALAY,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,2,0,1,0,1,0,0,0,0,0,0,4
ALCALA,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,3,4,1,3,6,14,9,7,0,0,0,0,48
ALTO BENI,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,10,14,6,5,15,31,2,5,0,0,0,0,88
ANCORAIMES,atencion odontologica,cirugia bucal menor,2022-07-01,2,1,15,19,15,12,19,36,17,21,0,0,0,0,157
ANDAMARCA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,3,9,2,1,3,9,3,1,0,0,0,0,31
ANTEQUERA,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,7,9,1,2,7,2,3,2,0,0,0,0,34
ANZALDO,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,3,5,0,3,4,8,4,6,0,0,0,0,33
APOLO,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,12,15,9,17,7,28,5,6,0,0,0,0,100
ARAMPAMPA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,1,0,0,3,4,0,0,0,0,0,0,8
ARANI,atencion odontologica,cirugia bucal menor,2022-07-01,0,4,8,13,3,5,5,19,11,5,0,0,0,0,73
ARBIETO,atencion odontologica,cirugia bucal menor,2022-07-01,2,2,46,55,10,14,3,43,9,11,0,0,0,0,195
ARQUE,atencion odontologica,cirugia bucal menor,2022-07-01,3,2,19,21,2,8,21,28,7,10,0,0,0,0,121
ASCENCION DE GUARAYOS,atencion odontologica,cirugia bucal menor,2022-07-01,4,2,45,27,8,6,8,41,2,0,0,0,0,0,143
ATOCHA,atencion odontologica,cirugia bucal menor,2022-07-01,1,1,23,20,8,13,27,40,7,4,0,0,0,0,144
AUCAPATA,atencion odontologica,cirugia bucal menor,2022-07-01,1,1,2,1,0,3,11,11,0,2,0,0,0,0,32
AYATA,atencion odontologica,cirugia bucal menor,2022-07-01,2,4,6,15,6,8,24,30,12,6,0,0,0,0,113
AYO AYO,atencion odontologica,cirugia bucal menor,2022-07-01,0,3,35,23,9,26,11,41,7,8,0,0,0,0,163
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,cirugia bucal menor,2022-07-01,2,1,37,34,8,10,16,66,8,20,0,0,0,0,202
AZURDUY,atencion odontologica,cirugia bucal menor,2022-07-01,2,0,1,2,1,3,11,34,38,24,0,0,0,0,116
BATALLAS,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,43,35,18,12,23,42,12,18,0,0,0,0,204
BAURES,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,7,3,4,3,6,13,3,1,0,0,0,0,40
BELEN DE ANDAMARCA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,1,0,0,1,5,0,1,0,0,0,0,8
BELEN DE URMIRI,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,4,3,0,2,0,3,8,2,0,0,0,0,22
BELLA FLOR,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
BERMEJO,atencion odontologica,cirugia bucal menor,2022-07-01,2,0,21,32,10,9,21,48,5,4,0,0,0,0,152
BETANZOS,atencion odontologica,cirugia bucal menor,2022-07-01,2,4,43,69,11,17,47,82,52,26,0,0,0,0,353
BOLIVAR,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,1,6,3,3,4,4,6,3,0,0,0,0,31
BOYUIBE,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,6,9,2,2,3,9,2,0,0,0,0,0,33
BUENA VISTA,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,6,15,0,4,12,13,2,0,0,0,0,0,53
CABEZAS,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,15,18,3,7,6,38,2,6,0,0,0,0,95
CAIROMA,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,5,7,2,1,1,5,1,1,0,0,0,0,24
"CAIZA ""D""",atencion odontologica,cirugia bucal menor,2022-07-01,3,0,12,9,1,11,7,21,3,4,0,0,0,0,71
CAJUATA,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,14,17,2,8,4,16,3,1,0,0,0,0,66
CALACOTO,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,6,5,4,8,5,6,4,2,0,0,0,0,40
CALAMARCA,atencion odontologica,cirugia bucal menor,2022-07-01,2,1,45,38,13,34,13,39,5,8,0,0,0,0,198
CAMARGO,atencion odontologica,cirugia bucal menor,2022-07-01,1,5,23,14,1,3,2,25,6,3,0,0,0,0,83
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,cirugia bucal menor,2022-07-01,0,0,3,5,2,0,2,11,1,1,0,0,0,0,25
CAMIRI,atencion odontologica,cirugia bucal menor,2022-07-01,1,3,36,40,17,18,25,40,5,6,0,0,0,0,191
CAPINOTA,atencion odontologica,cirugia bucal menor,2022-07-01,0,2,41,37,2,1,2,18,2,4,0,0,0,0,109
CAQUIAVIRI,atencion odontologica,cirugia bucal menor,2022-07-01,0,3,7,13,5,6,21,23,15,4,0,0,0,0,97
CARACOLLO,atencion odontologica,cirugia bucal menor,2022-07-01,5,7,48,59,12,16,19,45,21,24,0,0,0,0,256
CARANAVI,atencion odontologica,cirugia bucal menor,2022-07-01,6,2,30,40,12,17,29,67,16,4,0,0,0,0,223
CARANGAS,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
CARAPARI,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,16,29,8,13,27,57,8,1,0,0,0,0,159
CARIPUYO,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,3,6,2,1,3,7,2,9,0,0,0,0,34
CARMEN RIVERO TORREZ,atencion odontologica,cirugia bucal menor,2022-07-01,1,1,27,17,4,3,13,49,5,6,0,0,0,0,126
CATACORA,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,1,4,2,0,4,6,1,1,0,0,0,0,20
CHACARILLA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,1,1,0,0,1,5,2,3,0,0,0,0,13
CHALLAPATA,atencion odontologica,cirugia bucal menor,2022-07-01,3,2,33,37,3,10,16,32,20,16,0,0,0,0,172
CHAQUI,atencion odontologica,cirugia bucal menor,2022-07-01,1,1,22,22,5,5,14,31,15,17,0,0,0,0,133
CHARAGUA,atencion odontologica,cirugia bucal menor,2022-07-01,0,2,21,22,17,49,21,103,13,4,0,0,0,0,252
CHARAÑA,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,5,3,8,1,3,6,0,0,0,0,0,0,27
CHAYANTA,atencion odontologica,cirugia bucal menor,2022-07-01,2,0,14,23,2,12,8,41,4,8,0,0,0,0,114
CHIMORE,atencion odontologica,cirugia bucal menor,2022-07-01,1,2,45,47,2,16,8,50,0,1,0,0,0,0,172
CHIPAYA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,1,3,0,0,1,2,0,1,0,0,0,0,8
CHOQUE COTA,atencion odontologica,cirugia bucal menor,2022-07-01,0,2,1,4,0,2,1,4,1,0,0,0,0,0,15
CHUA COCANI,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,2,4,1,1,3,7,4,4,0,0,0,0,26
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,cirugia bucal menor,2022-07-01,1,0,10,3,0,5,4,2,0,3,0,0,0,0,28
CHUMA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,8,12,11,13,22,30,10,6,0,0,0,0,112
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,cirugia bucal menor,2022-07-01,5,3,25,26,3,7,1,12,3,6,0,0,0,0,91
CKOCHAS,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,7,10,3,1,5,25,4,1,0,0,0,0,57
CLIZA,atencion odontologica,cirugia bucal menor,2022-07-01,10,2,33,17,3,7,6,29,11,25,0,0,0,0,143
COBIJA,atencion odontologica,cirugia bucal menor,2022-07-01,9,2,54,53,15,18,38,84,12,7,0,0,0,0,292
COCAPATA,atencion odontologica,cirugia bucal menor,2022-07-01,7,10,42,69,11,27,58,71,6,19,0,0,0,0,320
COCHABAMBA,atencion odontologica,cirugia bucal menor,2022-07-01,27,33,305,329,110,107,182,350,127,109,0,0,0,0,1679
COIPASA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
COLCAPIRHUA,atencion odontologica,cirugia bucal menor,2022-07-01,6,3,48,37,7,6,11,34,10,4,0,0,0,0,166
"COLCHA ""K""",atencion odontologica,cirugia bucal menor,2022-07-01,4,1,14,11,9,5,9,34,8,14,0,0,0,0,109
COLLANA,atencion odontologica,cirugia bucal menor,2022-07-01,3,0,10,8,4,12,4,12,0,0,0,0,0,0,53
COLOMI,atencion odontologica,cirugia bucal menor,2022-07-01,1,2,35,26,6,6,7,31,10,1,0,0,0,0,125
COLPA BELGICA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,1,0,6,0,5,14,3,0,0,0,0,0,29
COLQUECHACA,atencion odontologica,cirugia bucal menor,2022-07-01,2,2,14,10,9,15,27,46,13,15,0,0,0,0,153
COLQUENCHA,atencion odontologica,cirugia bucal menor,2022-07-01,0,7,29,22,17,33,8,34,1,17,0,0,0,0,168
COLQUIRI,atencion odontologica,cirugia bucal menor,2022-07-01,2,3,11,13,6,10,26,35,22,9,0,0,0,0,137
COMANCHE,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,5,10,10,6,7,38,0,0,0,0,0,0,76
COMARAPA,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,8,8,4,7,7,22,7,4,0,0,0,0,68
COMBAYA,atencion odontologica,cirugia bucal menor,2022-07-01,0,2,6,1,0,0,9,9,7,0,0,0,0,0,34
CONCEPCION,atencion odontologica,cirugia bucal menor,2022-07-01,2,0,0,0,0,0,1,4,0,0,0,0,0,0,7
COPACABANA,atencion odontologica,cirugia bucal menor,2022-07-01,1,0,9,30,6,7,11,21,5,9,0,0,0,0,99
CORIPATA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,13,13,2,7,3,15,3,3,0,0,0,0,59
CORO CORO,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,8,17,4,2,9,36,2,9,0,0,0,0,87
COROICO,atencion odontologica,cirugia bucal menor,2022-07-01,1,6,21,29,7,7,22,35,4,7,0,0,0,0,139
CORQUE,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,6,6,3,4,2,3,1,0,0,0,0,25
COTAGAITA,atencion odontologica,cirugia bucal menor,2022-07-01,3,0,35,33,5,12,32,95,17,11,0,0,0,0,243
COTOCA,atencion odontologica,cirugia bucal menor,2022-07-01,3,6,35,58,10,17,11,76,14,7,0,0,0,0,237
CRUZ DE MACHACAMARCA,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,0,0,0,0,2,2,8,2,0,0,0,0,14
CUATRO CAÑADAS,atencion odontologica,cirugia bucal menor,2022-07-01,5,1,18,18,2,5,7,16,4,8,0,0,0,0,84
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,cirugia bucal menor,2022-07-01,4,1,1,2,5,1,4,6,0,0,0,0,0,0,24
CUEVO,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,1,2,0,0,3,8,0,0,0,0,0,0,14
CULPINA,atencion odontologica,cirugia bucal menor,2022-07-01,2,2,18,24,7,8,15,29,8,2,0,0,0,0,115
CURAHUARA DE CARANGAS,atencion odontologica,cirugia bucal menor,2022-07-01,0,0,10,7,1,0,0,6,3,6,0,0,0,0,33
CURVA,atencion odontologica,cirugia bucal menor,2022-07-01,0,1,0,2,0,2,3,5,0,2,0,0,0,0,15
