,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
SORATA,atencion odontologica,medidas preventivas,2022-07-01,13,7,16,13,5,5,4,8,1,0,0,0,0,0,72
SUCRE,atencion odontologica,medidas preventivas,2022-07-01,183,321,675,689,130,194,129,332,19,34,0,0,0,0,2706
TACACHI,atencion odontologica,medidas preventivas,2022-07-01,1,4,0,2,12,3,1,0,0,0,0,0,0,0,23
TACACOMA,atencion odontologica,medidas preventivas,2022-07-01,3,0,2,0,0,0,0,0,0,0,0,0,0,0,5
TACOBAMBA,atencion odontologica,medidas preventivas,2022-07-01,9,2,13,13,3,8,3,9,2,3,0,0,0,0,65
TACOPAYA,atencion odontologica,medidas preventivas,2022-07-01,1,0,4,1,1,2,1,1,2,1,0,0,0,0,14
TAHUA,atencion odontologica,medidas preventivas,2022-07-01,6,2,0,0,0,1,2,5,0,1,0,0,0,0,17
TAPACARI,atencion odontologica,medidas preventivas,2022-07-01,18,14,28,48,25,37,7,31,6,4,0,0,0,0,218
TARABUCO,atencion odontologica,medidas preventivas,2022-07-01,26,25,4,8,0,0,1,3,0,0,0,0,0,0,67
TARACO,atencion odontologica,medidas preventivas,2022-07-01,10,2,13,5,11,0,1,4,0,0,0,0,0,0,46
TARATA,atencion odontologica,medidas preventivas,2022-07-01,4,3,12,11,7,8,1,10,0,4,0,0,0,0,60
TARIJA,atencion odontologica,medidas preventivas,2022-07-01,59,55,377,408,133,154,82,222,43,35,0,0,0,0,1568
TARVITA,atencion odontologica,medidas preventivas,2022-07-01,44,61,13,37,12,9,0,12,0,0,0,0,0,0,188
TEOPONTE,atencion odontologica,medidas preventivas,2022-07-01,9,7,21,21,7,30,13,18,3,1,0,0,0,0,130
TIAHUANACU,atencion odontologica,medidas preventivas,2022-07-01,7,9,20,24,8,23,9,16,5,6,0,0,0,0,127
TINGUIPAYA,atencion odontologica,medidas preventivas,2022-07-01,7,10,6,8,0,3,1,6,1,0,0,0,0,0,42
TIPUANI,atencion odontologica,medidas preventivas,2022-07-01,0,1,2,7,0,1,1,1,0,0,0,0,0,0,13
TIQUIPAYA,atencion odontologica,medidas preventivas,2022-07-01,101,106,226,226,72,148,40,157,7,9,0,0,0,0,1092
TIRAQUE (CBBA),atencion odontologica,medidas preventivas,2022-07-01,13,11,43,63,5,28,7,41,5,10,0,0,0,0,226
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,medidas preventivas,2022-07-01,0,3,0,8,0,0,0,0,0,0,0,0,0,0,11
TOCO,atencion odontologica,medidas preventivas,2022-07-01,8,4,34,7,9,1,0,0,0,0,0,0,0,0,63
TODOS SANTOS,atencion odontologica,medidas preventivas,2022-07-01,0,2,4,15,3,0,0,0,0,0,0,0,0,0,24
TOLATA,atencion odontologica,medidas preventivas,2022-07-01,1,0,8,13,3,7,2,5,1,0,0,0,0,0,40
TOLEDO,atencion odontologica,medidas preventivas,2022-07-01,0,0,0,2,2,0,3,5,8,6,0,0,0,0,26
TOMAVE,atencion odontologica,medidas preventivas,2022-07-01,18,22,0,8,0,1,1,2,2,0,0,0,0,0,54
TOMINA,atencion odontologica,medidas preventivas,2022-07-01,8,21,36,29,4,8,2,14,0,0,0,0,0,0,122
TORO TORO,atencion odontologica,medidas preventivas,2022-07-01,8,6,10,1,2,2,0,4,0,0,0,0,0,0,33
TOTORA(CBBA),atencion odontologica,medidas preventivas,2022-07-01,8,7,15,23,3,11,3,11,0,0,0,0,0,0,81
TOTORA(ORR),atencion odontologica,medidas preventivas,2022-07-01,16,6,3,4,8,10,2,1,1,2,0,0,0,0,53
TRIGAL,atencion odontologica,medidas preventivas,2022-07-01,3,0,2,14,0,0,0,0,0,1,0,0,0,0,20
TRINIDAD,atencion odontologica,medidas preventivas,2022-07-01,104,101,302,345,29,117,108,256,27,42,0,0,0,0,1431
TUPIZA,atencion odontologica,medidas preventivas,2022-07-01,44,47,31,51,18,33,44,93,28,34,0,0,0,0,423
TURCO,atencion odontologica,medidas preventivas,2022-07-01,4,12,21,12,9,8,0,2,0,2,0,0,0,0,70
UMALA,atencion odontologica,medidas preventivas,2022-07-01,16,17,5,26,1,1,2,4,2,1,0,0,0,0,75
UNCIA,atencion odontologica,medidas preventivas,2022-07-01,19,4,115,118,18,56,15,36,3,10,0,0,0,0,394
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2022-07-01,5,6,9,14,2,0,4,18,0,0,0,0,0,0,58
UYUNI,atencion odontologica,medidas preventivas,2022-07-01,6,5,39,38,17,25,19,40,9,8,0,0,0,0,206
VACAS,atencion odontologica,medidas preventivas,2022-07-01,0,0,0,5,1,3,0,2,0,2,0,0,0,0,13
VALLEGRANDE,atencion odontologica,medidas preventivas,2022-07-01,54,68,48,65,32,31,30,105,6,1,0,0,0,0,440
VIACHA,atencion odontologica,medidas preventivas,2022-07-01,102,41,319,239,118,108,50,136,33,10,0,0,0,0,1156
VILA VILA,atencion odontologica,medidas preventivas,2022-07-01,3,2,4,12,0,23,5,12,1,2,0,0,0,0,64
VILLA CHARCAS,atencion odontologica,medidas preventivas,2022-07-01,16,0,6,7,1,6,3,5,0,0,0,0,0,0,44
VILLA MONTES,atencion odontologica,medidas preventivas,2022-07-01,7,11,70,129,40,110,46,160,16,7,0,0,0,0,596
VILLA NUEVA (LOMA ALTA),atencion odontologica,medidas preventivas,2022-07-01,0,0,1,0,0,1,0,1,0,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,medidas preventivas,2022-07-01,1,4,20,39,0,57,3,17,3,3,0,0,0,0,147
VILLA SERRANO,atencion odontologica,medidas preventivas,2022-07-01,18,11,6,16,0,1,0,6,0,0,0,0,0,0,58
VILLA TUNARI,atencion odontologica,medidas preventivas,2022-07-01,28,29,113,119,27,62,49,143,11,7,0,0,0,0,588
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2022-07-01,2,4,22,41,7,6,4,12,0,0,0,0,0,0,98
VILLAZON,atencion odontologica,medidas preventivas,2022-07-01,37,23,58,50,20,15,15,19,8,3,0,0,0,0,248
VINTO,atencion odontologica,medidas preventivas,2022-07-01,45,65,120,170,40,117,14,74,9,2,0,0,0,0,656
VITICHI,atencion odontologica,medidas preventivas,2022-07-01,0,1,4,4,1,1,3,8,0,0,0,0,0,0,22
WALDO BALLIVIAN,atencion odontologica,medidas preventivas,2022-07-01,2,0,0,0,0,1,1,8,0,0,0,0,0,0,12
WARNES,atencion odontologica,medidas preventivas,2022-07-01,11,17,114,65,26,62,69,93,12,5,0,0,0,0,474
YACO,atencion odontologica,medidas preventivas,2022-07-01,9,0,0,0,0,0,1,2,0,0,0,0,0,0,12
YACUIBA,atencion odontologica,medidas preventivas,2022-07-01,47,23,279,246,32,134,65,161,30,30,0,0,0,0,1047
YAMPARAEZ,atencion odontologica,medidas preventivas,2022-07-01,6,22,5,11,0,0,0,2,0,0,0,0,0,0,46
YANACACHI,atencion odontologica,medidas preventivas,2022-07-01,0,9,2,1,0,0,1,0,0,1,0,0,0,0,14
YAPACANI,atencion odontologica,medidas preventivas,2022-07-01,29,27,53,87,23,47,27,66,4,1,0,0,0,0,364
YOCALLA,atencion odontologica,medidas preventivas,2022-07-01,9,0,44,49,26,9,4,16,4,1,0,0,0,0,162
YOTALA,atencion odontologica,medidas preventivas,2022-07-01,4,10,27,1,1,1,0,9,0,0,0,0,0,0,53
YUNCHARA,atencion odontologica,medidas preventivas,2022-07-01,9,9,2,4,0,1,0,1,0,0,0,0,0,0,26
YUNGUYO DE LITORAL,atencion odontologica,medidas preventivas,2022-07-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ZUDAÑEZ,atencion odontologica,medidas preventivas,2022-07-01,5,0,1,7,0,0,0,1,0,0,0,0,0,0,14
ACACIO,atencion odontologica,medidas preventivas,2022-08-01,130,114,404,400,33,57,0,3,0,0,0,0,0,0,1141
ACHACACHI,atencion odontologica,medidas preventivas,2022-08-01,39,62,58,56,17,14,15,51,7,4,0,0,0,0,323
ACHOCALLA,atencion odontologica,medidas preventivas,2022-08-01,75,41,48,82,16,24,8,41,1,3,0,0,0,0,339
AIQUILE,atencion odontologica,medidas preventivas,2022-08-01,38,39,77,91,39,55,126,222,69,23,0,0,0,0,779
ALALAY,atencion odontologica,medidas preventivas,2022-08-01,0,0,0,5,11,0,0,0,0,0,0,0,0,0,16
ALCALA,atencion odontologica,medidas preventivas,2022-08-01,13,9,0,0,0,1,2,6,0,0,0,0,0,0,31
ALTO BENI,atencion odontologica,medidas preventivas,2022-08-01,11,17,29,29,1,4,2,9,4,3,0,0,0,0,109
ANCORAIMES,atencion odontologica,medidas preventivas,2022-08-01,1,3,4,2,0,1,1,4,2,2,0,0,0,0,20
ANDAMARCA,atencion odontologica,medidas preventivas,2022-08-01,2,1,26,33,4,6,4,10,3,2,0,0,0,0,91
ANTEQUERA,atencion odontologica,medidas preventivas,2022-08-01,5,11,22,34,20,26,2,9,0,1,0,0,0,0,130
ANZALDO,atencion odontologica,medidas preventivas,2022-08-01,1,1,23,32,2,1,2,8,0,4,0,0,0,0,74
APOLO,atencion odontologica,medidas preventivas,2022-08-01,15,7,25,19,3,10,12,29,3,3,0,0,0,0,126
ARAMPAMPA,atencion odontologica,medidas preventivas,2022-08-01,3,4,15,15,1,2,3,3,0,1,0,0,0,0,47
ARANI,atencion odontologica,medidas preventivas,2022-08-01,5,0,8,16,0,0,1,4,1,0,0,0,0,0,35
ARBIETO,atencion odontologica,medidas preventivas,2022-08-01,47,46,94,108,25,33,17,56,6,9,0,0,0,0,441
ARQUE,atencion odontologica,medidas preventivas,2022-08-01,14,15,30,21,16,43,12,13,3,2,0,0,0,0,169
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2022-08-01,12,22,34,43,9,12,2,20,0,0,0,0,0,0,154
ATOCHA,atencion odontologica,medidas preventivas,2022-08-01,3,5,156,113,10,24,29,53,1,1,0,0,0,0,395
AUCAPATA,atencion odontologica,medidas preventivas,2022-08-01,0,6,0,0,0,2,0,2,0,0,0,0,0,0,10
AYATA,atencion odontologica,medidas preventivas,2022-08-01,13,13,21,25,0,2,1,5,6,3,0,0,0,0,89
AYO AYO,atencion odontologica,medidas preventivas,2022-08-01,2,4,14,1,1,0,0,1,1,2,0,0,0,0,26
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2022-08-01,13,13,117,147,23,78,104,223,12,15,0,0,0,0,745
AZURDUY,atencion odontologica,medidas preventivas,2022-08-01,0,12,0,1,0,6,2,5,0,0,0,0,0,0,26
BATALLAS,atencion odontologica,medidas preventivas,2022-08-01,4,2,2,0,0,0,1,1,0,0,0,0,0,0,10
BAURES,atencion odontologica,medidas preventivas,2022-08-01,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3
BELEN DE ANDAMARCA,atencion odontologica,medidas preventivas,2022-08-01,14,2,20,22,0,0,3,0,2,0,0,0,0,0,63
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2022-08-01,0,1,5,1,1,5,4,3,3,1,0,0,0,0,24
BELLA FLOR,atencion odontologica,medidas preventivas,2022-08-01,5,11,13,21,0,0,0,0,0,0,0,0,0,0,50
BERMEJO,atencion odontologica,medidas preventivas,2022-08-01,7,5,39,19,30,15,35,78,13,7,0,0,0,0,248
BETANZOS,atencion odontologica,medidas preventivas,2022-08-01,46,40,19,25,3,6,10,22,3,1,0,0,0,0,175
BOLIVAR,atencion odontologica,medidas preventivas,2022-08-01,0,1,3,2,2,1,7,13,3,5,0,0,0,0,37
BOLPEBRA,atencion odontologica,medidas preventivas,2022-08-01,0,1,2,2,0,0,0,0,0,0,0,0,0,0,5
BOYUIBE,atencion odontologica,medidas preventivas,2022-08-01,0,0,2,1,0,0,0,0,0,0,0,0,0,0,3
BUENA VISTA,atencion odontologica,medidas preventivas,2022-08-01,11,14,15,13,1,1,1,10,1,0,0,0,0,0,67
CABEZAS,atencion odontologica,medidas preventivas,2022-08-01,27,33,11,42,5,8,8,16,0,0,0,0,0,0,150
CAIROMA,atencion odontologica,medidas preventivas,2022-08-01,21,7,13,19,2,9,5,15,0,2,0,0,0,0,93
"CAIZA ""D""",atencion odontologica,medidas preventivas,2022-08-01,10,5,4,6,7,7,7,14,2,0,0,0,0,0,62
CAJUATA,atencion odontologica,medidas preventivas,2022-08-01,3,16,18,22,1,6,8,19,0,0,0,0,0,0,93
CALACOTO,atencion odontologica,medidas preventivas,2022-08-01,1,1,4,44,10,4,0,2,0,0,0,0,0,0,66
CALAMARCA,atencion odontologica,medidas preventivas,2022-08-01,9,11,5,10,4,6,1,4,1,0,0,0,0,0,51
CAMARGO,atencion odontologica,medidas preventivas,2022-08-01,2,9,22,13,13,12,1,7,0,2,0,0,0,0,81
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,medidas preventivas,2022-08-01,5,8,5,8,0,2,8,4,0,0,0,0,0,0,40
CAMIRI,atencion odontologica,medidas preventivas,2022-08-01,10,12,17,25,8,11,28,68,31,9,0,0,0,0,219
CAPINOTA,atencion odontologica,medidas preventivas,2022-08-01,26,31,78,125,30,61,170,315,28,25,0,0,0,0,889
CAQUIAVIRI,atencion odontologica,medidas preventivas,2022-08-01,5,3,11,15,7,4,4,11,1,0,0,0,0,0,61
CARACOLLO,atencion odontologica,medidas preventivas,2022-08-01,22,38,31,45,20,26,36,69,12,6,0,0,0,0,305
CARANAVI,atencion odontologica,medidas preventivas,2022-08-01,64,60,31,62,12,16,52,107,3,5,0,0,0,0,412
CARANGAS,atencion odontologica,medidas preventivas,2022-08-01,4,3,4,2,0,0,0,0,2,0,0,0,0,0,15
CARAPARI,atencion odontologica,medidas preventivas,2022-08-01,5,1,18,26,16,11,35,56,4,0,0,0,0,0,172
CARIPUYO,atencion odontologica,medidas preventivas,2022-08-01,0,0,1,4,0,0,0,1,1,0,0,0,0,0,7
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2022-08-01,15,8,12,6,0,0,0,0,0,0,0,0,0,0,41
CATACORA,atencion odontologica,medidas preventivas,2022-08-01,0,1,0,0,0,0,1,3,0,0,0,0,0,0,5
CHACARILLA,atencion odontologica,medidas preventivas,2022-08-01,1,3,6,1,0,3,2,8,2,0,0,0,0,0,26
CHALLAPATA,atencion odontologica,medidas preventivas,2022-08-01,45,25,91,113,3,17,6,8,0,0,0,0,0,0,308
CHAQUI,atencion odontologica,medidas preventivas,2022-08-01,15,0,16,30,5,6,1,4,0,0,0,0,0,0,77
CHARAGUA,atencion odontologica,medidas preventivas,2022-08-01,49,39,29,26,3,19,12,38,18,12,0,0,0,0,245
CHARAÑA,atencion odontologica,medidas preventivas,2022-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
CHAYANTA,atencion odontologica,medidas preventivas,2022-08-01,35,37,94,38,10,15,7,23,1,2,0,0,0,0,262
CHIMORE,atencion odontologica,medidas preventivas,2022-08-01,9,18,14,10,11,23,11,37,0,0,0,0,0,0,133
CHIPAYA,atencion odontologica,medidas preventivas,2022-08-01,8,17,19,22,0,2,1,5,0,0,0,0,0,0,74
CHOQUE COTA,atencion odontologica,medidas preventivas,2022-08-01,0,3,0,4,0,0,0,0,0,0,0,0,0,0,7
CHUA COCANI,atencion odontologica,medidas preventivas,2022-08-01,2,0,5,4,0,0,0,0,0,0,0,0,0,0,11
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2022-08-01,7,19,152,138,3,3,0,4,0,1,0,0,0,0,327
CHUMA,atencion odontologica,medidas preventivas,2022-08-01,9,7,4,6,1,0,0,2,1,0,0,0,0,0,30
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2022-08-01,4,9,36,23,8,10,15,40,5,0,0,0,0,0,150
CKOCHAS,atencion odontologica,medidas preventivas,2022-08-01,6,5,10,7,5,11,7,23,3,2,0,0,0,0,79
CLIZA,atencion odontologica,medidas preventivas,2022-08-01,2,4,10,14,0,0,2,10,1,1,0,0,0,0,44
COBIJA,atencion odontologica,medidas preventivas,2022-08-01,164,141,89,75,18,41,73,194,9,12,0,0,0,0,816
COCAPATA,atencion odontologica,medidas preventivas,2022-08-01,34,44,9,5,5,9,7,22,1,2,0,0,0,0,138
COCHABAMBA,atencion odontologica,medidas preventivas,2022-08-01,714,859,1780,2017,966,1075,2350,4373,1193,955,0,0,0,0,16282
COIPASA,atencion odontologica,medidas preventivas,2022-08-01,0,0,1,2,0,1,2,4,0,2,0,0,0,0,12
COLCAPIRHUA,atencion odontologica,medidas preventivas,2022-08-01,41,31,130,75,52,52,44,98,7,8,0,0,0,0,538
"COLCHA ""K""",atencion odontologica,medidas preventivas,2022-08-01,4,5,29,19,0,2,3,14,0,0,0,0,0,0,76
COLLANA,atencion odontologica,medidas preventivas,2022-08-01,4,5,0,0,0,0,0,0,0,0,0,0,0,0,9
COLOMI,atencion odontologica,medidas preventivas,2022-08-01,16,30,49,54,10,21,19,49,6,16,0,0,0,0,270
COLPA BELGICA,atencion odontologica,medidas preventivas,2022-08-01,4,2,26,19,4,7,59,57,19,7,0,0,0,0,204
COLQUECHACA,atencion odontologica,medidas preventivas,2022-08-01,9,6,26,20,13,16,46,37,0,0,0,0,0,0,173
COLQUENCHA,atencion odontologica,medidas preventivas,2022-08-01,14,8,171,212,3,8,5,16,10,8,0,0,0,0,455
COLQUIRI,atencion odontologica,medidas preventivas,2022-08-01,6,12,18,6,3,4,18,18,4,4,0,0,0,0,93
COMARAPA,atencion odontologica,medidas preventivas,2022-08-01,10,10,28,24,8,8,12,35,2,3,0,0,0,0,140
CONCEPCION,atencion odontologica,medidas preventivas,2022-08-01,2,2,0,0,0,2,0,3,0,0,0,0,0,0,9
COPACABANA,atencion odontologica,medidas preventivas,2022-08-01,6,7,13,16,6,14,0,1,1,0,0,0,0,0,64
CORIPATA,atencion odontologica,medidas preventivas,2022-08-01,7,16,30,20,0,3,3,8,0,0,0,0,0,0,87
CORO CORO,atencion odontologica,medidas preventivas,2022-08-01,6,16,15,48,0,0,1,4,0,0,0,0,0,0,90
COROICO,atencion odontologica,medidas preventivas,2022-08-01,9,2,14,9,2,0,3,12,4,5,0,0,0,0,60
CORQUE,atencion odontologica,medidas preventivas,2022-08-01,2,2,5,12,1,9,6,20,1,4,0,0,0,0,62
COTAGAITA,atencion odontologica,medidas preventivas,2022-08-01,74,15,54,72,10,19,27,51,12,12,0,0,0,0,346
COTOCA,atencion odontologica,medidas preventivas,2022-08-01,71,32,17,13,0,10,50,75,2,3,0,0,0,0,273
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2022-08-01,7,0,0,0,0,0,0,0,0,0,0,0,0,0,7
CUATRO CAÑADAS,atencion odontologica,medidas preventivas,2022-08-01,34,44,26,42,10,23,10,32,3,5,0,0,0,0,229
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2022-08-01,2,3,9,4,3,5,4,17,4,4,0,0,0,0,55
CUEVO,atencion odontologica,medidas preventivas,2022-08-01,8,9,0,0,0,0,0,7,0,0,0,0,0,0,24
CULPINA,atencion odontologica,medidas preventivas,2022-08-01,8,5,8,4,0,1,0,2,0,0,0,0,0,0,28
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2022-08-01,19,7,3,14,3,4,5,11,1,6,0,0,0,0,73
CURVA,atencion odontologica,medidas preventivas,2022-08-01,5,5,5,3,1,2,1,4,1,2,0,0,0,0,29
DESAGUADERO,atencion odontologica,medidas preventivas,2022-08-01,1,3,0,2,0,1,3,6,2,5,0,0,0,0,23
EL ALTO,atencion odontologica,medidas preventivas,2022-08-01,700,806,1242,1440,298,305,599,1271,172,116,0,0,0,0,6949
EL CHORO,atencion odontologica,medidas preventivas,2022-08-01,3,0,0,5,1,1,2,11,1,2,0,0,0,0,26
EL PUENTE(STC),atencion odontologica,medidas preventivas,2022-08-01,25,20,139,117,2,27,20,47,16,11,0,0,0,0,424
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2022-08-01,3,3,9,4,1,2,0,14,0,0,0,0,0,0,36
EL TORNO,atencion odontologica,medidas preventivas,2022-08-01,154,136,166,136,5,24,10,51,18,21,0,0,0,0,721
EL VILLAR,atencion odontologica,medidas preventivas,2022-08-01,0,0,4,4,1,2,1,14,0,0,0,0,0,0,26
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2022-08-01,5,6,17,15,3,1,5,7,3,6,0,0,0,0,68
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2022-08-01,51,96,34,47,13,41,17,65,3,3,0,0,0,0,370
ESCARA,atencion odontologica,medidas preventivas,2022-08-01,0,3,6,6,10,2,0,3,4,2,0,0,0,0,36
ESCOMA,atencion odontologica,medidas preventivas,2022-08-01,0,1,7,4,1,3,1,7,0,0,0,0,0,0,24
ESMERALDA,atencion odontologica,medidas preventivas,2022-08-01,0,0,10,6,1,0,2,1,1,3,0,0,0,0,24
EUCALIPTUS,atencion odontologica,medidas preventivas,2022-08-01,0,3,3,0,0,0,2,0,0,0,0,0,0,0,8
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2022-08-01,6,8,26,38,5,31,5,44,3,0,0,0,0,0,166
FILADELFIA,atencion odontologica,medidas preventivas,2022-08-01,56,50,45,57,0,8,2,17,6,8,0,0,0,0,249
GAIOC JATUN AYLLU YURA,atencion odontologica,medidas preventivas,2022-08-01,6,6,0,1,0,0,0,1,0,0,0,0,0,0,14
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2022-08-01,4,3,7,11,0,5,2,4,0,0,0,0,0,0,36
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2022-08-01,12,19,17,13,5,11,22,30,11,5,0,0,0,0,145
GUANAY,atencion odontologica,medidas preventivas,2022-08-01,4,3,48,49,2,9,3,2,0,0,0,0,0,0,120
GUAQUI,atencion odontologica,medidas preventivas,2022-08-01,3,2,5,4,0,1,1,4,4,1,0,0,0,0,25
GUAYARAMERIN,atencion odontologica,medidas preventivas,2022-08-01,17,3,21,34,4,8,3,19,3,1,0,0,0,0,113
GUTIERREZ,atencion odontologica,medidas preventivas,2022-08-01,1,1,1,2,0,0,0,1,0,0,0,0,0,0,6
HUACARETA,atencion odontologica,medidas preventivas,2022-08-01,12,3,2,1,2,3,7,8,0,0,0,0,0,0,38
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2022-08-01,4,1,1,0,0,1,1,0,0,0,0,0,0,0,8
HUACHACALLA,atencion odontologica,medidas preventivas,2022-08-01,3,0,0,0,0,0,0,0,0,0,0,0,0,0,3
HUANUNI,atencion odontologica,medidas preventivas,2022-08-01,56,43,50,82,23,21,46,75,8,9,0,0,0,0,413
HUARACAJE,atencion odontologica,medidas preventivas,2022-08-01,1,0,4,2,2,1,0,3,0,1,0,0,0,0,14
HUARINA,atencion odontologica,medidas preventivas,2022-08-01,7,7,5,7,0,1,1,4,7,1,0,0,0,0,40
HUATAJATA,atencion odontologica,medidas preventivas,2022-08-01,9,5,72,71,3,0,5,5,3,2,0,0,0,0,175
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2022-08-01,0,2,13,6,8,15,8,9,11,11,0,0,0,0,83
HUMANATA,atencion odontologica,medidas preventivas,2022-08-01,3,4,28,28,25,23,54,67,25,36,0,0,0,0,293
ICHOCA,atencion odontologica,medidas preventivas,2022-08-01,10,3,13,18,14,13,7,13,7,7,0,0,0,0,105
ICLA,atencion odontologica,medidas preventivas,2022-08-01,35,25,0,2,0,1,4,7,0,0,0,0,0,0,74
INCAHUASI,atencion odontologica,medidas preventivas,2022-08-01,3,4,3,1,0,1,0,3,0,0,0,0,0,0,15
INQUISIVI,atencion odontologica,medidas preventivas,2022-08-01,37,14,20,23,2,8,3,3,0,0,0,0,0,0,110
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2022-08-01,37,24,89,55,2,6,8,16,0,0,0,0,0,0,237
IXIAMAS,atencion odontologica,medidas preventivas,2022-08-01,2,5,1,7,0,2,1,4,0,0,0,0,0,0,22
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2022-08-01,20,19,12,9,0,6,0,4,4,4,0,0,0,0,78
LA ASUNTA,atencion odontologica,medidas preventivas,2022-08-01,156,141,217,174,22,42,67,105,15,3,0,0,0,0,942
LA GUARDIA,atencion odontologica,medidas preventivas,2022-08-01,45,53,50,64,2,24,45,129,4,9,0,0,0,0,425
LA PAZ,atencion odontologica,medidas preventivas,2022-08-01,1001,1000,2370,2907,563,709,1704,3114,758,631,0,0,0,0,14757
LA RIVERA,atencion odontologica,medidas preventivas,2022-08-01,0,0,0,5,4,4,0,0,0,0,0,0,0,0,13
LAGUNILLAS,atencion odontologica,medidas preventivas,2022-08-01,33,12,15,23,0,0,0,6,0,4,0,0,0,0,93
LAJA,atencion odontologica,medidas preventivas,2022-08-01,7,20,29,36,6,10,5,32,3,0,0,0,0,0,148
LAS CARRERAS,atencion odontologica,medidas preventivas,2022-08-01,1,1,3,13,0,0,0,1,0,0,0,0,0,0,19
LICOMA PAMPA,atencion odontologica,medidas preventivas,2022-08-01,6,7,16,18,5,14,3,0,0,0,0,0,0,0,69
LLALLAGUA,atencion odontologica,medidas preventivas,2022-08-01,41,34,160,185,4,28,5,35,0,0,0,0,0,0,492
LLICA,atencion odontologica,medidas preventivas,2022-08-01,23,12,33,38,5,7,19,35,4,6,0,0,0,0,182
LORETO,atencion odontologica,medidas preventivas,2022-08-01,1,0,12,10,0,0,0,0,0,0,0,0,0,0,23
LURIBAY,atencion odontologica,medidas preventivas,2022-08-01,9,4,26,35,1,6,8,20,1,6,0,0,0,0,116
MACHACAMARCA,atencion odontologica,medidas preventivas,2022-08-01,0,4,1,11,3,0,4,6,1,1,0,0,0,0,31
MACHARETI,atencion odontologica,medidas preventivas,2022-08-01,11,23,12,7,0,2,0,6,0,0,0,0,0,0,61
MAGDALENA,atencion odontologica,medidas preventivas,2022-08-01,0,0,6,4,2,2,0,1,0,0,0,0,0,0,15
MAIRANA,atencion odontologica,medidas preventivas,2022-08-01,6,11,39,51,0,46,5,24,0,0,0,0,0,0,182
MALLA,atencion odontologica,medidas preventivas,2022-08-01,4,3,11,22,1,1,3,9,2,0,0,0,0,0,56
MAPIRI,atencion odontologica,medidas preventivas,2022-08-01,10,6,14,19,8,7,0,3,0,0,0,0,0,0,67
MECAPACA,atencion odontologica,medidas preventivas,2022-08-01,4,31,39,55,24,28,2,4,0,0,0,0,0,0,187
MINEROS,atencion odontologica,medidas preventivas,2022-08-01,8,11,29,30,2,2,1,6,0,1,0,0,0,0,90
MIZQUE,atencion odontologica,medidas preventivas,2022-08-01,0,6,10,10,1,5,2,6,1,0,0,0,0,0,41
MOCOMOCO,atencion odontologica,medidas preventivas,2022-08-01,6,5,21,3,3,15,7,6,1,0,0,0,0,0,67
MOJINETE,atencion odontologica,medidas preventivas,2022-08-01,4,1,3,0,1,0,0,5,0,0,0,0,0,0,14
