,group,variable,month,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA MENORES DE 5 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 5 A 13 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 14 A 19 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 20 A 59 AÑOS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA 60 AÑOS Y MAS,PRIMERA CONSULTA EMB,PRIMERA CONSULTA EMB,PRIMERA CONSULTA POST,PRIMERA CONSULTA POST,TOTALES
CUATRO CAÑADAS,atencion odontologica,primera consulta,2022-06-01,8,6,19,26,11,9,12,44,6,4,0,16,0,0,161
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,primera consulta,2022-06-01,2,0,2,6,2,1,3,5,1,3,0,0,0,0,25
CUEVO,atencion odontologica,primera consulta,2022-06-01,4,6,7,8,2,4,10,21,1,2,0,4,0,1,70
CULPINA,atencion odontologica,primera consulta,2022-06-01,9,8,27,42,11,36,49,81,14,10,0,13,0,2,302
CURAHUARA DE CARANGAS,atencion odontologica,primera consulta,2022-06-01,3,1,4,5,1,2,2,9,3,2,0,5,0,0,37
CURVA,atencion odontologica,primera consulta,2022-06-01,9,9,4,6,2,1,3,9,3,2,0,0,0,4,52
DESAGUADERO,atencion odontologica,primera consulta,2022-06-01,1,4,5,6,5,8,7,25,2,7,0,12,0,3,85
EL ALTO,atencion odontologica,primera consulta,2022-06-01,467,449,576,615,185,273,412,1114,85,72,0,525,0,68,4841
EL CHORO,atencion odontologica,primera consulta,2022-06-01,6,2,4,2,1,3,7,17,14,17,0,5,0,1,79
EL PUENTE(STC),atencion odontologica,primera consulta,2022-06-01,2,6,20,21,11,19,13,31,4,4,0,0,0,1,132
EL PUENTE(TJA),atencion odontologica,primera consulta,2022-06-01,3,5,57,60,11,14,34,89,8,13,0,3,0,0,297
EL TORNO,atencion odontologica,primera consulta,2022-06-01,168,159,188,169,21,31,70,117,76,90,0,73,0,64,1226
EL VILLAR,atencion odontologica,primera consulta,2022-06-01,11,7,8,9,3,4,12,22,3,1,0,2,0,0,82
ENTRE RIOS TRJ,atencion odontologica,primera consulta,2022-06-01,3,8,37,45,15,18,37,101,8,5,0,3,0,1,281
ENTRE RIOS CBBA,atencion odontologica,primera consulta,2022-06-01,12,21,21,49,11,29,17,53,7,3,0,5,0,4,232
ESCOMA,atencion odontologica,primera consulta,2022-06-01,6,2,29,27,7,8,23,30,15,14,0,6,0,2,169
ESMERALDA,atencion odontologica,primera consulta,2022-06-01,0,2,0,0,0,1,2,1,1,0,0,1,0,0,8
EUCALIPTUS,atencion odontologica,primera consulta,2022-06-01,2,2,7,5,0,1,3,20,0,0,0,12,0,0,52
FERNANDEZ ALONSO,atencion odontologica,primera consulta,2022-06-01,27,27,52,49,6,20,23,56,9,3,0,30,0,6,308
FILADELFIA,atencion odontologica,primera consulta,2022-06-01,29,21,36,34,3,8,17,20,4,7,0,7,0,2,188
GAIOC JATUN AYLLU YURA,atencion odontologica,primera consulta,2022-06-01,1,1,15,17,3,2,12,23,7,7,0,3,0,0,91
GENERAL SAAVEDRA,atencion odontologica,primera consulta,2022-06-01,45,35,15,11,1,17,5,43,1,4,0,22,0,0,199
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,primera consulta,2022-06-01,9,10,12,22,11,16,30,34,9,6,0,7,0,3,169
GUANAY,atencion odontologica,primera consulta,2022-06-01,9,8,55,63,16,37,20,35,6,0,0,6,0,4,259
GUAQUI,atencion odontologica,primera consulta,2022-06-01,6,8,23,30,9,12,17,44,6,13,0,7,0,3,178
GUAYARAMERIN,atencion odontologica,primera consulta,2022-06-01,20,19,55,76,14,26,38,78,16,8,0,62,0,1,413
GUTIERREZ,atencion odontologica,primera consulta,2022-06-01,2,6,7,7,3,5,10,34,0,3,0,17,0,0,94
HUACARETA,atencion odontologica,primera consulta,2022-06-01,5,3,3,3,3,11,12,28,2,2,0,10,0,0,82
HUACAYA (VILLA DE HUACAYA),atencion odontologica,primera consulta,2022-06-01,2,2,3,6,2,8,5,11,1,0,0,4,0,0,44
HUACHACALLA,atencion odontologica,primera consulta,2022-06-01,4,0,3,1,15,1,5,5,2,1,0,0,0,0,37
HUANUNI,atencion odontologica,primera consulta,2022-06-01,17,12,29,35,6,12,27,62,5,7,0,23,0,1,236
HUARACAJE,atencion odontologica,primera consulta,2022-06-01,2,1,2,1,0,4,7,15,2,0,0,0,0,2,36
HUARINA,atencion odontologica,primera consulta,2022-06-01,5,10,11,5,4,6,15,27,13,10,0,2,0,1,109
HUATAJATA,atencion odontologica,primera consulta,2022-06-01,2,4,5,6,4,12,9,29,6,5,0,3,0,0,85
HUAYLLAMARCA,atencion odontologica,primera consulta,2022-06-01,0,1,1,1,1,0,4,6,2,1,0,1,0,0,18
HUMANATA,atencion odontologica,primera consulta,2022-06-01,2,4,1,3,0,4,13,14,5,2,0,5,0,1,54
ICHOCA,atencion odontologica,primera consulta,2022-06-01,6,2,10,9,2,6,10,11,2,4,0,7,0,0,69
ICLA,atencion odontologica,primera consulta,2022-06-01,10,8,47,57,21,29,18,37,5,2,0,9,0,0,243
INCAHUASI,atencion odontologica,primera consulta,2022-06-01,26,28,17,23,7,17,21,32,2,1,0,16,0,3,193
INQUISIVI,atencion odontologica,primera consulta,2022-06-01,12,7,15,27,14,16,34,47,2,3,0,15,0,5,197
IRUPANA (VILLA DE LANZA),atencion odontologica,primera consulta,2022-06-01,18,16,44,45,11,24,37,71,10,3,0,6,0,2,287
IXIAMAS,atencion odontologica,primera consulta,2022-06-01,7,2,21,24,6,10,10,21,3,2,0,5,0,4,115
JESUS DE MACHACA,atencion odontologica,primera consulta,2022-06-01,10,11,15,22,11,16,13,37,19,23,0,4,0,9,190
LA ASUNTA,atencion odontologica,primera consulta,2022-06-01,69,54,163,169,30,66,102,230,36,20,0,97,0,16,1052
LA GUARDIA,atencion odontologica,primera consulta,2022-06-01,39,24,49,38,6,19,29,100,16,12,0,18,0,8,358
LA PAZ,atencion odontologica,primera consulta,2022-06-01,381,350,425,423,173,199,701,1192,211,195,0,247,0,25,4522
LA RIVERA,atencion odontologica,primera consulta,2022-06-01,0,1,1,2,1,0,2,1,0,1,0,0,0,0,9
LAGUNILLAS,atencion odontologica,primera consulta,2022-06-01,14,3,4,3,2,4,4,13,11,9,0,2,0,5,74
LAJA,atencion odontologica,primera consulta,2022-06-01,8,6,60,63,7,9,20,41,7,13,0,21,0,6,261
LAS CARRERAS,atencion odontologica,primera consulta,2022-06-01,2,2,16,14,4,4,14,31,3,4,0,1,0,0,95
LICOMA PAMPA,atencion odontologica,primera consulta,2022-06-01,3,4,23,23,5,1,10,17,3,2,0,0,0,2,93
LLALLAGUA,atencion odontologica,primera consulta,2022-06-01,53,44,67,62,26,37,53,140,9,14,0,25,0,0,530
LLICA,atencion odontologica,primera consulta,2022-06-01,4,7,9,18,0,11,29,30,3,4,0,9,0,5,129
LORETO,atencion odontologica,primera consulta,2022-06-01,0,0,12,14,1,1,1,6,0,0,0,3,0,0,38
LURIBAY,atencion odontologica,primera consulta,2022-06-01,7,5,12,11,7,6,18,32,10,10,0,11,0,3,132
MACHACAMARCA,atencion odontologica,primera consulta,2022-06-01,2,6,9,5,1,5,8,30,6,5,0,8,0,0,85
MACHARETI,atencion odontologica,primera consulta,2022-06-01,6,9,26,24,2,4,6,22,3,1,0,13,0,0,116
MAGDALENA,atencion odontologica,primera consulta,2022-06-01,0,1,11,15,6,6,12,40,4,3,0,3,0,0,101
MAIRANA,atencion odontologica,primera consulta,2022-06-01,12,13,40,51,5,20,12,34,7,8,0,10,0,0,212
MALLA,atencion odontologica,primera consulta,2022-06-01,1,1,6,13,7,17,6,11,2,2,0,1,0,1,68
MAPIRI,atencion odontologica,primera consulta,2022-06-01,9,8,13,24,5,8,9,37,3,2,0,10,0,3,131
MECAPACA,atencion odontologica,primera consulta,2022-06-01,12,10,32,36,10,26,37,54,7,4,0,16,0,1,245
MINEROS,atencion odontologica,primera consulta,2022-06-01,8,6,110,100,0,6,4,31,10,9,0,24,0,6,314
MIZQUE,atencion odontologica,primera consulta,2022-06-01,6,5,22,17,2,14,17,52,8,7,0,0,0,15,165
MOCOMOCO,atencion odontologica,primera consulta,2022-06-01,2,2,6,13,6,12,21,29,10,6,0,6,0,0,113
MOJINETE,atencion odontologica,primera consulta,2022-06-01,2,0,0,1,1,0,7,7,1,1,0,0,0,3,23
MOJOCOYA,atencion odontologica,primera consulta,2022-06-01,13,8,22,26,8,11,20,36,6,8,0,4,0,0,162
MONTEAGUDO,atencion odontologica,primera consulta,2022-06-01,8,8,25,25,10,19,54,91,12,5,0,8,0,1,266
MONTERO,atencion odontologica,primera consulta,2022-06-01,301,338,183,209,38,68,76,285,36,21,0,188,0,9,1752
MORO MORO,atencion odontologica,primera consulta,2022-06-01,2,3,1,1,0,1,6,10,1,3,0,6,0,0,34
MOROCHATA,atencion odontologica,primera consulta,2022-06-01,12,2,28,48,0,18,20,58,6,9,0,12,0,0,213
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,primera consulta,2022-06-01,6,4,14,21,0,0,2,9,0,1,0,0,0,0,57
NAZACARA DE PACAJES,atencion odontologica,primera consulta,2022-06-01,2,0,0,0,0,0,0,2,2,0,0,0,0,0,6
OCURI,atencion odontologica,primera consulta,2022-06-01,56,39,35,37,13,22,39,64,17,10,0,10,0,2,344
OKINAWA,atencion odontologica,primera consulta,2022-06-01,1,0,7,2,4,5,5,18,2,1,0,1,0,0,46
OMEREQUE,atencion odontologica,primera consulta,2022-06-01,0,0,7,8,2,5,6,4,1,0,0,0,0,2,35
ORURO,atencion odontologica,primera consulta,2022-06-01,158,188,232,260,90,155,387,981,82,78,0,402,0,48,3061
PADCAYA,atencion odontologica,primera consulta,2022-06-01,4,9,40,49,10,26,42,115,10,11,0,3,0,0,319
PADILLA,atencion odontologica,primera consulta,2022-06-01,3,8,17,20,3,6,15,32,4,1,0,7,0,0,116
PAILON,atencion odontologica,primera consulta,2022-06-01,15,14,31,40,3,14,15,53,6,1,0,15,0,0,207
PALCA,atencion odontologica,primera consulta,2022-06-01,27,29,45,37,13,33,46,73,12,12,0,8,0,1,336
PALOS BLANCOS,atencion odontologica,primera consulta,2022-06-01,17,16,130,128,14,21,30,81,19,13,0,16,0,15,500
PAMPA AULLAGAS,atencion odontologica,primera consulta,2022-06-01,2,3,16,12,3,1,2,6,1,1,0,2,0,0,49
PAMPA GRANDE,atencion odontologica,primera consulta,2022-06-01,5,1,5,8,2,6,4,19,3,1,0,1,0,1,56
PAPEL PAMPA,atencion odontologica,primera consulta,2022-06-01,5,7,7,10,16,10,15,24,6,3,0,1,0,0,104
PASORAPA,atencion odontologica,primera consulta,2022-06-01,0,2,12,11,1,6,15,17,7,4,0,0,0,1,76
PATACAMAYA,atencion odontologica,primera consulta,2022-06-01,19,30,51,51,4,4,14,27,1,5,0,0,0,4,210
PAZÑA,atencion odontologica,primera consulta,2022-06-01,5,5,9,13,3,4,7,18,2,4,0,4,0,0,74
PELECHUCO,atencion odontologica,primera consulta,2022-06-01,18,16,80,74,6,7,16,29,2,4,0,2,0,0,254
POCOATA,atencion odontologica,primera consulta,2022-06-01,25,20,46,44,9,25,34,57,24,24,0,38,0,8,354
POCONA,atencion odontologica,primera consulta,2022-06-01,6,3,10,12,8,10,18,42,9,3,0,7,0,2,130
POJO (CBBA),atencion odontologica,primera consulta,2022-06-01,2,4,10,12,6,12,8,31,0,3,0,20,0,25,133
POOPO,atencion odontologica,primera consulta,2022-06-01,8,6,26,14,2,3,7,22,6,5,0,10,0,0,109
PORCO,atencion odontologica,primera consulta,2022-06-01,14,14,10,6,0,13,3,31,2,0,0,22,0,3,118
POROMA,atencion odontologica,primera consulta,2022-06-01,29,19,64,71,61,51,43,84,4,7,0,19,0,0,452
PORONGO,atencion odontologica,primera consulta,2022-06-01,28,26,14,23,2,9,19,38,7,6,0,4,0,0,176
PORTACHUELO,atencion odontologica,primera consulta,2022-06-01,0,2,4,9,4,6,3,11,2,2,0,4,0,2,49
PORVENIR,atencion odontologica,primera consulta,2022-06-01,23,14,83,97,7,10,10,25,2,3,0,9,0,2,285
POSTRER VALLE,atencion odontologica,primera consulta,2022-06-01,6,4,12,9,1,2,7,5,1,1,0,0,0,1,49
POTOSI,atencion odontologica,primera consulta,2022-06-01,95,90,157,158,93,82,159,514,25,34,0,186,0,21,1614
PRESTO,atencion odontologica,primera consulta,2022-06-01,9,14,13,26,5,16,12,33,4,1,0,7,0,0,140
PUCARA,atencion odontologica,primera consulta,2022-06-01,0,1,0,1,0,0,0,4,0,1,0,1,0,0,8
PUCARANI,atencion odontologica,primera consulta,2022-06-01,10,24,91,84,66,77,44,85,28,18,0,30,0,1,558
PUERTO ACOSTA,atencion odontologica,primera consulta,2022-06-01,7,8,10,18,7,7,38,44,8,4,0,6,0,0,157
PUERTO CARABUCO,atencion odontologica,primera consulta,2022-06-01,4,3,22,20,9,16,23,31,9,2,0,10,0,2,151
PUERTO GONZALO MORENO,atencion odontologica,primera consulta,2022-06-01,14,14,13,23,4,10,7,14,0,1,0,4,0,0,104
PUERTO PEREZ,atencion odontologica,primera consulta,2022-06-01,0,2,1,1,0,0,2,1,1,0,0,1,0,0,9
PUERTO QUIJARRO,atencion odontologica,primera consulta,2022-06-01,28,18,12,4,2,7,7,20,1,0,0,1,0,0,100
PUERTO RICO,atencion odontologica,primera consulta,2022-06-01,4,0,13,18,7,9,18,33,2,1,0,11,0,3,119
PUERTO SUAREZ,atencion odontologica,primera consulta,2022-06-01,5,5,22,28,5,9,32,35,2,2,0,0,0,3,148
PUERTO VILLARROEL,atencion odontologica,primera consulta,2022-06-01,19,25,77,75,24,35,59,184,10,12,0,38,0,33,591
PUNA,atencion odontologica,primera consulta,2022-06-01,22,21,32,39,8,18,31,70,19,17,0,23,0,4,304
PUNATA,atencion odontologica,primera consulta,2022-06-01,7,14,23,22,10,14,23,70,6,8,0,8,0,0,205
QUIABAYA,atencion odontologica,primera consulta,2022-06-01,2,2,2,4,0,5,7,5,4,0,0,0,0,0,31
QUILLACOLLO,atencion odontologica,primera consulta,2022-06-01,71,65,102,98,27,59,92,285,18,26,0,61,0,21,925
QUIME,atencion odontologica,primera consulta,2022-06-01,5,6,8,11,2,7,11,32,4,3,0,6,0,0,95
QUIRUSILLAS,atencion odontologica,primera consulta,2022-06-01,1,0,1,1,1,4,8,8,1,1,0,1,0,0,27
RAVELO,atencion odontologica,primera consulta,2022-06-01,34,27,307,257,111,86,51,92,68,81,0,13,0,5,1132
REYES,atencion odontologica,primera consulta,2022-06-01,9,7,24,32,4,9,5,17,2,0,0,0,0,1,110
RIBERALTA,atencion odontologica,primera consulta,2022-06-01,156,171,123,104,36,145,59,345,9,14,0,355,0,55,1572
ROBORE,atencion odontologica,primera consulta,2022-06-01,2,4,6,9,2,7,7,22,0,1,0,2,0,0,62
RURRENABAQUE,atencion odontologica,primera consulta,2022-06-01,9,10,23,25,8,7,25,28,8,3,0,4,0,1,151
SABAYA,atencion odontologica,primera consulta,2022-06-01,4,1,5,3,1,1,7,13,3,1,0,8,0,0,47
SACABA,atencion odontologica,primera consulta,2022-06-01,60,54,90,112,42,76,105,345,58,59,0,53,0,60,1114
SACABAMBA,atencion odontologica,primera consulta,2022-06-01,0,1,6,12,3,3,3,5,1,5,0,1,0,0,40
SACACA,atencion odontologica,primera consulta,2022-06-01,7,3,19,26,6,15,21,28,6,6,0,4,0,0,141
SAIPINA,atencion odontologica,primera consulta,2022-06-01,2,1,3,5,3,1,10,14,0,6,0,11,0,1,57
SALINAS DE GARCI MENDOZA,atencion odontologica,primera consulta,2022-06-01,16,15,27,45,7,13,38,57,17,13,0,8,0,2,258
SAMAIPATA,atencion odontologica,primera consulta,2022-06-01,8,15,20,32,4,12,13,34,5,6,0,4,0,1,154
SAN AGUSTIN,atencion odontologica,primera consulta,2022-06-01,0,0,0,2,0,0,1,2,0,1,0,2,0,0,8
SAN ANDRES,atencion odontologica,primera consulta,2022-06-01,16,10,8,12,17,25,22,28,2,3,0,5,0,1,149
SAN ANDRES DE MACHACA,atencion odontologica,primera consulta,2022-06-01,6,4,8,3,4,8,5,20,9,4,0,1,0,4,76
SAN ANTONIO DE ESMORUCO,atencion odontologica,primera consulta,2022-06-01,7,4,1,6,0,1,6,10,1,0,0,8,0,0,44
SAN ANTONIO DE LOMERIO,atencion odontologica,primera consulta,2022-06-01,1,1,2,5,0,0,6,10,3,1,0,1,0,2,32
SAN BENITO,atencion odontologica,primera consulta,2022-06-01,24,21,34,44,2,15,14,34,10,12,0,5,0,0,215
SAN BORJA,atencion odontologica,primera consulta,2022-06-01,27,30,69,87,13,36,33,57,5,7,0,14,0,6,384
SAN BUENA VENTURA,atencion odontologica,primera consulta,2022-06-01,14,14,20,21,6,11,12,49,5,1,0,11,0,0,164
SAN CARLOS,atencion odontologica,primera consulta,2022-06-01,14,15,23,26,15,17,26,32,15,12,0,18,0,18,231
SAN IGNACIO,atencion odontologica,primera consulta,2022-06-01,17,11,271,79,43,44,31,77,6,4,0,4,0,0,587
SAN IGNACIO DE VELASCO,atencion odontologica,primera consulta,2022-06-01,41,48,45,48,6,5,14,70,22,13,0,35,0,20,367
SAN JAVIER(BNI),atencion odontologica,primera consulta,2022-06-01,2,0,2,6,4,4,2,11,2,0,0,0,0,0,33
SAN JAVIER(STC),atencion odontologica,primera consulta,2022-06-01,56,58,4,2,1,1,3,6,2,3,0,1,0,2,139
SAN JOAQUIN,atencion odontologica,primera consulta,2022-06-01,0,1,3,3,2,0,2,2,0,0,0,0,0,0,13
SAN JOSE DE CHIQUITOS,atencion odontologica,primera consulta,2022-06-01,2,6,32,25,7,9,22,50,5,8,0,0,0,2,168
SAN JUAN DE YAPACANI,atencion odontologica,primera consulta,2022-06-01,7,11,5,12,2,6,4,19,3,0,0,1,0,0,70
SAN JULIAN,atencion odontologica,primera consulta,2022-06-01,40,58,47,68,15,40,79,140,22,8,0,23,0,5,545
SAN LORENZO(PND),atencion odontologica,primera consulta,2022-06-01,0,0,17,16,1,1,1,1,0,0,0,0,0,0,37
SAN LORENZO(TJA),atencion odontologica,primera consulta,2022-06-01,7,6,27,32,12,34,56,110,9,7,0,4,0,4,308
SAN LUCAS,atencion odontologica,primera consulta,2022-06-01,60,58,32,28,19,41,40,90,3,5,0,15,0,0,391
SAN MATIAS,atencion odontologica,primera consulta,2022-06-01,10,17,12,21,8,18,14,27,7,4,0,8,0,6,152
SAN MIGUEL DE VELASCO,atencion odontologica,primera consulta,2022-06-01,17,14,27,31,5,21,26,63,9,10,0,20,0,0,243
SAN PABLO DE LIPEZ,atencion odontologica,primera consulta,2022-06-01,2,5,6,9,4,2,3,11,0,0,0,3,0,0,45
SAN PEDRO,atencion odontologica,primera consulta,2022-06-01,39,27,16,21,14,28,38,59,4,5,0,27,0,0,278
SAN PEDRO DE BUENA VISTA,atencion odontologica,primera consulta,2022-06-01,31,29,165,163,48,71,71,129,45,57,0,24,0,4,837
SAN PEDRO DE CURAHUARA,atencion odontologica,primera consulta,2022-06-01,0,3,11,12,0,4,7,15,7,3,0,5,0,3,70
SAN PEDRO DE MACHA,atencion odontologica,primera consulta,2022-06-01,32,29,60,74,16,20,40,82,26,29,0,27,0,8,443
SAN PEDRO DE QUEMES,atencion odontologica,primera consulta,2022-06-01,0,0,1,1,1,3,3,2,2,0,0,3,0,0,16
SAN PEDRO DE TIQUINA,atencion odontologica,primera consulta,2022-06-01,6,6,72,61,5,4,7,21,4,2,0,4,0,0,192
SAN RAFAEL,atencion odontologica,primera consulta,2022-06-01,1,1,64,59,11,11,5,16,0,1,0,1,0,0,170
SAN RAMON BENI,atencion odontologica,primera consulta,2022-06-01,0,2,3,7,0,2,8,14,0,0,0,4,0,0,40
SAN RAMON SCZ,atencion odontologica,primera consulta,2022-06-01,32,35,233,224,2,5,3,23,1,0,0,12,0,1,571
SANTA ANA,atencion odontologica,primera consulta,2022-06-01,3,2,10,16,0,3,8,22,2,3,0,2,0,0,71
SANTA CRUZ DE LA SIERRA,atencion odontologica,primera consulta,2022-06-01,830,737,783,818,225,416,927,2552,333,315,0,958,0,47,8941
SANTA ROSA,atencion odontologica,primera consulta,2022-06-01,3,2,10,6,1,6,7,13,5,7,0,1,0,0,61
SANTA ROSA DEL SARA,atencion odontologica,primera consulta,2022-06-01,8,3,18,10,6,10,13,37,7,3,0,1,0,0,116
SANTIAGO DE CALLAPA,atencion odontologica,primera consulta,2022-06-01,2,1,7,7,2,3,1,5,0,0,0,0,0,0,28
SANTIAGO DE HUARI,atencion odontologica,primera consulta,2022-06-01,8,13,11,28,9,14,26,56,26,15,0,12,0,4,222
SANTIAGO DE HUATA,atencion odontologica,primera consulta,2022-06-01,3,5,3,5,4,21,24,65,30,23,0,5,0,1,189
SANTIAGO DE MACHACA,atencion odontologica,primera consulta,2022-06-01,0,2,0,3,0,3,1,5,1,0,0,0,0,0,15
SANTIVAÑES,atencion odontologica,primera consulta,2022-06-01,2,1,12,10,2,5,12,28,7,14,0,8,0,1,102
SANTUARIO DE QUILLACAS,atencion odontologica,primera consulta,2022-06-01,10,5,10,11,4,6,12,11,18,18,0,0,0,1,106
SAPAHAQUI,atencion odontologica,primera consulta,2022-06-01,22,16,44,31,9,10,21,42,13,9,0,5,0,2,224
SENA,atencion odontologica,primera consulta,2022-06-01,4,11,2,8,1,6,7,22,8,4,0,11,0,8,92
SHINAOTA,atencion odontologica,primera consulta,2022-06-01,10,8,12,14,9,10,53,45,6,3,0,7,0,5,182
SICA SICA (VILLA AROMA),atencion odontologica,primera consulta,2022-06-01,7,5,50,23,5,22,30,46,14,11,0,5,0,2,220
SICAYA,atencion odontologica,primera consulta,2022-06-01,3,4,98,98,2,2,3,1,0,0,0,0,0,0,211
SIPE SIPE,atencion odontologica,primera consulta,2022-06-01,32,45,79,111,18,17,43,121,33,30,0,3,0,0,532
SOPACHUY,atencion odontologica,primera consulta,2022-06-01,2,2,6,7,8,2,6,20,0,2,0,6,0,0,61
SORACACHI,atencion odontologica,primera consulta,2022-06-01,14,18,115,109,38,28,33,58,20,28,0,13,0,3,477
SORATA,atencion odontologica,primera consulta,2022-06-01,9,7,19,21,2,7,10,13,6,3,0,18,0,0,115
SUCRE,atencion odontologica,primera consulta,2022-06-01,244,262,250,269,113,180,386,1050,83,87,0,388,0,22,3334
TACACHI,atencion odontologica,primera consulta,2022-06-01,1,0,1,1,0,2,1,7,2,1,0,0,0,0,16
TACACOMA,atencion odontologica,primera consulta,2022-06-01,2,2,10,9,5,10,23,28,4,1,0,8,0,2,104
TACOBAMBA,atencion odontologica,primera consulta,2022-06-01,1,1,13,17,24,25,5,12,6,6,0,4,0,3,117
TACOPAYA,atencion odontologica,primera consulta,2022-06-01,1,1,22,22,9,12,19,23,10,10,0,0,0,1,130
TAHUA,atencion odontologica,primera consulta,2022-06-01,4,4,26,20,0,1,0,5,2,1,0,11,0,0,74
TAPACARI,atencion odontologica,primera consulta,2022-06-01,5,6,11,14,9,23,17,41,4,9,0,33,0,0,172
TARABUCO,atencion odontologica,primera consulta,2022-06-01,12,21,24,24,4,16,19,39,6,8,0,17,0,0,190
TARACO,atencion odontologica,primera consulta,2022-06-01,4,5,8,10,4,3,15,21,6,4,0,4,0,3,87
TARATA,atencion odontologica,primera consulta,2022-06-01,1,1,10,10,2,5,9,18,1,6,0,0,0,0,63
TARIJA,atencion odontologica,primera consulta,2022-06-01,154,147,249,219,66,135,307,773,62,82,0,187,0,4,2385
TARVITA,atencion odontologica,primera consulta,2022-06-01,11,14,16,27,16,18,23,48,4,5,0,12,0,8,202
TEOPONTE,atencion odontologica,primera consulta,2022-06-01,5,6,14,13,4,8,13,30,5,1,0,7,0,1,107
TIAHUANACU,atencion odontologica,primera consulta,2022-06-01,6,12,12,21,7,10,15,42,6,5,0,9,0,4,149
TINGUIPAYA,atencion odontologica,primera consulta,2022-06-01,12,12,29,29,0,19,7,30,4,17,0,13,0,3,175
TIPUANI,atencion odontologica,primera consulta,2022-06-01,5,3,8,6,3,1,11,24,0,4,0,7,0,0,72
TIQUIPAYA,atencion odontologica,primera consulta,2022-06-01,40,49,69,64,12,47,49,111,11,13,0,34,0,14,513
TIRAQUE (CBBA),atencion odontologica,primera consulta,2022-06-01,7,5,32,36,9,11,10,48,8,6,0,0,0,0,172
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,primera consulta,2022-06-01,0,1,3,9,3,3,6,8,4,1,0,0,0,0,38
TOCO,atencion odontologica,primera consulta,2022-06-01,1,0,4,3,3,2,3,10,0,1,0,4,0,4,35
TODOS SANTOS,atencion odontologica,primera consulta,2022-06-01,0,2,1,2,0,0,0,1,0,0,0,0,0,0,6
TOLATA,atencion odontologica,primera consulta,2022-06-01,1,4,10,5,2,4,11,15,1,3,0,0,0,0,56
TOLEDO,atencion odontologica,primera consulta,2022-06-01,1,3,2,3,2,4,2,6,3,7,0,1,0,0,34
TOMAVE,atencion odontologica,primera consulta,2022-06-01,17,8,10,21,3,5,15,29,10,7,0,19,0,3,147
TOMINA,atencion odontologica,primera consulta,2022-06-01,12,15,14,21,9,16,22,42,9,5,0,6,0,4,175
TORO TORO,atencion odontologica,primera consulta,2022-06-01,6,3,6,7,13,10,16,28,1,1,0,5,0,6,102
TOTORA(CBBA),atencion odontologica,primera consulta,2022-06-01,3,3,15,20,8,10,12,39,5,8,0,4,0,4,131
TOTORA(ORR),atencion odontologica,primera consulta,2022-06-01,3,4,5,5,0,5,5,12,2,3,0,1,0,1,46
TRIGAL,atencion odontologica,primera consulta,2022-06-01,2,0,1,4,1,1,4,0,2,2,0,1,0,0,18
TRINIDAD,atencion odontologica,primera consulta,2022-06-01,137,134,148,136,33,60,116,260,56,32,0,50,0,5,1167
TUPIZA,atencion odontologica,primera consulta,2022-06-01,37,36,131,135,74,71,52,146,34,30,0,52,0,1,799
TURCO,atencion odontologica,primera consulta,2022-06-01,3,3,2,2,4,4,4,7,2,1,0,4,0,1,37
UMALA,atencion odontologica,primera consulta,2022-06-01,1,4,6,9,1,2,5,13,7,11,0,7,0,0,66
UNCIA,atencion odontologica,primera consulta,2022-06-01,9,17,53,48,7,26,24,69,7,11,0,17,0,1,289
URIONDO (A. CONCEPCION),atencion odontologica,primera consulta,2022-06-01,8,7,17,19,19,23,39,111,3,9,0,8,0,1,264
URUBICHA,atencion odontologica,primera consulta,2022-06-01,3,2,10,17,2,5,3,15,1,1,0,3,0,1,63
UYUNI,atencion odontologica,primera consulta,2022-06-01,12,17,67,41,16,17,36,79,22,18,0,11,0,1,337
VACAS,atencion odontologica,primera consulta,2022-06-01,5,2,5,13,5,8,12,30,5,8,0,4,0,0,97
VALLEGRANDE,atencion odontologica,primera consulta,2022-06-01,23,17,25,29,8,20,31,78,16,31,0,4,0,0,282
VIACHA,atencion odontologica,primera consulta,2022-06-01,21,19,80,66,28,45,52,193,16,17,0,141,0,2,680
VILA VILA,atencion odontologica,primera consulta,2022-06-01,3,0,2,5,0,3,9,11,3,1,0,0,0,0,37
VILLA CHARCAS,atencion odontologica,primera consulta,2022-06-01,14,10,23,17,7,18,13,47,4,5,0,4,0,0,162
VILLA MONTES,atencion odontologica,primera consulta,2022-06-01,14,15,53,67,27,39,88,198,25,15,0,29,0,0,570
VILLA NUEVA (LOMA ALTA),atencion odontologica,primera consulta,2022-06-01,0,0,3,0,0,3,1,5,0,0,0,3,0,0,15
VILLA RIVERO,atencion odontologica,primera consulta,2022-06-01,2,1,4,5,6,9,4,18,1,4,0,8,0,1,63
