municipality,group,variable,month,Nuevas a partir del 5to mes de embarazo,TOTAL
OCURI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
OKINAWA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,12,12
OMEREQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
ORURO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,405,405
PADCAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,15,15
PADILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
PAILON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
PALCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
PALOS BLANCOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,16,16
PAMPA AULLAGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
PAMPA GRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,8,8
PAPEL PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
PASORAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
PATACAMAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,26,26
PAZÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
PELECHUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
POCOATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,35,35
POCONA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,13,13
POJO (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,10,10
POOPO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
PORCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
POROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,14,14
PORONGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
PORTACHUELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,23,23
PORVENIR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
POSTRER VALLE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
POTOSI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,877,877
PRESTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,12,12
PUCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
PUCARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,13,13
PUERTO ACOSTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
PUERTO CARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,14,14
PUERTO GONZALO MORENO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
PUERTO PEREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
PUERTO QUIJARRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,10,10
PUERTO RICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
PUERTO SILES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
PUERTO SUAREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,18,18
PUERTO VILLARROEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,105,105
PUNA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,46,46
PUNATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
QUIABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
QUILLACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,127,127
QUIME,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,9,9
RAVELO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,32,32
REYES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
RIBERALTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,157,157
ROBORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
RURRENABAQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,16,16
SABAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
SACABA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,218,218
SACABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,9,9
SACACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,18,18
SAIPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
SALINAS DE GARCI MENDOZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
SAMAIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
SAN AGUSTIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
SAN ANDRES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,10,10
SAN ANDRES DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
SAN ANTONIO DE LOMERIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
SAN BENITO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,12,12
SAN BORJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,40,40
SAN BUENA VENTURA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
SAN CARLOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,24,24
SAN IGNACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,25,25
SAN IGNACIO DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,69,69
SAN JAVIER(BNI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
SAN JAVIER(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,13,13
SAN JOAQUIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,9,9
SAN JOSE DE CHIQUITOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,20,20
SAN JUAN DE YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
SAN JULIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
SAN LORENZO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
SAN LORENZO(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,10,10
SAN LUCAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
SAN MATIAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,21,21
SAN MIGUEL DE VELASCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
SAN PABLO DE LIPEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
SAN PEDRO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
SAN PEDRO DE BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,32,32
SAN PEDRO DE CURAHUARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
SAN PEDRO DE TIQUINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
SAN PEDRO(PND),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
SAN RAFAEL,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,10,10
SAN RAMON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
SANTA ANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,33,33
SANTA CRUZ DE LA SIERRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2747,2747
SANTA ROSA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
SANTA ROSA DEL SARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
SANTIAGO DE CALLAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
SANTIAGO DE HUARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
SANTIAGO DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
SANTIVAÑES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
SANTUARIO DE QUILLACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
SAPAHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,9,9
SENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
SICA SICA (VILLA AROMA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,15,15
SICAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
SIPE SIPE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,35,35
SOPACHUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
SORACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
SORATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,20,20
SUCRE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,316,316
TACACOMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,13,13
TACOBAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,16,16
TACOPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,14,14
TAPACARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,39,39
TARABUCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,21,21
TARACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
TARATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
TARIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,171,171
TARVITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
TEOPONTE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
TIAWANACU,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,22,22
TINGUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,38,38
TIPUANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,8,8
TIQUIPAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,68,68
TIRAQUE (CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,91,91
TITO YUPANQUI (PARQUIPUJIO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
TOCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
TOLATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,2,2
TOLEDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
TOMAVE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
TOMINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,8,8
TORO TORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,17,17
TOTORA(CBBA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,26,26
TOTORA(ORR),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,1,1
TRINIDAD,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,172,172
TUPIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,41,41
TURCO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
UMALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
UNCIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,57,57
URIONDO (A. CONCEPCION),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,9,9
URUBICHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
UYUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
VACAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,12,12
VALLEGRANDE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
VIACHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,45,45
VILA VILA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
VILLA MONTES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,23,23
VILLA RIVERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,7,7
VILLA SERRANO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
VILLA TUNARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,121,121
VILLA VACA GUZMAN (MUYUPAMPA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
VILLAZON,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,28,28
VINTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,44,44
VITICHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,6,6
WALDO BALLIVIAN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
WARNES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,92,92
YACO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
YACUIBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,190,190
YAMPARAEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
YAPACANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,20,20
YOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,5,5
YOTALA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,3,3
YUNCHARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,4,4
ZUDAÑEZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-06-01,11,11
ACACIO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,6,6
ACHACACHI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,53,53
ACHOCALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,7,7
AIQUILE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,90,90
ALALAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
ANCORAIMES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,20,20
ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
ANTEQUERA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
ANZALDO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,27,27
APOLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,11,11
ARAMPAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,10,10
ARANI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,11,11
ARBIETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
ARQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,16,16
ASCENCION DE GUARAYOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,29,29
ATOCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
AUCAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
AYATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
AYO AYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,40,40
AZURDUY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
BATALLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,23,23
BAURES,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
BELEN DE ANDAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
BELEN DE URMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
BELLA FLOR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
BERMEJO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,30,30
BETANZOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,27,27
BOLIVAR,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,11,11
BOLPEBRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
BOYUIBE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
BUENA VISTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
CABEZAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,25,25
CAIROMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,17,17
"CAIZA ""D""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
CAJUATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
CALACOTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
CALAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
CAMARGO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,16,16
CAMATAQUI (C. VILLA ABECIA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
CAMIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,49,49
CAPINOTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,16,16
CAQUIAVIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,7,7
CARACOLLO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,28,28
CARANAVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,75,75
CARAPARI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,6,6
CARIPUYO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,21,21
CARMEN RIVERO TORREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
CATACORA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
CHACARILLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
CHALLAPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,31,31
CHAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
CHARAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,40,40
CHARAÑA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
CHAYANTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,17,17
CHIMORE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,28,28
CHOQUE COTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,13,13
CHUMA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,16,16
CLIZA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,29,29
COBIJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,26,26
COCHABAMBA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1022,1022
COIPASA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
COLCAPIRHUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,54,54
"COLCHA ""K""",consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
COLLANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
COLOMI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,45,45
COLPA BELGICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
COLQUECHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,35,35
COLQUENCHA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
COLQUIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,13,13
COMANCHE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
COMARAPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,24,24
COMBAYA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,3,3
CONCEPCION,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,28,28
COPACABANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
CORIPATA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
CORO CORO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,11,11
COROICO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,40,40
CORQUE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
COTAGAITA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,18,18
COTOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,71,71
CUATRO CAÑADAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,12,12
CUCHUMUELA (V. G. VILLARROEL),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
CUEVO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
CULPINA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,21,21
CURAHUARA DE CARANGAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,4,4
CURVA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
DESAGUADERO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,4,4
EL ALTO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1192,1192
EL PUENTE(STC),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,7,7
EL PUENTE(TJA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,6,6
EL TORNO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,49,49
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,15,15
ENTRE RIOS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,30,30
ESCARA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
EUCALIPTUS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
EUREKA (SANTOS MERCADO),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
FERNANDEZ ALONSO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,16,16
FILADELFIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
GENERAL SAAVEDRA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
GUANAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,3,3
GUAQUI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,4,4
GUAYARAMERIN,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,26,26
GUTIERREZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,17,17
HUACARETA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,7,7
HUACAYA (VILLA DE HUACAYA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
HUACHACALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,3,3
HUANUNI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,34,34
HUARACAJE,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
HUAYLLAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
ICHOCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,7,7
ICLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,13,13
INCAHUASI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,23,23
INGAVI (HUMAITA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
INQUISIVI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
IRUPANA (VILLA DE LANZA),consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,10,10
IXIAMAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
JESUS DE MACHACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,12,12
LA ASUNTA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,39,39
LA GUARDIA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,51,51
LA PAZ,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1528,1528
LAGUNILLAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,6,6
LAJA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,10,10
LAS CARRERAS,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,2,2
LICOMA PAMPA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,4,4
LLALLAGUA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,72,72
LLICA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,5,5
LORETO,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
LURIBAY,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,9,9
MACHACAMARCA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
MACHARETI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,6,6
MAGDALENA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,12,12
MAIRANA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,10,10
MALLA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,1,1
MAPIRI,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,10,10
MECAPACA,consultas prenatales,nuevas a partir del 5to mes de embarazo,2006-07-01,8,8
