,group,variable,month,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,Nº DE MUJERES EMBARAZADAS CON PRUEBA RÁPIDA CANTIDAD,TOTALES
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,264,264
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,9,9
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,7,7
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,10,10
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2019-06-01,0,11,11
ACACIO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,11,11
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,59,59
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
APOLO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,26,26
ARANI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,29,29
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,143,143
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
AYATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,46,46
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,127,127
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,43,43
BOLIVAR,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,49,49
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,57,57
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
CALAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,33,33
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,179,179
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,50,50
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,25,25
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,167,167
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,112,112
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,81,81
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,92,92
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,113,113
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,219,219
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1914,1914
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,142,142
"COLCHA ""K""",vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
COLOMI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,45,45
COLPA BELGICA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
COLQUECHACA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,32,32
COMARAPA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,58,58
CONCEPCION,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,86,86
COPACABANA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
CORIPATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,18,18
COROICO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,53,53
CORQUE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
COTAGAITA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
COTOCA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,264,264
CUATRO CAÑADAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,38,38
CUCHUMUELA (V. G. VILLARROEL),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
CUEVO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
CULPINA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
CURVA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
EL ALTO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3632,3632
EL CHORO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
EL PUENTE(STC),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
EL PUENTE(TJA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
EL TORNO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,242,242
EL VILLAR,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
ENTRE RIOS TRJ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,40,40
ENTRE RIOS CBBA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,80,80
EUCALIPTUS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
EUREKA (SANTOS MERCADO),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
FERNANDEZ ALONSO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,38,38
FILADELFIA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
GENERAL SAAVEDRA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,47,47
GRAL. J.J. PEREZ (CHARAZANI),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
GUANAY,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,28,28
GUAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
GUAYARAMERIN,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,77,77
HUACARETA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
HUACAYA (VILLA DE HUACAYA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
HUACHACALLA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
HUANUNI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,77,77
HUARINA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
HUAYLLAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
ICLA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
INCAHUASI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
INGAVI (HUMAITA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
IRUPANA (VILLA DE LANZA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,26,26
JESUS DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,20,20
LA ASUNTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
LA GUARDIA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,268,268
LA PAZ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1671,1671
LAGUNILLAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
LAJA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,46,46
LAS CARRERAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
LLALLAGUA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,259,259
MACHACAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,6,6
MACHARETI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,10,10
MAIRANA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,47,47
MAPIRI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,41,41
MINEROS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,68,68
MIZQUE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,67,67
MOJOCOYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,11,11
MONTEAGUDO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,30,30
MONTERO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,875,875
MOROCHATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
NACEBE (SANTA ROSA DEL ABUNA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
OCURI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,22,22
OKINAWA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,24,24
OMEREQUE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
ORURO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1423,1423
PADCAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,33,33
PADILLA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
PAILON,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,108,108
PALOS BLANCOS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,53,53
PAMPA GRANDE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
PATACAMAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,71,71
PAZÑA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
PELECHUCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
POCOATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,34,34
POCONA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
POJO (CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,25,25
POOPO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
PORCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
POROMA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
PORONGO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,20,20
PORTACHUELO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,75,75
PORVENIR,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
POTOSI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,842,842
PRESTO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
PUERTO GONZALO MORENO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
PUERTO QUIJARRO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,42,42
PUERTO RICO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
PUERTO VILLARROEL,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,320,320
PUNA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,34,34
PUNATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,157,157
QUILLACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,677,677
QUIME,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
QUIRUSILLAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
RAQAYPAMPA(ETA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,8,8
RAVELO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,29,29
REYES,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
RIBERALTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,824,824
ROBORE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,29,29
RURRENABAQUE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,47,47
SABAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
SACABA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,288,288
SACACA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,38,38
SAIPINA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
SALINAS DE GARCI MENDOZA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,16,16
SAMAIPATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
SAN ANDRES DE MACHACA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
SAN ANTONIO DE LOMERIO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
SAN BENITO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,21,21
SAN BORJA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,165,165
SAN BUENA VENTURA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,24,24
SAN CARLOS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,64,64
SAN IGNACIO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,18,18
SAN IGNACIO DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,211,211
SAN JAVIER(STC),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,35,35
SAN JOAQUIN,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
SAN JOSE DE CHIQUITOS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,106,106
SAN JUAN DE YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
SAN JULIAN,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,163,163
SAN LORENZO(PND),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,19,19
SAN LORENZO(TJA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,33,33
SAN LUCAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,35,35
SAN MATIAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,23,23
SAN MIGUEL DE VELASCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
SAN PEDRO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,43,43
SAN PEDRO DE BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,39,39
SAN PEDRO DE TIQUINA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
SAN RAFAEL,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
SAN RAMON BENI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
SAN RAMON SCZ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,28,28
SANTA ANA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,43,43
SANTA CRUZ DE LA SIERRA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4150,4150
SANTA ROSA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,20,20
SANTA ROSA DEL SARA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,42,42
SANTIAGO DE HUARI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
SANTIAGO DE HUATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
SANTIVAÑES,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
SANTUARIO DE QUILLACAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,1,1
SAPAHAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
SENA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,19,19
SHINAOTA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,120,120
SICA SICA (VILLA AROMA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,23,23
SICAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
SIPE SIPE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,159,159
SOPACHUY,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
SORACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,12,12
SORATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,10,10
SUCRE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,758,758
TACACOMA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,19,19
TACOBAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,10,10
TACOPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,11,11
TAHUA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
TAPACARI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,55,55
TARABUCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,14,14
TARATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,40,40
TARIJA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,303,303
TARVITA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
TEOPONTE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,21,21
TIAHUANACU,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,25,25
TINGUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,17,17
TIPUANI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
TIQUIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,51,51
TIRAQUE (CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,25,25
TOCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,27,27
TOLATA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,6,6
TOLEDO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,6,6
TOMAVE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
TOMINA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,7,7
TORO TORO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,20,20
TOTORA(CBBA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,74,74
TOTORA(ORR),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
TRINIDAD,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,148,148
TUPIZA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,152,152
TURCO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,2,2
UNCIA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,39,39
URIONDO (A. CONCEPCION),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,20,20
URUBICHA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,18,18
UYUNI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,140,140
VACAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,11,11
VALLEGRANDE,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,65,65
VIACHA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,171,171
VILA VILA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
VILLA CHARCAS,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,18,18
VILLA MONTES,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,89,89
VILLA NUEVA (LOMA ALTA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
VILLA RIVERO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,13,13
VILLA SERRANO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
VILLA TUNARI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,443,443
VILLA VACA GUZMAN (MUYUPAMPA),vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,9,9
VILLAZON,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,161,161
VINTO,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,237,237
VITICHI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,5,5
WARNES,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,446,446
YACUIBA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,107,107
YAMPARAEZ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,4,4
YAPACANI,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,281,281
YOCALLA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,3,3
YOTALA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,15,15
YUNCHARA,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,6,6
ZUDAÑEZ,vih,no de mujeres embarazadas con prueba rapida,2019-07-01,0,10,10
ACHACACHI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,6,6
AIQUILE,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,59,59
ALCALA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,2,2
ALTO BENI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,5,5
ANCORAIMES,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,1,1
ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,8,8
ANTEQUERA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,2,2
ANZALDO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,5,5
APOLO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,11,11
ARANI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,13,13
ARBIETO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,33,33
ARQUE,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,19,19
ASCENCION DE GUARAYOS,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,125,125
ATOCHA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,10,10
AYATA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,3,3
AYOPAYA (V. DE INDEPENDENCIA),vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,37,37
AZURDUY,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,12,12
BELEN DE ANDAMARCA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,1,1
BELLA FLOR,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,5,5
BERMEJO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,133,133
BETANZOS,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,48,48
BOLPEBRA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,4,4
BOYUIBE,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,12,12
BUENA VISTA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,44,44
CABEZAS,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,47,47
"CAIZA ""D""",vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,22,22
CAJUATA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,6,6
CAMARGO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,16,16
CAMATAQUI (C. VILLA ABECIA),vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,1,1
CAMIRI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,186,186
CAPINOTA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,58,58
CARACOLLO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,41,41
CARANAVI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,116,116
CARAPARI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,32,32
CARIPUYO,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,7,7
CARMEN RIVERO TORREZ,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,11,11
CHALLAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,105,105
CHAQUI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,8,8
CHARAGUA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,74,74
CHAYANTA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,8,8
CHIMORE,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,85,85
CHIPAYA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,3,3
CHOQUE COTA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,1,1
CHUA COCANI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,3,3
CHULUMANI (V. DE LA LIBERTAD),vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,41,41
CHUMA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,8,8
CHUQUIHUTA AYLLU JUCUMANI,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,6,6
CKOCHAS,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,6,6
CLIZA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,87,87
COBIJA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,170,170
COCAPATA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,17,17
COCHABAMBA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,1886,1886
COIPASA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,2,2
COLCAPIRHUA,vih,no de mujeres embarazadas con prueba rapida,2019-08-01,0,158,158
