municipality,group,variable,month,RN con apego precoz,TOTAL
PUCARANI,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2018-07-01,23,23
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2018-07-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2018-07-01,128,128
PUNA,atencion de partos en servicios,rn con apego precoz,2018-07-01,11,11
PUNATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,65,65
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2018-07-01,217,217
QUIME,atencion de partos en servicios,rn con apego precoz,2018-07-01,8,8
QUIRUSILLAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
RAVELO,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
REYES,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2018-07-01,186,186
ROBORE,atencion de partos en servicios,rn con apego precoz,2018-07-01,16,16
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2018-07-01,28,28
SACABA,atencion de partos en servicios,rn con apego precoz,2018-07-01,202,202
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SACACA,atencion de partos en servicios,rn con apego precoz,2018-07-01,15,15
SAIPINA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAN AGUSTIN,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2018-07-01,3,3
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2018-07-01,53,53
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2018-07-01,24,24
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2018-07-01,20,20
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2018-07-01,27,27
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-07-01,67,67
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2018-07-01,17,17
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2018-07-01,54,54
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,31,31
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,10,10
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-07-01,10,10
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2018-07-01,11,11
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-07-01,15,15
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2018-07-01,7,7
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2018-07-01,15,15
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2018-07-01,33,33
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1238,1238
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2018-07-01,18,18
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
SANTIAGO DE HUATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
SENA,atencion de partos en servicios,rn con apego precoz,2018-07-01,7,7
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2018-07-01,34,34
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2018-07-01,7,7
SICAYA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
SIPE SIPE,atencion de partos en servicios,rn con apego precoz,2018-07-01,51,51
SOPACHUY,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
SORACACHI,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
SORATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,10,10
SUCRE,atencion de partos en servicios,rn con apego precoz,2018-07-01,95,95
TACACOMA,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
TACOBAMBA,atencion de partos en servicios,rn con apego precoz,2018-07-01,3,3
TACOPAYA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
TAPACARI,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
TARABUCO,atencion de partos en servicios,rn con apego precoz,2018-07-01,11,11
TARACO,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
TARATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,10,10
TARIJA,atencion de partos en servicios,rn con apego precoz,2018-07-01,257,257
TARVITA,atencion de partos en servicios,rn con apego precoz,2018-07-01,20,20
TEOPONTE,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
TIAWANACU,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
TINGUIPAYA,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
TIPUANI,atencion de partos en servicios,rn con apego precoz,2018-07-01,8,8
TIQUIPAYA,atencion de partos en servicios,rn con apego precoz,2018-07-01,96,96
TIRAQUE (CBBA),atencion de partos en servicios,rn con apego precoz,2018-07-01,16,16
TOCO,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
TOLATA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
TOLEDO,atencion de partos en servicios,rn con apego precoz,2018-07-01,3,3
TOMAVE,atencion de partos en servicios,rn con apego precoz,2018-07-01,8,8
TOMINA,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
TORO TORO,atencion de partos en servicios,rn con apego precoz,2018-07-01,3,3
TOTORA(CBBA),atencion de partos en servicios,rn con apego precoz,2018-07-01,15,15
TOTORA(ORR),atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
TRINIDAD,atencion de partos en servicios,rn con apego precoz,2018-07-01,321,321
TUPIZA,atencion de partos en servicios,rn con apego precoz,2018-07-01,78,78
UNCIA,atencion de partos en servicios,rn con apego precoz,2018-07-01,14,14
URIONDO (A. CONCEPCION),atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
URUBICHA,atencion de partos en servicios,rn con apego precoz,2018-07-01,6,6
UYUNI,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
VACAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,rn con apego precoz,2018-07-01,32,32
VIACHA,atencion de partos en servicios,rn con apego precoz,2018-07-01,52,52
VILA VILA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
VILLA CHARCAS,atencion de partos en servicios,rn con apego precoz,2018-07-01,15,15
VILLA MONTES,atencion de partos en servicios,rn con apego precoz,2018-07-01,35,35
VILLA RIVERO,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
VILLA SERRANO,atencion de partos en servicios,rn con apego precoz,2018-07-01,9,9
VILLA TUNARI,atencion de partos en servicios,rn con apego precoz,2018-07-01,128,128
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
VILLAZON,atencion de partos en servicios,rn con apego precoz,2018-07-01,42,42
VINTO,atencion de partos en servicios,rn con apego precoz,2018-07-01,38,38
VITICHI,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
WALDO BALLIVIAN,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
WARNES,atencion de partos en servicios,rn con apego precoz,2018-07-01,120,120
YACO,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
YACUIBA,atencion de partos en servicios,rn con apego precoz,2018-07-01,181,181
YAMPARAEZ,atencion de partos en servicios,rn con apego precoz,2018-07-01,4,4
YAPACANI,atencion de partos en servicios,rn con apego precoz,2018-07-01,95,95
YOCALLA,atencion de partos en servicios,rn con apego precoz,2018-07-01,2,2
YOTALA,atencion de partos en servicios,rn con apego precoz,2018-07-01,5,5
YUNCHARA,atencion de partos en servicios,rn con apego precoz,2018-07-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con apego precoz,2018-07-01,8,8
ACACIO,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
ACHACACHI,atencion de partos en servicios,rn con apego precoz,2018-08-01,22,22
ACHOCALLA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
AIQUILE,atencion de partos en servicios,rn con apego precoz,2018-08-01,24,24
ALALAY,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
ALTO BENI,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
ANCORAIMES,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
ANDAMARCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
ANZALDO,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
APOLO,atencion de partos en servicios,rn con apego precoz,2018-08-01,17,17
ARAMPAMPA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
ARANI,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
ARBIETO,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
ARQUE,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con apego precoz,2018-08-01,36,36
ATOCHA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
AYATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
AYO AYO,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con apego precoz,2018-08-01,20,20
AZURDUY,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
BATALLAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
BAURES,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
BELLA FLOR,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
BERMEJO,atencion de partos en servicios,rn con apego precoz,2018-08-01,24,24
BETANZOS,atencion de partos en servicios,rn con apego precoz,2018-08-01,18,18
BOLIVAR,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
BOYUIBE,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
CABEZAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
CAIROMA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
"CAIZA ""D""",atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
CAJUATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
CALAMARCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
CAMARGO,atencion de partos en servicios,rn con apego precoz,2018-08-01,20,20
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
CAMIRI,atencion de partos en servicios,rn con apego precoz,2018-08-01,38,38
CAPINOTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,18,18
CAQUIAVIRI,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
CARACOLLO,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
CARANAVI,atencion de partos en servicios,rn con apego precoz,2018-08-01,66,66
CARAPARI,atencion de partos en servicios,rn con apego precoz,2018-08-01,12,12
CARIPUYO,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
CHALLAPATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,33,33
CHAQUI,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
CHARAGUA,atencion de partos en servicios,rn con apego precoz,2018-08-01,42,42
CHAYANTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
CHIMORE,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
CHUA COCANI,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con apego precoz,2018-08-01,29,29
CHUMA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con apego precoz,2018-08-01,11,11
CKOCHAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,9,9
CLIZA,atencion de partos en servicios,rn con apego precoz,2018-08-01,56,56
COBIJA,atencion de partos en servicios,rn con apego precoz,2018-08-01,59,59
COCAPATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
COCHABAMBA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1091,1091
COLCAPIRHUA,atencion de partos en servicios,rn con apego precoz,2018-08-01,59,59
"COLCHA ""K""",atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
COLLANA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
COLOMI,atencion de partos en servicios,rn con apego precoz,2018-08-01,20,20
COLPA BELGICA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,23,23
COLQUENCHA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
COLQUIRI,atencion de partos en servicios,rn con apego precoz,2018-08-01,10,10
COMANCHE,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
COMARAPA,atencion de partos en servicios,rn con apego precoz,2018-08-01,28,28
CONCEPCION,atencion de partos en servicios,rn con apego precoz,2018-08-01,33,33
COPACABANA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
CORIPATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,12,12
CORO CORO,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
COROICO,atencion de partos en servicios,rn con apego precoz,2018-08-01,21,21
CORQUE,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
COTAGAITA,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
COTOCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,73,73
CUATRO CAÑADAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,13,13
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
CULPINA,atencion de partos en servicios,rn con apego precoz,2018-08-01,20,20
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
DESAGUADERO,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
EL ALTO,atencion de partos en servicios,rn con apego precoz,2018-08-01,1089,1089
EL PUENTE(STC),atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
EL TORNO,atencion de partos en servicios,rn con apego precoz,2018-08-01,45,45
EL VILLAR,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,rn con apego precoz,2018-08-01,11,11
ENTRE RIOS CBBA,atencion de partos en servicios,rn con apego precoz,2018-08-01,29,29
ESCOMA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
ESMERALDA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
EUCALIPTUS,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,rn con apego precoz,2018-08-01,8,8
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
GUANAY,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
GUAQUI,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,rn con apego precoz,2018-08-01,36,36
GUTIERREZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,22,22
HUACARETA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
HUANUNI,atencion de partos en servicios,rn con apego precoz,2018-08-01,21,21
HUARACAJE,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
HUARINA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
ICHOCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
ICLA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
INCAHUASI,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
INQUISIVI,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
IXIAMAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
JESUS DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
LA ASUNTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,41,41
LA GUARDIA,atencion de partos en servicios,rn con apego precoz,2018-08-01,54,54
LA PAZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,423,423
LAJA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
LAS CARRERAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
LICOMA PAMPA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
LLALLAGUA,atencion de partos en servicios,rn con apego precoz,2018-08-01,40,40
LURIBAY,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
MACHACAMARCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
MACHARETI,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
MAGDALENA,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
MAIRANA,atencion de partos en servicios,rn con apego precoz,2018-08-01,13,13
MALLA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
MAPIRI,atencion de partos en servicios,rn con apego precoz,2018-08-01,21,21
MECAPACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
MINEROS,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
MIZQUE,atencion de partos en servicios,rn con apego precoz,2018-08-01,28,28
MOCOMOCO,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
MOJINETE,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
MOJOCOYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
MONTEAGUDO,atencion de partos en servicios,rn con apego precoz,2018-08-01,24,24
MONTERO,atencion de partos en servicios,rn con apego precoz,2018-08-01,79,79
MOROCHATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
OCURI,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
OKINAWA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
OMEREQUE,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
ORURO,atencion de partos en servicios,rn con apego precoz,2018-08-01,405,405
PADCAYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
PADILLA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
PAILON,atencion de partos en servicios,rn con apego precoz,2018-08-01,39,39
PALCA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
PALOS BLANCOS,atencion de partos en servicios,rn con apego precoz,2018-08-01,25,25
PAMPA GRANDE,atencion de partos en servicios,rn con apego precoz,2018-08-01,12,12
PASORAPA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
PATACAMAYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,19,19
PAZÑA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
POCOATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
POCONA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
POJO (CBBA),atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
POOPO,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
PORCO,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
POROMA,atencion de partos en servicios,rn con apego precoz,2018-08-01,13,13
PORONGO,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
PORTACHUELO,atencion de partos en servicios,rn con apego precoz,2018-08-01,20,20
PORVENIR,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
POTOSI,atencion de partos en servicios,rn con apego precoz,2018-08-01,162,162
PRESTO,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
PUCARANI,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
PUERTO ACOSTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
PUERTO PEREZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,rn con apego precoz,2018-08-01,15,15
PUERTO RICO,atencion de partos en servicios,rn con apego precoz,2018-08-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,41,41
PUERTO VILLARROEL,atencion de partos en servicios,rn con apego precoz,2018-08-01,125,125
PUNA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
PUNATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,55,55
QUIABAYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
QUILLACOLLO,atencion de partos en servicios,rn con apego precoz,2018-08-01,186,186
QUIME,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
RAVELO,atencion de partos en servicios,rn con apego precoz,2018-08-01,8,8
REYES,atencion de partos en servicios,rn con apego precoz,2018-08-01,12,12
RIBERALTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,456,456
ROBORE,atencion de partos en servicios,rn con apego precoz,2018-08-01,21,21
RURRENABAQUE,atencion de partos en servicios,rn con apego precoz,2018-08-01,27,27
SABAYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
SACABA,atencion de partos en servicios,rn con apego precoz,2018-08-01,229,229
SACABAMBA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
SACACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,9,9
SAIPINA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con apego precoz,2018-08-01,13,13
SAMAIPATA,atencion de partos en servicios,rn con apego precoz,2018-08-01,3,3
SAN AGUSTIN,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAN ANDRES,atencion de partos en servicios,rn con apego precoz,2018-08-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con apego precoz,2018-08-01,6,6
SAN BENITO,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAN BORJA,atencion de partos en servicios,rn con apego precoz,2018-08-01,52,52
SAN BUENA VENTURA,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
SAN CARLOS,atencion de partos en servicios,rn con apego precoz,2018-08-01,23,23
SAN IGNACIO,atencion de partos en servicios,rn con apego precoz,2018-08-01,42,42
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-08-01,78,78
SAN JAVIER(BNI),atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
SAN JOAQUIN,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con apego precoz,2018-08-01,18,18
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
SAN JULIAN,atencion de partos en servicios,rn con apego precoz,2018-08-01,56,56
SAN LORENZO(PND),atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,rn con apego precoz,2018-08-01,12,12
SAN LUCAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,30,30
SAN MATIAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con apego precoz,2018-08-01,11,11
SAN PEDRO,atencion de partos en servicios,rn con apego precoz,2018-08-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,16,16
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
SAN PEDRO DE QUEMES,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
SAN RAFAEL,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
SAN RAMON BENI,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
SAN RAMON SCZ,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
SANTA ANA,atencion de partos en servicios,rn con apego precoz,2018-08-01,35,35
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con apego precoz,2018-08-01,1242,1242
SANTA ROSA,atencion de partos en servicios,rn con apego precoz,2018-08-01,7,7
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con apego precoz,2018-08-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con apego precoz,2018-08-01,5,5
SENA,atencion de partos en servicios,rn con apego precoz,2018-08-01,2,2
SHINAOTA,atencion de partos en servicios,rn con apego precoz,2018-08-01,34,34
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
SICAYA,atencion de partos en servicios,rn con apego precoz,2018-08-01,4,4
