municipality,group,variable,month,RN con visita de control en las 48 hrs siguientes al nacimiento,TOTAL
OMEREQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
ORURO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,485,485
PADCAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
PADILLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,10,10
PAILON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,61,61
PALCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PALOS BLANCOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,18,18
PAMPA AULLAGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
PAMPA GRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
PAPEL PAMPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PASORAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
PATACAMAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,29,29
PAZÑA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
POCOATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
POCONA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,14,14
POJO (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,14,14
PORCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
POROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,11,11
PORONGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PORTACHUELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,25,25
PORVENIR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
POTOSI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,488,488
PRESTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
PUCARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
PUERTO ACOSTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PUERTO CARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
PUERTO QUIJARRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,21,21
PUERTO RICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,7,7
PUERTO SUAREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,37,37
PUERTO VILLARROEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,125,125
PUNA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,13,13
PUNATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,73,73
QUIABAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
QUILLACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,175,175
QUIME,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
RAQAYPAMPA(ETA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
RAVELO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
REYES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,12,12
RIBERALTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,120,120
ROBORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,20,20
RURRENABAQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SACABA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,202,202
SACACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,14,14
SAIPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
SAMAIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
SAN ANDRES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
SAN BENITO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SAN BORJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,59,59
SAN BUENA VENTURA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,14,14
SAN CARLOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,37,37
SAN IGNACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,37,37
SAN IGNACIO DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,98,98
SAN JAVIER(BNI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
SAN JAVIER(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,34,34
SAN JOAQUIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,40,40
SAN JUAN DE YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,8,8
SAN JULIAN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,64,64
SAN LORENZO(PND),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
SAN LORENZO(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
SAN LUCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,27,27
SAN MATIAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,24,24
SAN MIGUEL DE VELASCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,14,14
SAN PEDRO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,13,13
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
SAN PEDRO DE TIQUINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
SAN RAFAEL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
SAN RAMON BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
SAN RAMON SCZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,12,12
SANTA ANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,34,34
SANTA CRUZ DE LA SIERRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1909,1909
SANTA ROSA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
SANTA ROSA DEL SARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,10,10
SANTIAGO DE CALLAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SANTIAGO DE HUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SANTIAGO DE MACHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SANTIVAÑES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
SANTUARIO DE QUILLACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
SAPAHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,7,7
SHINAOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,33,33
SICA SICA (VILLA AROMA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,8,8
SICAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
SIPE SIPE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,30,30
SOPACHUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
SORACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
SORATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
SUCRE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,218,218
TACACOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
TACOBAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
TACOPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
TAPACARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,9,9
TARABUCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
TARACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
TARIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,136,136
TARVITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,16,16
TEOPONTE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,8,8
TIAWANACU,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
TINGUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
TIPUANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,7,7
TIQUIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,72,72
TIRAQUE (CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,17,17
TOCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
TOLATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
TOLEDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
TOMAVE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
TOMINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
TORO TORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,8,8
TOTORA(CBBA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,11,11
TOTORA(ORR),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
TRINIDAD,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
TUPIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,25,25
TURCO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
UMALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
UNCIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,18,18
URUBICHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
UYUNI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
VACAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
VALLEGRANDE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,41,41
VIACHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,59,59
VILA VILA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
VILLA CHARCAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,8,8
VILLA NUEVA (LOMA ALTA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
VILLA RIVERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
VILLA SERRANO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
VILLA TUNARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,127,127
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,5,5
VILLAZON,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,42,42
VINTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,43,43
VITICHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
WALDO BALLIVIAN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
WARNES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,28,28
YACO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,7,7
YACUIBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,132,132
YAMPARAEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,4,4
YAPACANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,68,68
YOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,2,2
YOTALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,3,3
YUNCHARA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
YUNGUYO DE LITORAL,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,1,1
ZUDAÑEZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-06-01,6,6
ACACIO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ACHACACHI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ACHOCALLA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
AIQUILE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,27,27
ALALAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ALCALA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
ALTO BENI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
ANCORAIMES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ANDAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
ANZALDO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
APOLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,14,14
ARAMPAMPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
ARANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
ARBIETO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
ARQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
ATOCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
AUCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
AYO AYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,19,19
AZURDUY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
BATALLAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,11,11
BAURES,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
BELLA FLOR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
BERMEJO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
BETANZOS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,13,13
BOYUIBE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
BUENA VISTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
CABEZAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,28,28
CAIROMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
"CAIZA ""D""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
CAJUATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,9,9
CALACOTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CALAMARCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
CAMARGO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,11,11
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CAMIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,15,15
CAPINOTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,10,10
CAQUIAVIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CARACOLLO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,12,12
CARANAVI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,76,76
CARAPARI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
CARIPUYO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
CARMEN RIVERO TORREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
CATACORA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CHALLAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,31,31
CHAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,8,8
CHARAGUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,36,36
CHAYANTA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
CHIMORE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,22,22
CHIPAYA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
CHUA COCANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,33,33
CHUMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
CKOCHAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CLIZA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,43,43
COBIJA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,86,86
COCAPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
COCHABAMBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,861,861
COLCAPIRHUA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,68,68
"COLCHA ""K""",atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
COLOMI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,18,18
COLPA BELGICA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
COLQUECHACA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,13,13
COLQUENCHA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
COLQUIRI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
COMARAPA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,35,35
CONCEPCION,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,24,24
COPACABANA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
CORIPATA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,12,12
CORO CORO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
COROICO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,27,27
CORQUE,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
COTAGAITA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,20,20
COTOCA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,75,75
CUATRO CAÑADAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,10,10
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CUEVO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
CULPINA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,17,17
CURAHUARA DE CARANGAS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,2,2
DESAGUADERO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
EL ALTO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1118,1118
EL PUENTE(STC),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
EL TORNO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,91,91
EL VILLAR,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
ENTRE RIOS TRJ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,10,10
ENTRE RIOS CBBA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,25,25
ESCOMA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,11,11
EUCALIPTUS,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
FERNANDEZ ALONSO,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,6,6
FILADELFIA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
GENERAL SAAVEDRA,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,5,5
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,1,1
GUANAY,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,10,10
GUAQUI,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,4,4
GUAYARAMERIN,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,17,17
GUTIERREZ,atencion de partos en servicios,rn con visita de control en las 48 hrs siguientes al nacimiento,2018-07-01,8,8
