municipality,group,variable,month,Mujeres con visita de control en las 48 hrs siguientes al parto,TOTAL
TIQUIPAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,98,98
TIRAQUE (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,19,19
TOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,4,4
TOLATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,1,1
TOLEDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,3,3
TOMAVE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,8,8
TOMINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,4,4
TORO TORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,3,3
TOTORA(CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,15,15
TOTORA(ORR),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,1,1
TRINIDAD,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,12,12
TUPIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,76,76
UNCIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,29,29
URIONDO (A. CONCEPCION),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,3,3
URUBICHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,6,6
VACAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,8,8
VALLEGRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,33,33
VIACHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,58,58
VILA VILA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,1,1
VILLA CHARCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,15,15
VILLA MONTES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,25,25
VILLA RIVERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,4,4
VILLA SERRANO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,9,9
VILLA TUNARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,136,136
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,4,4
VILLAZON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,55,55
VINTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,40,40
VITICHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,6,6
WALDO BALLIVIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,1,1
WARNES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,27,27
YACO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,2,2
YACUIBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,151,151
YAMPARAEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,4,4
YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,94,94
YOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,1,1
YOTALA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,6,6
YUNCHARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,2,2
ZUDAÑEZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-07-01,8,8
ACACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
ACHACACHI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,22,22
ACHOCALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
AIQUILE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,28,28
ALALAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
ALTO BENI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
ANCORAIMES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
ANDAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
ANZALDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
APOLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,17,17
ARAMPAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
ARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
ARBIETO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
ARQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
ASCENCION DE GUARAYOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
ATOCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
AYATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
AYO AYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,21,21
AZURDUY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
BATALLAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
BAURES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
BELLA FLOR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
BERMEJO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,44,44
BETANZOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,18,18
BOLIVAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
BOYUIBE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
CABEZAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
CAIROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
"CAIZA ""D""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
CAJUATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
CALAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
CAMARGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,24,24
CAMATAQUI (C. VILLA ABECIA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
CAMIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,14,14
CAPINOTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,19,19
CAQUIAVIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
CARACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
CARANAVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,69,69
CARAPARI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,11,11
CARIPUYO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
CARMEN RIVERO TORREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
CHALLAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,33,33
CHAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
CHARAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,42,42
CHAYANTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
CHIMORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,18,18
CHUA COCANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,40,40
CHUMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
CKOCHAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,9,9
CLIZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,12,12
COBIJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,71,71
COCAPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
COCHABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1040,1040
COLCAPIRHUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,61,61
"COLCHA ""K""",atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
COLLANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
COLOMI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,19,19
COLPA BELGICA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
COLQUECHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,23,23
COLQUENCHA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
COLQUIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,10,10
COMANCHE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
COMARAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,28,28
CONCEPCION,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,33,33
COPACABANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
CORIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,12,12
CORO CORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
COROICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,31,31
CORQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
COTAGAITA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,17,17
COTOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,75,75
CUATRO CAÑADAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,12,12
CUCHUMUELA (V. G. VILLARROEL),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
CUEVO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
CULPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,21,21
CURAHUARA DE CARANGAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
DESAGUADERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
EL ALTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1222,1222
EL PUENTE(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
EL PUENTE(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
EL TORNO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,94,94
EL VILLAR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
ENTRE RIOS TRJ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,19,19
ENTRE RIOS CBBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,25,25
ESCOMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,10,10
ESMERALDA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
EUCALIPTUS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
FERNANDEZ ALONSO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
GENERAL SAAVEDRA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
GUANAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
GUAQUI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
GUAYARAMERIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,45,45
GUTIERREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,20,20
HUACARETA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
HUACHACALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
HUANUNI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,21,21
HUARACAJE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
HUARINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
HUAYLLAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
ICHOCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
ICLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
INCAHUASI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
INQUISIVI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
IXIAMAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
JESUS DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
LA ASUNTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,40,40
LA GUARDIA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,52,52
LA PAZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1051,1051
LAJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
LAS CARRERAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
LICOMA PAMPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
LLALLAGUA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,61,61
LURIBAY,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
MACHACAMARCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
MACHARETI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
MAGDALENA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,14,14
MAIRANA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
MALLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
MAPIRI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,22,22
MECAPACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
MINEROS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,19,19
MIZQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,30,30
MOCOMOCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
MOJINETE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
MOJOCOYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
MONTEAGUDO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,48,48
MONTERO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,78,78
MORO MORO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
MOROCHATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,9,9
NACEBE (SANTA ROSA DEL ABUNA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
OCURI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
OKINAWA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
OMEREQUE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
ORURO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,465,465
PADCAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
PADILLA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
PAILON,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,39,39
PALCA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
PALOS BLANCOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,26,26
PAMPA GRANDE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,12,12
PASORAPA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
PATACAMAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,19,19
PAZÑA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
POCOATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
POCONA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
POJO (CBBA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,16,16
POOPO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
PORCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,16,16
POROMA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,13,13
PORONGO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
PORTACHUELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,20,20
PORVENIR,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
POTOSI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,507,507
PRESTO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
PUCARANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
PUERTO ACOSTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
PUERTO CARABUCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
PUERTO GONZALO MORENO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
PUERTO PEREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
PUERTO QUIJARRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,15,15
PUERTO RICO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
PUERTO SUAREZ,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,26,26
PUERTO VILLARROEL,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,122,122
PUNA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
PUNATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,55,55
QUIABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
QUILLACOLLO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,192,192
QUIME,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
RAQAYPAMPA(ETA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
RAVELO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
REYES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,18,18
RIBERALTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,149,149
ROBORE,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,34,34
SABAYA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
SACABA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,234,234
SACABAMBA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
SACACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,9,9
SAIPINA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,3,3
SALINAS DE GARCI MENDOZA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,13,13
SAMAIPATA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
SAN AGUSTIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
SAN ANDRES,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
SAN ANDRES DE MACHACA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
SAN ANTONIO DE LOMERIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,6,6
SAN BENITO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
SAN BORJA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,45,45
SAN BUENA VENTURA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,17,17
SAN CARLOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,28,28
SAN IGNACIO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,41,41
SAN IGNACIO DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,131,131
SAN JAVIER(BNI),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,2,2
SAN JAVIER(STC),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,29,29
SAN JOAQUIN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,7,7
SAN JOSE DE CHIQUITOS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,36,36
SAN JUAN DE YAPACANI,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
SAN JULIAN,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,56,56
SAN LORENZO(PND),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,1,1
SAN LORENZO(TJA),atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,5,5
SAN LUCAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,35,35
SAN MATIAS,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,18,18
SAN MIGUEL DE VELASCO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,22,22
SAN PEDRO,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,8,8
SAN PEDRO DE BUENA VISTA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,16,16
SAN PEDRO DE CURAHUARA,atencion de partos en servicios,mujeres con visita de control en las 48 hrs siguientes al parto,2018-08-01,4,4
