,group,variable,month,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS MENORES DE 5 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 5 A 13 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 14 A 19 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 20 A 59 AÑOS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS 60 AÑOS Y MAS,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS EMB,MEDIDAS PREVENTIVAS POST,MEDIDAS PREVENTIVAS POST,TOTALES
TOMAVE,atencion odontologica,medidas preventivas,2020-07-01,1,1,2,0,0,0,0,3,1,0,0,0,0,0,8
TORO TORO,atencion odontologica,medidas preventivas,2020-07-01,0,0,0,0,0,7,0,2,0,0,0,0,0,0,9
TOTORA(CBBA),atencion odontologica,medidas preventivas,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
TOTORA(ORR),atencion odontologica,medidas preventivas,2020-07-01,4,10,0,0,0,0,0,0,0,0,0,0,0,0,14
TRINIDAD,atencion odontologica,medidas preventivas,2020-07-01,5,7,7,8,2,3,11,19,0,0,0,0,0,0,62
TUPIZA,atencion odontologica,medidas preventivas,2020-07-01,21,15,38,28,19,20,58,110,38,31,0,0,0,0,378
TURCO,atencion odontologica,medidas preventivas,2020-07-01,8,0,1,0,0,0,0,0,0,2,0,0,0,0,11
UNCIA,atencion odontologica,medidas preventivas,2020-07-01,14,0,1,3,1,5,10,3,1,0,0,0,0,0,38
URIONDO (A. CONCEPCION),atencion odontologica,medidas preventivas,2020-07-01,0,0,0,1,0,0,0,1,1,0,0,0,0,0,3
UYUNI,atencion odontologica,medidas preventivas,2020-07-01,21,22,8,5,4,7,12,34,5,13,0,0,0,0,131
VACAS,atencion odontologica,medidas preventivas,2020-07-01,0,0,4,4,0,0,0,0,0,0,0,0,0,0,8
VALLEGRANDE,atencion odontologica,medidas preventivas,2020-07-01,0,1,10,8,1,1,14,15,6,7,0,0,0,0,63
VIACHA,atencion odontologica,medidas preventivas,2020-07-01,5,0,15,9,8,4,10,22,5,2,0,0,0,0,80
VILA VILA,atencion odontologica,medidas preventivas,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VILLA MONTES,atencion odontologica,medidas preventivas,2020-07-01,0,0,0,11,1,7,6,23,2,0,0,0,0,0,50
VILLA RIVERO,atencion odontologica,medidas preventivas,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,medidas preventivas,2020-07-01,3,0,1,5,6,1,6,20,3,1,0,0,0,0,46
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,medidas preventivas,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,medidas preventivas,2020-07-01,10,8,2,1,4,0,11,8,2,3,0,0,0,0,49
VINTO,atencion odontologica,medidas preventivas,2020-07-01,5,4,32,47,21,44,11,18,0,3,0,0,0,0,185
VITICHI,atencion odontologica,medidas preventivas,2020-07-01,0,6,3,11,0,1,0,3,0,1,0,0,0,0,25
WARNES,atencion odontologica,medidas preventivas,2020-07-01,0,1,7,2,0,0,0,11,6,0,0,0,0,0,27
YACUIBA,atencion odontologica,medidas preventivas,2020-07-01,0,1,2,2,1,1,8,7,2,1,0,0,0,0,25
YAMPARAEZ,atencion odontologica,medidas preventivas,2020-07-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
YAPACANI,atencion odontologica,medidas preventivas,2020-07-01,5,0,11,6,3,5,1,9,0,1,0,0,0,0,41
YOCALLA,atencion odontologica,medidas preventivas,2020-07-01,0,6,1,0,0,0,0,1,0,0,0,0,0,0,8
YUNCHARA,atencion odontologica,medidas preventivas,2020-07-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
ACACIO,atencion odontologica,medidas preventivas,2020-08-01,0,0,18,15,0,6,0,37,0,0,0,0,0,0,76
ACHACACHI,atencion odontologica,medidas preventivas,2020-08-01,7,9,5,5,2,4,5,10,2,0,0,0,0,0,49
ACHOCALLA,atencion odontologica,medidas preventivas,2020-08-01,29,34,13,20,2,25,0,30,1,0,0,0,0,0,154
AIQUILE,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
ALCALA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALTO BENI,atencion odontologica,medidas preventivas,2020-08-01,6,7,5,12,0,3,11,7,1,0,0,0,0,0,52
ANCORAIMES,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ANDAMARCA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6
ANTEQUERA,atencion odontologica,medidas preventivas,2020-08-01,14,11,19,34,20,0,1,2,1,1,0,0,0,0,103
ANZALDO,atencion odontologica,medidas preventivas,2020-08-01,0,0,4,1,0,2,5,3,0,2,0,0,0,0,17
APOLO,atencion odontologica,medidas preventivas,2020-08-01,6,4,6,5,1,2,0,3,0,0,0,0,0,0,27
ARAMPAMPA,atencion odontologica,medidas preventivas,2020-08-01,0,4,1,1,0,1,1,1,0,2,0,0,0,0,11
ARANI,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,0,1,6,0,0,0,0,0,0,8
ARBIETO,atencion odontologica,medidas preventivas,2020-08-01,4,27,34,26,8,12,11,17,1,2,0,0,0,0,142
ARQUE,atencion odontologica,medidas preventivas,2020-08-01,7,0,4,8,3,6,6,3,1,1,0,0,0,0,39
ASCENCION DE GUARAYOS,atencion odontologica,medidas preventivas,2020-08-01,69,59,3,9,2,3,4,8,0,0,0,0,0,0,157
ATOCHA,atencion odontologica,medidas preventivas,2020-08-01,3,3,19,17,9,8,9,18,3,1,0,0,0,0,90
AUCAPATA,atencion odontologica,medidas preventivas,2020-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
AYATA,atencion odontologica,medidas preventivas,2020-08-01,7,5,0,3,0,0,0,0,0,0,0,0,0,0,15
AYO AYO,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,medidas preventivas,2020-08-01,6,8,15,17,5,21,29,38,0,2,0,0,0,0,141
AZURDUY,atencion odontologica,medidas preventivas,2020-08-01,0,0,6,0,0,0,0,1,0,0,0,0,0,0,7
BATALLAS,atencion odontologica,medidas preventivas,2020-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
BAURES,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,0,0,0,1,1,0,0,0,0,0,0,3
BELEN DE URMIRI,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,2,1,2,3,5,2,0,0,0,0,15
BERMEJO,atencion odontologica,medidas preventivas,2020-08-01,2,0,0,3,0,1,10,15,2,2,0,0,0,0,35
BETANZOS,atencion odontologica,medidas preventivas,2020-08-01,9,10,1,1,0,1,0,1,0,0,0,0,0,0,23
BOLIVAR,atencion odontologica,medidas preventivas,2020-08-01,0,0,2,0,1,0,0,3,0,0,0,0,0,0,6
BUENA VISTA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2
CABEZAS,atencion odontologica,medidas preventivas,2020-08-01,4,15,9,7,0,0,0,1,1,1,0,0,0,0,38
"CAIZA ""D""",atencion odontologica,medidas preventivas,2020-08-01,6,1,0,0,0,0,0,0,0,0,0,0,0,0,7
CALAMARCA,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
CAMIRI,atencion odontologica,medidas preventivas,2020-08-01,10,14,4,2,1,6,16,15,3,0,0,0,0,0,71
CAPINOTA,atencion odontologica,medidas preventivas,2020-08-01,4,6,9,14,1,3,10,24,5,5,0,0,0,0,81
CAQUIAVIRI,atencion odontologica,medidas preventivas,2020-08-01,3,1,0,1,0,0,0,0,0,0,0,0,0,0,5
CARACOLLO,atencion odontologica,medidas preventivas,2020-08-01,4,1,4,1,0,2,2,13,0,1,0,0,0,0,28
CARANAVI,atencion odontologica,medidas preventivas,2020-08-01,8,9,10,9,6,10,6,7,0,0,0,0,0,0,65
CARAPARI,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,2,0,0,2,2,0,0,0,0,0,0,7
CARMEN RIVERO TORREZ,atencion odontologica,medidas preventivas,2020-08-01,0,3,2,1,0,0,0,0,0,0,0,0,0,0,6
CATACORA,atencion odontologica,medidas preventivas,2020-08-01,0,2,0,2,0,1,1,0,0,0,0,0,0,0,6
CHACARILLA,atencion odontologica,medidas preventivas,2020-08-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,medidas preventivas,2020-08-01,4,6,5,5,2,1,1,10,4,2,0,0,0,0,40
CHARAGUA,atencion odontologica,medidas preventivas,2020-08-01,15,8,0,1,0,2,0,8,2,2,0,0,0,0,38
CHARAÑA,atencion odontologica,medidas preventivas,2020-08-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
CHAYANTA,atencion odontologica,medidas preventivas,2020-08-01,5,7,1,2,0,0,0,5,0,0,0,0,0,0,20
CHIPAYA,atencion odontologica,medidas preventivas,2020-08-01,0,5,4,0,4,0,0,1,0,0,0,0,0,0,14
CHOQUE COTA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CHUA COCANI,atencion odontologica,medidas preventivas,2020-08-01,1,0,1,0,0,0,0,4,1,0,0,0,0,0,7
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,medidas preventivas,2020-08-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
CHUMA,atencion odontologica,medidas preventivas,2020-08-01,2,5,0,1,0,1,0,2,0,0,0,0,0,0,11
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,medidas preventivas,2020-08-01,0,7,7,6,2,12,10,15,3,0,0,0,0,0,62
CKOCHAS,atencion odontologica,medidas preventivas,2020-08-01,24,6,1,3,4,5,1,9,2,5,0,0,0,0,60
CLIZA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,2,0,0,1,0,0,0,0,0,0,0,3
COBIJA,atencion odontologica,medidas preventivas,2020-08-01,16,24,17,6,10,17,26,37,11,2,0,0,0,0,166
COCHABAMBA,atencion odontologica,medidas preventivas,2020-08-01,81,99,157,156,133,179,371,551,171,72,0,0,0,0,1970
COLCAPIRHUA,atencion odontologica,medidas preventivas,2020-08-01,8,5,4,3,0,8,3,9,0,0,0,0,0,0,40
"COLCHA ""K""",atencion odontologica,medidas preventivas,2020-08-01,0,5,0,5,0,3,0,2,0,0,0,0,0,0,15
COLLANA,atencion odontologica,medidas preventivas,2020-08-01,1,0,2,2,1,1,4,4,0,0,0,0,0,0,15
COLOMI,atencion odontologica,medidas preventivas,2020-08-01,4,6,8,10,6,9,13,22,2,2,0,0,0,0,82
COLPA BELGICA,atencion odontologica,medidas preventivas,2020-08-01,0,2,8,8,4,2,4,16,2,0,0,0,0,0,46
COLQUECHACA,atencion odontologica,medidas preventivas,2020-08-01,3,12,22,25,19,16,13,36,0,3,0,0,0,0,149
COLQUENCHA,atencion odontologica,medidas preventivas,2020-08-01,7,2,1,5,0,5,1,8,0,0,0,0,0,0,29
COLQUIRI,atencion odontologica,medidas preventivas,2020-08-01,1,6,1,5,5,3,20,13,2,1,0,0,0,0,57
COMBAYA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,1,1,0,3,0,0,0,0,0,0,0,6
COROICO,atencion odontologica,medidas preventivas,2020-08-01,2,1,0,0,0,0,0,3,1,0,0,0,0,0,7
CORQUE,atencion odontologica,medidas preventivas,2020-08-01,2,1,3,10,1,0,2,6,0,1,0,0,0,0,26
COTAGAITA,atencion odontologica,medidas preventivas,2020-08-01,2,0,2,1,0,1,0,6,0,0,0,0,0,0,12
COTOCA,atencion odontologica,medidas preventivas,2020-08-01,49,32,0,0,0,8,0,24,2,3,0,0,0,0,118
CRUZ DE MACHACAMARCA,atencion odontologica,medidas preventivas,2020-08-01,0,0,2,2,0,0,1,1,0,0,0,0,0,0,6
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,medidas preventivas,2020-08-01,1,1,2,1,1,1,5,3,0,0,0,0,0,0,15
CUEVO,atencion odontologica,medidas preventivas,2020-08-01,2,1,0,0,0,0,0,6,0,0,0,0,0,0,9
CULPINA,atencion odontologica,medidas preventivas,2020-08-01,9,2,1,1,0,1,0,3,0,0,0,0,0,0,17
CURAHUARA DE CARANGAS,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
CURVA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,2,1,1,3,1,1,0,0,0,0,9
DESAGUADERO,atencion odontologica,medidas preventivas,2020-08-01,1,1,0,0,0,0,0,1,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,medidas preventivas,2020-08-01,21,10,24,27,15,25,47,165,12,1,0,0,0,0,347
EL CHORO,atencion odontologica,medidas preventivas,2020-08-01,2,1,0,0,2,2,0,5,0,0,0,0,0,0,12
EL PUENTE(STC),atencion odontologica,medidas preventivas,2020-08-01,20,24,28,28,4,20,8,42,0,2,0,0,0,0,176
EL PUENTE(TJA),atencion odontologica,medidas preventivas,2020-08-01,0,0,0,2,1,1,0,0,1,0,0,0,0,0,5
EL TORNO,atencion odontologica,medidas preventivas,2020-08-01,33,32,0,0,0,1,0,3,0,0,0,0,0,0,69
ENTRE RIOS TRJ,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,0,2,0,0,1,1,0,0,0,0,0,5
ENTRE RIOS CBBA,atencion odontologica,medidas preventivas,2020-08-01,7,3,12,6,2,3,3,7,0,2,0,0,0,0,45
ESCOMA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
ESMERALDA,atencion odontologica,medidas preventivas,2020-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
FERNANDEZ ALONSO,atencion odontologica,medidas preventivas,2020-08-01,1,0,3,1,0,0,4,0,0,0,0,0,0,0,9
FILADELFIA,atencion odontologica,medidas preventivas,2020-08-01,2,3,6,9,0,4,0,10,0,0,0,0,0,0,34
GENERAL SAAVEDRA,atencion odontologica,medidas preventivas,2020-08-01,2,0,1,0,0,0,0,1,0,0,0,0,0,0,4
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,medidas preventivas,2020-08-01,5,14,1,15,0,8,6,13,3,5,0,0,0,0,70
GUANAY,atencion odontologica,medidas preventivas,2020-08-01,4,1,0,2,0,1,1,0,1,0,0,0,0,0,10
GUAQUI,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,2,0,5,7,0,0,0,0,14
GUAYARAMERIN,atencion odontologica,medidas preventivas,2020-08-01,4,0,12,13,1,15,2,3,0,0,0,0,0,0,50
GUTIERREZ,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,3,1,2,0,2,0,0,0,0,0,0,9
HUACAYA (VILLA DE HUACAYA),atencion odontologica,medidas preventivas,2020-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUACHACALLA,atencion odontologica,medidas preventivas,2020-08-01,0,0,4,0,0,7,0,0,0,0,0,0,0,0,11
HUANUNI,atencion odontologica,medidas preventivas,2020-08-01,7,6,19,16,4,14,9,18,0,1,0,0,0,0,94
HUARACAJE,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,2,0,0,2,0,0,0,0,0,0,0,4
HUARINA,atencion odontologica,medidas preventivas,2020-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
HUAYLLAMARCA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
HUMANATA,atencion odontologica,medidas preventivas,2020-08-01,14,5,8,19,8,0,12,22,6,5,0,0,0,0,99
ICHOCA,atencion odontologica,medidas preventivas,2020-08-01,4,9,5,2,1,4,4,9,6,10,0,0,0,0,54
ICLA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
INCAHUASI,atencion odontologica,medidas preventivas,2020-08-01,2,2,0,2,0,0,0,0,0,0,0,0,0,0,6
INQUISIVI,atencion odontologica,medidas preventivas,2020-08-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,medidas preventivas,2020-08-01,0,6,0,0,0,0,0,1,0,0,0,0,0,0,7
IXIAMAS,atencion odontologica,medidas preventivas,2020-08-01,2,2,2,0,0,0,0,0,1,0,0,0,0,0,7
JESUS DE MACHACA,atencion odontologica,medidas preventivas,2020-08-01,2,2,1,4,0,0,0,3,1,0,0,0,0,0,13
LA ASUNTA,atencion odontologica,medidas preventivas,2020-08-01,13,10,35,18,6,11,14,29,0,0,0,0,0,0,136
LA PAZ,atencion odontologica,medidas preventivas,2020-08-01,59,39,55,64,10,37,92,181,43,31,0,0,0,0,611
LA RIVERA,atencion odontologica,medidas preventivas,2020-08-01,0,0,4,2,0,0,0,4,0,0,0,0,0,0,10
LAJA,atencion odontologica,medidas preventivas,2020-08-01,8,16,2,0,0,0,0,0,0,0,0,0,0,0,26
LAS CARRERAS,atencion odontologica,medidas preventivas,2020-08-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
LLALLAGUA,atencion odontologica,medidas preventivas,2020-08-01,8,5,16,7,16,20,31,26,13,5,0,0,0,0,147
LLICA,atencion odontologica,medidas preventivas,2020-08-01,1,1,7,5,1,3,1,7,0,0,0,0,0,0,26
LORETO,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,1,0,5,0,1,0,0,0,0,7
LURIBAY,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,3,1,2,0,2,0,0,0,0,0,0,9
MACHACAMARCA,atencion odontologica,medidas preventivas,2020-08-01,0,1,0,1,0,0,0,4,0,1,0,0,0,0,7
MAPIRI,atencion odontologica,medidas preventivas,2020-08-01,2,0,0,2,0,0,2,2,0,0,0,0,0,0,8
MECAPACA,atencion odontologica,medidas preventivas,2020-08-01,4,2,1,1,0,0,0,2,0,0,0,0,0,0,10
MIZQUE,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,2,0,0,3,10,0,0,0,0,0,0,15
MOCOMOCO,atencion odontologica,medidas preventivas,2020-08-01,1,1,0,0,0,0,0,3,0,0,0,0,0,0,5
MOJINETE,atencion odontologica,medidas preventivas,2020-08-01,0,1,1,3,0,3,0,2,0,0,0,0,0,0,10
MOJOCOYA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,0,0,1,3,0,1,0,0,0,0,6
MONTEAGUDO,atencion odontologica,medidas preventivas,2020-08-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
MONTERO,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,1,0,1,1,1,0,0,0,0,0,4
MOROCHATA,atencion odontologica,medidas preventivas,2020-08-01,0,1,0,2,3,6,3,4,0,0,0,0,0,0,19
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,medidas preventivas,2020-08-01,1,2,6,7,0,0,0,1,0,0,0,0,0,0,17
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,medidas preventivas,2020-08-01,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3
OCURI,atencion odontologica,medidas preventivas,2020-08-01,9,5,0,1,8,8,3,6,2,2,0,0,0,0,44
OKINAWA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OMEREQUE,atencion odontologica,medidas preventivas,2020-08-01,1,0,1,0,1,0,1,2,1,1,0,0,0,0,8
ORURO,atencion odontologica,medidas preventivas,2020-08-01,5,16,31,44,16,20,56,101,12,10,0,0,0,0,311
PADCAYA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,2,1,0,2,0,0,0,0,0,0,6
PAILON,atencion odontologica,medidas preventivas,2020-08-01,1,1,0,2,0,1,3,5,0,0,0,0,0,0,13
PALCA,atencion odontologica,medidas preventivas,2020-08-01,9,9,1,0,0,0,0,0,1,4,0,0,0,0,24
PALOS BLANCOS,atencion odontologica,medidas preventivas,2020-08-01,2,2,1,10,0,2,0,1,0,0,0,0,0,0,18
PAMPA GRANDE,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PASORAPA,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,4,1,1,1,1,0,0,0,0,0,0,9
PAZÑA,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,1,1,2,0,0,0,0,0,0,5
PELECHUCO,atencion odontologica,medidas preventivas,2020-08-01,4,5,3,4,0,0,1,3,1,1,0,0,0,0,22
POCOATA,atencion odontologica,medidas preventivas,2020-08-01,27,22,19,34,11,23,11,43,4,1,0,0,0,0,195
POCONA,atencion odontologica,medidas preventivas,2020-08-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
POJO (CBBA),atencion odontologica,medidas preventivas,2020-08-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
POOPO,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,5,1,2,5,6,0,0,0,0,0,0,19
PORONGO,atencion odontologica,medidas preventivas,2020-08-01,37,43,51,52,15,23,49,94,25,19,0,0,0,0,408
POSTRER VALLE,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,medidas preventivas,2020-08-01,8,7,2,3,3,0,6,11,1,1,0,0,0,0,42
PRESTO,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
PUCARANI,atencion odontologica,medidas preventivas,2020-08-01,11,10,1,3,1,2,3,7,1,0,0,0,0,0,39
PUERTO ACOSTA,atencion odontologica,medidas preventivas,2020-08-01,7,1,1,0,0,3,0,3,0,0,0,0,0,0,15
PUERTO GONZALO MORENO,atencion odontologica,medidas preventivas,2020-08-01,3,2,2,0,0,2,0,12,2,0,0,0,0,0,23
PUERTO QUIJARRO,atencion odontologica,medidas preventivas,2020-08-01,7,11,0,2,0,0,0,0,0,0,0,0,0,0,20
PUERTO RICO,atencion odontologica,medidas preventivas,2020-08-01,6,9,6,4,0,3,2,11,0,0,0,0,0,0,41
PUERTO SUAREZ,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,3,0,0,0,3,0,0,0,0,6
PUERTO VILLARROEL,atencion odontologica,medidas preventivas,2020-08-01,31,37,29,46,16,40,20,34,2,1,0,0,0,0,256
PUNA,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,1,0,1,1,3,0,0,0,0,0,0,7
PUNATA,atencion odontologica,medidas preventivas,2020-08-01,1,5,6,12,4,7,7,26,7,10,0,0,0,0,85
QUIABAYA,atencion odontologica,medidas preventivas,2020-08-01,0,3,0,0,0,0,0,2,0,0,0,0,0,0,5
QUILLACOLLO,atencion odontologica,medidas preventivas,2020-08-01,31,35,43,63,13,42,30,116,28,18,0,0,0,0,419
RAVELO,atencion odontologica,medidas preventivas,2020-08-01,6,12,0,2,0,0,0,4,0,0,0,0,0,0,24
REYES,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
RIBERALTA,atencion odontologica,medidas preventivas,2020-08-01,18,32,9,10,2,13,7,40,5,4,0,0,0,0,140
RURRENABAQUE,atencion odontologica,medidas preventivas,2020-08-01,2,0,4,4,6,1,6,11,3,0,0,0,0,0,37
SABAYA,atencion odontologica,medidas preventivas,2020-08-01,3,0,5,8,0,5,2,6,3,1,0,0,0,0,33
SACABA,atencion odontologica,medidas preventivas,2020-08-01,45,31,68,45,10,46,35,99,12,7,0,0,0,0,398
SACABAMBA,atencion odontologica,medidas preventivas,2020-08-01,0,1,4,0,1,2,1,3,0,0,0,0,0,0,12
SACACA,atencion odontologica,medidas preventivas,2020-08-01,0,2,3,0,0,0,0,0,2,3,0,0,0,0,10
SALINAS DE GARCI MENDOZA,atencion odontologica,medidas preventivas,2020-08-01,2,0,1,4,0,3,0,7,0,0,0,0,0,0,17
SAN AGUSTIN,atencion odontologica,medidas preventivas,2020-08-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SAN ANDRES,atencion odontologica,medidas preventivas,2020-08-01,2,1,6,2,4,6,8,8,0,0,0,0,0,0,37
SAN ANDRES DE MACHACA,atencion odontologica,medidas preventivas,2020-08-01,8,7,6,3,0,8,0,1,0,0,0,0,0,0,33
SAN ANTONIO DE ESMORUCO,atencion odontologica,medidas preventivas,2020-08-01,5,2,14,14,6,5,1,6,1,1,0,0,0,0,55
SAN ANTONIO DE LOMERIO,atencion odontologica,medidas preventivas,2020-08-01,0,8,0,0,0,0,0,0,0,0,0,0,0,0,8
SAN BENITO,atencion odontologica,medidas preventivas,2020-08-01,5,0,5,4,0,4,0,18,1,4,0,0,0,0,41
SAN BORJA,atencion odontologica,medidas preventivas,2020-08-01,2,5,7,4,5,5,6,10,2,2,0,0,0,0,48
SAN BUENA VENTURA,atencion odontologica,medidas preventivas,2020-08-01,1,2,1,2,7,8,0,0,0,0,0,0,0,0,21
SAN IGNACIO,atencion odontologica,medidas preventivas,2020-08-01,0,5,0,1,0,0,0,0,0,0,0,0,0,0,6
SAN IGNACIO DE VELASCO,atencion odontologica,medidas preventivas,2020-08-01,18,12,1,2,0,2,1,0,2,1,0,0,0,0,39
SAN JAVIER(BNI),atencion odontologica,medidas preventivas,2020-08-01,2,0,0,3,0,1,1,2,0,0,0,0,0,0,9
SAN JAVIER(STC),atencion odontologica,medidas preventivas,2020-08-01,4,9,0,0,0,3,0,10,0,0,0,0,0,0,26
SAN JOAQUIN,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,2,0,3,1,3,0,1,0,0,0,0,11
SAN JOSE DE CHIQUITOS,atencion odontologica,medidas preventivas,2020-08-01,0,0,2,0,0,0,0,0,0,1,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,0,1,0,2,0,0,0,0,0,0,4
SAN LUCAS,atencion odontologica,medidas preventivas,2020-08-01,4,7,1,6,0,13,0,13,0,0,0,0,0,0,44
SAN PABLO DE LIPEZ,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,medidas preventivas,2020-08-01,0,1,1,1,0,1,1,2,0,0,0,0,0,0,7
SAN PEDRO DE BUENA VISTA,atencion odontologica,medidas preventivas,2020-08-01,39,26,73,61,32,37,67,101,21,33,0,0,0,0,490
SAN PEDRO DE QUEMES,atencion odontologica,medidas preventivas,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN RAFAEL,atencion odontologica,medidas preventivas,2020-08-01,0,0,3,3,2,3,10,35,1,2,0,0,0,0,59
SAN RAMON SCZ,atencion odontologica,medidas preventivas,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
