,group,variable,month,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA MENORES DE 5 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 5 A 13 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 14 A 19 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 20 A 59 AÑOS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA 60 AÑOS Y MAS,ENDODONCIA EMB,ENDODONCIA EMB,ENDODONCIA POST,ENDODONCIA POST,TOTALES
INCAHUASI,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
INQUISIVI,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2020-07-01,0,0,0,1,1,5,1,4,0,0,0,0,0,0,12
IXIAMAS,atencion odontologica,endodoncia,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,endodoncia,2020-07-01,0,0,4,2,1,2,1,2,2,0,0,0,0,0,14
LA ASUNTA,atencion odontologica,endodoncia,2020-07-01,2,2,2,2,2,4,9,13,4,0,0,0,0,0,40
LA PAZ,atencion odontologica,endodoncia,2020-07-01,15,21,43,35,10,41,65,210,34,20,0,0,0,0,494
LAGUNILLAS,atencion odontologica,endodoncia,2020-07-01,1,2,3,3,4,1,4,14,0,0,0,0,0,0,32
LAJA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LAS CARRERAS,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
LLALLAGUA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,1,1,2,1,1,1,0,0,0,0,8
LURIBAY,atencion odontologica,endodoncia,2020-07-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
MACHACAMARCA,atencion odontologica,endodoncia,2020-07-01,1,0,0,0,0,0,0,3,0,0,0,0,0,0,4
MAPIRI,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
MECAPACA,atencion odontologica,endodoncia,2020-07-01,8,1,8,2,4,1,6,26,1,0,0,0,0,0,57
MIZQUE,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MOCOMOCO,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,2,5,2,2,0,0,0,0,0,0,12
MOJOCOYA,atencion odontologica,endodoncia,2020-07-01,0,0,5,4,1,4,12,11,3,0,0,0,0,0,40
MONTEAGUDO,atencion odontologica,endodoncia,2020-07-01,1,0,4,0,0,1,5,2,0,0,0,0,0,0,13
MONTERO,atencion odontologica,endodoncia,2020-07-01,0,0,3,0,0,0,0,3,2,0,0,0,0,0,8
MOROCHATA,atencion odontologica,endodoncia,2020-07-01,0,0,1,2,2,2,3,3,1,0,0,0,0,0,14
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
OCURI,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,6,0,2,0,0,0,0,9
ORURO,atencion odontologica,endodoncia,2020-07-01,3,5,19,21,11,17,40,32,12,2,0,0,0,0,162
PADCAYA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PADILLA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PALCA,atencion odontologica,endodoncia,2020-07-01,0,1,0,1,1,3,0,4,0,1,0,0,0,0,11
PALOS BLANCOS,atencion odontologica,endodoncia,2020-07-01,0,1,2,1,2,3,1,0,0,1,0,0,0,0,11
PASORAPA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
PATACAMAYA,atencion odontologica,endodoncia,2020-07-01,2,0,0,2,0,0,0,3,0,0,0,0,0,0,7
PAZÑA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,0,3,0,0,0,0,0,4
PELECHUCO,atencion odontologica,endodoncia,2020-07-01,0,4,0,2,0,1,0,2,0,0,0,0,0,0,9
POCOATA,atencion odontologica,endodoncia,2020-07-01,0,1,0,0,0,2,3,1,0,0,0,0,0,0,7
POCONA,atencion odontologica,endodoncia,2020-07-01,0,1,0,1,0,2,1,1,0,0,0,0,0,0,6
POOPO,atencion odontologica,endodoncia,2020-07-01,0,1,7,0,0,1,10,7,0,0,0,0,0,0,26
PORONGO,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORVENIR,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
POSTRER VALLE,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
POTOSI,atencion odontologica,endodoncia,2020-07-01,39,15,55,28,13,23,13,55,0,0,0,0,0,0,241
PRESTO,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,2,0,1,2,1,0,0,0,0,0,6
PUCARANI,atencion odontologica,endodoncia,2020-07-01,0,0,1,2,3,5,0,8,0,0,0,0,0,0,19
PUERTO ACOSTA,atencion odontologica,endodoncia,2020-07-01,0,0,2,0,0,0,0,2,0,1,0,0,0,0,5
PUERTO CARABUCO,atencion odontologica,endodoncia,2020-07-01,1,0,3,4,1,3,1,3,0,0,0,0,0,0,16
PUERTO RICO,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,endodoncia,2020-07-01,6,9,3,9,1,10,6,19,3,1,0,0,0,0,67
PUNATA,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,1,3,4,0,0,0,0,0,0,9
QUIABAYA,atencion odontologica,endodoncia,2020-07-01,3,1,4,2,1,3,2,8,0,0,0,0,0,0,24
QUILLACOLLO,atencion odontologica,endodoncia,2020-07-01,0,0,1,1,0,0,1,3,0,0,0,0,0,0,6
QUIME,atencion odontologica,endodoncia,2020-07-01,13,9,15,17,4,10,63,26,0,0,0,0,0,0,157
RAVELO,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,4,1,6,1,0,0,0,0,0,13
SABAYA,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,1,3,0,1,1,0,0,0,0,7
SACABA,atencion odontologica,endodoncia,2020-07-01,3,0,1,2,4,1,1,2,0,2,0,0,0,0,16
SACABAMBA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SACACA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAIPINA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
SALINAS DE GARCI MENDOZA,atencion odontologica,endodoncia,2020-07-01,1,0,0,0,1,2,6,1,4,0,0,0,0,0,15
SAN ANDRES DE MACHACA,atencion odontologica,endodoncia,2020-07-01,0,0,1,3,0,0,0,1,0,0,0,0,0,0,5
SAN BORJA,atencion odontologica,endodoncia,2020-07-01,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2
SAN BUENA VENTURA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
SAN CARLOS,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
SAN IGNACIO DE VELASCO,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
SAN JOAQUIN,atencion odontologica,endodoncia,2020-07-01,0,0,0,4,0,1,0,5,0,0,0,0,0,0,10
SAN JOSE DE CHIQUITOS,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,1,1,0,0,0,0,0,3
SAN LORENZO(TJA),atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN LUCAS,atencion odontologica,endodoncia,2020-07-01,2,0,13,3,5,8,1,21,0,0,0,0,0,0,53
SAN PABLO DE LIPEZ,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2
SAN PEDRO DE BUENA VISTA,atencion odontologica,endodoncia,2020-07-01,0,1,1,0,1,3,2,3,0,1,0,0,0,0,12
SAN PEDRO DE CURAHUARA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
SAN PEDRO DE TIQUINA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
SAN RAFAEL,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,endodoncia,2020-07-01,1,1,13,14,8,6,34,36,9,12,0,0,0,0,134
SANTA ROSA DEL SARA,atencion odontologica,endodoncia,2020-07-01,0,0,1,1,0,0,4,3,0,0,0,0,0,0,9
SANTIAGO DE HUARI,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,2,0,2,2,0,0,0,0,0,7
SANTIAGO DE HUATA,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,1,1,4,2,2,0,0,0,0,11
SANTIVAÑES,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAPAHAQUI,atencion odontologica,endodoncia,2020-07-01,0,0,3,0,2,1,0,1,0,0,0,0,0,0,7
SOPACHUY,atencion odontologica,endodoncia,2020-07-01,1,4,1,2,1,1,1,4,0,0,0,0,0,0,15
SORACACHI,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
SORATA,atencion odontologica,endodoncia,2020-07-01,0,3,2,1,1,0,0,3,1,0,0,0,0,0,11
SUCRE,atencion odontologica,endodoncia,2020-07-01,4,0,3,5,2,9,13,25,2,1,0,0,0,0,64
TACACOMA,atencion odontologica,endodoncia,2020-07-01,0,2,0,0,0,12,2,15,0,0,0,0,0,0,31
TACOPAYA,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,2,3,3,9,1,1,0,0,0,0,20
TAHUA,atencion odontologica,endodoncia,2020-07-01,0,2,0,2,0,0,2,1,1,0,0,0,0,0,8
TAPACARI,atencion odontologica,endodoncia,2020-07-01,1,0,1,0,0,0,2,3,0,0,0,0,0,0,7
TARACO,atencion odontologica,endodoncia,2020-07-01,0,1,4,0,4,1,9,2,1,4,0,0,0,0,26
TARIJA,atencion odontologica,endodoncia,2020-07-01,4,1,4,8,6,2,26,17,11,4,0,0,0,0,83
TARVITA,atencion odontologica,endodoncia,2020-07-01,0,0,3,4,7,6,8,9,0,0,0,0,0,0,37
TEOPONTE,atencion odontologica,endodoncia,2020-07-01,0,0,0,3,0,1,3,1,1,0,0,0,0,0,9
TIAHUANACU,atencion odontologica,endodoncia,2020-07-01,2,0,1,0,0,0,0,2,0,0,0,0,0,0,5
TINGUIPAYA,atencion odontologica,endodoncia,2020-07-01,0,0,0,1,0,2,0,1,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,endodoncia,2020-07-01,0,1,2,0,0,4,0,6,0,0,0,0,0,0,13
TIRAQUE (CBBA),atencion odontologica,endodoncia,2020-07-01,1,0,2,0,1,0,1,2,0,0,0,0,0,0,7
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,4,5,1,1,1,0,0,0,0,12
TOCO,atencion odontologica,endodoncia,2020-07-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
TODOS SANTOS,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
TOLEDO,atencion odontologica,endodoncia,2020-07-01,1,0,2,0,1,0,0,0,0,0,0,0,0,0,4
TOMAVE,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,endodoncia,2020-07-01,0,0,0,2,1,1,6,3,0,0,0,0,0,0,13
TOTORA(ORR),atencion odontologica,endodoncia,2020-07-01,0,2,0,0,0,1,4,3,0,1,0,0,0,0,11
TRINIDAD,atencion odontologica,endodoncia,2020-07-01,1,6,3,16,0,0,3,4,0,0,0,0,0,0,33
TUPIZA,atencion odontologica,endodoncia,2020-07-01,6,1,7,4,7,1,3,5,4,1,0,0,0,0,39
TURCO,atencion odontologica,endodoncia,2020-07-01,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4
UNCIA,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,1,0,1,0,0,0,0,0,0,0,3
URIONDO (A. CONCEPCION),atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,1,0,2,0,0,0,0,0,0,4
UYUNI,atencion odontologica,endodoncia,2020-07-01,5,0,3,0,0,0,1,6,2,0,0,0,0,0,17
VACAS,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,endodoncia,2020-07-01,0,0,2,3,1,0,6,1,4,1,0,0,0,0,18
VIACHA,atencion odontologica,endodoncia,2020-07-01,1,1,1,4,0,7,2,15,2,0,0,0,0,0,33
VILLA MONTES,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,endodoncia,2020-07-01,2,2,8,8,11,10,10,21,4,0,0,0,0,0,76
VILLA VACA GUZMAN (MUYUPAMPA),atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,endodoncia,2020-07-01,4,4,3,5,2,2,6,11,2,2,0,0,0,0,41
VINTO,atencion odontologica,endodoncia,2020-07-01,0,9,6,20,4,20,14,7,0,0,0,0,0,0,80
VITICHI,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,2,1,6,0,0,0,0,0,0,10
WALDO BALLIVIAN,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
WARNES,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,9,6,1,0,0,0,0,0,16
YACUIBA,atencion odontologica,endodoncia,2020-07-01,0,2,2,5,0,2,7,10,0,1,0,0,0,0,29
YAMPARAEZ,atencion odontologica,endodoncia,2020-07-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
YAPACANI,atencion odontologica,endodoncia,2020-07-01,1,0,5,2,0,5,0,2,0,0,0,0,0,0,15
YOCALLA,atencion odontologica,endodoncia,2020-07-01,0,1,5,0,1,0,0,2,0,0,0,0,0,0,9
YUNCHARA,atencion odontologica,endodoncia,2020-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
ACACIO,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,endodoncia,2020-08-01,0,2,2,3,0,6,10,33,3,2,0,0,0,0,61
ACHOCALLA,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AIQUILE,atencion odontologica,endodoncia,2020-08-01,0,0,2,0,0,0,2,2,0,0,0,0,0,0,6
ALTO BENI,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
ANCORAIMES,atencion odontologica,endodoncia,2020-08-01,1,0,0,1,1,2,0,4,0,0,0,0,0,0,9
ANDAMARCA,atencion odontologica,endodoncia,2020-08-01,2,0,0,1,1,0,0,0,0,0,0,0,0,0,4
ANTEQUERA,atencion odontologica,endodoncia,2020-08-01,0,2,1,1,0,1,1,4,0,0,0,0,0,0,10
ARAMPAMPA,atencion odontologica,endodoncia,2020-08-01,0,4,0,0,0,0,0,0,0,0,0,0,0,0,4
ARANI,atencion odontologica,endodoncia,2020-08-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
ARBIETO,atencion odontologica,endodoncia,2020-08-01,3,1,1,3,0,0,0,10,0,0,0,0,0,0,18
ARQUE,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,1,1,0,4,0,0,0,0,0,0,7
ASCENCION DE GUARAYOS,atencion odontologica,endodoncia,2020-08-01,0,2,0,0,0,0,0,10,0,0,0,0,0,0,12
ATOCHA,atencion odontologica,endodoncia,2020-08-01,0,0,1,6,3,16,15,25,0,3,0,0,0,0,69
AUCAPATA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,2,0,1,0,0,0,0,4
AYATA,atencion odontologica,endodoncia,2020-08-01,0,1,0,0,0,1,1,7,0,0,0,0,0,0,10
AYO AYO,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,endodoncia,2020-08-01,0,0,1,2,1,4,8,11,0,0,0,0,0,0,27
AZURDUY,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,2,3,0,0,0,0,0,0,6
BELEN DE ANDAMARCA,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,1,13,0,2,0,0,0,0,0,17
BELEN DE URMIRI,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,1,2,2,1,0,0,0,0,0,0,7
BERMEJO,atencion odontologica,endodoncia,2020-08-01,0,0,2,0,0,0,8,0,1,0,0,0,0,0,11
BETANZOS,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,1,1,0,0,0,0,0,0,3
BOLIVAR,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
BUENA VISTA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CAIROMA,atencion odontologica,endodoncia,2020-08-01,2,0,0,2,0,10,2,12,0,0,0,0,0,0,28
CALAMARCA,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,1,1,1,0,0,0,0,0,4
CAMARGO,atencion odontologica,endodoncia,2020-08-01,0,1,0,1,0,0,0,4,1,0,0,0,0,0,7
CAMATAQUI (C. VILLA ABECIA),atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,4,0,0,0,0,0,0,5
CAMIRI,atencion odontologica,endodoncia,2020-08-01,0,0,2,1,0,1,0,3,0,0,0,0,0,0,7
CAPINOTA,atencion odontologica,endodoncia,2020-08-01,0,0,0,2,0,1,0,8,3,0,0,0,0,0,14
CARACOLLO,atencion odontologica,endodoncia,2020-08-01,0,3,0,0,1,0,0,1,2,0,0,0,0,0,7
CARANAVI,atencion odontologica,endodoncia,2020-08-01,0,0,1,7,3,4,6,21,0,0,0,0,0,0,42
CARANGAS,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CARAPARI,atencion odontologica,endodoncia,2020-08-01,0,1,1,1,2,3,5,5,0,0,0,0,0,0,18
CARMEN RIVERO TORREZ,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,0,6,0,0,0,0,0,0,7
CHACARILLA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
CHALLAPATA,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CHAQUI,atencion odontologica,endodoncia,2020-08-01,0,3,2,0,0,2,0,1,0,0,0,0,0,0,8
CHARAGUA,atencion odontologica,endodoncia,2020-08-01,3,0,2,0,1,5,2,0,0,0,0,0,0,0,13
CHUA COCANI,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,endodoncia,2020-08-01,2,0,0,0,0,0,0,2,0,0,0,0,0,0,4
CHUQUIHUTA AYLLU JUCUMANI,atencion odontologica,endodoncia,2020-08-01,0,2,4,5,4,1,3,2,1,0,0,0,0,0,22
CKOCHAS,atencion odontologica,endodoncia,2020-08-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
CLIZA,atencion odontologica,endodoncia,2020-08-01,0,0,4,1,0,5,2,0,1,2,0,0,0,0,15
COBIJA,atencion odontologica,endodoncia,2020-08-01,0,6,11,1,5,2,3,6,2,0,0,0,0,0,36
COCAPATA,atencion odontologica,endodoncia,2020-08-01,0,1,0,1,1,0,0,2,0,0,0,0,0,0,5
COCHABAMBA,atencion odontologica,endodoncia,2020-08-01,13,13,21,39,13,25,81,135,34,20,0,0,0,0,394
COLCAPIRHUA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
"COLCHA ""K""",atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2
COLOMI,atencion odontologica,endodoncia,2020-08-01,1,0,2,0,0,3,3,4,0,0,0,0,0,0,13
COLPA BELGICA,atencion odontologica,endodoncia,2020-08-01,0,0,1,2,0,0,2,9,0,0,0,0,0,0,14
COLQUECHACA,atencion odontologica,endodoncia,2020-08-01,1,2,11,15,7,10,3,17,1,0,0,0,0,0,67
COLQUENCHA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
COLQUIRI,atencion odontologica,endodoncia,2020-08-01,1,0,2,1,2,8,7,4,1,0,0,0,0,0,26
CORIPATA,atencion odontologica,endodoncia,2020-08-01,4,0,2,2,0,3,0,8,1,0,0,0,0,0,20
CORO CORO,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
COROICO,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
CORQUE,atencion odontologica,endodoncia,2020-08-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,endodoncia,2020-08-01,2,0,1,1,2,5,7,26,0,1,0,0,0,0,45
COTOCA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUATRO CAÑADAS,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
CULPINA,atencion odontologica,endodoncia,2020-08-01,1,1,0,4,1,7,9,10,1,0,0,0,0,0,34
CURAHUARA DE CARANGAS,atencion odontologica,endodoncia,2020-08-01,6,0,1,1,0,3,1,2,2,0,0,0,0,0,16
CURVA,atencion odontologica,endodoncia,2020-08-01,2,0,0,0,0,2,0,0,0,0,0,0,0,0,4
EL ALTO,atencion odontologica,endodoncia,2020-08-01,2,9,18,13,2,3,9,35,1,0,0,0,0,0,92
EL PUENTE(STC),atencion odontologica,endodoncia,2020-08-01,0,0,0,0,2,2,4,0,0,1,0,0,0,0,9
EL PUENTE(TJA),atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
EL TORNO,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3
ENTRE RIOS TRJ,atencion odontologica,endodoncia,2020-08-01,0,2,0,0,0,0,0,10,0,0,0,0,0,0,12
ENTRE RIOS CBBA,atencion odontologica,endodoncia,2020-08-01,2,0,3,0,0,0,0,1,0,0,0,0,0,0,6
ESCOMA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2
ESMERALDA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
FERNANDEZ ALONSO,atencion odontologica,endodoncia,2020-08-01,1,1,0,1,0,0,0,1,0,0,0,0,0,0,4
FILADELFIA,atencion odontologica,endodoncia,2020-08-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
GENERAL SAAVEDRA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,endodoncia,2020-08-01,0,0,0,2,2,4,6,9,1,1,0,0,0,0,25
GUANAY,atencion odontologica,endodoncia,2020-08-01,3,2,0,0,0,1,1,1,0,0,0,0,0,0,8
GUAQUI,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,3,6,1,1,0,0,0,0,11
GUAYARAMERIN,atencion odontologica,endodoncia,2020-08-01,0,0,5,2,0,0,5,0,0,0,0,0,0,0,12
GUTIERREZ,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,2,3,2,0,0,0,0,0,0,7
HUACARETA,atencion odontologica,endodoncia,2020-08-01,0,0,1,2,0,1,1,7,1,0,0,0,0,0,13
HUACHACALLA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUANUNI,atencion odontologica,endodoncia,2020-08-01,8,5,4,3,0,4,2,2,3,0,0,0,0,0,31
HUARACAJE,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,0,2,0,0,0,0,0,0,3
HUARINA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
HUATAJATA,atencion odontologica,endodoncia,2020-08-01,0,3,2,2,0,5,0,0,1,0,0,0,0,0,13
HUAYLLAMARCA,atencion odontologica,endodoncia,2020-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ICLA,atencion odontologica,endodoncia,2020-08-01,0,0,0,4,0,0,3,1,0,0,0,0,0,0,8
IRUPANA (VILLA DE LANZA),atencion odontologica,endodoncia,2020-08-01,0,0,0,2,1,0,0,4,0,0,0,0,0,0,7
IXIAMAS,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,endodoncia,2020-08-01,0,0,3,0,0,5,1,3,0,0,0,0,0,0,12
LA ASUNTA,atencion odontologica,endodoncia,2020-08-01,0,2,7,5,0,12,4,13,0,0,0,0,0,0,43
LA PAZ,atencion odontologica,endodoncia,2020-08-01,5,1,13,17,7,11,49,76,20,14,0,0,0,0,213
LAGUNILLAS,atencion odontologica,endodoncia,2020-08-01,0,0,2,1,0,1,0,0,0,0,0,0,0,0,4
LAJA,atencion odontologica,endodoncia,2020-08-01,1,0,0,0,1,0,0,0,0,1,0,0,0,0,3
LAS CARRERAS,atencion odontologica,endodoncia,2020-08-01,0,0,2,0,0,0,2,1,0,0,0,0,0,0,5
LLALLAGUA,atencion odontologica,endodoncia,2020-08-01,0,0,0,2,0,3,7,4,1,0,0,0,0,0,17
LORETO,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
LURIBAY,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,0,0,4,1,0,0,0,0,0,5
MACHACAMARCA,atencion odontologica,endodoncia,2020-08-01,0,0,1,0,0,0,1,3,2,1,0,0,0,0,8
MAGDALENA,atencion odontologica,endodoncia,2020-08-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,endodoncia,2020-08-01,0,0,2,10,0,1,1,10,0,0,0,0,0,0,24
MECAPACA,atencion odontologica,endodoncia,2020-08-01,1,1,1,6,4,0,4,6,0,2,0,0,0,0,25
MIZQUE,atencion odontologica,endodoncia,2020-08-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
