,group,variable,month,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA MENORES DE 5 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 5 A 13 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 14 A 19 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 20 A 59 AÑOS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA 60 AÑOS Y MAS,PERIODONCIA EMB,PERIODONCIA EMB,PERIODONCIA POST,PERIODONCIA POST,TOTALES
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2
SAN AGUSTIN,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,1,2,2,0,0,0,0,0,0,6
SAN ANDRES DE MACHACA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN BENITO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
SAN BORJA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,1,8,0,0,0,0,0,0,10
SAN BUENA VENTURA,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,3,2,5,0,3,0,0,0,0,14
SAN LORENZO(PND),atencion odontologica,periodoncia,2020-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAN LORENZO(TJA),atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
SAN LUCAS,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SAN PEDRO,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,2,4,2,0,2,0,0,0,0,10
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,2,0,1,1,0,0,0,0,0,4
SAN PEDRO DE TIQUINA,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2020-06-01,0,0,3,3,3,2,12,13,6,7,0,0,0,0,49
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,1,2,0,2,5,0,0,0,0,11
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SANTIAGO DE HUATA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,1,1,1,0,0,0,0,0,4
SAPAHAQUI,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,1,1,3,2,0,0,0,0,0,0,8
SHINAOTA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SIPE SIPE,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
SOPACHUY,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
SORACACHI,atencion odontologica,periodoncia,2020-06-01,0,0,0,2,0,2,1,0,0,1,0,0,0,0,6
SORATA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SUCRE,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,2,0,2,6,2,0,0,0,0,0,12
TACACOMA,atencion odontologica,periodoncia,2020-06-01,0,0,1,1,0,1,4,0,0,0,0,0,0,0,7
TACOPAYA,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,4,4,5,2,1,0,0,0,0,17
TAPACARI,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,8,2,0,0,0,0,0,11
TARABUCO,atencion odontologica,periodoncia,2020-06-01,0,0,1,1,0,0,0,0,0,1,0,0,0,0,3
TARACO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TARATA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
TARIJA,atencion odontologica,periodoncia,2020-06-01,0,0,1,1,0,2,1,2,5,0,0,0,0,0,12
TARVITA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,0,2,0,0,0,0,0,0,0,3
TEOPONTE,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,0,2,2,0,0,0,0,0,0,5
TIAHUANACU,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
TINGUIPAYA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,2,1,1,0,0,0,0,5
TIPUANI,atencion odontologica,periodoncia,2020-06-01,0,0,1,0,0,0,0,1,1,0,0,0,0,0,3
TIQUIPAYA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,5,3,2,0,0,0,0,0,11
TIRAQUE (CBBA),atencion odontologica,periodoncia,2020-06-01,0,0,1,0,0,0,1,0,0,1,0,0,0,0,3
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TOCO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,3,1,3,2,5,0,0,0,0,14
TRINIDAD,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TUPIZA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,3,2,0,0,0,0,0,0,5
TURCO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,3,1,1,3,0,0,0,0,8
UNCIA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
VACAS,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
VALLEGRANDE,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,1,1,0,0,0,0,0,3
VIACHA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,3,1,7,18,4,3,0,0,0,0,36
VILLA MONTES,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
VILLA RIVERO,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,1,1,4,0,1,0,0,0,0,8
VILLAZON,atencion odontologica,periodoncia,2020-06-01,0,0,1,0,0,1,1,2,0,3,0,0,0,0,8
VINTO,atencion odontologica,periodoncia,2020-06-01,0,0,1,2,6,8,23,51,5,5,0,0,0,0,101
WARNES,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
YACUIBA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,6,4,0,0,0,0,0,0,10
YAMPARAEZ,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,2,0,3,0,0,0,0,0,0,5
YAPACANI,atencion odontologica,periodoncia,2020-06-01,0,0,0,1,0,1,1,0,1,0,0,0,0,0,4
YOCALLA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
YUNCHARA,atencion odontologica,periodoncia,2020-06-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
ACACIO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ACHACACHI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,3,5,0,0,0,0,0,0,10
ACHOCALLA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
AIQUILE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
ALTO BENI,atencion odontologica,periodoncia,2020-07-01,0,0,0,5,3,8,4,8,2,0,0,0,0,0,30
ANDAMARCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ANTEQUERA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,4,6,3,4,0,0,0,0,19
APOLO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
ARAMPAMPA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,4,1,0,0,0,0,0,0,6
ARBIETO,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,1,5,3,18,1,0,0,0,0,0,29
ARQUE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,1,3,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,2,0,8,0,1,0,0,0,0,12
ATOCHA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,4,9,2,2,0,0,0,0,17
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,1,2,1,0,0,0,0,0,5
AZURDUY,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
BELEN DE ANDAMARCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BELEN DE URMIRI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BETANZOS,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
BOLIVAR,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
CALAMARCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
CAMIRI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,1,0,2,0,0,0,0,0,5
CARACOLLO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
CARANAVI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,3,3,8,2,1,0,0,0,0,17
CARANGAS,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2
CARAPARI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,3,2,0,1,0,0,0,0,6
CARMEN RIVERO TORREZ,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CHALLAPATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,3,5,0,0,0,0,0,0,9
CHAQUI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
CHARAGUA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3
CHAYANTA,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,2,1,3,0,0,0,0,0,0,7
CHIPAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,1,0,0,0,0,0,3
CHUA COCANI,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5
CHULUMANI (V. DE LA LIBERTAD),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
CKOCHAS,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,0,1,1,0,0,0,0,0,4
COBIJA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,3,5,7,4,0,0,0,0,0,19
COCAPATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COCHABAMBA,atencion odontologica,periodoncia,2020-07-01,0,0,3,3,0,0,1,4,2,0,0,0,0,0,13
COLCAPIRHUA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"COLCHA ""K""",atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
COLLANA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
COLOMI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COLQUECHACA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,1,8,0,0,0,0,0,0,10
COLQUENCHA,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
CORO CORO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
COROICO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
COTAGAITA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
COTOCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,2,1,1,4,0,0,0,0,0,0,9
CUCHUMUELA (V. G. VILLARROEL),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CULPINA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
CURVA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
EL ALTO,atencion odontologica,periodoncia,2020-07-01,0,0,10,10,16,21,24,37,10,6,0,0,0,0,134
EL CHORO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,2,0,0,0,0,0,0,3
EL PUENTE(STC),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
EL TORNO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
ENTRE RIOS TRJ,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,3,0,0,0,0,0,0,4
FERNANDEZ ALONSO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
FILADELFIA,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3
GUAYARAMERIN,atencion odontologica,periodoncia,2020-07-01,0,0,2,0,0,2,1,0,0,0,0,0,0,0,5
GUTIERREZ,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
HUACARETA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
HUACAYA (VILLA DE HUACAYA),atencion odontologica,periodoncia,2020-07-01,0,0,0,2,0,0,1,1,0,0,0,0,0,0,4
HUANUNI,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,4,0,11,0,0,0,0,0,0,16
HUARACAJE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
HUATAJATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,3,0,0,0,0,0,0,4
HUMANATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
INQUISIVI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
JESUS DE MACHACA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,1,1,0,0,0,0,4
LA ASUNTA,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,1,9,3,0,0,0,0,0,0,14
LA PAZ,atencion odontologica,periodoncia,2020-07-01,0,0,1,2,2,8,27,48,5,6,0,0,0,0,99
LA RIVERA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,2,0,0,0,0,0,3
LLALLAGUA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,3,1,1,3,0,0,0,0,10
MACHACAMARCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,3,4,0,2,0,0,0,0,9
MAGDALENA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,4,6,1,1,0,0,0,0,13
MIZQUE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MONTEAGUDO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
MONTERO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,0,5,1,0,0,0,0,0,8
MOROCHATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,1,3,1,0,0,0,0,0,6
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,2,0,1,0,0,0,0,0,0,0,3
OKINAWA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ORURO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,2,0,17,21,1,5,0,0,0,0,46
PADILLA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PALCA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,1,2,1,0,0,0,0,5
PALOS BLANCOS,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,1,2,0,0,0,0,0,0,5
PASORAPA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
PAZÑA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2
PELECHUCO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
POCOATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,2,5,15,10,5,7,0,0,0,0,45
POOPO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,5,0,0,0,0,0,0,6
PORONGO,atencion odontologica,periodoncia,2020-07-01,0,0,1,1,1,0,0,1,0,0,0,0,0,0,4
POSTRER VALLE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
POTOSI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,2,7,0,0,0,0,0,0,10
PUERTO ACOSTA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2
PUERTO CARABUCO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PUERTO GONZALO MORENO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
PUERTO PEREZ,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUERTO QUIJARRO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2
PUERTO RICO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PUERTO VILLARROEL,atencion odontologica,periodoncia,2020-07-01,0,0,0,2,2,4,11,15,4,4,0,0,0,0,42
PUNATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
QUIABAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,3,1,0,0,0,0,0,6
REYES,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
RIBERALTA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,0,7,0,0,0,0,0,0,9
RURRENABAQUE,atencion odontologica,periodoncia,2020-07-01,0,0,2,0,1,0,2,9,1,2,0,0,0,0,17
SABAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,1,1,3,0,0,0,0,0,6
SACABA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,1,5,2,8,1,0,0,0,0,0,18
SACABAMBA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2
SALINAS DE GARCI MENDOZA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
SAN AGUSTIN,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,2,0,0,1,0,0,0,0,0,0,4
SAN ANTONIO DE ESMORUCO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,3,9,1,2,0,0,0,0,16
SAN BENITO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,2,2,1,0,0,0,0,0,6
SAN BORJA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,2,0,4,0,0,0,0,0,0,6
SAN BUENA VENTURA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN JOAQUIN,atencion odontologica,periodoncia,2020-07-01,0,0,1,2,1,1,3,4,1,0,0,0,0,0,13
SAN LORENZO(TJA),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,2,0,0,0,0,0,0,0,4
SAN LUCAS,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,2,0,0,0,0,0,0,0,0,3
SAN PEDRO DE BUENA VISTA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,8,0,0,0,0,0,0,8
SAN PEDRO DE QUEMES,atencion odontologica,periodoncia,2020-07-01,0,0,1,1,0,1,1,2,0,0,0,0,0,0,6
SANTA CRUZ DE LA SIERRA,atencion odontologica,periodoncia,2020-07-01,0,0,3,7,3,2,25,28,6,8,0,0,0,0,82
SANTA ROSA DEL SARA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
SANTIAGO DE CALLAPA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,1,0,2,3,0,0,0,0,7
SANTIAGO DE HUARI,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3
SANTIVAÑES,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
SAPAHAQUI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,4,0,0,0,0,0,0,5
SICAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
SORACACHI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
SORATA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,1,2,0,0,0,0,0,0,4
SUCRE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,5,7,2,1,0,0,0,0,15
TACACOMA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,2,2,0,0,0,0,0,0,4
TACOPAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,4,2,1,0,0,0,0,7
TAHUA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2
TAPACARI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,2,0,1,0,0,0,0,4
TARIJA,atencion odontologica,periodoncia,2020-07-01,0,0,1,1,0,2,0,2,1,1,0,0,0,0,8
TARVITA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,0,4,0,0,0,0,0,0,6
TEOPONTE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
TIAHUANACU,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,5,0,0,0,0,0,0,6
TIQUIPAYA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,4,2,2,0,0,0,0,9
TIRAQUE (CBBA),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,1,1,5,0,1,0,0,0,0,9
TITO YUPANQUI (PARQUIPUJIO),atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,0,3,0,0,0,0,0,4
TOMAVE,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
TRIGAL,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
TRINIDAD,atencion odontologica,periodoncia,2020-07-01,0,0,2,4,1,3,5,6,0,1,0,0,0,0,22
TUPIZA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,0,3,8,2,0,0,0,0,0,14
TURCO,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,1,2,0,0,0,0,4
UNCIA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,1,0,0,0,0,3
UYUNI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,4,1,1,3,0,0,0,0,9
VACAS,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
VIACHA,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,0,3,6,5,1,0,0,0,0,16
VILLA MONTES,atencion odontologica,periodoncia,2020-07-01,0,0,0,1,0,1,2,4,2,0,0,0,0,0,10
VILLA TUNARI,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,1,2,5,5,0,1,0,0,0,0,15
VILLAZON,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2
VINTO,atencion odontologica,periodoncia,2020-07-01,0,0,1,4,5,5,26,26,1,3,0,0,0,0,71
WARNES,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2
YACUIBA,atencion odontologica,periodoncia,2020-07-01,0,0,1,0,0,2,3,3,1,0,0,0,0,0,10
YAMPARAEZ,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
YANACACHI,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
YAPACANI,atencion odontologica,periodoncia,2020-07-01,0,0,0,10,1,0,0,1,0,0,0,0,0,0,12
YOCALLA,atencion odontologica,periodoncia,2020-07-01,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4
ACACIO,atencion odontologica,periodoncia,2020-08-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
ACHACACHI,atencion odontologica,periodoncia,2020-08-01,0,0,0,1,3,1,3,4,1,0,0,0,0,0,13
ACHOCALLA,atencion odontologica,periodoncia,2020-08-01,0,0,0,0,0,2,1,3,0,0,0,0,0,0,6
AIQUILE,atencion odontologica,periodoncia,2020-08-01,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
