,group,variable,month,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR MENORES DE 5 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 5 A 13 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 14 A 19 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 20 A 59 AÑOS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR 60 AÑOS Y MAS,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR EMB,APLICACIÓN DE FLUOR POST,APLICACIÓN DE FLUOR POST,TOTALES
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-06-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-06-01,4,4,0,3,0,0,0,0,0,0,0,0,0,0,11
GUANAY,atencion odontologica,aplicacion de fluor,2020-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GUAQUI,atencion odontologica,aplicacion de fluor,2020-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2
HUANUNI,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3
HUATAJATA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
HUMANATA,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-06-01,1,1,0,0,0,2,1,0,0,0,0,0,0,0,5
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,4,0,0,0,0,0,0,5
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-06-01,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3
LA ASUNTA,atencion odontologica,aplicacion de fluor,2020-06-01,1,4,0,0,0,0,0,0,0,0,0,0,0,0,5
LA PAZ,atencion odontologica,aplicacion de fluor,2020-06-01,52,45,20,28,6,11,17,52,13,7,0,0,0,0,251
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,aplicacion de fluor,2020-06-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
LURIBAY,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,aplicacion de fluor,2020-06-01,1,2,2,0,0,0,0,0,0,0,0,0,0,0,5
MECAPACA,atencion odontologica,aplicacion de fluor,2020-06-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
MOCOMOCO,atencion odontologica,aplicacion de fluor,2020-06-01,2,3,0,2,0,0,0,0,0,0,0,0,0,0,7
MOJINETE,atencion odontologica,aplicacion de fluor,2020-06-01,0,2,1,2,0,0,0,0,0,0,0,0,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2020-06-01,1,0,3,2,0,0,0,0,0,0,0,0,0,0,6
NUEVO MANOA (NUEVA ESPERANZA),atencion odontologica,aplicacion de fluor,2020-06-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
ORURO,atencion odontologica,aplicacion de fluor,2020-06-01,2,1,2,6,3,6,13,11,3,1,0,0,0,0,48
PADILLA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-06-01,0,7,1,2,0,1,2,1,0,0,0,0,0,0,14
PATACAMAYA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PAZÑA,atencion odontologica,aplicacion de fluor,2020-06-01,1,3,0,0,0,0,0,1,0,0,0,0,0,0,5
PELECHUCO,atencion odontologica,aplicacion de fluor,2020-06-01,4,13,0,1,0,0,0,0,0,0,0,0,0,0,18
POCOATA,atencion odontologica,aplicacion de fluor,2020-06-01,2,6,7,4,4,19,10,28,3,3,0,0,0,0,86
PORONGO,atencion odontologica,aplicacion de fluor,2020-06-01,3,5,9,16,4,4,12,21,5,6,0,0,0,0,85
POTOSI,atencion odontologica,aplicacion de fluor,2020-06-01,2,1,0,1,2,0,4,8,0,0,0,0,0,0,18
PUCARANI,atencion odontologica,aplicacion de fluor,2020-06-01,3,3,0,0,0,0,0,2,0,0,0,0,0,0,8
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2020-06-01,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2020-06-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,1,1,0,1,0,0,0,0,3
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2020-06-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,1,1,0,0,0,0,0,0,0,0,0,0,3
PUERTO RICO,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO VILLARROEL,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
PUNATA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
QUIABAYA,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3
QUIME,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
RAVELO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,6,0,0,1,0,0,0,0,0,0,0,0,7
RIBERALTA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,1,0,2,0,3,0,0,0,0,0,0,7
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2020-06-01,1,2,1,3,0,0,2,1,0,0,0,0,0,0,10
SABAYA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2
SACABA,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,1,6,1,3,2,4,2,1,0,0,0,0,21
SALINAS DE GARCI MENDOZA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2020-06-01,2,7,0,0,0,0,0,0,0,0,0,0,0,0,9
SAN ANTONIO DE ESMORUCO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,2,0,0,0,0,1,6,0,0,0,0,0,10
SAN BORJA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2020-06-01,3,4,13,8,0,0,0,0,0,0,0,0,0,0,28
SAN LUCAS,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN PABLO DE LIPEZ,atencion odontologica,aplicacion de fluor,2020-06-01,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4
SAN PEDRO DE BUENA VISTA,atencion odontologica,aplicacion de fluor,2020-06-01,5,7,16,15,4,2,0,0,0,0,0,0,0,0,49
SAN PEDRO DE TIQUINA,atencion odontologica,aplicacion de fluor,2020-06-01,4,0,7,8,0,0,0,0,0,1,0,0,0,0,20
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2020-06-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,10,9,4,8,5,2,3,3,0,0,0,0,45
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2
SANTIAGO DE HUATA,atencion odontologica,aplicacion de fluor,2020-06-01,3,0,1,3,0,2,0,0,0,0,0,0,0,0,9
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SORACACHI,atencion odontologica,aplicacion de fluor,2020-06-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SORATA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,8,1,0,1,0,2,0,0,0,0,0,0,12
SUCRE,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TAHUA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,1,0,1,0,0,0,0,0,0,3
TAPACARI,atencion odontologica,aplicacion de fluor,2020-06-01,2,4,0,0,0,0,0,0,0,0,0,0,0,0,6
TARIJA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,2,1,0,0,1,3,1,0,0,0,0,0,8
TARVITA,atencion odontologica,aplicacion de fluor,2020-06-01,5,7,0,0,0,2,0,4,0,0,0,0,0,0,18
TEOPONTE,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
TIAHUANACU,atencion odontologica,aplicacion de fluor,2020-06-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
TINGUIPAYA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,2,2,0,0,0,0,0,5
TIPUANI,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,1,0,2,0,0,0,0,0,0,0,0,4
TIQUIPAYA,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
TIRAQUE (CBBA),atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
TOLEDO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
TORO TORO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
TOTORA(ORR),atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,1,0,0,0,0,0,0,2
TRINIDAD,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,2,0,5,0,0,0,0,0,0,7
TUPIZA,atencion odontologica,aplicacion de fluor,2020-06-01,3,7,0,0,0,0,0,0,0,0,0,0,0,0,10
TURCO,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3
UYUNI,atencion odontologica,aplicacion de fluor,2020-06-01,2,2,0,2,0,0,1,0,0,0,0,0,0,0,7
VACAS,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
VALLEGRANDE,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,0,0,0,0,0,3,0,0,0,0,0,0,4
VIACHA,atencion odontologica,aplicacion de fluor,2020-06-01,1,3,1,4,0,0,0,5,0,0,0,0,0,0,14
VILLA MONTES,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
VILLA RIVERO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
VILLA TUNARI,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
VILLAZON,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,1,0,3,0,0,0,0,0,0,5
VINTO,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,1,2,0,0,1,0,0,0,0,0,0,0,4
VITICHI,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,1,1,0,0,0,1,0,0,0,0,0,0,3
YACUIBA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,1,0,0,1,2,0,0,0,0,0,0,4
YAMPARAEZ,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,2,0,1,0,0,0,0,0,0,3
YAPACANI,atencion odontologica,aplicacion de fluor,2020-06-01,0,1,1,3,0,1,0,0,0,0,0,0,0,0,6
YOCALLA,atencion odontologica,aplicacion de fluor,2020-06-01,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
ACACIO,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,6,24,23,4,12,6,0,0,0,0,0,0,75
ACHACACHI,atencion odontologica,aplicacion de fluor,2020-07-01,2,0,2,1,0,0,1,3,0,0,0,0,0,0,9
ACHOCALLA,atencion odontologica,aplicacion de fluor,2020-07-01,4,8,0,1,0,0,0,1,0,0,0,0,0,0,14
ALTO BENI,atencion odontologica,aplicacion de fluor,2020-07-01,2,4,1,3,0,0,0,0,0,0,0,0,0,0,10
ANCORAIMES,atencion odontologica,aplicacion de fluor,2020-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ANTEQUERA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,0,0,2,0,0,0,0,0,0,0,0,3
APOLO,atencion odontologica,aplicacion de fluor,2020-07-01,2,2,2,0,0,0,0,0,0,0,0,0,0,0,6
ARAMPAMPA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,7,0,8,0,11,0,0,0,0,0,0,27
ARBIETO,atencion odontologica,aplicacion de fluor,2020-07-01,2,3,0,0,0,0,0,0,0,0,0,0,0,0,5
ARQUE,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,1,1,0,0,2,0,0,0,0,0,0,0,5
ASCENCION DE GUARAYOS,atencion odontologica,aplicacion de fluor,2020-07-01,7,1,0,0,0,4,0,12,0,0,0,0,0,0,24
ATOCHA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2
AUCAPATA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AYATA,atencion odontologica,aplicacion de fluor,2020-07-01,6,7,0,0,0,0,0,0,0,0,0,0,0,0,13
AYOPAYA (V. DE INDEPENDENCIA),atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
AZURDUY,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
BELEN DE ANDAMARCA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,2,1,0,0,0,0,0,0,3
BETANZOS,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2
CAMIRI,atencion odontologica,aplicacion de fluor,2020-07-01,2,8,0,0,1,3,0,4,0,1,0,0,0,0,19
CAPINOTA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
CAQUIAVIRI,atencion odontologica,aplicacion de fluor,2020-07-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2
CARANAVI,atencion odontologica,aplicacion de fluor,2020-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
CHALLAPATA,atencion odontologica,aplicacion de fluor,2020-07-01,2,0,0,0,1,1,0,0,0,0,0,0,0,0,4
CHARAGUA,atencion odontologica,aplicacion de fluor,2020-07-01,5,2,0,0,0,1,0,1,0,0,0,0,0,0,9
CHARAÑA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,2,0,0,0,0,0,0,0,0,0,0,0,3
CHAYANTA,atencion odontologica,aplicacion de fluor,2020-07-01,1,6,2,0,0,1,0,0,0,0,0,0,0,0,10
CKOCHAS,atencion odontologica,aplicacion de fluor,2020-07-01,3,0,0,2,0,4,0,2,0,0,0,0,0,0,11
COBIJA,atencion odontologica,aplicacion de fluor,2020-07-01,0,2,0,0,0,0,5,1,1,0,0,0,0,0,9
COCHABAMBA,atencion odontologica,aplicacion de fluor,2020-07-01,4,3,7,2,0,1,3,4,2,0,0,0,0,0,26
"COLCHA ""K""",atencion odontologica,aplicacion de fluor,2020-07-01,0,2,3,1,0,1,0,1,0,0,0,0,0,0,8
COLLANA,atencion odontologica,aplicacion de fluor,2020-07-01,0,2,3,0,0,0,0,0,0,0,0,0,0,0,5
COLPA BELGICA,atencion odontologica,aplicacion de fluor,2020-07-01,10,15,33,29,17,6,33,67,7,4,0,0,0,0,221
COLQUENCHA,atencion odontologica,aplicacion de fluor,2020-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
COLQUIRI,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,2,0,0,0,1,0,0,0,0,0,0,3
COPACABANA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2
COROICO,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
COTOCA,atencion odontologica,aplicacion de fluor,2020-07-01,18,19,0,0,0,5,0,23,2,0,0,0,0,0,67
CUEVO,atencion odontologica,aplicacion de fluor,2020-07-01,0,2,0,0,0,2,0,6,0,0,0,0,0,0,10
CURAHUARA DE CARANGAS,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
CURVA,atencion odontologica,aplicacion de fluor,2020-07-01,4,1,0,0,0,0,0,0,0,0,0,0,0,0,5
EL ALTO,atencion odontologica,aplicacion de fluor,2020-07-01,13,12,14,11,2,3,3,7,0,0,0,0,0,0,65
EL CHORO,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2
EL PUENTE(STC),atencion odontologica,aplicacion de fluor,2020-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
EL TORNO,atencion odontologica,aplicacion de fluor,2020-07-01,12,15,0,2,0,0,0,3,0,0,0,0,0,0,32
ENTRE RIOS TRJ,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
ENTRE RIOS CBBA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
ESCARA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ESMERALDA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3
FILADELFIA,atencion odontologica,aplicacion de fluor,2020-07-01,1,1,5,2,0,0,0,0,0,0,0,0,0,0,9
GRAL. J.J. PEREZ (CHARAZANI),atencion odontologica,aplicacion de fluor,2020-07-01,0,1,1,1,0,0,0,1,0,0,0,0,0,0,4
GUANAY,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
GUAQUI,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
GUAYARAMERIN,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,4,0,0,0,0,0,0,0,0,0,0,4
GUTIERREZ,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,1,0,1,1,5,0,0,0,0,0,0,8
HUANUNI,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,1,0,0,0,1,0,0,0,0,0,0,3
HUMANATA,atencion odontologica,aplicacion de fluor,2020-07-01,4,10,1,0,0,0,0,0,0,0,0,0,0,0,15
INQUISIVI,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2
IRUPANA (VILLA DE LANZA),atencion odontologica,aplicacion de fluor,2020-07-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
JESUS DE MACHACA,atencion odontologica,aplicacion de fluor,2020-07-01,4,4,1,0,0,0,0,0,0,0,0,0,0,0,9
LA ASUNTA,atencion odontologica,aplicacion de fluor,2020-07-01,4,7,2,4,0,2,0,5,0,0,0,0,0,0,24
LA PAZ,atencion odontologica,aplicacion de fluor,2020-07-01,29,34,7,13,2,9,10,11,3,1,0,0,0,0,119
LA RIVERA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,2,0,0,0,2,0,0,0,0,0,0,4
LAGUNILLAS,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
LAJA,atencion odontologica,aplicacion de fluor,2020-07-01,1,3,2,0,0,0,0,0,0,0,0,0,0,0,6
LLALLAGUA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,0,2,2,1,2,1,1,0,0,0,0,10
MACHACAMARCA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
MAPIRI,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
MECAPACA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
MIZQUE,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
MOJINETE,atencion odontologica,aplicacion de fluor,2020-07-01,0,2,0,3,0,0,0,0,0,0,0,0,0,0,5
MONTERO,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,2,0,2,0,0,0,0,0,0,5
NACEBE (SANTA ROSA DEL ABUNA),atencion odontologica,aplicacion de fluor,2020-07-01,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2
OCURI,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,1,1,0,1,0,0,0,0,0,0,0,0,3
ORURO,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,2,2,0,1,13,0,0,0,0,0,0,18
PADILLA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
PALCA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2
PALOS BLANCOS,atencion odontologica,aplicacion de fluor,2020-07-01,3,4,3,1,0,0,0,1,0,0,0,0,0,0,12
PAZÑA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PELECHUCO,atencion odontologica,aplicacion de fluor,2020-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
POCOATA,atencion odontologica,aplicacion de fluor,2020-07-01,1,4,1,6,2,6,3,11,0,0,0,0,0,0,34
POCONA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
PORONGO,atencion odontologica,aplicacion de fluor,2020-07-01,19,30,38,43,14,29,84,136,12,11,0,0,0,0,416
PORVENIR,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4
POTOSI,atencion odontologica,aplicacion de fluor,2020-07-01,7,2,6,9,0,0,0,3,0,0,0,0,0,0,27
PUCARANI,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO ACOSTA,atencion odontologica,aplicacion de fluor,2020-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
PUERTO CARABUCO,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
PUERTO GONZALO MORENO,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3
PUERTO PEREZ,atencion odontologica,aplicacion de fluor,2020-07-01,1,2,0,0,0,0,0,0,0,0,0,0,0,0,3
PUERTO QUIJARRO,atencion odontologica,aplicacion de fluor,2020-07-01,10,14,2,3,0,0,0,0,0,0,0,0,0,0,29
PUERTO RICO,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
QUILLACOLLO,atencion odontologica,aplicacion de fluor,2020-07-01,2,0,0,0,0,0,0,4,0,0,0,0,0,0,6
RAVELO,atencion odontologica,aplicacion de fluor,2020-07-01,10,5,0,0,0,0,0,0,0,0,0,0,0,0,15
RURRENABAQUE,atencion odontologica,aplicacion de fluor,2020-07-01,3,2,0,0,4,0,2,6,1,2,0,0,0,0,20
SACABA,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,1,0,2,2,5,0,0,0,0,0,0,10
SAN ANDRES DE MACHACA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SAN BENITO,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,1,0,0,0,0,0,0,2
SAN BORJA,atencion odontologica,aplicacion de fluor,2020-07-01,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN BUENA VENTURA,atencion odontologica,aplicacion de fluor,2020-07-01,4,4,7,6,0,0,0,0,0,0,0,0,0,0,21
SAN LORENZO(PND),atencion odontologica,aplicacion de fluor,2020-07-01,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2
SAN PEDRO(PND),atencion odontologica,aplicacion de fluor,2020-07-01,0,0,2,2,0,0,0,0,0,0,0,0,0,0,4
SANTA CRUZ DE LA SIERRA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,2,2,0,0,1,1,0,1,0,0,0,0,8
SANTA ROSA DEL SARA,atencion odontologica,aplicacion de fluor,2020-07-01,32,22,0,0,0,0,0,0,0,0,0,0,0,0,54
SANTIAGO DE HUARI,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
SAPAHAQUI,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SENA,atencion odontologica,aplicacion de fluor,2020-07-01,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SICA SICA (VILLA AROMA),atencion odontologica,aplicacion de fluor,2020-07-01,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2
SORATA,atencion odontologica,aplicacion de fluor,2020-07-01,2,1,4,2,0,0,0,0,0,0,0,0,0,0,9
SUCRE,atencion odontologica,aplicacion de fluor,2020-07-01,0,0,0,2,2,0,2,1,0,0,0,0,0,0,7
TAHUA,atencion odontologica,aplicacion de fluor,2020-07-01,0,1,0,1,0,1,0,0,0,0,0,0,0,0,3
