,group,variable,month,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS DENTRO,PENTAVALENTE 1RA DOSIS FUERA,PENTAVALENTE 1RA DOSIS FUERA,TOTALES
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,3,6,5,3,17
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,2,0,2,1,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,3,10,6,19
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,1,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,3,0,0,0,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,3,1,0,0,4
MAIRANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,2,2,5
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,2,3
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,5,0,0,0,5
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,1,1,2,5
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,2,1,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,2,0,2,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,1,2
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,3,4,4,3,14
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,1,0,0,2
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,14,17,32,36,99
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,1,0,2
SORATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,1,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,1,1,0,3
TARATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,0,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,1,3,0,0,4
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,2,0,0,0,2
YOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-08-01,0,1,0,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,2,1,1,1,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,2,0,3
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,0,1,1
COCAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,2,2,0,0,4
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,0,1,1
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,1,0,2
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,2,3,9,3,17
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,5,2,0,1,8
MACHARETI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,0,1,1
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,2,2,1,2,7
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,3,5,8
POCONA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,0,1,1
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,1,2
REYES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,1,0,0,2
ROBORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,3,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,2,0,3,6
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,1,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,12,10,22
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,8,6,45,39,98
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,2,0,0,2
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,1,1,2
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,1,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,1,2
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,0,1,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,1,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,0,0,2,0,2
YAPACANI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-09-01,1,0,0,0,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,3,1,4
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
CARANAVI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,2,0,4
CHIMORE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,8,6,16
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,2,2,5
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,4,8,9,10,31
EL TORNO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,1,1
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
HUMANATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,1,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,1,1,3
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,0,2,4
LORETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,3,3
LURIBAY,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,1,2
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,2,5,5,13
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,2,0,0,0,2
PORCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,3,1,5,11,20
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,1,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,1,1,3
PUNATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,2,2,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,2,0,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,2,0,2
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,2,1,0,0,3
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,14,5,21
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,2,0,4
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,0,2,4
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,0,0,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,1,1,3
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,5,7,11,10,33
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,0,0,2,3
TAPACARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,1,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,1,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,1,10,3,14
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,1,0,1
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,0,0,0,2,2
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-10-01,1,1,2,0,4
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
ANCORAIMES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
ARBIETO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,4,0,5
CABEZAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,1,1,3
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,1,2
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,2,1,4,2,9
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,1,2
COROICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,4,8,7,19
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,1,2,2,6
MIZQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,1,2,0,4
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,3,0,0,4
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,1,2
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,1,2,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,1,1,3
QUIME,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,2,0,0,2
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,1,3,1,6
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,2,6,6,15
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,1,1,2,5
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,8,6,15
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,9,7,5,2,23
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,1,2
SENA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
TARIJA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,1,0,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,0,1,1
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,2,1,2,6
UYUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,0,0,1
VIACHA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,2,0,0,0,2
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,0,1,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,1,1,3
VILLAZON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,0,1,1,0,2
VINTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-11-01,1,0,0,1,2
BETANZOS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,1,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,0,0,1
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,1,1,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,1,0,1
EL ALTO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,5,4,2,12
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,1,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,1,0,1
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,1,0,0,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,1,0,1,2
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,1,0,0,1
LA PAZ,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,0,0,1
ORURO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,1,2,4
PAILON,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,0,0,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,0,1,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,1,1,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,1,0,1
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,pentavalente 1ra dosis,2023-12-01,0,0,3,3,6
