,group,variable,month,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS DENTRO,SRP 1RA. DOSIS FUERA,SRP 1RA. DOSIS FUERA,TOTALES
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,1,9,4,16
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,6,6,13,15,40
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,16,28,48,40,132
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,4,4,9
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
LURIBAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,3,0,3
MACHARETI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,2,0,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,1,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,10,5,17
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,6,7,13
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,10,7,49,49,115
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,8,5,14
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,2,0,3
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,1,0,3
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,6,0,6
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,2,4
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,1,8,8,20
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,10,8,15,26,59
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,2,0,1,4
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,2,4
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,5,2,8
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,0,0,2
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,1,3,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,3,1,4
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,23,13,38
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,1,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,5,1,6
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,10,3,6,10,29
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,3,7,7,19
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,4,5,7,5,21
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,5,16,21
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,8,7,16,15,46
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,2,2,1,8
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,2,14,4,22
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,1,1,1,6
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,1,3
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,2,4,2,10
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,1,0,0,3
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,0,1,5,9
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,3,5
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,3,0,7,8,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,66,64,428,382,940
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,3,4,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,1,3
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,2,4
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,1,3,1,7
SENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,1,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,2,0,1,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,1,2,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,14,11,18,21,64
TACACOMA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,0,1,2,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,2,2
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,0,0,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,5,5,3,15
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,2,8,2,2,14
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,1,2
TOMINA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,2,1,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,6,7,34,32,79
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,4,2,1,2,9
UMALA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,2,4,6
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,1,2
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,1,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,0,5,7
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,2,1,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,3,3,5,12
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,0,0,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,5,6,12
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,5,5,8,19
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,2,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,2,9,0,12
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,0,0,2
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,10,8,8,17,43
YACO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,1,1,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,1,8,6,16
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,8,4,12
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-04-01,0,0,3,2,5
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,1,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,1,2,4
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,2,4,7
ARAMPAMPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,3,0,1,4
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,0,0,0,2
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,0,0,0,3
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,3,0,3
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,2,0,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
CHACARILLA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,5,2,8
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,4,0,5
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,2,3
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,1,4,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,2,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,2,1,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,2,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,1,1,0,4
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,25,17,24,35,101
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,1,0,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,4,3,0,0,7
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,2,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,3,1,0,6
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,2,0,2
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,2,3
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,1,0,2
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,9,7,5,8,29
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,36,24,43,38,141
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,3,0,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,3,3
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,3,3,1,8
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,2,2
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,2,0,0,5
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,4,3,11,15,33
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,2,0,1,3
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,1,1,2,6
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,2,3,1,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,5,6,1,0,12
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,28,25,16,19,88
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,1,2,4
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
MAGDALENA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,2,2,4
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,2,0,1,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,2,1,0,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,3,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,2,5,7,17
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
OCURI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,2,3,4,12
OKINAWA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,4,4,4,10,22
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,19,26,45
PALCA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,1,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,1,2
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,10,9,6,10,35
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,1,2,4
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,3,6,9
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,3,1,4
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,2,3
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,3,6,2,0,11
PUNA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,7,2,5,7,21
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,0,0,1
REYES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,1,7,3,11
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,6,3,8,9,26
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,6,1,0,8
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,15,8,17,13,53
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,1,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,2,0,1,3,6
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,0,0,0,1
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,5,5,6,2,18
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,0,0,0,1,1
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 1ra. dosis,2023-05-01,1,1,0,0,2
