,group,variable,month,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA DENTRO,ANTIAMARÍLICA DOSIS ÚNICA FUERA,ANTIAMARÍLICA DOSIS ÚNICA FUERA,TOTALES
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,5,2,9
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,1,2,5
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,1,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,7,2,10
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,1,2,5
JESUS DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,1,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,3,1,8,4,16
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,5,8,13,14,40
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,22,31,35,35,123
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,4,4,9
LURIBAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,3,0,3
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
MACHARETI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,1,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,2,0,4
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
MINEROS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,2,1,3
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,3,6,7,16
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,0,1,3
OMEREQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,10,15,51,56,132
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,8,8,18
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,2,1,4
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,1,2
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,1,0,3
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,6,0,6
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,1,2
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,2,1,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,0,1,3
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,6,10,15,19,50
PRESTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,2,0,1,4
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,5,2,8
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,1,0,3
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,2,1,3,6
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,6,1,7
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,2,23,13,38
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,2,1,3
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,1,2
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,8,3,2,3,16
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,1,3,5
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,3,8,5,18
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,1,2
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,4,5,7,5,21
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,4,21,25
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,6,8,21,13,48
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,1,0,2
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,3,2,9,3,17
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,5,2,11,4,22
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,3,1,1,3,8
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,0,0,2
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,1,1,3
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,2,0,2
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,3,2,4,2,11
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,5,4,1,1,11
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
SAN PEDRO DE TIQUINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,1,3,5
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,0,0,2
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,5,0,9,9,23
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,72,73,488,402,1035
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,3,4,9
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,1,2
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,1,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,1,2,4
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,1,3,1,7
SENA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,1,1,3
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,2,0,1,4
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,1,1,2,5
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
SORACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,0,1
SUCRE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,19,11,17,18,65
TACACOMA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,0,1,2,5
TARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,2,2
TARIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,6,6,6,4,22
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,1,0,2
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
TIPUANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,7,2,2,13
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,1,0,1
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,3,1,0,5
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,7,7,33,38,85
TUPIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,3,4,4,12
UMALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,2,4,6
UNCIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,0,2,3
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,2,1,1,5
VIACHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,3,3,5,12
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,2,5,8,16
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,6,6,6,19
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
VILLAZON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,2,0,1,3
VINTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,2,9,0,12
VITICHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,12,8,9,17,46
YACO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,1,1,0,2
YACUIBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,2,1,8,5,16
YANACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,1,0,0,0,1
YAPACANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,8,4,12
YOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,2,0,0,2
YOTALA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-04-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,1,1,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,2,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,2,4,7
ARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,3,0,1,4
ARBIETO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
BERMEJO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,1,0,1,7
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
CABEZAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,0,2
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,0,1,4
CARANAVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,1,2
CARAPARI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,2,1,3
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,5,2,8
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,4,1,7
CHIMORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,3,5
CHIPAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,6,2,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,2,3
CLIZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
COBIJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,2,1,4
COCAPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,4,6,16,9,35
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,34,25,20,20,99
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,1,0,0,3
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,1,2
COLOMI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,3,3,7,18
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,2,0,2
COMARAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
COPACABANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
CORIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,2,3
COROICO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,0,2
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,9,7,6,9,31
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,32,22,36,35,125
EL TORNO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,3,0,0,3
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,1,2,4
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,3,3,1,8
EUREKA (SANTOS MERCADO),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,2,3
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
GUANAY,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,0,0,2
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,2,17,19,43
HUACARAJE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,1,2
HUACHACALLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,2,0,1,3
HUAYLLAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
ICLA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,1,0,2
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,4,1,1,3,9
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,2,3,1,6
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,7,3,0,15
LA PAZ,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,33,34,6,6,79
LAJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,1,2,4
LLICA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,1,0,0,2
MACHACAMARCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,2,2
MAIRANA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
MAPIRI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,1,2
MECAPACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,1,0,4
MIZQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
MOCOMOCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
MONTEAGUDO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,3,0,3
MONTERO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,5,6,8,5,24
MOROCHATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,1,2
NAZACARA DE PACAJES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
OKINAWA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,2,2
ORURO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,7,7,3,5,22
PAILON,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,12,23,37
PALCA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,1,2
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,1,2
PASORAPA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
PAZÑA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
POCOATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
POOPO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
PORCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
PORONGO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,1,1,4
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,0,1
POTOSI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,7,6,7,2,22
PUCARANI,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
PUERTO CARABUCO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,0,2,3
PUERTO SILES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,3,6,2,0,11
PUNA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
PUNATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,7,2,5,7,21
QUIME,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,2,3,4,10
REYES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,6,5,12
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,6,4,2,3,15
ROBORE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,6,1,0,8
SABAYA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,1,1,2,4
SACABA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,15,8,17,13,53
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,0,1
SACACA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,1,0,1
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,0,0,0,1,1
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,1,0,0,1,2
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,1,3,6
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,2,0,0,0,2
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,antiamarilica dosis unica,2023-05-01,6,2,10,7,25
