,group,variable,month,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS DENTRO,SRP 2DA. DOSIS FUERA,SRP 2DA. DOSIS FUERA,TOTALES
ORURO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,17,28,74,60,179
PADCAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,2,0,0,4
PADILLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,1,0,2
PAILON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,5,6,31,28,70
PALOS BLANCOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,5,2,3,11
PAMPA GRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,1,5,8
PAPEL PAMPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
PATACAMAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,18,18,37
PAZÑA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,2,0,0,3
PELECHUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,2,2,6
POCOATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,3,14,22,43
POCONA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,1,2
POJO (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,4,3,7
POOPO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,5,6
PORCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,4,3,9
POROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,2,0,3
PORONGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,7,3,12
PORTACHUELO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,3,0,0,7
PORVENIR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,10,8,19
POSTRER VALLE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,0,2,2
POTOSI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,23,16,38,42,119
PRESTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
PUCARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,0,0,1
PUCARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,4,6,10
PUERTO ACOSTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,1,2
PUERTO GONZALO MORENO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,2,1,0,3
PUERTO QUIJARRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,6,3,0,1,10
PUERTO RICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,0,4,2,8
PUERTO SUAREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,2,2,6
PUERTO VILLARROEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,7,10,36,36,89
PUNATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,6,5,4,9,24
QUILLACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,13,12,50,62,137
QUIME,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,1,2
RAQAYPAMPA(ETA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,2,1,2,5
REYES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,5,0,5,2,12
RIBERALTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,25,28,44,51,148
ROBORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,1,5,5,13
RURRENABAQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,2,4,3,12
SABAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,4,1,7
SACABA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,17,13,67,56,153
SACABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,2,4,7
SACACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,2,25,18,45
SAIPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,2,3
SALINAS DE GARCI MENDOZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,2,0,3
SAMAIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
SAN AGUSTIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,0,0,1
SAN ANDRES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,4,21,12,39
SAN ANTONIO DE LOMERIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,1,2
SAN BENITO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,0,8,3,14
SAN BORJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,8,11,12,10,41
SAN BUENA VENTURA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,2,3
SAN CARLOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,0,0,1,3
SAN IGNACIO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,11,9,6,6,32
SAN IGNACIO DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,17,12,13,13,55
SAN JAVIER(BNI),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,5,1,0,2,8
SAN JAVIER(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,0,2,4
SAN JOAQUIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
SAN JOSE DE CHIQUITOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,4,11,14,33
SAN JUAN DE YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,1,1,0,4
SAN JULIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,9,9,17,17,52
SAN LORENZO(PND),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,1,1,3
SAN LORENZO(TJA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,5,7,11,13,36
SAN LUCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,1,0,4,8
SAN MATIAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,0,23,17,43
SAN MIGUEL DE VELASCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,0,1,1
SAN PABLO DE LIPEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,1,1,3,8
SAN PEDRO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,0,4,4,12
SAN PEDRO DE BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,1,11,7,23
SAN PEDRO DE CURAHUARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,0,0,2
SAN RAFAEL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,2,4,3,11
SAN RAMON BENI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
SAN RAMON SCZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,2,7,12,24
SANTA ANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,4,9,5,18
SANTA CRUZ DE LA SIERRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,204,172,272,294,942
SANTA ROSA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,6,3,11
SANTA ROSA DEL SARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,2,8,2,13
SANTIAGO DE CALLAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,0,1,3
SANTIAGO DE HUARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,1,2
SANTIAGO DE HUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
SANTIAGO DE MACHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,0,0,2
SANTIVAÑES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,1,0,2
SANTUARIO DE QUILLACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,0,1
SAPAHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,5,3,10
SENA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,2,10,25,40
SHINAOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,15,15,32
SICA SICA (VILLA AROMA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,4,1,6
SICAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,2,0,2
SIPE SIPE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,4,22,23,53
SOPACHUY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,4,5
SORACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,5,1,6
SORATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,4,4,8
SUCRE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,30,42,71,61,204
TACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
TACOBAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,2,1,3
TACOPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,3,5,8
TAHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,0,1
TAPACARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,4,1,6
TARABUCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,3,4,8
TARACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,1,2
TARATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,1,2,4
TARIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,14,13,28,19,74
TARVITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,2,2,4
TEOPONTE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,1,1,3
TIAHUANACU,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,2,4,3,11
TINGUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,5,3,7,17
TIPUANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,2,5,10,21
TIQUIPAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,13,26,49,40,128
TIRAQUE (CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,2,8,5,16
TOCO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,1,2
TOLATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,0,0,1
TOLEDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,1,1,4
TOMAVE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,1,2,0,4
TORO TORO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,1,3,0,6
TOTORA(CBBA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,2,3,8,16
TRIGAL,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,2,0,2
TRINIDAD,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,9,17,119,113,258
TUPIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,6,2,8,4,20
UMALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,0,0,1
UNCIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,6,5,11
URIONDO (A. CONCEPCION),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,2,2,3,10
URUBICHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,1,0,0,1
UYUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,1,8,7,19
VACAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,3,4
VALLEGRANDE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,2,1,1,8
VIACHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,4,13,5,25
VILA VILA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,1,0,1
VILLA CHARCAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,3,5,7,19
VILLA MONTES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,4,3,19,20,46
VILLA RIVERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,3,1,5
VILLA SERRANO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,1,0,0,3
VILLA TUNARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,13,7,31,40,91
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,1,3,2,9
VILLAZON,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,3,2,2,9
VINTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,3,7,15,17,42
VITICHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,0,1,1
WALDO BALLIVIAN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,0,1
WARNES,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,29,24,48,41,142
YACO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,4,1,5
YACUIBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,8,3,58,35,104
YAMPARAEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,2,0,0,2
YANACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,1,0,0,3
YAPACANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,5,10,11,16,42
YOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,2,3,3,10
YOTALA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,2,0,0,2,4
YUNCHARA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,1,0,0,1,2
ZUDAÑEZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-06-01,0,0,0,1,1
ACHACACHI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,0,0,0,3
ACHOCALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,0,1,3
AIQUILE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,0,1,3
ANZALDO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,2,0,2
APOLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,2,1,5
ARANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,4,7,12
ARBIETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,3,0,1,7
ARQUE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,2,2
ASCENCION DE GUARAYOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,2,0,2
ATOCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,1,0,1,5
AUCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
AYO AYO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,6,2,8
BATALLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,3,3,3,11
BERMEJO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,5,2,0,0,7
BETANZOS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,2,2,1,6
BOLIVAR,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,4,0,0,5
BUENA VISTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,1,0,0,3
CABEZAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,6,5,0,6,17
CAIROMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,0,0,2
"CAIZA ""D""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,3,0,0,5
CAJUATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,1,2
CALAMARCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,2,1,0,3
CAMARGO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,2,0,1,3
CAMIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,3,1,1,8
CAPINOTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,6,9,8,10,33
CARACOLLO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,1,2,5
CARANAVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,5,3,3,1,12
CARAPARI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,3,4
CARMEN RIVERO TORREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,1,2,5
CHALLAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,1,1,0,4
CHAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
CHARAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,7,7,9,15,38
CHAYANTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,3,4,4,13
CHIMORE,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,4,4,9,14,31
CHUA COCANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,3,2,0,8
CHUMA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,2,3
CKOCHAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,1,1,4
CLIZA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,2,8,3,16
COBIJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,7,4,4,7,22
COCAPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,1,2
COCHABAMBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,146,175,244,225,790
COLCAPIRHUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,10,10,13,12,45
"COLCHA ""K""",vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,1,0,3
COLOMI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,3,2,2,8
COLPA BELGICA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,1,1,3
COLQUECHACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,4,5
COLQUENCHA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,0,0,2
COLQUIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
COMARAPA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,2,2,6
COMBAYA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
CONCEPCION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,6,3,5,5,19
COPACABANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,2,0,3
CORIPATA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,4,5,3,3,15
COROICO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,4,2,0,0,6
COTAGAITA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
COTOCA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,15,18,24,22,79
CUATRO CAÑADAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,1,1,4
CUEVO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
CULPINA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
DESAGUADERO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,2,0,0,2
EL ALTO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,94,90,50,51,285
EL PUENTE(STC),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,4,0,1,7
EL TORNO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,5,1,4,13
ENTRE RIOS TRJ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,0,0,2
ENTRE RIOS CBBA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,3,9,11,14,37
ESMERALDA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
EXALTACION,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,9,5,14
FERNANDEZ ALONSO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
FILADELFIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
GENERAL SAAVEDRA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,2,0,1,5
GUANAY,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,4,4,8
GUAQUI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
GUAYARAMERIN,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,5,4,0,3,12
GUTIERREZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,2,3,1,6
HUACARETA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,0,1,2,5
HUACAYA (VILLA DE HUACAYA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
HUANUNI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,1,0,0,2
INCAHUASI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
INGAVI (HUMAITA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,0,1,1
INQUISIVI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
IRUPANA (VILLA DE LANZA),vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,2,1,1,6
IXIAMAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,2,0,0,2
LA ASUNTA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,10,4,1,4,19
LA GUARDIA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,20,16,3,10,49
LA PAZ,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,76,83,7,8,174
LAGUNILLAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,1,2
LAJA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,0,0,0,1
LAS CARRERAS,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,1,0,0,1
LLALLAGUA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,1,3,1,5,10
LORETO,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,0,1
MAIRANA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,2,1,3
MALLA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,0,0,1,0,1
MAPIRI,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,4,1,0,1,6
MECAPACA,vacunaciones en ninos de 2 a 3 anos,srp 2da. dosis,2023-07-01,2,6,0,0,8
