municipality,group,variable,month,Niños (as) de 1 año a menores de 5 años con 2da dosis vitamina A,TOTAL
RIBERALTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,564,564
ROBORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,31,31
RURRENABAQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,49,49
SABAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,6,6
SACABA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,752,752
SACABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,52,52
SACACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,147,147
SAIPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,38,38
SALINAS DE GARCI MENDOZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,35,35
SAMAIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,32,32
SAN ANDRES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,22,22
SAN ANDRES DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,7,7
SAN ANTONIO DE ESMORUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,1,1
SAN ANTONIO DE LOMERIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,24,24
SAN BENITO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,51,51
SAN BORJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,123,123
SAN BUENA VENTURA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,48,48
SAN CARLOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,85,85
SAN IGNACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,180,180
SAN IGNACIO DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,334,334
SAN JAVIER(BNI),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,4,4
SAN JAVIER(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,27,27
SAN JOAQUIN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,21,21
SAN JOSE DE CHIQUITOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,208,208
SAN JUAN DE YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,27,27
SAN JULIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,62,62
SAN LORENZO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,41,41
SAN LORENZO(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,72,72
SAN LUCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,183,183
SAN MATIAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,48,48
SAN MIGUEL DE VELASCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,62,62
SAN PEDRO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,81,81
SAN PEDRO DE BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,92,92
SAN PEDRO DE CURAHUARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,22,22
SAN PEDRO DE QUEMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,3,3
SAN PEDRO DE TIQUINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,26,26
SAN PEDRO(PND),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,2,2
SAN RAFAEL,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,16,16
SAN RAMON BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,25,25
SAN RAMON SCZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,14,14
SANTA ANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,195,195
SANTA CRUZ DE LA SIERRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,1175,1175
SANTA ROSA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,57,57
SANTA ROSA DEL SARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,39,39
SANTIAGO DE CALLAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,9,9
SANTIAGO DE HUARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,37,37
SANTIAGO DE HUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,5,5
SANTIAGO DE MACHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,31,31
SANTIVAÑES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,21,21
SANTUARIO DE QUILLACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,11,11
SAPAHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,32,32
SENA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,21,21
SHINAOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,70,70
SICA SICA (VILLA AROMA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,48,48
SICAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,8,8
SIPE SIPE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,199,199
SOPACHUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,29,29
SORACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,46,46
SORATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,68,68
SUCRE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,1707,1707
TACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,6,6
TACACOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,24,24
TACOBAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,27,27
TACOPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,45,45
TAHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,3,3
TAPACARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,144,144
TARABUCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,127,127
TARACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,17,17
TARATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,27,27
TARIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,532,532
TARVITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,59,59
TEOPONTE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,29,29
TIAWANACU,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,102,102
TINGUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,92,92
TIPUANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,35,35
TIQUIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,522,522
TIRAQUE (CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,144,144
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,7,7
TOCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,33,33
TODOS SANTOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,2,2
TOLATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,25,25
TOLEDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,22,22
TOMAVE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,46,46
TOMINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,33,33
TORO TORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,58,58
TOTORA(CBBA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,36,36
TOTORA(ORR),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,8,8
TRINIDAD,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,168,168
TUPIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,141,141
TURCO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,8,8
UMALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,17,17
UNCIA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,82,82
URIONDO (A. CONCEPCION),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,53,53
URUBICHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,36,36
UYUNI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,28,28
VACAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,56,56
VALLEGRANDE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,35,35
VIACHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,181,181
VILA VILA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,23,23
VILLA CHARCAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,60,60
VILLA MONTES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,208,208
VILLA NUEVA (LOMA ALTA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,11,11
VILLA RIVERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,25,25
VILLA SERRANO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,46,46
VILLA TUNARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,193,193
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,34,34
VILLAZON,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,115,115
VINTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,68,68
VITICHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,36,36
WALDO BALLIVIAN,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,10,10
WARNES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,156,156
YACO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,26,26
YACUIBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,722,722
YAMPARAEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,50,50
YANACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,11,11
YAPACANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,87,87
YOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,8,8
YOTALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,28,28
YUNCHARA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,44,44
ZUDAÑEZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-06-01,41,41
ACACIO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,19,19
ACHACACHI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,71,71
ACHOCALLA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,14,14
AIQUILE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,55,55
ALALAY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,22,22
ALCALA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,6,6
ALTO BENI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,62,62
ANCORAIMES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,39,39
ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,11,11
ANTEQUERA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,6,6
ANZALDO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,51,51
APOLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,52,52
ARAMPAMPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,22,22
ARANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,34,34
ARBIETO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,93,93
ARQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,46,46
ASCENCION DE GUARAYOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,39,39
ATOCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,47,47
AUCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,17,17
AYATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,43,43
AYO AYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,26,26
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,141,141
AZURDUY,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,71,71
BATALLAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,75,75
BAURES,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,3,3
BELEN DE ANDAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,3,3
BELEN DE URMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,7,7
BELLA FLOR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,7,7
BERMEJO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,435,435
BETANZOS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,124,124
BOLIVAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,57,57
BOLPEBRA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,14,14
BOYUIBE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,43,43
BUENA VISTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,53,53
CABEZAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,69,69
CAIROMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,52,52
"CAIZA ""D""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,61,61
CAJUATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,11,11
CALACOTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,24,24
CALAMARCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,42,42
CAMARGO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,81,81
CAMATAQUI (C. VILLA ABECIA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,43,43
CAMIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,119,119
CAPINOTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,67,67
CAQUIAVIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,27,27
CARACOLLO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,70,70
CARANAVI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,258,258
CARAPARI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,57,57
CARIPUYO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,59,59
CARMEN RIVERO TORREZ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,15,15
CATACORA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,4,4
CHALLAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,74,74
CHAQUI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,23,23
CHARAGUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,115,115
CHARAÑA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,11,11
CHAYANTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,41,41
CHIMORE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,152,152
CHIPAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,4,4
CHOQUE COTA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,4,4
CHULUMANI (V. DE LA LIBERTAD),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,27,27
CHUMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,11,11
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,26,26
CKOCHAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,88,88
CLIZA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,88,88
COBIJA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,203,203
COCAPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,79,79
COCHABAMBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,880,880
COIPASA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,3,3
COLCAPIRHUA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,87,87
"COLCHA ""K""",micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,1,1
COLLANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,7,7
COLOMI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,53,53
COLPA BELGICA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,38,38
COLQUECHACA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,171,171
COLQUENCHA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,39,39
COLQUIRI,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,46,46
COMANCHE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,7,7
COMARAPA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,50,50
COMBAYA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,24,24
CONCEPCION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,12,12
COPACABANA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,58,58
CORIPATA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,31,31
CORO CORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,36,36
COROICO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,41,41
CORQUE,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,7,7
COTAGAITA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,98,98
COTOCA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,248,248
CUATRO CAÑADAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,43,43
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,15,15
CUEVO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,29,29
CULPINA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,103,103
CURAHUARA DE CARANGAS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,24,24
CURVA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,16,16
DESAGUADERO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,12,12
EL ALTO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,2492,2492
EL CHORO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,3,3
EL PUENTE(STC),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,51,51
EL PUENTE(TJA),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,21,21
EL TORNO,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,764,764
EL VILLAR,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,1,1
ENTRE RIOS TRJ,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,56,56
ENTRE RIOS CBBA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,58,58
ESCOMA,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,13,13
EUCALIPTUS,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,10,10
EUREKA (SANTOS MERCADO),micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,8,8
EXALTACION,micronutrientes,ninos (as) de 1 ano a menores de 5 anos con 2da dosis vitamina a,2011-07-01,37,37
