municipality,group,variable,month,Pacientes referidos a otros establecimientos,TOTAL
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,16,16
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,27,27
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,15,15
PAMPA AULLAGAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,22,22
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,11,11
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,13,13
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,15,15
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,25,25
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,327,327
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,47,47
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,21,21
PUERTO SILES,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,12,12
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,47,47
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,20,20
PUNATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,74,74
QUIABAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
QUILLACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,57,57
QUIME,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
QUIRUSILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
RAVELO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
RIBERALTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,231,231
ROBORE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,53,53
RURRENABAQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
SABAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
SACABA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,228,228
SACABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
SACACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
SAIPINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
SALINAS DE GARCI MENDOZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,10,10
SAMAIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
SAN ANDRES,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
SAN ANDRES DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
SAN ANTONIO DE ESMORUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
SAN ANTONIO DE LOMERIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
SAN BENITO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,16,16
SAN BORJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,42,42
SAN BUENA VENTURA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
SAN CARLOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,16,16
SAN IGNACIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,18,18
SAN IGNACIO DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,43,43
SAN JAVIER(BNI),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
SAN JAVIER(STC),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
SAN JOSE DE CHIQUITOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
SAN JUAN DE YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
SAN JULIAN,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,64,64
SAN LORENZO(PND),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
SAN LORENZO(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,93,93
SAN LUCAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,14,14
SAN MATIAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,11,11
SAN MIGUEL DE VELASCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,30,30
SAN PABLO DE LIPEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
SAN PEDRO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,28,28
SAN PEDRO DE BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
SAN PEDRO DE CURAHUARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
SAN PEDRO DE TIQUINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,12,12
SAN RAFAEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,12,12
SAN RAMON BENI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
SAN RAMON SCZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,11,11
SANTA ANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
SANTA CRUZ DE LA SIERRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2189,2189
SANTA ROSA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
SANTA ROSA DEL SARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,33,33
SANTIAGO DE CALLAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
SANTIAGO DE HUATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
SANTIVAÑES,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
SANTUARIO DE QUILLACAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
SAPAHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
SENA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,15,15
SHINAOTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
SICA SICA (VILLA AROMA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
SICAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
SIPE SIPE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,28,28
SOPACHUY,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
SORACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
SORATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
SUCRE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1230,1230
TACOBAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,4,4
TACOPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
TAPACARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
TARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,29,29
TARATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,14,14
TARIJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,363,363
TARVITA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,27,27
TEOPONTE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
TIAWANACU,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,18,18
TINGUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
TIPUANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
TIQUIPAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,36,36
TIRAQUE (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
TOCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
TOLATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
TOLEDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,12,12
TOMAVE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
TOMINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,6,6
TORO TORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
TOTORA(CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,38,38
TRIGAL,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
TRINIDAD,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,794,794
TUPIZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,134,134
TURCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
UNCIA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,9,9
URIONDO (A. CONCEPCION),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,48,48
URUBICHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,22,22
UYUNI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
VACAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,11,11
VALLEGRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,54,54
VIACHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,95,95
VILA VILA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,5,5
VILLA CHARCAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,16,16
VILLA MONTES,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,25,25
VILLA RIVERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,7,7
VILLA SERRANO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,35,35
VILLA TUNARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,67,67
VILLA VACA GUZMAN (MUYUPAMPA),referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,18,18
VILLAZON,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,182,182
VINTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,45,45
VITICHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,3,3
WARNES,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,94,94
YACO,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,2,2
YACUIBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,150,150
YAMPARAEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,17,17
YANACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,8,8
YAPACANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,77,77
YOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,11,11
YOTALA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,1,1
YUNCHARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,14,14
ZUDAÑEZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-07-01,16,16
ACACIO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
ACHACACHI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,36,36
ACHOCALLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
AIQUILE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,70,70
ALALAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
ALCALA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
ALTO BENI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
ANCORAIMES,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,5,5
ANDAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
ANTEQUERA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
ANZALDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
APOLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
ARANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
ARBIETO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,20,20
ARQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
ASCENCION DE GUARAYOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,13,13
ATOCHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,39,39
AYATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
AYO AYO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
AYOPAYA (V. DE INDEPENDENCIA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,19,19
AZURDUY,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
BATALLAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,19,19
BELEN DE URMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
BERMEJO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,109,109
BETANZOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,38,38
BOLIVAR,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,18,18
BOLPEBRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
BOYUIBE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
BUENA VISTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,14,14
CABEZAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,21,21
CAIROMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
"CAIZA ""D""",referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
CAJUATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
CALACOTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
CALAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,18,18
CAMARGO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
CAMATAQUI (C. VILLA ABECIA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
CAMIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,49,49
CAPINOTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,28,28
CARACOLLO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,25,25
CARANAVI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,102,102
CARAPARI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,15,15
CARIPUYO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
CATACORA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
CHALLAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,29,29
CHAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
CHARAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,15,15
CHAYANTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
CHIMORE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,16,16
CHOQUE COTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,5,5
CKOCHAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
CLIZA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,29,29
COBIJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,107,107
COCAPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,14,14
COCHABAMBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,395,395
COLCAPIRHUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,63,63
"COLCHA ""K""",referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,5,5
COLLANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
COLOMI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,39,39
COLPA BELGICA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,53,53
COLQUECHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
COLQUENCHA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
COLQUIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
COMANCHE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
COMARAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,50,50
CONCEPCION,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
COPACABANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
CORIPATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
CORO CORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
COROICO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
CORQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
COTAGAITA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,55,55
COTOCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,139,139
CUATRO CAÑADAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,46,46
CUEVO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
CULPINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
CURAHUARA DE CARANGAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
CURVA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
DESAGUADERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
EL ALTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2038,2038
EL CHORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,7,7
EL PUENTE(STC),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
EL PUENTE(TJA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,21,21
EL TORNO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,86,86
EL VILLAR,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
ENTRE RIOS TRJ,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,27,27
ENTRE RIOS CBBA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,65,65
EUCALIPTUS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
EUREKA (SANTOS MERCADO),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
FERNANDEZ ALONSO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,17,17
FILADELFIA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
GENERAL SAAVEDRA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
GUANAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
GUAQUI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
GUAYARAMERIN,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,80,80
GUTIERREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,18,18
HUACARETA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
HUACAYA (VILLA DE HUACAYA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
HUANUNI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,45,45
HUARACAJE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
HUARINA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
HUAYLLAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
HUMANATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
ICHOCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
ICLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,14,14
INCAHUASI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
IRUPANA (VILLA DE LANZA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
IXIAMAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,13,13
JESUS DE MACHACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
LA ASUNTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
LA GUARDIA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,207,207
LA PAZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6361,6361
LAGUNILLAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,5,5
LAJA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,18,18
LAS CARRERAS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,7,7
LICOMA PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
LLALLAGUA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,27,27
LORETO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
LURIBAY,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
MACHACAMARCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,26,26
MACHARETI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,16,16
MAIRANA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,31,31
MAPIRI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
MECAPACA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,14,14
MINEROS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,27,27
MIZQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
MOCOMOCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
MOJINETE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
MOJOCOYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,7,7
MONTEAGUDO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,49,49
MONTERO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,128,128
MORO MORO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
MOROCHATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,16,16
NACEBE (SANTA ROSA DEL ABUNA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
OCURI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
OKINAWA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,38,38
OMEREQUE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
ORURO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,525,525
PADCAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,42,42
PADILLA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,7,7
PAILON,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,36,36
PALCA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,6,6
PALOS BLANCOS,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
PAMPA GRANDE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
PAPEL PAMPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
PASORAPA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
PATACAMAYA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,10,10
PAZÑA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
POCOATA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
POCONA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,3,3
POJO (CBBA),referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
POOPO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,15,15
PORCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
POROMA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
PORONGO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,15,15
PORTACHUELO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
PORVENIR,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,25,25
POSTRER VALLE,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,4,4
POTOSI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,359,359
PRESTO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,8,8
PUCARA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
PUCARANI,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,39,39
PUERTO ACOSTA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
PUERTO CARABUCO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,7,7
PUERTO GONZALO MORENO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,9,9
PUERTO PEREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,2,2
PUERTO QUIJARRO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,32,32
PUERTO RICO,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,12,12
PUERTO SILES,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,1,1
PUERTO SUAREZ,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,11,11
PUERTO VILLARROEL,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,26,26
PUNA,referencias y retornos,pacientes referidos a otros establecimientos,2011-08-01,31,31
