,group,variable,month,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS DENTRO,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,ANTIPOLIOMIELÍTICA 1RA DOSIS FUERA,TOTALES
PASORAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,1,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,23,23,1,1,48
PAZÑA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
PELECHUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,6,1,1,9
POCOATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,7,17,8,37
POCONA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,3,6,0,10
POJO (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,5,1,2,14
POOPO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,5,0,0,7
PORCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,14,12,0,0,26
POROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,2,3,2,13
PORONGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,9,4,4,3,20
PORTACHUELO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,16,11,2,2,31
PORVENIR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,4,6,7,20
POSTRER VALLE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,1
POTOSI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,188,184,23,23,418
PRESTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,3,2,1,10
PUCARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,17,8,6,7,38
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,2,4,4,15
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,2,3,6,16
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,3,2,3,9
PUERTO PEREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,3,2,0,7
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,16,8,1,0,25
PUERTO RICO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,2,1,4,12
PUERTO SILES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,22,16,1,4,43
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,53,43,2,3,101
PUNA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,5,0,5,16
PUNATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,24,19,3,3,49
QUIABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,0,0,1,3
QUILLACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,88,83,35,37,243
QUIME,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,8,0,0,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,2,2,1,11
RAVELO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,7,7,2,3,19
REYES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,14,11,0,0,25
RIBERALTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,126,125,12,10,273
ROBORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,17,16,0,5,38
RURRENABAQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,28,27,0,2,57
SABAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,0,1,0,2
SACABA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,101,117,17,17,252
SACABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,1,0,1,6
SACACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,11,11,6,3,31
SAIPINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,2,2,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,2,2,3,13
SAMAIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,6,1,1,13
SAN ANDRES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,8,6,3,2,19
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,1,1,1,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,1,1,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,3,4,5,16
SAN BENITO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,8,4,15
SAN BORJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,57,61,14,14,146
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,6,3,1,16
SAN CARLOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,15,11,4,1,31
SAN IGNACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,30,19,10,7,66
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,52,54,7,5,118
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,1,6,4,13
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,8,12,0,0,20
SAN JOAQUIN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,4,0,0,6
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,15,15,20,20,70
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,3,1,1,9
SAN JULIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,34,29,7,7,77
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,3,4,6,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,10,8,3,3,24
SAN LUCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,11,8,10,4,33
SAN MATIAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,21,14,3,2,40
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,14,0,2,22
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
SAN PEDRO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,10,15,0,0,25
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,13,14,13,13,53
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,2,0,0,8
SAN PEDRO DE QUEMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,1,2
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,1,0,1,5
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,0,4,3,7
SAN RAFAEL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,7,9,0,0,16
SAN RAMON BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,1,0,1,8
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,12,6,0,0,18
SANTA ANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,14,19,1,1,35
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1466,1480,29,18,2993
SANTA ROSA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,11,8,0,0,19
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,16,8,0,0,24
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,1,1,0,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,4,4,2,12
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,1,0,0,4
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,2,0,0,4
SANTIVAÑES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,2,0,2,7
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,3,1,1,5
SAPAHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,5,1,1,13
SENA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,10,0,0,15
SHINAOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,18,18,2,2,40
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,11,9,0,1,21
SICAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,1,0,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,18,19,2,4,43
SOPACHUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,1,0,1,6
SORACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,4,0,4,12
SORATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,7,7,1,5,20
SUCRE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,242,220,3,5,470
TACACOMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,8,0,0,12
TACOBAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,0,2,0,4
TACOPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
TAPACARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,12,9,4,6,31
TARABUCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,2,3,5,14
TARACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,0,3,0,6
TARATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,8,0,1,15
TARIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,168,177,8,5,358
TARVITA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,1,1,1,6
TEOPONTE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,10,3,1,0,14
TIAWANACU,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,7,1,1,13
TINGUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,8,13,14,41
TIPUANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,7,1,2,0,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,15,21,3,3,42
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,10,11,8,11,40
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,2,1,0,5
TOLATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,3,0,0,7
TOLEDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,3,2,0,9
TOMAVE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,11,4,3,4,22
TOMINA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,5,1,0,5,11
TORO TORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,3,7,2,18
TOTORA(CBBA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,9,13,5,8,35
TOTORA(ORR),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,0,0,0,2
TRIGAL,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
TRINIDAD,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,119,112,2,4,237
TUPIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,23,41,3,1,68
TURCO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,1,0,0,3
UMALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,4,0,1,5
UNCIA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,18,12,6,7,43
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,18,10,0,1,29
URUBICHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,11,0,0,17
UYUNI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,14,15,1,2,32
VACAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,1,3,4,11
VALLEGRANDE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,8,1,0,15
VIACHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,48,39,7,7,101
VILA VILA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,0,2,3,8
VILLA CHARCAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,6,9,2,5,22
VILLA MONTES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,51,48,3,2,104
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,1,5,2,11
VILLA RIVERO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,7,4,1,15
VILLA SERRANO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,4,1,2,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,62,64,6,4,136
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,5,0,0,9
VILLAZON,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,30,30,3,4,67
VINTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,25,30,16,14,85
VITICHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,4,1,1,1,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,0,0,0,2
WARNES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,142,102,4,3,251
YACO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,4,1,2,7
YACUIBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,67,81,15,8,171
YAMPARAEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,2,1,1,6
YANACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,1,2,0,0,3
YAPACANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,49,33,13,11,106
YOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,5,2,2,12
YOTALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,3,4,0,1,8
YUNCHARA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,0,2,0,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-06-01,2,1,3,1,7
ACACIO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,0,1,1,3
ACHACACHI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,15,21,4,5,45
ACHOCALLA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,19,17,1,0,37
AIQUILE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,6,13,6,4,29
ALALAY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,1,1,1,4
ALCALA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,2,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,5,0,1,14
ANCORAIMES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,6,5,1,1,13
ANDAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,0,1,1,3
ANTEQUERA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1
ANZALDO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,3,2,2,2,9
APOLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,13,9,1,2,25
ARAMPAMPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,2,3,1,7
ARANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,6,0,1,15
ARBIETO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,17,10,3,5,35
ARQUE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,3,3,4,7,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,44,36,0,0,80
ATOCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,8,2,1,18
AUCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,6,0,1,8
AYATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,3,0,1,5
AYO AYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,4,2,1,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,9,10,10,7,36
AZURDUY,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,4,3,0,15
BATALLAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,5,11,5,1,22
BAURES,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,6,1,0,0,7
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,1
BERMEJO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,41,43,1,2,87
BETANZOS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,12,13,7,9,41
BOLIVAR,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,2,2,1,0,5
BOLPEBRA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,0,1,2,3
BOYUIBE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,5,0,0,12
BUENA VISTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,9,2,2,21
CABEZAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,19,23,4,8,54
CAIROMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,5,9,1,2,17
"CAIZA ""D""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,4,8,0,3,15
CAJUATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,9,13,1,0,23
CALACOTO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,2,1,0,3
CALAMARCA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,8,0,1,17
CAMARGO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,8,12,0,1,21
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,2,1,0,4
CAMIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,41,22,5,2,70
CAPINOTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,14,13,2,1,30
CAQUIAVIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,2,5,0,1,8
CARACOLLO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,6,14,9,2,31
CARANAVI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,47,35,5,4,91
CARANGAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,12,7,1,1,21
CARIPUYO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,6,0,0,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,4,2,0,1,7
CATACORA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,0,0,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,23,14,4,7,48
CHAQUI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,9,3,1,1,14
CHARAGUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,23,14,14,16,67
CHAYANTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,6,0,6,19
CHIMORE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,26,22,4,5,57
CHIPAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,2,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,1,1,1,0,3
CHUA COCANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,3,1,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,18,15,1,0,34
CHUMA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,2,1,6,1,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,4,3,1,8
CKOCHAS,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,5,3,1,4,13
CLIZA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,12,10,6,4,32
COBIJA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,41,46,12,8,107
COCAPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,11,5,9,9,34
COCHABAMBA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,594,652,2,5,1253
COIPASA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,48,34,3,5,90
"COLCHA ""K""",vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,6,2,2,17
COLLANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,5,2,0,0,7
COLOMI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,18,18,3,2,41
COLPA BELGICA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,3,5,0,0,8
COLQUECHACA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,19,18,5,9,51
COLQUENCHA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,6,7,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,9,5,7,28
COMANCHE,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,3,2,0,0,5
COMARAPA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,18,25,1,0,44
COMBAYA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,0,0,0,1,1
CONCEPCION,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,19,26,4,3,52
COPACABANA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,7,2,2,2,13
CORIPATA,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,21,15,0,0,36
CORO CORO,vacunaciones en menores de 1 ano,antipoliomielitica 1ra dosis,2018-07-01,5,5,2,3,15
