,group,variable,month,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS DENTRO,PENTAVALENTE 2DA DOSIS FUERA,PENTAVALENTE 2DA DOSIS FUERA,TOTALES
VILLA TUNARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,72,72,11,8,163
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,10,5,1,0,16
VILLAZON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,28,23,1,3,55
VINTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,23,24,14,14,75
VITICHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,2,0,1,0,3
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,2,2,0,0,4
WARNES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,149,126,3,4,282
YACO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,0,9,3,2,14
YACUIBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,98,94,8,17,217
YAMPARAEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,4,3,1,2,10
YANACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,1,0,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,44,45,11,11,111
YOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,4,5,0,2,11
YOTALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,1,1,3,3,8
YUNCHARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,0,1,1,1,3
ZUDAÑEZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-07-01,3,3,1,1,8
ACACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,0,2,5
ACHACACHI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,15,0,6,38
ACHOCALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,23,12,0,1,36
AIQUILE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,8,7,6,38
ALALAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
ALCALA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,8,0,3,18
ANCORAIMES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,8,2,1,16
ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,1,0,0,6
ANZALDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,4,4,1,9
APOLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,11,3,6,27
ARAMPAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,4,1,7
ARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,10,1,0,18
ARBIETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,10,6,8,35
ARQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,7,2,2,15
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,39,28,1,2,70
ATOCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,9,1,0,19
AUCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,0,0,5
AYATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,4,2,1,10
AYO AYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,3,0,0,7
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,7,4,11,31
AZURDUY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,1,6,12
BATALLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,9,2,1,23
BAURES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,4,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,0,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,2,1,3
BELLA FLOR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,2,3,8
BERMEJO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,38,27,0,2,67
BETANZOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,13,4,3,36
BOLIVAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,5,1,2,10
BOLPEBRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,3,4,4,12
BOYUIBE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,2,1,11
BUENA VISTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,9,1,0,21
CABEZAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,18,17,8,6,49
CAIROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,3,0,1,12
"CAIZA ""D""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,7,1,1,14
CAJUATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,16,1,0,24
CALACOTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,2,0,1,5
CALAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,10,2,1,19
CAMARGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,6,0,0,13
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,1,1,1,7
CAMIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,38,50,0,0,88
CAPINOTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,18,7,2,0,27
CAQUIAVIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,4,0,2,13
CARACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,4,7,4,30
CARANAVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,39,43,3,2,87
CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
CARAPARI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,12,0,0,26
CARIPUYO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,9,1,0,18
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,2,4,5,15
CATACORA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,1,3
CHALLAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,14,7,8,46
CHAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,6,0,1,11
CHARAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,12,11,24,24,71
CHARAÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,2,1,0,5
CHAYANTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,3,3,3,15
CHIMORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,26,29,7,7,69
CHIPAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,1,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,0,0,0,4
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,12,0,1,28
CHUMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,4,1,3,12
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,4,1,2,15
CKOCHAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,6,1,1,11
CLIZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,10,13,3,5,31
COBIJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,61,63,12,18,154
COCAPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,8,12,15,42
COCHABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,664,615,1,1,1281
COLCAPIRHUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,24,30,3,7,64
"COLCHA ""K""",vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,11,2,3,21
COLLANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,0,0,3
COLOMI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,16,2,1,34
COLPA BELGICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,3,0,1,8
COLQUECHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,15,9,13,54
COLQUENCHA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,4,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,11,6,1,26
COMANCHE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
COMARAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,14,3,2,40
COMBAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,0,1
CONCEPCION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,24,7,7,59
COPACABANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,6,5,2,17
CORIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,10,9,0,0,19
CORO CORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,1,2,2,11
COROICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,9,4,4,22
CORQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,2,0,0,2
COTAGAITA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,7,2,7,29
COTOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,66,76,6,3,151
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,13,6,8,43
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,1,0,3
CUEVO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,0,1,4
CULPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,12,3,3,1,19
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,1,0,0,5
CURVA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,0,1,2
DESAGUADERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,3,0,1,7
EL ALTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,583,542,157,151,1433
EL CHORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,5,0,1,19
EL PUENTE(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,5,0,1,11
EL TORNO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,43,24,11,17,95
EL VILLAR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,1,3,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,15,5,1,38
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,31,35,1,6,73
ESCARA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,0,1,2
ESCOMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,2,1,0,8
EUCALIPTUS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,5,1,1,11
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,0,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,0,0,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,18,4,3,2,27
FILADELFIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,5,4,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,13,0,1,25
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,5,1,0,13
GUANAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,8,6,6,24
GUAQUI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,1,2,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,47,43,4,4,98
GUTIERREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,8,7,10,29
HUACARETA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,6,3,2,18
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,1,2
HUACHACALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,13,2,4,35
HUARACAJE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,1,0,0,5
HUARINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,3,1,0,5
HUATAJATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,1,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,3,0,3
HUMANATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,0,3,3
ICHOCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,3,2,3,11
ICLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,1,5,0,9
INCAHUASI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,2,6,3,16
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,2,0,0,4
INQUISIVI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,7,2,5,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,10,8,2,7,27
IXIAMAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,5,1,3,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,5,2,2,14
LA ASUNTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,31,44,1,2,78
LA GUARDIA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,105,115,4,1,225
LA PAZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,557,501,4,7,1069
LAGUNILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,2,2,0,10
LAJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,9,2,0,25
LAS CARRERAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,3,0,1,7
LICOMA PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
LLALLAGUA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,14,26,27,83
LLICA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,0,0,1
LORETO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,3,4,9
LURIBAY,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,4,0,2,9
MACHACAMARCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,2,0,0,6
MACHARETI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,8,0,4,14
MAGDALENA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,9,3,4,25
MAIRANA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,11,0,0,25
MALLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,1,2,3
MAPIRI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,12,0,1,28
MECAPACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,12,3,1,24
MINEROS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,22,20,5,7,54
MIZQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,11,4,1,33
MOCOMOCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,3,5,3,15
MOJINETE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,4,2,2,11
MONTEAGUDO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,12,25,0,1,38
MONTERO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,128,123,5,6,262
MORO MORO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,1,0,0,4
MOROCHATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,3,2,13
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,0,1,8,11
NAZACARA DE PACAJES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,0,0,1
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,0,3,0,3
OCURI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,1,2,6,16
OKINAWA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,9,0,1,17
OMEREQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,2,1,6
ORURO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,285,298,13,10,606
PADCAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,13,1,1,28
PADILLA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,5,0,0,16
PAILON,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,22,28,12,10,72
PALCA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,7,3,5,29
PALOS BLANCOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,19,25,3,2,49
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,0,0,3
PAMPA GRANDE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,5,0,0,14
PAPEL PAMPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,0,1,2,1,4
PASORAPA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,16,5,8,50
PAZÑA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,4,0,0,6
PELECHUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,9,0,1,14
POCOATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,8,17,6,35
POCONA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,8,1,4,16
POJO (CBBA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,6,4,2,16
POOPO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,7,0,0,9
PORCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,15,1,0,30
POROMA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,6,1,10
PORONGO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,10,8,1,5,24
PORTACHUELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,18,23,0,0,41
PORVENIR,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,4,5,2,15
POTOSI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,188,170,37,40,435
PRESTO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,4,3,0,10
PUCARANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,16,8,4,41
PUERTO ACOSTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,4,3,2,11
PUERTO CARABUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,3,4,8,19
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,4,2,4,11
PUERTO PEREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,4,2,2,0,8
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,16,21,1,2,40
PUERTO RICO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,6,1,0,12
PUERTO SILES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,0,0,0,1
PUERTO SUAREZ,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,14,13,7,5,39
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,48,55,4,6,113
PUNA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,4,1,4,15
PUNATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,24,17,3,6,50
QUIABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,1,0,0,3
QUILLACOLLO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,97,81,54,36,268
QUIME,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,8,0,0,17
QUIRUSILLAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,0,0,3
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,5,1,1,12
RAVELO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,9,5,4,25
REYES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,10,1,1,25
RIBERALTA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,123,129,6,11,269
ROBORE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,12,6,3,42
RURRENABAQUE,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,23,26,4,4,57
SABAYA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,2,1,5
SACABA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,112,113,20,18,263
SACABAMBA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,2,1,0,6
SACACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,12,9,7,8,36
SAIPINA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,3,5,0,11
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,1,3,5,14
SAMAIPATA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,5,0,0,11
SAN ANDRES,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,13,7,2,1,23
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,3,0,0,5
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,1,0,0,2
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,2,4,4,5,15
SAN BENITO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,8,7,2,2,19
SAN BORJA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,63,36,22,15,136
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,9,10,0,0,19
SAN CARLOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,21,9,0,0,30
SAN IGNACIO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,29,29,6,3,67
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,50,60,11,7,128
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,1,2,3,5,11
SAN JAVIER(STC),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,7,12,8,0,27
SAN JOAQUIN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,6,0,0,9
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,23,21,29,32,105
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,3,5,1,1,10
SAN JULIAN,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,41,34,5,6,86
SAN LORENZO(PND),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,5,3,7,6,21
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,17,8,1,5,31
SAN LUCAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,11,9,6,3,29
SAN MATIAS,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,15,14,1,1,31
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,pentavalente 2da dosis,2018-08-01,6,14,0,2,22
