,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
SENA,vacunaciones en menores de 1 ano,bcg,2018-06-01,7,8,1,7,23
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2018-06-01,16,13,0,4,33
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2018-06-01,5,4,2,8,19
SICAYA,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,0,1,0,1
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2018-06-01,20,26,0,0,46
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,0,2,1,4
SORACACHI,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,3,2,2,7
SORATA,vacunaciones en menores de 1 ano,bcg,2018-06-01,10,4,0,3,17
SUCRE,vacunaciones en menores de 1 ano,bcg,2018-06-01,289,272,0,0,561
TACACHI,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,1,0,0,2
TACACOMA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,9,0,0,10
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,0,11,6,18
TACOPAYA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,1,3,2,7
TAPACARI,vacunaciones en menores de 1 ano,bcg,2018-06-01,6,8,6,2,22
TARABUCO,vacunaciones en menores de 1 ano,bcg,2018-06-01,4,4,1,1,10
TARACO,vacunaciones en menores de 1 ano,bcg,2018-06-01,2,1,2,3,8
TARATA,vacunaciones en menores de 1 ano,bcg,2018-06-01,4,4,0,1,9
TARIJA,vacunaciones en menores de 1 ano,bcg,2018-06-01,208,190,1,1,400
TARVITA,vacunaciones en menores de 1 ano,bcg,2018-06-01,3,12,0,1,16
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2018-06-01,5,4,1,2,12
TIAWANACU,vacunaciones en menores de 1 ano,bcg,2018-06-01,4,3,3,2,12
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,2,13,13,29
TIPUANI,vacunaciones en menores de 1 ano,bcg,2018-06-01,6,2,0,0,8
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2018-06-01,48,39,4,1,92
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2018-06-01,11,6,5,0,22
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2018-06-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,3,1,0,5
TOLATA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,2,0,2,5
TOLEDO,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,3,1,1,6
TOMAVE,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,1,1,2,5
TOMINA,vacunaciones en menores de 1 ano,bcg,2018-06-01,3,0,0,0,3
TORO TORO,vacunaciones en menores de 1 ano,bcg,2018-06-01,5,5,7,7,24
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2018-06-01,5,2,0,1,8
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2018-06-01,1,0,0,0,1
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2018-06-01,157,121,9,4,291
TUPIZA,vacunaciones en menores de 1 ano,bcg,2018-06-01,37,46,2,2,87
TURCO,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,1,0,0,1
UMALA,vacunaciones en menores de 1 ano,bcg,2018-06-01,2,1,1,3,7
UNCIA,vacunaciones en menores de 1 ano,bcg,2018-06-01,8,10,3,7,28
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2018-06-01,2,5,0,0,7
URUBICHA,vacunaciones en menores de 1 ano,bcg,2018-06-01,2,0,0,2,4
UYUNI,vacunaciones en menores de 1 ano,bcg,2018-06-01,18,23,4,1,46
VACAS,vacunaciones en menores de 1 ano,bcg,2018-06-01,4,1,2,5,12
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2018-06-01,15,24,0,0,39
VIACHA,vacunaciones en menores de 1 ano,bcg,2018-06-01,35,29,2,5,71
VILA VILA,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,1,6,4,11
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2018-06-01,8,6,2,3,19
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2018-06-01,36,35,2,2,75
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2018-06-01,0,1,0,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,2,4,2,9
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,4,0,0,4
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2018-06-01,68,60,8,6,142
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2018-06-01,3,1,6,0,10
VILLAZON,vacunaciones en menores de 1 ano,bcg,2018-06-01,21,20,0,1,42
VINTO,vacunaciones en menores de 1 ano,bcg,2018-06-01,25,36,2,2,65
VITICHI,vacunaciones en menores de 1 ano,bcg,2018-06-01,3,0,3,2,8
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,0,4,0,4
WARNES,vacunaciones en menores de 1 ano,bcg,2018-06-01,83,95,3,3,184
YACO,vacunaciones en menores de 1 ano,bcg,2018-06-01,6,2,1,1,10
YACUIBA,vacunaciones en menores de 1 ano,bcg,2018-06-01,83,82,11,7,183
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,3,0,0,4
YANACACHI,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,2,1,0,4
YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-06-01,47,48,1,0,96
YOCALLA,vacunaciones en menores de 1 ano,bcg,2018-06-01,3,2,2,1,8
YOTALA,vacunaciones en menores de 1 ano,bcg,2018-06-01,0,3,0,0,3
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,0,1,1,3
YUNGUYO DE LITORAL,vacunaciones en menores de 1 ano,bcg,2018-06-01,1,0,0,0,1
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2018-06-01,3,3,0,0,6
ACACIO,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,0,1,4
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2018-07-01,14,20,4,11,49
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,8,0,1,15
AIQUILE,vacunaciones en menores de 1 ano,bcg,2018-07-01,12,15,4,6,37
ALALAY,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,2,1,3
ALCALA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2018-07-01,5,3,1,0,9
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,3,3,4,11
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,1,2
ANZALDO,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,3,2,1,8
APOLO,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,9,6,5,30
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,3,1,5
ARANI,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,0,1,2,7
ARBIETO,vacunaciones en menores de 1 ano,bcg,2018-07-01,7,10,1,2,20
ARQUE,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,7,2,6,17
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2018-07-01,28,27,0,0,55
ATOCHA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,3,0,2,8
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,0,1
AYATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,2,1,6
AYO AYO,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,1,2,5,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2018-07-01,7,11,4,7,29
AZURDUY,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,6,0,5,14
BATALLAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,9,3,6,24
BAURES,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,4,0,2,10
BELLA FLOR,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,1,0,4
BERMEJO,vacunaciones en menores de 1 ano,bcg,2018-07-01,36,32,2,0,70
BETANZOS,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,7,4,6,23
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,0,3,3
BOLPEBRA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,0,1
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,1,2
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,5,4,2,1,12
CABEZAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,14,21,4,8,47
CAIROMA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,7,3,2,13
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,2,2,6
CAJUATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,2,0,0,12
CALACOTO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,2,2,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,1,3,6,13
CAMARGO,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,3,0,1,14
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,1,0,0,1
CAMIRI,vacunaciones en menores de 1 ano,bcg,2018-07-01,46,32,1,0,79
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,8,6,0,0,14
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,1,3,5
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2018-07-01,7,9,4,3,23
CARANAVI,vacunaciones en menores de 1 ano,bcg,2018-07-01,42,34,1,5,82
CARAPARI,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,7,1,0,9
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,4,6,8,18
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,1,1,5
CATACORA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,1,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,22,12,9,4,47
CHAQUI,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,6,4,3,14
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2018-07-01,7,14,16,20,57
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,6,5,2,15
CHIMORE,vacunaciones en menores de 1 ano,bcg,2018-07-01,15,11,7,1,34
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,2,0,1,5
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,3,3,7
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2018-07-01,19,15,1,2,37
CHUMA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,0,3,4,11
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,0,0,3
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,2,4,4,12
CLIZA,vacunaciones en menores de 1 ano,bcg,2018-07-01,18,22,3,2,45
COBIJA,vacunaciones en menores de 1 ano,bcg,2018-07-01,62,67,2,1,132
COCAPATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,4,9,8,25
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2018-07-01,793,819,7,5,1624
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2018-07-01,35,35,0,0,70
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2018-07-01,2,3,6,5,16
COLOMI,vacunaciones en menores de 1 ano,bcg,2018-07-01,12,9,2,2,25
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,4,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,12,20,10,51
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,8,3,11
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,4,12,6,25
COMARAPA,vacunaciones en menores de 1 ano,bcg,2018-07-01,17,22,0,0,39
COMBAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,2,3
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2018-07-01,18,18,2,1,39
COPACABANA,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,2,0,2,10
CORIPATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,7,8,1,2,18
CORO CORO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,4,2,8
COROICO,vacunaciones en menores de 1 ano,bcg,2018-07-01,12,13,0,2,27
CORQUE,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,0,1,3
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,6,6,4,25
COTOCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,52,47,0,0,99
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,8,5,0,0,13
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,0,0,2
CUEVO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,0,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2018-07-01,14,7,3,2,26
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,2,1,3
CURVA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,2,2,4
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,2,0,0,5
EL ALTO,vacunaciones en menores de 1 ano,bcg,2018-07-01,719,674,61,70,1524
EL CHORO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,0,2,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2018-07-01,6,3,2,1,12
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2018-07-01,4,0,2,2,8
EL TORNO,vacunaciones en menores de 1 ano,bcg,2018-07-01,33,53,0,1,87
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,4,0,0,5
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2018-07-01,12,7,3,1,23
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2018-07-01,27,17,0,1,45
ESCOMA,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,2,2,2,15
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,1,1,0,2
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,0,1
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,4,2,1,13
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,2,0,2,8
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,9,0,0,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,6,1,9
GUANAY,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,8,0,3,15
GUAQUI,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,3,2,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2018-07-01,45,41,0,0,86
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,8,4,1,2,15
HUACARETA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,4,1,0,9
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,6,2,0,18
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,1,1,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,5,2,9
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,1,0,2
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,1,0,3
HUMANATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,4,2,6
ICHOCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,1,2,6
ICLA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,2,1,5
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,7,2,1,13
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,0,1
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,7,3,13
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2018-07-01,10,9,3,5,27
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,3,1,2,15
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,5,2,9
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,31,32,2,4,69
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2018-07-01,55,57,2,2,116
LA PAZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,1028,503,5,1,1537
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,3,1,7
LAJA,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,3,5,5,19
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,3,2,5
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,0,1,3
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,2,30,34,68
LLICA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,0,0,2
LORETO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,0,1
LURIBAY,vacunaciones en menores de 1 ano,bcg,2018-07-01,5,0,0,5,10
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,3,3,0,8
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,6,3,2,15
MAIRANA,vacunaciones en menores de 1 ano,bcg,2018-07-01,11,8,0,0,19
MALLA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,3,2,5
MAPIRI,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,15,0,0,24
MECAPACA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,5,1,1,11
MINEROS,vacunaciones en menores de 1 ano,bcg,2018-07-01,23,15,0,0,38
MIZQUE,vacunaciones en menores de 1 ano,bcg,2018-07-01,5,9,3,3,20
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,2,6,10
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,1,0,0,4
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2018-07-01,34,19,0,0,53
MONTERO,vacunaciones en menores de 1 ano,bcg,2018-07-01,128,176,1,0,305
MORO MORO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,3,0,0,3
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,1,4,7
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,3,4
OCURI,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,1,5,3,9
OKINAWA,vacunaciones en menores de 1 ano,bcg,2018-07-01,9,4,0,0,13
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,2,3,2,10
ORURO,vacunaciones en menores de 1 ano,bcg,2018-07-01,354,368,7,7,736
PADCAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,6,0,1,10
PADILLA,vacunaciones en menores de 1 ano,bcg,2018-07-01,8,6,0,0,14
PAILON,vacunaciones en menores de 1 ano,bcg,2018-07-01,22,27,2,3,54
PALCA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,4,9,6,22
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2018-07-01,14,12,3,5,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,3,0,0,4
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,2,2,5
PASORAPA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,2,1,3
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,27,25,2,0,54
PAZÑA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,1,1,5
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,3,2,5
POCOATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,1,11,22,36
POCONA,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,3,5,1,11
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2018-07-01,5,7,3,3,18
POOPO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,0,1,4
PORCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,17,1,1,23
POROMA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,4,2,9
PORONGO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,1,5,1,7
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2018-07-01,24,13,0,1,38
PORVENIR,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,0,0,3
POTOSI,vacunaciones en menores de 1 ano,bcg,2018-07-01,238,236,16,9,499
PRESTO,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,0,1,1,5
PUCARANI,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,3,9,16,32
PUERTO ACOSTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,5,2,9
PUERTO CARABUCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,4,2,7
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,1,2
PUERTO PEREZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,2,5,2,9
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,12,0,0,22
PUERTO RICO,vacunaciones en menores de 1 ano,bcg,2018-07-01,5,0,1,0,6
PUERTO SUAREZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,24,16,0,0,40
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,bcg,2018-07-01,85,58,3,3,149
PUNA,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,5,3,3,15
PUNATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,34,32,0,0,66
QUIABAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,3,3,6
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2018-07-01,128,127,6,7,268
QUIME,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,3,1,0,7
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,0,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2018-07-01,2,3,2,0,7
RAVELO,vacunaciones en menores de 1 ano,bcg,2018-07-01,7,1,8,3,19
REYES,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,4,0,0,14
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,144,117,9,4,274
ROBORE,vacunaciones en menores de 1 ano,bcg,2018-07-01,14,11,0,0,25
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2018-07-01,22,20,5,6,53
SABAYA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,0,3,3
SACABA,vacunaciones en menores de 1 ano,bcg,2018-07-01,151,122,5,4,282
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,0,1,4
SACACA,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,10,9,16,45
SAIPINA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,4,1,6
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,1,2,6
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,3,1,0,7
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2018-07-01,4,6,4,1,15
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,1,0,2
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,4,0,0,6
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,3,0,3,7
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2018-07-01,2,4,0,2,8
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2018-07-01,55,45,10,16,126
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2018-07-01,11,18,3,2,34
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2018-07-01,12,15,0,0,27
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2018-07-01,21,14,7,4,46
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,74,73,2,1,150
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2018-07-01,12,16,0,0,28
SAN JOAQUIN,vacunaciones en menores de 1 ano,bcg,2018-07-01,3,3,0,1,7
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2018-07-01,17,18,21,16,72
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,6,0,0,6
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2018-07-01,39,19,3,8,69
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,2,1,5
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2018-07-01,4,3,3,0,10
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,15,13,8,9,45
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2018-07-01,10,8,1,1,20
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,5,0,0,11
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,1,1,2,5
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2018-07-01,6,9,2,0,17
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2018-07-01,15,16,13,12,56
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,5,3,8
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,1,2,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,bcg,2018-07-01,0,0,1,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,2,3,3,9
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2018-07-01,1,0,3,1,5
