municipality,group,variable,month,Restauraciones,TOTAL
POOPO,consultas odontologicas,restauraciones,2005-07-01,60,60
PORCO,consultas odontologicas,restauraciones,2005-07-01,3,3
POROMA,consultas odontologicas,restauraciones,2005-07-01,33,33
PORONGO,consultas odontologicas,restauraciones,2005-07-01,35,35
PORTACHUELO,consultas odontologicas,restauraciones,2005-07-01,105,105
PORVENIR,consultas odontologicas,restauraciones,2005-07-01,10,10
POSTRER VALLE,consultas odontologicas,restauraciones,2005-07-01,45,45
POTOSI,consultas odontologicas,restauraciones,2005-07-01,302,302
PRESTO,consultas odontologicas,restauraciones,2005-07-01,45,45
PUCARA,consultas odontologicas,restauraciones,2005-07-01,14,14
PUCARANI,consultas odontologicas,restauraciones,2005-07-01,30,30
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-07-01,84,84
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-07-01,51,51
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2005-07-01,2,2
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-07-01,41,41
PUERTO RICO,consultas odontologicas,restauraciones,2005-07-01,19,19
PUERTO SILES,consultas odontologicas,restauraciones,2005-07-01,66,66
PUERTO SUAREZ,consultas odontologicas,restauraciones,2005-07-01,3,3
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-07-01,319,319
PUNA,consultas odontologicas,restauraciones,2005-07-01,116,116
PUNATA,consultas odontologicas,restauraciones,2005-07-01,169,169
QUILLACOLLO,consultas odontologicas,restauraciones,2005-07-01,524,524
QUIME,consultas odontologicas,restauraciones,2005-07-01,23,23
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-07-01,9,9
REYES,consultas odontologicas,restauraciones,2005-07-01,53,53
RIBERALTA,consultas odontologicas,restauraciones,2005-07-01,26,26
SACABA,consultas odontologicas,restauraciones,2005-07-01,595,595
SACABAMBA,consultas odontologicas,restauraciones,2005-07-01,29,29
SACACA,consultas odontologicas,restauraciones,2005-07-01,5,5
SAIPINA,consultas odontologicas,restauraciones,2005-07-01,60,60
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-07-01,30,30
SAMAIPATA,consultas odontologicas,restauraciones,2005-07-01,189,189
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-07-01,8,8
SAN ANDRES,consultas odontologicas,restauraciones,2005-07-01,2,2
SAN ANTONIO DE LOMERIO,consultas odontologicas,restauraciones,2005-07-01,21,21
SAN BENITO,consultas odontologicas,restauraciones,2005-07-01,93,93
SAN BORJA,consultas odontologicas,restauraciones,2005-07-01,10,10
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-07-01,69,69
SAN CARLOS,consultas odontologicas,restauraciones,2005-07-01,33,33
SAN IGNACIO,consultas odontologicas,restauraciones,2005-07-01,105,105
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-07-01,237,237
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-07-01,4,4
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-07-01,97,97
SAN JULIAN,consultas odontologicas,restauraciones,2005-07-01,93,93
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-07-01,14,14
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-07-01,96,96
SAN LUCAS,consultas odontologicas,restauraciones,2005-07-01,61,61
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-07-01,69,69
SAN PEDRO,consultas odontologicas,restauraciones,2005-07-01,42,42
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-07-01,5,5
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2005-07-01,30,30
SAN RAFAEL,consultas odontologicas,restauraciones,2005-07-01,49,49
SAN RAMON,consultas odontologicas,restauraciones,2005-07-01,44,44
SAN RAMON,consultas odontologicas,restauraciones,2005-07-01,42,42
SANTA ANA,consultas odontologicas,restauraciones,2005-07-01,30,30
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-07-01,1409,1409
SANTA ROSA,consultas odontologicas,restauraciones,2005-07-01,76,76
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-07-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-07-01,69,69
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-07-01,36,36
SANTIVAÑES,consultas odontologicas,restauraciones,2005-07-01,31,31
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-07-01,7,7
SAPAHAQUI,consultas odontologicas,restauraciones,2005-07-01,11,11
SENA,consultas odontologicas,restauraciones,2005-07-01,46,46
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-07-01,62,62
SIPE SIPE,consultas odontologicas,restauraciones,2005-07-01,422,422
SOPACHUY,consultas odontologicas,restauraciones,2005-07-01,4,4
SORACACHI,consultas odontologicas,restauraciones,2005-07-01,8,8
SORATA,consultas odontologicas,restauraciones,2005-07-01,24,24
SUCRE,consultas odontologicas,restauraciones,2005-07-01,3055,3055
TACACOMA,consultas odontologicas,restauraciones,2005-07-01,22,22
TAPACARI,consultas odontologicas,restauraciones,2005-07-01,50,50
TARABUCO,consultas odontologicas,restauraciones,2005-07-01,26,26
TARACO,consultas odontologicas,restauraciones,2005-07-01,7,7
TARATA,consultas odontologicas,restauraciones,2005-07-01,49,49
TARIJA,consultas odontologicas,restauraciones,2005-07-01,928,928
TARVITA,consultas odontologicas,restauraciones,2005-07-01,87,87
TEOPONTE,consultas odontologicas,restauraciones,2005-07-01,37,37
TIAWANACU,consultas odontologicas,restauraciones,2005-07-01,60,60
TIPUANI,consultas odontologicas,restauraciones,2005-07-01,66,66
TIQUIPAYA,consultas odontologicas,restauraciones,2005-07-01,258,258
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-07-01,140,140
TOLATA,consultas odontologicas,restauraciones,2005-07-01,33,33
TOLEDO,consultas odontologicas,restauraciones,2005-07-01,15,15
TOMAVE,consultas odontologicas,restauraciones,2005-07-01,4,4
TOMINA,consultas odontologicas,restauraciones,2005-07-01,48,48
TORO TORO,consultas odontologicas,restauraciones,2005-07-01,22,22
TOTORA(CBBA),consultas odontologicas,restauraciones,2005-07-01,90,90
TRIGAL,consultas odontologicas,restauraciones,2005-07-01,12,12
TRINIDAD,consultas odontologicas,restauraciones,2005-07-01,500,500
TURCO,consultas odontologicas,restauraciones,2005-07-01,2,2
UNCIA,consultas odontologicas,restauraciones,2005-07-01,145,145
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2005-07-01,84,84
UYUNI,consultas odontologicas,restauraciones,2005-07-01,24,24
VALLEGRANDE,consultas odontologicas,restauraciones,2005-07-01,219,219
VIACHA,consultas odontologicas,restauraciones,2005-07-01,68,68
VILA VILA,consultas odontologicas,restauraciones,2005-07-01,6,6
VILLA MONTES,consultas odontologicas,restauraciones,2005-07-01,18,18
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2005-07-01,4,4
VILLA RIVERO,consultas odontologicas,restauraciones,2005-07-01,12,12
VILLA SERRANO,consultas odontologicas,restauraciones,2005-07-01,84,84
VILLA TUNARI,consultas odontologicas,restauraciones,2005-07-01,411,411
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2005-07-01,63,63
VILLAZON,consultas odontologicas,restauraciones,2005-07-01,114,114
VINTO,consultas odontologicas,restauraciones,2005-07-01,95,95
WARNES,consultas odontologicas,restauraciones,2005-07-01,188,188
YACO,consultas odontologicas,restauraciones,2005-07-01,30,30
YACUIBA,consultas odontologicas,restauraciones,2005-07-01,219,219
YAPACANI,consultas odontologicas,restauraciones,2005-07-01,68,68
YOCALLA,consultas odontologicas,restauraciones,2005-07-01,5,5
YOTALA,consultas odontologicas,restauraciones,2005-07-01,107,107
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-07-01,18,18
ACACIO,consultas odontologicas,restauraciones,2005-08-01,3,3
ACHACACHI,consultas odontologicas,restauraciones,2005-08-01,59,59
ACHOCALLA,consultas odontologicas,restauraciones,2005-08-01,36,36
AIQUILE,consultas odontologicas,restauraciones,2005-08-01,152,152
ALCALA,consultas odontologicas,restauraciones,2005-08-01,31,31
ANCORAIMES,consultas odontologicas,restauraciones,2005-08-01,54,54
ANDAMARCA,consultas odontologicas,restauraciones,2005-08-01,5,5
ANZALDO,consultas odontologicas,restauraciones,2005-08-01,32,32
APOLO,consultas odontologicas,restauraciones,2005-08-01,57,57
ARAMPAMPA,consultas odontologicas,restauraciones,2005-08-01,10,10
ARANI,consultas odontologicas,restauraciones,2005-08-01,21,21
ARBIETO,consultas odontologicas,restauraciones,2005-08-01,95,95
ARQUE,consultas odontologicas,restauraciones,2005-08-01,13,13
AUCAPATA,consultas odontologicas,restauraciones,2005-08-01,35,35
AYATA,consultas odontologicas,restauraciones,2005-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-08-01,116,116
AZURDUY,consultas odontologicas,restauraciones,2005-08-01,127,127
BATALLAS,consultas odontologicas,restauraciones,2005-08-01,104,104
BAURES,consultas odontologicas,restauraciones,2005-08-01,27,27
BELLA FLOR,consultas odontologicas,restauraciones,2005-08-01,2,2
BERMEJO,consultas odontologicas,restauraciones,2005-08-01,73,73
BETANZOS,consultas odontologicas,restauraciones,2005-08-01,24,24
BOLIVAR,consultas odontologicas,restauraciones,2005-08-01,14,14
BOYUIBE,consultas odontologicas,restauraciones,2005-08-01,30,30
BUENA VISTA,consultas odontologicas,restauraciones,2005-08-01,11,11
CABEZAS,consultas odontologicas,restauraciones,2005-08-01,13,13
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-08-01,13,13
CAJUATA,consultas odontologicas,restauraciones,2005-08-01,16,16
CALACOTO,consultas odontologicas,restauraciones,2005-08-01,21,21
CALAMARCA,consultas odontologicas,restauraciones,2005-08-01,6,6
CAMARGO,consultas odontologicas,restauraciones,2005-08-01,152,152
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-08-01,24,24
CAMIRI,consultas odontologicas,restauraciones,2005-08-01,306,306
CAPINOTA,consultas odontologicas,restauraciones,2005-08-01,30,30
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-08-01,14,14
CARACOLLO,consultas odontologicas,restauraciones,2005-08-01,23,23
CARANAVI,consultas odontologicas,restauraciones,2005-08-01,57,57
CARAPARI,consultas odontologicas,restauraciones,2005-08-01,50,50
CHALLAPATA,consultas odontologicas,restauraciones,2005-08-01,50,50
CHARAGUA,consultas odontologicas,restauraciones,2005-08-01,34,34
CHAYANTA,consultas odontologicas,restauraciones,2005-08-01,82,82
CHIMORE,consultas odontologicas,restauraciones,2005-08-01,125,125
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,restauraciones,2005-08-01,78,78
CHUMA,consultas odontologicas,restauraciones,2005-08-01,11,11
CLIZA,consultas odontologicas,restauraciones,2005-08-01,90,90
COBIJA,consultas odontologicas,restauraciones,2005-08-01,124,124
COCHABAMBA,consultas odontologicas,restauraciones,2005-08-01,7008,7008
COLCAPIRHUA,consultas odontologicas,restauraciones,2005-08-01,152,152
"COLCHA ""K""",consultas odontologicas,restauraciones,2005-08-01,3,3
COLOMI,consultas odontologicas,restauraciones,2005-08-01,127,127
COLQUECHACA,consultas odontologicas,restauraciones,2005-08-01,13,13
COLQUIRI,consultas odontologicas,restauraciones,2005-08-01,69,69
COMARAPA,consultas odontologicas,restauraciones,2005-08-01,374,374
COMBAYA,consultas odontologicas,restauraciones,2005-08-01,1,1
CONCEPCION,consultas odontologicas,restauraciones,2005-08-01,25,25
COPACABANA,consultas odontologicas,restauraciones,2005-08-01,42,42
CORIPATA,consultas odontologicas,restauraciones,2005-08-01,49,49
CORO CORO,consultas odontologicas,restauraciones,2005-08-01,8,8
COROICO,consultas odontologicas,restauraciones,2005-08-01,178,178
CORQUE,consultas odontologicas,restauraciones,2005-08-01,16,16
COTAGAITA,consultas odontologicas,restauraciones,2005-08-01,15,15
COTOCA,consultas odontologicas,restauraciones,2005-08-01,56,56
CUEVO,consultas odontologicas,restauraciones,2005-08-01,8,8
CULPINA,consultas odontologicas,restauraciones,2005-08-01,60,60
CURAHUARA DE CARANGAS,consultas odontologicas,restauraciones,2005-08-01,22,22
DESAGUADERO,consultas odontologicas,restauraciones,2005-08-01,28,28
EL ALTO,consultas odontologicas,restauraciones,2005-08-01,7336,7336
EL PUENTE(TJA),consultas odontologicas,restauraciones,2005-08-01,19,19
EL TORNO,consultas odontologicas,restauraciones,2005-08-01,199,199
EL VILLAR,consultas odontologicas,restauraciones,2005-08-01,61,61
ENTRE RIOS,consultas odontologicas,restauraciones,2005-08-01,65,65
ENTRE RIOS,consultas odontologicas,restauraciones,2005-08-01,87,87
EUCALIPTUS,consultas odontologicas,restauraciones,2005-08-01,39,39
FERNANDEZ ALONSO,consultas odontologicas,restauraciones,2005-08-01,115,115
FILADELFIA,consultas odontologicas,restauraciones,2005-08-01,20,20
GENERAL SAAVEDRA,consultas odontologicas,restauraciones,2005-08-01,129,129
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,restauraciones,2005-08-01,35,35
GUANAY,consultas odontologicas,restauraciones,2005-08-01,85,85
GUAQUI,consultas odontologicas,restauraciones,2005-08-01,20,20
GUAYARAMERIN,consultas odontologicas,restauraciones,2005-08-01,180,180
GUTIERREZ,consultas odontologicas,restauraciones,2005-08-01,10,10
HUACARETA,consultas odontologicas,restauraciones,2005-08-01,19,19
HUACHACALLA,consultas odontologicas,restauraciones,2005-08-01,21,21
HUANUNI,consultas odontologicas,restauraciones,2005-08-01,101,101
HUAYLLAMARCA,consultas odontologicas,restauraciones,2005-08-01,32,32
ICLA,consultas odontologicas,restauraciones,2005-08-01,63,63
INCAHUASI,consultas odontologicas,restauraciones,2005-08-01,52,52
INGAVI (HUMAITA),consultas odontologicas,restauraciones,2005-08-01,6,6
INQUISIVI,consultas odontologicas,restauraciones,2005-08-01,15,15
IRUPANA (VILLA DE LANZA),consultas odontologicas,restauraciones,2005-08-01,56,56
IXIAMAS,consultas odontologicas,restauraciones,2005-08-01,68,68
JESUS DE MACHACA,consultas odontologicas,restauraciones,2005-08-01,21,21
LA ASUNTA,consultas odontologicas,restauraciones,2005-08-01,57,57
LA GUARDIA,consultas odontologicas,restauraciones,2005-08-01,89,89
LA PAZ,consultas odontologicas,restauraciones,2005-08-01,11692,11692
LAGUNILLAS,consultas odontologicas,restauraciones,2005-08-01,41,41
LAJA,consultas odontologicas,restauraciones,2005-08-01,27,27
LICOMA PAMPA,consultas odontologicas,restauraciones,2005-08-01,3,3
LLALLAGUA,consultas odontologicas,restauraciones,2005-08-01,90,90
LLICA,consultas odontologicas,restauraciones,2005-08-01,4,4
LURIBAY,consultas odontologicas,restauraciones,2005-08-01,6,6
MACHACAMARCA,consultas odontologicas,restauraciones,2005-08-01,14,14
MACHARETI,consultas odontologicas,restauraciones,2005-08-01,50,50
MAGDALENA,consultas odontologicas,restauraciones,2005-08-01,34,34
MAIRANA,consultas odontologicas,restauraciones,2005-08-01,75,75
MAPIRI,consultas odontologicas,restauraciones,2005-08-01,101,101
MECAPACA,consultas odontologicas,restauraciones,2005-08-01,2,2
MINEROS,consultas odontologicas,restauraciones,2005-08-01,46,46
MIZQUE,consultas odontologicas,restauraciones,2005-08-01,109,109
MOCOMOCO,consultas odontologicas,restauraciones,2005-08-01,27,27
MOJOCOYA,consultas odontologicas,restauraciones,2005-08-01,46,46
MONTEAGUDO,consultas odontologicas,restauraciones,2005-08-01,81,81
MONTERO,consultas odontologicas,restauraciones,2005-08-01,410,410
MORO MORO,consultas odontologicas,restauraciones,2005-08-01,1,1
MOROCHATA,consultas odontologicas,restauraciones,2005-08-01,30,30
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,restauraciones,2005-08-01,2,2
OKINAWA,consultas odontologicas,restauraciones,2005-08-01,89,89
OMEREQUE,consultas odontologicas,restauraciones,2005-08-01,77,77
ORURO,consultas odontologicas,restauraciones,2005-08-01,2252,2252
PADCAYA,consultas odontologicas,restauraciones,2005-08-01,15,15
PADILLA,consultas odontologicas,restauraciones,2005-08-01,218,218
PALCA,consultas odontologicas,restauraciones,2005-08-01,10,10
PALOS BLANCOS,consultas odontologicas,restauraciones,2005-08-01,69,69
PAMPA AULLAGAS,consultas odontologicas,restauraciones,2005-08-01,2,2
PAMPA GRANDE,consultas odontologicas,restauraciones,2005-08-01,2,2
PAPEL PAMPA,consultas odontologicas,restauraciones,2005-08-01,19,19
PATACAMAYA,consultas odontologicas,restauraciones,2005-08-01,11,11
PAZÑA,consultas odontologicas,restauraciones,2005-08-01,15,15
POCONA,consultas odontologicas,restauraciones,2005-08-01,7,7
POJO (CBBA),consultas odontologicas,restauraciones,2005-08-01,101,101
POOPO,consultas odontologicas,restauraciones,2005-08-01,70,70
PORCO,consultas odontologicas,restauraciones,2005-08-01,15,15
POROMA,consultas odontologicas,restauraciones,2005-08-01,45,45
PORONGO,consultas odontologicas,restauraciones,2005-08-01,56,56
PORTACHUELO,consultas odontologicas,restauraciones,2005-08-01,88,88
PORVENIR,consultas odontologicas,restauraciones,2005-08-01,20,20
POSTRER VALLE,consultas odontologicas,restauraciones,2005-08-01,54,54
POTOSI,consultas odontologicas,restauraciones,2005-08-01,420,420
PRESTO,consultas odontologicas,restauraciones,2005-08-01,20,20
PUCARA,consultas odontologicas,restauraciones,2005-08-01,9,9
PUCARANI,consultas odontologicas,restauraciones,2005-08-01,81,81
PUERTO ACOSTA,consultas odontologicas,restauraciones,2005-08-01,85,85
PUERTO CARABUCO,consultas odontologicas,restauraciones,2005-08-01,39,39
PUERTO GONZALO MORENO,consultas odontologicas,restauraciones,2005-08-01,1,1
PUERTO PEREZ,consultas odontologicas,restauraciones,2005-08-01,9,9
PUERTO QUIJARRO,consultas odontologicas,restauraciones,2005-08-01,54,54
PUERTO RICO,consultas odontologicas,restauraciones,2005-08-01,60,60
PUERTO SUAREZ,consultas odontologicas,restauraciones,2005-08-01,3,3
PUERTO VILLARROEL,consultas odontologicas,restauraciones,2005-08-01,293,293
PUNA,consultas odontologicas,restauraciones,2005-08-01,64,64
PUNATA,consultas odontologicas,restauraciones,2005-08-01,186,186
QUILLACOLLO,consultas odontologicas,restauraciones,2005-08-01,440,440
QUIME,consultas odontologicas,restauraciones,2005-08-01,46,46
QUIRUSILLAS,consultas odontologicas,restauraciones,2005-08-01,8,8
RAVELO,consultas odontologicas,restauraciones,2005-08-01,24,24
REYES,consultas odontologicas,restauraciones,2005-08-01,55,55
RIBERALTA,consultas odontologicas,restauraciones,2005-08-01,19,19
RURRENABAQUE,consultas odontologicas,restauraciones,2005-08-01,7,7
SACABA,consultas odontologicas,restauraciones,2005-08-01,749,749
SACABAMBA,consultas odontologicas,restauraciones,2005-08-01,20,20
SACACA,consultas odontologicas,restauraciones,2005-08-01,34,34
SAIPINA,consultas odontologicas,restauraciones,2005-08-01,22,22
SALINAS DE GARCI MENDOZA,consultas odontologicas,restauraciones,2005-08-01,10,10
SAMAIPATA,consultas odontologicas,restauraciones,2005-08-01,252,252
SAN AGUSTIN,consultas odontologicas,restauraciones,2005-08-01,2,2
SAN BENITO,consultas odontologicas,restauraciones,2005-08-01,139,139
SAN BORJA,consultas odontologicas,restauraciones,2005-08-01,64,64
SAN BUENA VENTURA,consultas odontologicas,restauraciones,2005-08-01,38,38
SAN CARLOS,consultas odontologicas,restauraciones,2005-08-01,53,53
SAN IGNACIO,consultas odontologicas,restauraciones,2005-08-01,198,198
SAN IGNACIO DE VELASCO,consultas odontologicas,restauraciones,2005-08-01,235,235
SAN JAVIER(BNI),consultas odontologicas,restauraciones,2005-08-01,27,27
SAN JAVIER(STC),consultas odontologicas,restauraciones,2005-08-01,18,18
SAN JOAQUIN,consultas odontologicas,restauraciones,2005-08-01,24,24
SAN JULIAN,consultas odontologicas,restauraciones,2005-08-01,133,133
SAN LORENZO(PND),consultas odontologicas,restauraciones,2005-08-01,15,15
SAN LORENZO(TJA),consultas odontologicas,restauraciones,2005-08-01,210,210
SAN LUCAS,consultas odontologicas,restauraciones,2005-08-01,64,64
SAN MIGUEL DE VELASCO,consultas odontologicas,restauraciones,2005-08-01,184,184
SAN PEDRO,consultas odontologicas,restauraciones,2005-08-01,81,81
SAN PEDRO DE BUENA VISTA,consultas odontologicas,restauraciones,2005-08-01,7,7
SAN PEDRO DE TIQUINA,consultas odontologicas,restauraciones,2005-08-01,34,34
SAN PEDRO(PND),consultas odontologicas,restauraciones,2005-08-01,10,10
SAN RAFAEL,consultas odontologicas,restauraciones,2005-08-01,37,37
SAN RAMON,consultas odontologicas,restauraciones,2005-08-01,49,49
SAN RAMON,consultas odontologicas,restauraciones,2005-08-01,75,75
SANTA ANA,consultas odontologicas,restauraciones,2005-08-01,7,7
SANTA CRUZ DE LA SIERRA,consultas odontologicas,restauraciones,2005-08-01,2090,2090
SANTA ROSA,consultas odontologicas,restauraciones,2005-08-01,23,23
SANTA ROSA DEL SARA,consultas odontologicas,restauraciones,2005-08-01,11,11
SANTIAGO DE CALLAPA,consultas odontologicas,restauraciones,2005-08-01,8,8
SANTIAGO DE HUARI,consultas odontologicas,restauraciones,2005-08-01,39,39
SANTIAGO DE MACHACA,consultas odontologicas,restauraciones,2005-08-01,42,42
SANTIVAÑES,consultas odontologicas,restauraciones,2005-08-01,44,44
SANTUARIO DE QUILLACAS,consultas odontologicas,restauraciones,2005-08-01,19,19
SAPAHAQUI,consultas odontologicas,restauraciones,2005-08-01,1,1
SENA,consultas odontologicas,restauraciones,2005-08-01,45,45
SICA SICA (VILLA AROMA),consultas odontologicas,restauraciones,2005-08-01,110,110
SIPE SIPE,consultas odontologicas,restauraciones,2005-08-01,409,409
SOPACHUY,consultas odontologicas,restauraciones,2005-08-01,27,27
SORACACHI,consultas odontologicas,restauraciones,2005-08-01,11,11
SORATA,consultas odontologicas,restauraciones,2005-08-01,18,18
SUCRE,consultas odontologicas,restauraciones,2005-08-01,2463,2463
TACACOMA,consultas odontologicas,restauraciones,2005-08-01,33,33
TACOPAYA,consultas odontologicas,restauraciones,2005-08-01,10,10
TAPACARI,consultas odontologicas,restauraciones,2005-08-01,26,26
TARABUCO,consultas odontologicas,restauraciones,2005-08-01,46,46
TARACO,consultas odontologicas,restauraciones,2005-08-01,10,10
TARATA,consultas odontologicas,restauraciones,2005-08-01,31,31
TARIJA,consultas odontologicas,restauraciones,2005-08-01,988,988
TARVITA,consultas odontologicas,restauraciones,2005-08-01,15,15
TEOPONTE,consultas odontologicas,restauraciones,2005-08-01,12,12
TIAWANACU,consultas odontologicas,restauraciones,2005-08-01,62,62
TINGUIPAYA,consultas odontologicas,restauraciones,2005-08-01,15,15
TIPUANI,consultas odontologicas,restauraciones,2005-08-01,58,58
TIQUIPAYA,consultas odontologicas,restauraciones,2005-08-01,265,265
TIRAQUE (CBBA),consultas odontologicas,restauraciones,2005-08-01,190,190
TOCO,consultas odontologicas,restauraciones,2005-08-01,31,31
TOLATA,consultas odontologicas,restauraciones,2005-08-01,33,33
TOLEDO,consultas odontologicas,restauraciones,2005-08-01,69,69
TOMAVE,consultas odontologicas,restauraciones,2005-08-01,2,2
TOMINA,consultas odontologicas,restauraciones,2005-08-01,87,87
TORO TORO,consultas odontologicas,restauraciones,2005-08-01,22,22
TOTORA(CBBA),consultas odontologicas,restauraciones,2005-08-01,101,101
TRIGAL,consultas odontologicas,restauraciones,2005-08-01,12,12
TRINIDAD,consultas odontologicas,restauraciones,2005-08-01,157,157
TUPIZA,consultas odontologicas,restauraciones,2005-08-01,7,7
TURCO,consultas odontologicas,restauraciones,2005-08-01,8,8
UNCIA,consultas odontologicas,restauraciones,2005-08-01,120,120
URIONDO (A. CONCEPCION),consultas odontologicas,restauraciones,2005-08-01,46,46
UYUNI,consultas odontologicas,restauraciones,2005-08-01,39,39
VALLEGRANDE,consultas odontologicas,restauraciones,2005-08-01,297,297
VIACHA,consultas odontologicas,restauraciones,2005-08-01,97,97
VILLA MONTES,consultas odontologicas,restauraciones,2005-08-01,39,39
VILLA NUEVA (LOMA ALTA),consultas odontologicas,restauraciones,2005-08-01,1,1
VILLA RIVERO,consultas odontologicas,restauraciones,2005-08-01,74,74
VILLA SERRANO,consultas odontologicas,restauraciones,2005-08-01,127,127
VILLA TUNARI,consultas odontologicas,restauraciones,2005-08-01,382,382
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,restauraciones,2005-08-01,64,64
VILLAZON,consultas odontologicas,restauraciones,2005-08-01,108,108
VINTO,consultas odontologicas,restauraciones,2005-08-01,86,86
WARNES,consultas odontologicas,restauraciones,2005-08-01,115,115
YACO,consultas odontologicas,restauraciones,2005-08-01,12,12
YACUIBA,consultas odontologicas,restauraciones,2005-08-01,227,227
YAMPARAEZ,consultas odontologicas,restauraciones,2005-08-01,21,21
YAPACANI,consultas odontologicas,restauraciones,2005-08-01,49,49
YOTALA,consultas odontologicas,restauraciones,2005-08-01,65,65
YUNCHARA,consultas odontologicas,restauraciones,2005-08-01,14,14
ZUDAÑEZ,consultas odontologicas,restauraciones,2005-08-01,19,19
ACACIO,consultas odontologicas,restauraciones,2005-09-01,12,12
ACHACACHI,consultas odontologicas,restauraciones,2005-09-01,11,11
ACHOCALLA,consultas odontologicas,restauraciones,2005-09-01,39,39
AIQUILE,consultas odontologicas,restauraciones,2005-09-01,169,169
ALCALA,consultas odontologicas,restauraciones,2005-09-01,42,42
ANCORAIMES,consultas odontologicas,restauraciones,2005-09-01,48,48
ANDAMARCA,consultas odontologicas,restauraciones,2005-09-01,6,6
ANZALDO,consultas odontologicas,restauraciones,2005-09-01,38,38
APOLO,consultas odontologicas,restauraciones,2005-09-01,24,24
ARAMPAMPA,consultas odontologicas,restauraciones,2005-09-01,9,9
ARANI,consultas odontologicas,restauraciones,2005-09-01,67,67
ARBIETO,consultas odontologicas,restauraciones,2005-09-01,35,35
AUCAPATA,consultas odontologicas,restauraciones,2005-09-01,33,33
AYATA,consultas odontologicas,restauraciones,2005-09-01,6,6
AYO AYO,consultas odontologicas,restauraciones,2005-09-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,restauraciones,2005-09-01,134,134
AZURDUY,consultas odontologicas,restauraciones,2005-09-01,115,115
BATALLAS,consultas odontologicas,restauraciones,2005-09-01,5,5
BAURES,consultas odontologicas,restauraciones,2005-09-01,22,22
BELLA FLOR,consultas odontologicas,restauraciones,2005-09-01,4,4
BERMEJO,consultas odontologicas,restauraciones,2005-09-01,102,102
BETANZOS,consultas odontologicas,restauraciones,2005-09-01,31,31
BOLIVAR,consultas odontologicas,restauraciones,2005-09-01,20,20
BOYUIBE,consultas odontologicas,restauraciones,2005-09-01,106,106
BUENA VISTA,consultas odontologicas,restauraciones,2005-09-01,1,1
CABEZAS,consultas odontologicas,restauraciones,2005-09-01,8,8
"CAIZA ""D""",consultas odontologicas,restauraciones,2005-09-01,10,10
CALACOTO,consultas odontologicas,restauraciones,2005-09-01,100,100
CALAMARCA,consultas odontologicas,restauraciones,2005-09-01,4,4
CAMARGO,consultas odontologicas,restauraciones,2005-09-01,110,110
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,restauraciones,2005-09-01,50,50
CAMIRI,consultas odontologicas,restauraciones,2005-09-01,416,416
CAPINOTA,consultas odontologicas,restauraciones,2005-09-01,90,90
CAQUIAVIRI,consultas odontologicas,restauraciones,2005-09-01,11,11
CARACOLLO,consultas odontologicas,restauraciones,2005-09-01,22,22
CARANAVI,consultas odontologicas,restauraciones,2005-09-01,35,35
CARAPARI,consultas odontologicas,restauraciones,2005-09-01,38,38
