municipality,group,variable,month,Consultas repetidas en menores de 5 años,TOTAL
FILADELFIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,36,36
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,18,18
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,9,9
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
GUAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,143,143
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
HUACAYA (VILLA DE HUACAYA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,63,63
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,11,11
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,9,9
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,124,124
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
LA ASUNTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,96,96
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2427,2427
LICOMA PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,33,33
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,18,18
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,221,221
MAGDALENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,11,11
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,12,12
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,7,7
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,5,5
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,7,7
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,37,37
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,18,18
OCURI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,7,7
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,498,498
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,30,30
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
PAPEL PAMPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,5,5
POCOATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,26,26
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
PORONGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,86,86
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,241,241
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,25,25
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,52,52
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,83,83
PUNA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,41,41
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,144,144
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,11,11
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,15,15
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,30,30
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,242,242
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,2,2
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,11,11
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,20,20
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
SAN ANDRES DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,38,38
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,35,35
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,16,16
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,187,187
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,14,14
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,11,11
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,34,34
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,26,26
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1616,1616
SANTA ROSA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,9,9
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,38,38
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SENA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,7,7
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,14,14
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,76,76
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
SORATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,448,448
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,156,156
TARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,147,147
TARACO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,9,9
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,273,273
TEOPONTE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
TIAWANACU,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,5,5
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,84,84
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,13,13
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,8,8
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,148,148
TRIGAL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,366,366
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,15,15
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,48,48
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,30,30
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,4,4
VACAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,14,14
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,60,60
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,9,9
VILLA RIVERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,6,6
VILLA SERRANO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,21,21
VILLA TUNARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,59,59
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,12,12
VILLAZON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,39,39
VINTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,47,47
WARNES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,61,61
YACO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,53,53
YACUIBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,55,55
YAPACANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,22,22
YOTALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,3,3
ZUDAÑEZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-07-01,1,1
ACACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
ACHACACHI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,12,12
ACHOCALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
AIQUILE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,59,59
ALCALA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
ANDAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,11,11
ANZALDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
ARBIETO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
ARQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,31,31
ATOCHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,12,12
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,55,55
AZURDUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,17,17
BATALLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
BERMEJO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,64,64
BETANZOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
BOYUIBE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,5,5
BUENA VISTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,14,14
CAIROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,35,35
CAJUATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
CALACOTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
CAMARGO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,55,55
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,16,16
CAMIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,97,97
CAPINOTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,14,14
CAQUIAVIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
CARACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
CARANAVI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,33,33
CARAPARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,18,18
CHALLAPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,13,13
CHAQUI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
CHARAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,10,10
CHAYANTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,286,286
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
CHUMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
CLIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,12,12
COBIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,22,22
COCHABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1355,1355
COLCAPIRHUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,34,34
COLOMI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
COLPA BELGICA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,45,45
COLQUECHACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
COLQUIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,47,47
COMARAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,44,44
CONCEPCION,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
CORO CORO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
COROICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
COTAGAITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,22,22
COTOCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,11,11
CUEVO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
CULPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,261,261
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,107,107
EL ALTO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,694,694
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
EL TORNO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
ENTRE RIOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,173,173
EUCALIPTUS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,10,10
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
GUANAY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,23,23
GUAYARAMERIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,76,76
GUTIERREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,121,121
HUACARETA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,6,6
HUACHACALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
HUANUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,19,19
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
ICLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,350,350
INCAHUASI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
INGAVI (HUMAITA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,32,32
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,5,5
LA GUARDIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,124,124
LA PAZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2307,2307
LAJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
LLALLAGUA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,17,17
MACHARETI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,102,102
MAIRANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,13,13
MALLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,23,23
MAPIRI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
MECAPACA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
MINEROS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
MIZQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,6,6
MOJOCOYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,48,48
MONTEAGUDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,139,139
MONTERO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,38,38
MOROCHATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,25,25
OKINAWA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,16,16
OMEREQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
ORURO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,573,573
PADCAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
PADILLA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
PAILON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,15,15
PALCA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
PALOS BLANCOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,28,28
PASORAPA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
PATACAMAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
PAZÑA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
POJO (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,12,12
POOPO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,16,16
PORCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,11,11
POROMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,19,19
PORTACHUELO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,10,10
POTOSI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,221,221
PUCARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
PUCARANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,44,44
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,11,11
PUERTO RICO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,10,10
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,63,63
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,45,45
PUNATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,18,18
QUILLACOLLO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,140,140
QUIME,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
QUIRUSILLAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,6,6
REYES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,18,18
RIBERALTA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
ROBORE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,14,14
RURRENABAQUE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,14,14
SACABA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,283,283
SACABAMBA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
SAIPINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,243,243
SAMAIPATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,41,41
SAN AGUSTIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,16,16
SAN ANDRES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
SAN BENITO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,25,25
SAN BORJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
SAN CARLOS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
SAN IGNACIO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,45,45
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,43,43
SAN JOAQUIN,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,129,129
SAN LUCAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
SAN MATIAS,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,65,65
SAN PEDRO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,55,55
SAN PEDRO(PND),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,39,39
SAN RAFAEL,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,18,18
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,10,10
SAN RAMON,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,7,7
SANTA ANA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,87,87
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2587,2587
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,4,4
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
SANTIVAÑES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,5,5
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,25,25
SICAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
SIPE SIPE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,116,116
SOPACHUY,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,3,3
SUCRE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,587,587
TACACOMA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
TACOPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,167,167
TAPACARI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,59,59
TARABUCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,131,131
TARATA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
TARIJA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,433,433
TARVITA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
TINGUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,24,24
TIPUANI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,1,1
TIQUIPAYA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,73,73
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,6,6
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,38,38
TOLEDO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,24,24
TOMINA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,78,78
TOTORA(CBBA),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,8,8
TRINIDAD,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,23,23
TUPIZA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,27,27
TURCO,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,24,24
UNCIA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,30,30
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,28,28
UYUNI,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,2,2
VALLEGRANDE,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,17,17
VIACHA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,42,42
VILA VILA,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,9,9
VILLA MONTES,consultas odontologicas,consultas repetidas en menores de 5 anos,2005-08-01,14,14
