municipality,group,variable,month,Consultas nuevas en menores de 5 años,TOTAL
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,3,3
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,23,23
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,449,449
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,573,573
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,13,13
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,29,29
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,114,114
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,269,269
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,39,39
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,15,15
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,32,32
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,73,73
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,47,47
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,1,1
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,55,55
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,219,219
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,54,54
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,36,36
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,269,269
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,224,224
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,68,68
VACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,7,7
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,122,122
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,90,90
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,46,46
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,21,21
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,7,7
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,8,8
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,90,90
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,151,151
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,126,126
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,112,112
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,74,74
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,161,161
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,157,157
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,2,2
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,40,40
YOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,2,2
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,79,79
ZUDAÑEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-07-01,11,11
ACACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,170,170
ACHACACHI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,176,176
ACHOCALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,43,43
AIQUILE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,155,155
ALCALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,39,39
ANCORAIMES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,89,89
ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,24,24
ANZALDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,22,22
APOLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,81,81
ARAMPAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,39,39
ARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,70,70
ARBIETO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,86,86
ARQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,51,51
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,20,20
ATOCHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,44,44
AUCAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,80,80
AYATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,52,52
AYO AYO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,44,44
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,236,236
AZURDUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,603,603
BATALLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
BAURES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
BELEN DE ANDAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,11,11
BELLA FLOR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,3,3
BERMEJO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,110,110
BETANZOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,163,163
BOLIVAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,9,9
BOYUIBE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,35,35
"CAIZA ""D""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,16,16
CAJUATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,42,42
CALACOTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,17,17
CALAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,1,1
CAMARGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,100,100
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,8,8
CAMIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,425,425
CAPINOTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,23,23
CAQUIAVIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,12,12
CARACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,14,14
CARANAVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,132,132
CARAPARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,93,93
CHALLAPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,164,164
CHARAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,73,73
CHAYANTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,9,9
CHIMORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,70,70
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,53,53
CHUMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,38,38
CLIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,81,81
COBIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,230,230
COCHABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,2359,2359
COLCAPIRHUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,65,65
"COLCHA ""K""",consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,11,11
COLOMI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,30,30
COLPA BELGICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,83,83
COLQUECHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,39,39
COLQUIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,82,82
COMARAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,68,68
COMBAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,14,14
CONCEPCION,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,11,11
COPACABANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,27,27
CORIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,39,39
CORO CORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,12,12
COROICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,69,69
CORQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,20,20
COTAGAITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,167,167
COTOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,48,48
CUEVO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
CULPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,249,249
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
CURVA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,15,15
DESAGUADERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,36,36
EL ALTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,2618,2618
EL PUENTE(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,83,83
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,50,50
EL TORNO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,60,60
EL VILLAR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,161,161
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,226,226
ENTRE RIOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,106,106
EUCALIPTUS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,55,55
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,84,84
FILADELFIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,18,18
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,71,71
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,24,24
GUANAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,43,43
GUAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,31,31
GUAYARAMERIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,334,334
HUACARETA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
HUACHACALLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
HUANUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,89,89
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,9,9
ICHOCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,29,29
ICLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
INCAHUASI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,55,55
INGAVI (HUMAITA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
INQUISIVI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,75,75
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,39,39
IXIAMAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,169,169
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,71,71
LA ASUNTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
LA GUARDIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,213,213
LA PAZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5376,5376
LAGUNILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,133,133
LAJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,51,51
LLALLAGUA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,112,112
LLICA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
LURIBAY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,2,2
MACHARETI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,24,24
MAGDALENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
MAIRANA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,83,83
MAPIRI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,130,130
MECAPACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,18,18
MINEROS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,22,22
MIZQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,254,254
MOCOMOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,56,56
MOJOCOYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,43,43
MONTEAGUDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,158,158
MONTERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,220,220
MORO MORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,41,41
MOROCHATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,129,129
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,17,17
OKINAWA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,76,76
OMEREQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,104,104
ORURO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,975,975
PADCAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,82,82
PADILLA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,183,183
PAILON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,63,63
PALCA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,70,70
PALOS BLANCOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,209,209
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,42,42
PAMPA GRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,18,18
PAPEL PAMPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,64,64
PASORAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,137,137
PATACAMAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
PAZÑA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,17,17
PELECHUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
POCONA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,115,115
POJO (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,70,70
POOPO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,62,62
PORCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,7,7
POROMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,295,295
PORONGO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,131,131
PORTACHUELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,88,88
PORVENIR,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,13,13
POTOSI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,436,436
PRESTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,163,163
PUCARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,160,160
PUCARANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,40,40
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,45,45
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,33,33
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,14,14
PUERTO PEREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,2,2
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,254,254
PUERTO RICO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,53,53
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,241,241
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,84,84
PUNA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,415,415
PUNATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,81,81
QUILLACOLLO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,429,429
QUIME,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,83,83
QUIRUSILLAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,21,21
RAVELO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,12,12
REYES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,84,84
RIBERALTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,15,15
ROBORE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,77,77
RURRENABAQUE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,13,13
SACABA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,483,483
SACABAMBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,27,27
SACACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,299,299
SAIPINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,22,22
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
SAMAIPATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,149,149
SAN AGUSTIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
SAN ANDRES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,33,33
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,15,15
SAN ANTONIO DE ESMORUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,1,1
SAN BENITO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,147,147
SAN BORJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,115,115
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,64,64
SAN CARLOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,9,9
SAN IGNACIO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,179,179
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,293,293
SAN JAVIER(BNI),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,22,22
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,11,11
SAN JOAQUIN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,33,33
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,126,126
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,90,90
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,288,288
SAN LUCAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,58,58
SAN MATIAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,99,99
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,67,67
SAN PEDRO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,12,12
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
SAN PEDRO DE CURAHUARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,27,27
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,56,56
SAN RAFAEL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,23,23
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4,4
SAN RAMON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,151,151
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,4936,4936
SANTA ROSA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,31,31
SANTIAGO DE CALLAPA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,35,35
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,38,38
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,20,20
SANTIVAÑES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,2,2
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,61,61
SAPAHAQUI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,1,1
SENA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,41,41
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,325,325
SICAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,16,16
SIPE SIPE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,76,76
SOPACHUY,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,161,161
SORATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,92,92
SUCRE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,1018,1018
TACACOMA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,97,97
TACOPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,52,52
TAPACARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
TARABUCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,98,98
TARACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,28,28
TARATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,38,38
TARIJA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,506,506
TARVITA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,23,23
TEOPONTE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,6,6
TIAWANACU,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,22,22
TINGUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,61,61
TIPUANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,15,15
TIQUIPAYA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,299,299
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,64,64
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,10,10
TOCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,31,31
TOLATA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,41,41
TOLEDO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,80,80
TOMAVE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
TOMINA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,21,21
TORO TORO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,9,9
TOTORA(CBBA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,55,55
TRIGAL,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,1,1
TRINIDAD,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,224,224
TUPIZA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,133,133
TURCO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,20,20
UMALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,81,81
UNCIA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,29,29
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,62,62
UYUNI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,16,16
VALLEGRANDE,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,115,115
VIACHA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,174,174
VILA VILA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,58,58
VILLA MONTES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,32,32
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,5,5
VILLA RIVERO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,60,60
VILLA SERRANO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,35,35
VILLA TUNARI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,486,486
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,40,40
VILLAZON,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,96,96
VINTO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,50,50
WALDO BALLIVIAN,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,12,12
WARNES,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,216,216
YACO,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,194,194
YACUIBA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,61,61
YAMPARAEZ,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,79,79
YAPACANI,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,24,24
YOTALA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,68,68
YUNCHARA,consultas odontologicas,consultas nuevas en menores de 5 anos,2005-08-01,187,187
