municipality,group,variable,month,Consultas repetidas en personas de 5 años y más,TOTAL
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-06-01,104,104
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-06-01,2,2
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-06-01,42,42
YUNCHARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-06-01,1,1
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-06-01,32,32
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,66,66
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,50,50
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,10,10
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,6,6
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,17,17
ARAMPAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,12,12
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,383,383
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,28,28
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,114,114
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,46,46
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,175,175
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,12,12
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,90,90
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,82,82
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,65,65
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
CALACOTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,12,12
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,3,3
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,218,218
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,65,65
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,362,362
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,66,66
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,15,15
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,70,70
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,42,42
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,35,35
CARMEN RIVERO TORREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,10,10
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,45,45
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,23,23
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,93,93
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,7,7
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,51,51
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,6,6
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,50,50
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,58,58
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5387,5387
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,178,178
COLLANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,46,46
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,29,29
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,72,72
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,194,194
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,9,9
COPACABANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
CORIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
CORO CORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
COROICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,80,80
CORQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,24,24
COTAGAITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,168,168
COTOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,43,43
CULPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,41,41
CURAHUARA DE CARANGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,14,14
DESAGUADERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
EL ALTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2990,2990
EL PUENTE(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,18,18
EL TORNO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,58,58
EL VILLAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,29,29
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,34,34
ENTRE RIOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,47,47
EUCALIPTUS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,15,15
FERNANDEZ ALONSO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,115,115
FILADELFIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,11,11
GENERAL SAAVEDRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,26,26
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,43,43
GUANAY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,7,7
GUAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,14,14
GUAYARAMERIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,76,76
GUTIERREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,70,70
HUACARETA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,39,39
HUACHACALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
HUANUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,8,8
HUAYLLAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,63,63
ICHOCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,7,7
ICLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,27,27
INCAHUASI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,19,19
INQUISIVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,80,80
IXIAMAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,14,14
JESUS DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,24,24
LA ASUNTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
LA GUARDIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,117,117
LA PAZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,9541,9541
LAGUNILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,42,42
LAJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,177,177
LICOMA PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
LLALLAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,68,68
MACHACAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,39,39
MACHARETI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,29,29
MAIRANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,73,73
MAPIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,10,10
MECAPACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
MINEROS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,23,23
MIZQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,26,26
MOCOMOCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,45,45
MOJOCOYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,54,54
MONTEAGUDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,140,140
MONTERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,293,293
MORO MORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,26,26
MOROCHATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,49,49
OKINAWA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,35,35
ORURO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,3269,3269
PADCAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
PADILLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,93,93
PAILON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,83,83
PALCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
PALOS BLANCOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
PAMPA AULLAGAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,7,7
PAPEL PAMPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
PATACAMAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
PAZÑA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,6,6
PELECHUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
POCOATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,33,33
POCONA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
POJO (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,32,32
POOPO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,105,105
PORCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,4,4
PORONGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,47,47
PORTACHUELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,146,146
PORVENIR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
POTOSI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,678,678
PRESTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
PUCARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
PUCARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,38,38
PUERTO ACOSTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,102,102
PUERTO CARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,40,40
PUERTO PEREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,10,10
PUERTO QUIJARRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
PUERTO RICO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,20,20
PUERTO SUAREZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,156,156
PUERTO VILLARROEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,142,142
PUNA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,11,11
PUNATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,181,181
QUIABAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,3,3
QUILLACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,529,529
QUIRUSILLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,10,10
RAVELO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
REYES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,55,55
RIBERALTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,26,26
ROBORE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,124,124
RURRENABAQUE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,47,47
SACABA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,643,643
SACABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,8,8
SACACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,22,22
SAIPINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,244,244
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
SAMAIPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,138,138
SAN AGUSTIN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
SAN ANDRES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
SAN BENITO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,53,53
SAN BORJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,188,188
SAN BUENA VENTURA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,11,11
SAN CARLOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,69,69
SAN IGNACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,20,20
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,303,303
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
SAN JULIAN,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,52,52
SAN LORENZO(TJA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,188,188
SAN LUCAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,38,38
SAN MATIAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,112,112
SAN PEDRO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,53,53
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,6,6
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
SAN RAFAEL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,56,56
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,66,66
SAN RAMON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,93,93
SANTA ANA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,84,84
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,4141,4141
SANTA ROSA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
SANTA ROSA DEL SARA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,25,25
SANTIAGO DE CALLAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
SANTIAGO DE HUARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,9,9
SANTIAGO DE MACHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,27,27
SANTIVAÑES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,75,75
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
SENA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,9,9
SICA SICA (VILLA AROMA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,15,15
SICAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,3,3
SIPE SIPE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,293,293
SOPACHUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,8,8
SORACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,16,16
SORATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
SUCRE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5437,5437
TACACOMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,18,18
TAPACARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
TARABUCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,14,14
TARACO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
TARATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,31,31
TARIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1641,1641
TARVITA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,23,23
TEOPONTE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,13,13
TIAWANACU,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
TIPUANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,4,4
TIQUIPAYA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,56,56
TIRAQUE (CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,138,138
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,15,15
TOLATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
TOMAVE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,1,1
TOMINA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,117,117
TORO TORO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,15,15
TOTORA(CBBA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,42,42
TRIGAL,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,5,5
TRINIDAD,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,356,356
TUPIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,118,118
TURCO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,77,77
UNCIA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,274,274
URIONDO (A. CONCEPCION),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,54,54
UYUNI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,66,66
VACAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,36,36
VALLEGRANDE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,162,162
VIACHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,238,238
VILLA MONTES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,81,81
VILLA RIVERO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,19,19
VILLA SERRANO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,34,34
VILLA TUNARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,203,203
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,39,39
VILLAZON,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,270,270
VINTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,19,19
VITICHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
WARNES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,97,97
YACUIBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,404,404
YAMPARAEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,3,3
YAPACANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,101,101
YOCALLA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,2,2
YOTALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,72,72
ZUDAÑEZ,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-07-01,31,31
ACACIO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,6,6
ACHACACHI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,41,41
AIQUILE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,115,115
ALCALA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,26,26
ANCORAIMES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,5,5
ANDAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,42,42
ANZALDO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,28,28
ARANI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,2,2
ARBIETO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,1,1
ASCENCION DE GUARAYOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,16,16
ATOCHA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,359,359
AUCAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,58,58
AYO AYO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,2,2
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,83,83
AZURDUY,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,202,202
BATALLAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,10,10
BAURES,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,47,47
BERMEJO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,207,207
BETANZOS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,26,26
BOLIVAR,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,20,20
BOYUIBE,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,50,50
BUENA VISTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,74,74
CABEZAS,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,18,18
"CAIZA ""D""",consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,3,3
CAJUATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,9,9
CALACOTO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,22,22
CALAMARCA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,4,4
CAMARGO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,265,265
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,81,81
CAMIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,311,311
CAPINOTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,56,56
CAQUIAVIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,14,14
CARACOLLO,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,25,25
CARANAVI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,33,33
CARAPARI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,46,46
CHALLAPATA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,59,59
CHAQUI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,15,15
CHARAGUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,28,28
CHAYANTA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,47,47
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,63,63
CHUMA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,7,7
CLIZA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,13,13
COBIJA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,84,84
COCHABAMBA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,6722,6722
COLCAPIRHUA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,125,125
COLOMI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,31,31
COLPA BELGICA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,49,49
COLQUECHACA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,5,5
COLQUIRI,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,23,23
COMARAPA,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,261,261
CONCEPCION,consultas odontologicas,consultas repetidas en personas de 5 anos y mas,2005-08-01,14,14
