municipality,group,variable,month,Consultas nuevas en personas de 5 años y más,TOTAL
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,193,193
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,112,112
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,80,80
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,102,102
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,36,36
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,281,281
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,3,3
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,89,89
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,122,122
SAN BUENA VENTURA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,134,134
SAN CARLOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,41,41
SAN IGNACIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,137,137
SAN IGNACIO DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,548,548
SAN JAVIER(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,28,28
SAN JOAQUIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,80,80
SAN JOSE DE CHIQUITOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,164,164
SAN JULIAN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,222,222
SAN LORENZO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,40,40
SAN LORENZO(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,884,884
SAN LUCAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,144,144
SAN MATIAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,46,46
SAN MIGUEL DE VELASCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,222,222
SAN PEDRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,73,73
SAN PEDRO DE BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,70,70
SAN PEDRO DE TIQUINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,41,41
SAN PEDRO(PND),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,41,41
SAN RAFAEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,74,74
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,38,38
SAN RAMON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,211,211
SANTA ANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,137,137
SANTA CRUZ DE LA SIERRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,9135,9135
SANTA ROSA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,82,82
SANTA ROSA DEL SARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,395,395
SANTIAGO DE HUARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,406,406
SANTIAGO DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,44,44
SANTIVAÑES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,55,55
SANTUARIO DE QUILLACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,19,19
SAPAHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,206,206
SENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,59,59
SICA SICA (VILLA AROMA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,103,103
SICAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,14,14
SIPE SIPE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,282,282
SOPACHUY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,165,165
SORACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,36,36
SORATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,114,114
SUCRE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,3284,3284
TACACOMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,142,142
TACOPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,17,17
TAPACARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,25,25
TARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,52,52
TARACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,24,24
TARATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,118,118
TARIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,1419,1419
TARVITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,93,93
TEOPONTE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,28,28
TIAWANACU,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,180,180
TINGUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,30,30
TIPUANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,28,28
TIQUIPAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,232,232
TIRAQUE (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,175,175
TITO YUPANQUI (PARQUIPUJIO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,17,17
TOLATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,76,76
TOLEDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,109,109
TOMAVE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,38,38
TOMINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,31,31
TORO TORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,134,134
TOTORA(CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,50,50
TRIGAL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,10,10
TRINIDAD,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,1643,1643
TUPIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,354,354
TURCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,24,24
UMALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,30,30
UNCIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,99,99
URIONDO (A. CONCEPCION),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,365,365
UYUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,268,268
VACAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,60,60
VALLEGRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,530,530
VIACHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,230,230
VILA VILA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,45,45
VILLA MONTES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,927,927
VILLA NUEVA (LOMA ALTA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,4,4
VILLA RIVERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,142,142
VILLA SERRANO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,47,47
VILLA TUNARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,1030,1030
VILLA VACA GUZMAN (MUYUPAMPA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,1795,1795
VILLAZON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,494,494
VINTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,62,62
VITICHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,29,29
WARNES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,242,242
YACO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,17,17
YACUIBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,701,701
YAMPARAEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,18,18
YANACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,15,15
YAPACANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,161,161
YOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,236,236
YOTALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,122,122
YUNCHARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,705,705
ZUDAÑEZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-06-01,116,116
ACHACACHI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,207,207
ACHOCALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,81,81
AIQUILE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,698,698
ALCALA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,12,12
ANCORAIMES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,90,90
ANDAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,23,23
ANZALDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,120,120
APOLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,643,643
ARAMPAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,23,23
ARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,109,109
ARBIETO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,78,78
ASCENCION DE GUARAYOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,105,105
ATOCHA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,657,657
AUCAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,171,171
AYATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,119,119
AYO AYO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,21,21
AYOPAYA (V. DE INDEPENDENCIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,385,385
BATALLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,128,128
BAURES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,89,89
BELLA FLOR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,93,93
BERMEJO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,442,442
BETANZOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,194,194
BOLIVAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,249,249
BOYUIBE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,151,151
BUENA VISTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,109,109
CABEZAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,4,4
CAIROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,63,63
"CAIZA ""D""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,37,37
CAJUATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,74,74
CALACOTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,141,141
CALAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,39,39
CAMARGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,132,132
CAMATAQUI (C. VILLA ABECIA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,7,7
CAMIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1322,1322
CAPINOTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,122,122
CAQUIAVIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,330,330
CARACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,612,612
CARANAVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,471,471
CARAPARI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,226,226
CARMEN RIVERO TORREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,65,65
CHALLAPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,225,225
CHAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,14,14
CHARAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,369,369
CHARAÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,55,55
CHAYANTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,83,83
CHIMORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,368,368
CHULUMANI (V. DE LA LIBERTAD),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,307,307
CHUMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,228,228
CLIZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,72,72
COBIJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,556,556
COCHABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,5226,5226
COLCAPIRHUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,45,45
"COLCHA ""K""",consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,19,19
COLLANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,48,48
COLOMI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,109,109
COLPA BELGICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,83,83
COLQUECHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,52,52
COLQUIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,58,58
COMARAPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,588,588
CONCEPCION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,71,71
COPACABANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,162,162
CORIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,220,220
CORO CORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,13,13
COROICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,303,303
CORQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,140,140
COTAGAITA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,309,309
COTOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,148,148
CUATRO CAÑADAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,34,34
CUEVO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,55,55
CULPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,81,81
CURAHUARA DE CARANGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,354,354
CURVA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,21,21
DESAGUADERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,129,129
EL ALTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,11272,11272
EL PUENTE(STC),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,39,39
EL PUENTE(TJA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,147,147
EL TORNO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,49,49
EL VILLAR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,126,126
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,41,41
ENTRE RIOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,439,439
EUCALIPTUS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,80,80
EUREKA (SANTOS MERCADO),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,32,32
EXALTACION,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,56,56
FERNANDEZ ALONSO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,233,233
FILADELFIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,32,32
GENERAL SAAVEDRA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,108,108
GRAL. J.J. PEREZ (CHARAZANI),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,326,326
GUANAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,130,130
GUAQUI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,81,81
GUAYARAMERIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,500,500
GUTIERREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,55,55
HUACARETA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,71,71
HUACHACALLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,41,41
HUANUNI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,50,50
HUAYLLAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,141,141
ICHOCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,34,34
ICLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,41,41
INCAHUASI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,248,248
INQUISIVI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,455,455
IRUPANA (VILLA DE LANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,303,303
IXIAMAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,168,168
JESUS DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,225,225
LA ASUNTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,200,200
LA GUARDIA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1306,1306
LA PAZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,12213,12213
LAGUNILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,91,91
LAJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,104,104
LLALLAGUA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,251,251
LLICA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,40,40
LURIBAY,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,39,39
MACHACAMARCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,120,120
MACHARETI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,181,181
MAGDALENA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,65,65
MAIRANA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,105,105
MAPIRI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,121,121
MECAPACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,70,70
MINEROS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,94,94
MIZQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,118,118
MOCOMOCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,505,505
MOJOCOYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,302,302
MONTEAGUDO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,151,151
MONTERO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,869,869
MORO MORO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,168,168
MOROCHATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,262,262
NACEBE (SANTA ROSA DEL ABUNA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,25,25
NUEVO MANOA (NUEVA ESPERANZA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,36,36
OKINAWA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,279,279
ORURO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,4565,4565
PADCAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,225,225
PADILLA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,91,91
PAILON,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,161,161
PALCA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,108,108
PALOS BLANCOS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,92,92
PAMPA AULLAGAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,30,30
PAMPA GRANDE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,37,37
PAPEL PAMPA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,66,66
PATACAMAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,141,141
PAZÑA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,20,20
PELECHUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,24,24
POCOATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,210,210
POCONA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,49,49
POJO (CBBA),consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,63,63
POOPO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,169,169
PORCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,6,6
POROMA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,276,276
PORONGO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,655,655
PORTACHUELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,749,749
PORVENIR,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,36,36
POSTRER VALLE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,26,26
POTOSI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1191,1191
PRESTO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,214,214
PUCARA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,7,7
PUCARANI,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,190,190
PUERTO ACOSTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,653,653
PUERTO CARABUCO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,311,311
PUERTO GONZALO MORENO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,20,20
PUERTO PEREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,64,64
PUERTO QUIJARRO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1853,1853
PUERTO RICO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,70,70
PUERTO SILES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,76,76
PUERTO SUAREZ,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,361,361
PUERTO VILLARROEL,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,270,270
PUNA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,196,196
PUNATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,1602,1602
QUIABAYA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,11,11
QUILLACOLLO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,693,693
QUIME,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,132,132
QUIRUSILLAS,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,16,16
RAVELO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,40,40
REYES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,100,100
RIBERALTA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,490,490
ROBORE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,176,176
RURRENABAQUE,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,58,58
SACABA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,743,743
SACABAMBA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,103,103
SACACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,98,98
SAIPINA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,180,180
SALINAS DE GARCI MENDOZA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,369,369
SAMAIPATA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,219,219
SAN AGUSTIN,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,46,46
SAN ANDRES,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,86,86
SAN ANDRES DE MACHACA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,12,12
SAN ANTONIO DE LOMERIO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,57,57
SAN BENITO,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,74,74
SAN BORJA,consultas odontologicas,consultas nuevas en personas de 5 anos y mas,2005-07-01,149,149
