municipality,group,variable,month,N°de visitas familiares planificadas,TOTAL
CORQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,60,60
COTAGAITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,787,787
COTOCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,416,416
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,40,40
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,399,399
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,15,15
CUEVO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,56,56
CULPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,268,268
CURVA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,58,58
DESAGUADERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,34,34
EL ALTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,7082,7082
EL CHORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,56,56
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,209,209
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,285,285
EL TORNO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,642,642
EL VILLAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,121,121
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,567,567
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,15,15
ESCOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,12,12
EXALTACION,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,375,375
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,233,233
GUANAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,60,60
GUAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,20,20
GUAYARAMERIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,355,355
GUTIERREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,162,162
HUACARETA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,116,116
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,138,138
HUANUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,71,71
HUARINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,184,184
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,76,76
HUMANATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,5,5
ICLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,354,354
INCAHUASI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,99,99
INQUISIVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,45,45
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,119,119
IXIAMAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,103,103
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,184,184
LA GUARDIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,274,274
LA PAZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,69,69
LA RIVERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,12,12
LAGUNILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,366,366
LAJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,52,52
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,136,136
LLALLAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,95,95
LORETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,55,55
LURIBAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,11,11
MACHACAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,28,28
MACHARETI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,282,282
MAGDALENA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,100,100
MECAPACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,14,14
MINEROS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,99,99
MIZQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,80,80
MOCOMOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,190,190
MOJINETE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
MOJOCOYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,342,342
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,373,373
MONTERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,1076,1076
MOROCHATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,5,5
OCURI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,4,4
OKINAWA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,30,30
OMEREQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,230,230
ORURO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,2351,2351
PADCAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,178,178
PADILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,408,408
PAILON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,751,751
PALCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,142,142
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,175,175
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,45,45
PAMPA GRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,51,51
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,91,91
PASORAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,30,30
PAZÑA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,62,62
PELECHUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,66,66
POCOATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,348,348
POCONA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,72,72
POJO (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,55,55
POROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,87,87
PORONGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,257,257
PORTACHUELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,63,63
PORVENIR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,261,261
POTOSI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,3668,3668
PRESTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,330,330
PUCARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,55,55
PUCARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,328,328
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,231,231
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,148,148
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,263,263
PUERTO RICO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,56,56
PUERTO SILES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,18,18
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,323,323
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,438,438
PUNA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,158,158
PUNATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,230,230
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,225,225
QUIME,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,85,85
QUIRUSILLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,52,52
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
RAVELO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,506,506
REYES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,35,35
RIBERALTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,853,853
ROBORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,5,5
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,112,112
SABAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,29,29
SACABA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,188,188
SACABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,18,18
SACACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,139,139
SAIPINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,425,425
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,315,315
SAMAIPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,237,237
SAN AGUSTIN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,21,21
SAN ANDRES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,34,34
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,225,225
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
SAN BENITO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,310,310
SAN BORJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,526,526
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,60,60
SAN CARLOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,478,478
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,155,155
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,654,654
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,8,8
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,105,105
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,86,86
SAN JULIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,659,659
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,41,41
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,26,26
SAN LUCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,811,811
SAN MATIAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,20,20
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,254,254
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,28,28
SAN PEDRO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,210,210
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,106,106
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,11,11
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,18,18
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,291,291
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,37,37
SAN RAMON BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,9,9
SAN RAMON SCZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,65,65
SANTA ANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,2613,2613
SANTA ROSA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,260,260
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,70,70
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,14,14
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,142,142
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,49,49
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,75,75
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,115,115
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,169,169
SHINAOTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,190,190
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,227,227
SICAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,38,38
SOPACHUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,155,155
SORACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,177,177
SORATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,282,282
SUCRE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,577,577
TACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,85,85
TACACOMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,66,66
TACOPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,85,85
TAHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,61,61
TAPACARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,64,64
TARABUCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,487,487
TARATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,87,87
TARIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,1952,1952
TARVITA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,695,695
TEOPONTE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
TIAHUANACU,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,143,143
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,52,52
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,243,243
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,64,64
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,64,64
TOCO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,63,63
TOLATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,15,15
TOLEDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,301,301
TOMAVE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,12,12
TOMINA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,129,129
TORO TORO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,20,20
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,55,55
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,49,49
TRIGAL,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,166,166
TRINIDAD,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,199,199
TUPIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,543,543
UMALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,208,208
UNCIA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,364,364
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,28,28
URUBICHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,74,74
UYUNI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,23,23
VACAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,122,122
VALLEGRANDE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,189,189
VIACHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,124,124
VILA VILA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,43,43
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,387,387
VILLA MONTES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,108,108
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,62,62
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,487,487
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,463,463
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,363,363
VILLAZON,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,796,796
VINTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,624,624
VITICHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,16,16
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,10,10
WARNES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,672,672
YACO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,77,77
YACUIBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,755,755
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,464,464
YANACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,57,57
YAPACANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,2407,2407
YOTALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,340,340
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-07-01,308,308
ACACIO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,6,6
ACHACACHI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,370,370
ACHOCALLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,110,110
AIQUILE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,280,280
ALALAY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,5,5
ALCALA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,48,48
ALTO BENI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,53,53
ANCORAIMES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,88,88
ANTEQUERA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,165,165
ANZALDO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,243,243
APOLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,35,35
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,65,65
ARANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,80,80
ARBIETO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,595,595
ARQUE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,17,17
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,354,354
ATOCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,148,148
AUCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,175,175
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,215,215
AZURDUY,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,270,270
BATALLAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,132,132
BAURES,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,47,47
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,101,101
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,82,82
BELLA FLOR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,124,124
BERMEJO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,114,114
BETANZOS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,423,423
BOLIVAR,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,72,72
BOLPEBRA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,30,30
BUENA VISTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,563,563
CABEZAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,159,159
CAIROMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,92,92
CAJUATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,75,75
CALACOTO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,22,22
CALAMARCA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,110,110
CAMARGO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,309,309
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,94,94
CAMIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,406,406
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,117,117
CARACOLLO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,161,161
CARANAVI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,175,175
CARAPARI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,10,10
CARIPUYO,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,36,36
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,55,55
CHACARILLA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,620,620
CHAQUI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,170,170
CHARAGUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,116,116
CHAYANTA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,54,54
CHIMORE,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,69,69
CHIPAYA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,18,18
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,12,12
CHUMA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,278,278
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,64,64
CKOCHAS,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,234,234
CLIZA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,158,158
COBIJA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,139,139
COCAPATA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,38,38
COCHABAMBA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,88,88
COLCAPIRHUA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,132,132
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,122,122
COLLANA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,35,35
COLPA BELGICA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,62,62
COLQUECHACA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,100,100
COLQUENCHA,actividades del establecimiento y con la comunidad,nde visitas familiares planificadas,2019-08-01,67,67
