municipality,group,variable,month,Nº de actividades educativas en Salud,TOTAL
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,29,29
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,35,35
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,49,49
PUNA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,68,68
PUNATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,363,363
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,4,4
QUIME,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,49,49
REYES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
RIBERALTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,67,67
ROBORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,10,10
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,24,24
SACABA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,22,22
SACABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,4,4
SACACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,50,50
SAIPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,41,41
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,55,55
SAMAIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
SAN ANDRES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,5,5
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,9,9
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SAN BENITO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,30,30
SAN BORJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,228,228
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,5,5
SAN CARLOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,14,14
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,72,72
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,29,29
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,10,10
SAN JUAN DE YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,16,16
SAN JULIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,37,37
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,10,10
SAN LUCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
SAN MATIAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
SAN MIGUEL DE VELASCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,49,49
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,11,11
SAN PEDRO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,64,64
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,90,90
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,9,9
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SAN PEDRO DE TIQUINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,23,23
SAN RAFAEL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
SANTA ANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,4,4
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1136,1136
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,14,14
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,33,33
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
SANTIVAÑES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,5,5
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,3,3
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,12,12
SHINAOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,26,26
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,30,30
SICAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
SIPE SIPE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,17,17
SOPACHUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
SORACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,48,48
SORATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,76,76
TACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,40,40
TAHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,5,5
TAPACARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,13,13
TARABUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,77,77
TARACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
TARATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
TARIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,179,179
TARVITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,69,69
TEOPONTE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,11,11
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,54,54
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,48,48
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
TOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
TOLATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,6,6
TOLEDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,5,5
TOMAVE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,4,4
TOMINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,28,28
TORO TORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,29,29
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,23,23
TRIGAL,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,4,4
TRINIDAD,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,115,115
TUPIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,58,58
TURCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,11,11
UMALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,12,12
UNCIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,7,7
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,37,37
URUBICHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,12,12
UYUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,9,9
VACAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,9,9
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,24,24
VIACHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,82,82
VILA VILA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,2,2
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,23,23
VILLA MONTES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,7,7
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,9,9
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,18,18
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,94,94
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,3,3
VILLAZON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,57,57
VINTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,41,41
VITICHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,10,10
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,32,32
YACO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,3,3
YACUIBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,91,91
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,46,46
YANACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,10,10
YAPACANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,518,518
YOTALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,23,23
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-07-01,36,36
ACACIO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,8,8
ACHACACHI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,36,36
ACHOCALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,41,41
AIQUILE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
ALALAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
ALCALA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,17,17
ALTO BENI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
ANCORAIMES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,85,85
ANTEQUERA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
ANZALDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,19,19
APOLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,31,31
ARANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
ARBIETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,31,31
ARQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,26,26
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,53,53
ATOCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
AUCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
AYATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,18,18
AZURDUY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,27,27
BATALLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,21,21
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
BERMEJO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,14,14
BETANZOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,100,100
BOLIVAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
BOYUIBE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
BUENA VISTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,18,18
CABEZAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
CAIROMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,52,52
CAJUATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
CALACOTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,23,23
CALAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,17,17
CAMARGO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,33,33
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,11,11
CAMIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,43,43
CAPINOTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,62,62
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,77,77
CARACOLLO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,67,67
CARANAVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,22,22
CARAPARI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,11,11
CARIPUYO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,55,55
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,21,21
CATACORA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
CHACARILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
CHALLAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,115,115
CHAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,43,43
CHARAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
CHARAÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
CHAYANTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,17,17
CHIMORE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,12,12
CHIPAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,23,23
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,14,14
CHUMA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
CKOCHAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,34,34
CLIZA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,19,19
COBIJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,33,33
COCAPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,20,20
COCHABAMBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,186,186
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,28,28
COLOMI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,15,15
COLQUECHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,108,108
COLQUENCHA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,8,8
COLQUIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
COMANCHE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
COMARAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,40,40
CONCEPCION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,12,12
CORIPATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,19,19
COROICO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,21,21
COTAGAITA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,122,122
COTOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,8,8
CULPINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,50,50
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
CURVA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
DESAGUADERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,762,762
EL CHORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,26,26
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,35,35
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,130,130
EL TORNO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,75,75
EL VILLAR,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,20,20
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,62,62
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,19,19
ESCARA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
ESMERALDA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
EXALTACION,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,69,69
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,40,40
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,27,27
GUAQUI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,28,28
GUTIERREZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
HUACARETA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
HUACHACALLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
HUANUNI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,101,101
HUARINA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,14,14
HUMANATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,23,23
ICLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,41,41
INCAHUASI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
INQUISIVI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,87,87
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,19,19
IXIAMAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
LA ASUNTA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,18,18
LA GUARDIA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,178,178
LA PAZ,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,254,254
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
LAJA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,26,26
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,16,16
LLICA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,12,12
LORETO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
LURIBAY,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,15,15
MACHARETI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,20,20
MAGDALENA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,2,2
MAIRANA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
MAPIRI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,59,59
MINEROS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,21,21
MIZQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,7,7
MOCOMOCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,6,6
MOJINETE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,8,8
MOJOCOYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,32,32
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,34,34
MONTERO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,343,343
MORO MORO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,11,11
MOROCHATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,20,20
NAZACARA DE PACAJES,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,13,13
OCURI,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,22,22
OKINAWA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
OMEREQUE,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
ORURO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,550,550
PADCAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,45,45
PADILLA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,30,30
PAILON,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,15,15
PALCA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,54,54
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,10,10
PASORAPA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,1,1
PATACAMAYA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,29,29
PAZÑA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,12,12
PELECHUCO,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,14,14
POCOATA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,80,80
POCONA,actividades del establecimiento y con la comunidad,no de actividades educativas en salud,2019-08-01,8,8
