municipality,group,variable,month,Nº de reuniones realizadas con Comités Loc. de Salud,TOTAL
ANTEQUERA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
APOLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
BAURES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,21,21
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,29,29
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
CARIPUYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,15,15
CLIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
COCHABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
COMANCHE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CORQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,22,22
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,52,52
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
EL VILLAR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,8,8
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
GUTIERREZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,14,14
HUARACAJE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
IXIAMAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
LA ASUNTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
LA GUARDIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,16,16
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
LLALLAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
LURIBAY,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
MINEROS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
OCURI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,17,17
OMEREQUE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,6,6
PADCAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
PALCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,6,6
PASORAPA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
PELECHUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
POCOATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
POCONA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
POOPO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
PORCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
POROMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
PORONGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
POTOSI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,9,9
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,6,6
PUNA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,14,14
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
RIBERALTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,13,13
SACABA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SACABAMBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SACACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
SAN ANDRES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAN BENITO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
SAN BORJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
SAN IGNACIO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
SAN JULIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
SAN LUCAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,14,14
SAN PABLO DE LIPEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAN PEDRO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
SAN RAMON BENI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,8,8
SANTA ROSA DEL SARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SORACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
SORATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
TACACOMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TACOPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
TARATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,8,8
TARVITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
TIAHUANACU,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,4,4
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TOLEDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
TORO TORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
TRINIDAD,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,3,3
TUPIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,9,9
UNCIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,6,6
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
VINTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
VITICHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,14,14
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
WARNES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,5,5
YACO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,7,7
YAPACANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,8,8
YOTALA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,2,2
YUNCHARA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-07-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
ACHOCALLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
AIQUILE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
ANZALDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
APOLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
ARBIETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
ATOCHA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
AYATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
BATALLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
BAURES,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
BELLA FLOR,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
BERMEJO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,5,5
BETANZOS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,18,18
BOLPEBRA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
BUENA VISTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
CABEZAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,11,11
CALAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CAMARGO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CAPINOTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CARANAVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
CHALLAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CHAQUI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
CHARAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CHAYANTA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
CHIMORE,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
CHUMA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CKOCHAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,12,12
CLIZA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
COBIJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,5,5
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
CONCEPCION,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
CORIPATA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
COROICO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
COTAGAITA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,16,16
COTOCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
CULPINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
CURVA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,15,15
EL CHORO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
EL TORNO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,55,55
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,9,9
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
HUACARETA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,11,11
HUARINA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
ICLA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,11,11
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
IXIAMAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
LA GUARDIA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
LA PAZ,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,29,29
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,3,3
LAJA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
LLALLAGUA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
LORETO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,6,6
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
MACHARETI,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
MAGDALENA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,4,4
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,5,5
MONTERO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,1,1
OKINAWA,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,75,75
ORURO,actividades del establecimiento y con la comunidad,no de reuniones realizadas con comites loc. de salud,2019-08-01,6,6
