municipality,group,variable,month,N°de actividades de la comunidad con participación del establecimiento,TOTAL
COTAGAITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,67,67
COTOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
CUEVO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
CULPINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,57,57
CURVA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
EL ALTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,20,20
EL CHORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,12,12
EL PUENTE(STC),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,36,36
EL TORNO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
EL VILLAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,25,25
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,32,32
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
ESCOMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
FILADELFIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
GUTIERREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
HUACARETA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
HUACHACALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
HUARINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
HUMANATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
ICHOCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
ICLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,38,38
INCAHUASI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,23,23
INGAVI (HUMAITA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
INQUISIVI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,24,24
IXIAMAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,18,18
LA GUARDIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
LA PAZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,112,112
LA RIVERA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
LAJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
LAS CARRERAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
LLALLAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
LLICA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
LORETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
MACHARETI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
MAPIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
MECAPACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
MOCOMOCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
MOJINETE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
MOJOCOYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,37,37
MONTEAGUDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,25,25
MONTERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
MOROCHATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,15,15
NACEBE (SANTA ROSA DEL ABUNA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
OCURI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,60,60
ORURO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,14,14
PADCAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,14,14
PADILLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,9,9
PAILON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
PALCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
PALOS BLANCOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,9,9
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
PAPEL PAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
PASORAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
PELECHUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,15,15
POCOATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,48,48
POCONA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,9,9
POJO (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,7,7
POOPO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,12,12
POROMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,46,46
PORONGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,10,10
POTOSI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
PRESTO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,46,46
PUCARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
PUERTO PEREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
PUERTO RICO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
PUERTO SILES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,13,13
PUNA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,63,63
PUNATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,12,12
QUIME,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
RAVELO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,51,51
REYES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
RIBERALTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,24,24
RURRENABAQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
SABAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,27,27
SACABA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
SACABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
SACACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,33,33
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,48,48
SAN ANDRES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
SAN BENITO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,47,47
SAN BORJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SAN BUENA VENTURA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SAN CARLOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SAN IGNACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,7,7
SAN IGNACIO DE VELASCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,11,11
SAN JAVIER(BNI),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
SAN LORENZO(PND),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
SAN LORENZO(TJA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,18,18
SAN LUCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,35,35
SAN MATIAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SAN PEDRO DE BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,44,44
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SAN PEDRO DE QUEMES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
SAN RAFAEL,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,125,125
SANTA ROSA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,7,7
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SANTIAGO DE HUARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
SANTIAGO DE HUATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SANTIVAÑES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,14,14
SANTUARIO DE QUILLACAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
SAPAHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,12,12
SHINAOTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,8,8
SOPACHUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,23,23
SORACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,9,9
SORATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
SUCRE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,56,56
TACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TACACOMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TACOBAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
TACOPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,30,30
TAHUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
TAPACARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,17,17
TARABUCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,75,75
TARACO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TARATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
TARIJA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,51,51
TARVITA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,21,21
TINGUIPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
TIQUIPAYA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,47,47
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TOLATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
TOLEDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
TOMAVE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,7,7
TOMINA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,21,21
TORO TORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,45,45
TOTORA(CBBA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
TOTORA(ORR),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
TRINIDAD,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,11,11
TUPIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,17,17
TURCO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
UNCIA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,8,8
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,19,19
VACAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
VIACHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,10,10
VILA VILA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,4,4
VILLA CHARCAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,8,8
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
VILLA RIVERO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,7,7
VILLA SERRANO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,6,6
VILLA TUNARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,25,25
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,5,5
VILLAZON,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,26,26
VITICHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,18,18
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
WARNES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,12,12
YACO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
YAMPARAEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,42,42
YANACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,1,1
YOTALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,11,11
YUNCHARA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,40,40
ZUDAÑEZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-06-01,29,29
ACACIO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,16,16
ACHACACHI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,4,4
ACHOCALLA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,5,5
AIQUILE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
ALCALA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,11,11
ALTO BENI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,7,7
ANDAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,4,4
ANZALDO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,6,6
APOLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,9,9
ARAMPAMPA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,20,20
ARANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
ARBIETO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,5,5
ARQUE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,25,25
ATOCHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
AUCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,6,6
AZURDUY,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,33,33
BATALLAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,7,7
BAURES,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,10,10
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
BELLA FLOR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,92,92
BOLIVAR,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
BUENA VISTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
CABEZAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
"CAIZA ""D""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,9,9
CALAMARCA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
CAMARGO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,40,40
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,7,7
CAMIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
CAPINOTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,10,10
CAQUIAVIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
CARACOLLO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,6,6
CARANAVI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,17,17
CARAPARI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
CARIPUYO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,34,34
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
CHALLAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,35,35
CHAQUI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,9,9
CHARAGUA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,5,5
CHAYANTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,16,16
CHOQUE COTA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
CHUMA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,4,4
CKOCHAS,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,23,23
CLIZA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
COCAPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,44,44
COCHABAMBA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,8,8
"COLCHA ""K""",actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,3,3
COLLANA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
COLQUECHACA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,21,21
COLQUENCHA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
COLQUIRI,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,12,12
COMANCHE,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
CONCEPCION,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,8,8
CORIPATA,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,1,1
CORO CORO,actividades del establecimiento y con la comunidad,nde actividades de la comunidad con participacion del establecimiento,2019-07-01,2,2
