municipality,group,variable,month,N° de autoevaluciones para acreditación del establecimiento,TOTAL
MACHARETI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
PAILON,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
QUIABAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
RIBERALTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
SAN JOSE DE CHIQUITOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,3,3
TAPACARI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
TARIJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,7,7
TOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
UNCIA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
VILLAZON,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,2,2
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
WARNES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-11-01,1,1
ACACIO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
ACHACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,12,12
ACHOCALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
ALCALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
APOLO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,7,7
AUCAPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,6,6
AYATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,5,5
AYO AYO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
BAURES,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
BETANZOS,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
CAIROMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
CALACOTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,6,6
CALAMARCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
CHACARILLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
CHUMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,7,7
COCHABAMBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
"COLCHA ""K""",actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
COLLANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
COLQUENCHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
COPACABANA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
CORIPATA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,5,5
CORO CORO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
COROICO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
CORQUE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
CURVA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
EL ALTO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,15,15
EL TORNO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,8,8
GUAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
HUANUNI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
INQUISIVI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,11,11
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,13,13
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
LA ASUNTA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,10,10
LA PAZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
LAJA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
LURIBAY,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
MALLA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
MOCOMOCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,6,6
MOJOCOYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
PADCAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
PALCA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
PAPEL PAMPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
PATACAMAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
PELECHUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,7,7
PUCARANI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
PUERTO PEREZ,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
QUIABAYA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
SAN PEDRO DE CURAHUARA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
SANTA CRUZ DE LA SIERRA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
SANTIAGO DE CALLAPA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
SANTIAGO DE MACHACA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
SAPAHAQUI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
SICA SICA (VILLA AROMA),actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,8,8
SUCRE,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,7,7
TACACOMA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,5,5
TARACO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
TIAHUANACU,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
TURCO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
UMALA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,6,6
VIACHA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,3,3
YACO,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,2,2
YACUIBA,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,1,1
YANACACHI,actividades del establecimiento y con la comunidad,n de autoevaluciones para acreditacion del establecimiento,2019-12-01,4,4
