municipality,group,variable,month,Nº de visitas familiares realizadas,TOTAL
SIPE SIPE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,90,90
SOPACHUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,321,321
SORACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,448,448
SORATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,212,212
SUCRE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,7148,7148
TACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,84,84
TACACOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,35,35
TACOBAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,4,4
TACOPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,272,272
TAHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,84,84
TAPACARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,89,89
TARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,737,737
TARACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,61,61
TARATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,75,75
TARIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1677,1677
TARVITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,678,678
TEOPONTE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,3,3
TIAHUANACU,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,31,31
TINGUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,224,224
TIPUANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,12,12
TIQUIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,392,392
TIRAQUE (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,894,894
TITO YUPANQUI (PARQUIPUJIO),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,97,97
TOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,79,79
TOLATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,31,31
TOLEDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,255,255
TOMAVE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,36,36
TOMINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,170,170
TORO TORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,81,81
TOTORA(CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,217,217
TOTORA(ORR),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,56,56
TRIGAL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,212,212
TRINIDAD,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,297,297
TUPIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1252,1252
TURCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,35,35
UMALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,209,209
UNCIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,362,362
URIONDO (A. CONCEPCION),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,312,312
URUBICHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,185,185
UYUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,103,103
VACAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,159,159
VALLEGRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,256,256
VIACHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,192,192
VILA VILA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,104,104
VILLA CHARCAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,464,464
VILLA MONTES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,289,289
VILLA NUEVA (LOMA ALTA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,8,8
VILLA RIVERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,149,149
VILLA SERRANO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,442,442
VILLA TUNARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,569,569
VILLA VACA GUZMAN (MUYUPAMPA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,330,330
VILLAZON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1156,1156
VINTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,648,648
VITICHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,240,240
WALDO BALLIVIAN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,3,3
WARNES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1025,1025
YACO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,182,182
YACUIBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1126,1126
YAMPARAEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,467,467
YANACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,109,109
YAPACANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,1957,1957
YOTALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,328,328
YUNCHARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,37,37
ZUDAÑEZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-06-01,241,241
ACACIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,180,180
ACHACACHI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,590,590
ACHOCALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,147,147
AIQUILE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,267,267
ALALAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,74,74
ALCALA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,150,150
ALTO BENI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,121,121
ANCORAIMES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,109,109
ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,185,185
ANTEQUERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,116,116
ANZALDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,414,414
APOLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,84,84
ARAMPAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,158,158
ARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,114,114
ARBIETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,787,787
ARQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,70,70
ASCENCION DE GUARAYOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,432,432
ATOCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,175,175
AUCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,60,60
AYATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1,1
AYO AYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,203,203
AYOPAYA (V. DE INDEPENDENCIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,66,66
AZURDUY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,230,230
BATALLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,112,112
BAURES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,106,106
BELEN DE ANDAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,74,74
BELEN DE URMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,66,66
BELLA FLOR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,105,105
BERMEJO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,338,338
BETANZOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,540,540
BOLIVAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,245,245
BOYUIBE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,80,80
BUENA VISTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,619,619
CABEZAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,262,262
CAIROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1,1
"CAIZA ""D""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,334,334
CAJUATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,23,23
CALACOTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,246,246
CALAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,140,140
CAMARGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,361,361
CAMATAQUI (C. VILLA ABECIA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,92,92
CAMIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,404,404
CAPINOTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,357,357
CAQUIAVIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,229,229
CARACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,449,449
CARANAVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,138,138
CARAPARI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,67,67
CARIPUYO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,97,97
CARMEN RIVERO TORREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,37,37
CATACORA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,38,38
CHACARILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,60,60
CHALLAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1057,1057
CHAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,264,264
CHARAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,108,108
CHAYANTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,220,220
CHIMORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,257,257
CHIPAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,56,56
CHOQUE COTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,19,19
CHULUMANI (V. DE LA LIBERTAD),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,30,30
CHUMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,442,442
CHUQUIHUTA AYLLU JUCUMANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,114,114
CKOCHAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,225,225
CLIZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,329,329
COBIJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,212,212
COCAPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,38,38
COCHABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,575,575
COLCAPIRHUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,354,354
"COLCHA ""K""",actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,297,297
COLLANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,25,25
COLOMI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,143,143
COLPA BELGICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,39,39
COLQUECHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,215,215
COLQUENCHA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,96,96
COLQUIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,26,26
COMANCHE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,14,14
COMARAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,481,481
COMBAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,4,4
CONCEPCION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,119,119
COPACABANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,10,10
CORIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,25,25
CORO CORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,197,197
COROICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,152,152
CORQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,134,134
COTAGAITA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,965,965
COTOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,244,244
CRUZ DE MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,8,8
CUATRO CAÑADAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,152,152
CUCHUMUELA (V. G. VILLARROEL),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,29,29
CUEVO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,123,123
CULPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,283,283
CURAHUARA DE CARANGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,110,110
CURVA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,51,51
DESAGUADERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,2,2
EL ALTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,5745,5745
EL CHORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,147,147
EL PUENTE(STC),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,148,148
EL PUENTE(TJA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,480,480
EL TORNO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,814,814
EL VILLAR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,151,151
ENTRE RIOS TRJ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,595,595
ENTRE RIOS CBBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,127,127
ESCOMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,16,16
ESMERALDA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,55,55
EUCALIPTUS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,17,17
EXALTACION,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,4,4
FERNANDEZ ALONSO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,592,592
FILADELFIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,62,62
GENERAL SAAVEDRA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,339,339
GRAL. J.J. PEREZ (CHARAZANI),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,22,22
GUANAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,30,30
GUAQUI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,49,49
GUAYARAMERIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,249,249
GUTIERREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,226,226
HUACARETA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,174,174
HUACAYA (VILLA DE HUACAYA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,143,143
HUACHACALLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,25,25
HUANUNI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,463,463
HUARINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,184,184
HUAYLLAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,202,202
HUMANATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,5,5
ICHOCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,33,33
ICLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,354,354
INCAHUASI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,328,328
INQUISIVI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,146,146
IRUPANA (VILLA DE LANZA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,214,214
IXIAMAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,96,96
JESUS DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,464,464
LA ASUNTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,5,5
LA GUARDIA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,243,243
LA PAZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,68,68
LA RIVERA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,12,12
LAGUNILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,499,499
LAJA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,159,159
LAS CARRERAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,69,69
LICOMA PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,46,46
LLALLAGUA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,161,161
LLICA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,225,225
LORETO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,56,56
LURIBAY,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,34,34
MACHACAMARCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,46,46
MACHARETI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,375,375
MAGDALENA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,107,107
MAIRANA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,107,107
MAPIRI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,4,4
MECAPACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,58,58
MINEROS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,189,189
MIZQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,152,152
MOCOMOCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,282,282
MOJINETE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,33,33
MOJOCOYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,342,342
MONTEAGUDO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,794,794
MONTERO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1996,1996
MORO MORO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,77,77
MOROCHATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,18,18
OCURI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,41,41
OKINAWA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,66,66
OMEREQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,307,307
ORURO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,2523,2523
PADCAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,462,462
PADILLA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,408,408
PAILON,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,608,608
PALCA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,107,107
PALOS BLANCOS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,572,572
PAMPA AULLAGAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,42,42
PAMPA GRANDE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,71,71
PAPEL PAMPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,123,123
PASORAPA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,97,97
PATACAMAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,119,119
PAZÑA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,55,55
PELECHUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,91,91
POCOATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,625,625
POCONA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,287,287
POJO (CBBA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,50,50
POOPO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,113,113
PORCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,292,292
POROMA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,494,494
PORONGO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,208,208
PORTACHUELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,69,69
PORVENIR,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,261,261
POSTRER VALLE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,11,11
POTOSI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,2732,2732
PRESTO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,289,289
PUCARA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,58,58
PUCARANI,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,347,347
PUERTO ACOSTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,5,5
PUERTO CARABUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,319,319
PUERTO GONZALO MORENO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,111,111
PUERTO PEREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,320,320
PUERTO RICO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,56,56
PUERTO SILES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,25,25
PUERTO SUAREZ,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,226,226
PUERTO VILLARROEL,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,579,579
PUNA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,299,299
PUNATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,426,426
QUIABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1,1
QUILLACOLLO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,273,273
QUIME,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,83,83
QUIRUSILLAS,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,63,63
RAQAYPAMPA(ETA),actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,57,57
RAVELO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,364,364
REYES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,27,27
RIBERALTA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1781,1781
ROBORE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,13,13
RURRENABAQUE,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,145,145
SABAYA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,102,102
SACABA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,573,573
SACABAMBA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,18,18
SACACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,235,235
SAIPINA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,303,303
SALINAS DE GARCI MENDOZA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,507,507
SAMAIPATA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,308,308
SAN AGUSTIN,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,17,17
SAN ANDRES,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,64,64
SAN ANDRES DE MACHACA,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,135,135
SAN ANTONIO DE ESMORUCO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,1,1
SAN ANTONIO DE LOMERIO,actividades del establecimiento y con la comunidad,no de visitas familiares realizadas,2019-07-01,17,17
