municipality,group,variable,month,Adultos(as) mayores de 60 años que reciben Complemento Nutricional,TOTAL
SORACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,505,505
SORATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,473,473
SUCRE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,4361,4361
TACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,104,104
TACACOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,41,41
TACOBAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,462,462
TACOPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,877,877
TAHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,42,42
TAPACARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,1880,1880
TARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,39,39
TARACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,200,200
TARATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,275,275
TARIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,2271,2271
TEOPONTE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,14,14
TIAHUANACU,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,394,394
TINGUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,565,565
TIPUANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,131,131
TIQUIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,646,646
TIRAQUE (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,1271,1271
TITO YUPANQUI (PARQUIPUJIO),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,18,18
TOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,76,76
TODOS SANTOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,10,10
TOLATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,180,180
TOLEDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,451,451
TOMAVE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,370,370
TOMINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,718,718
TORO TORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,473,473
TOTORA(CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,427,427
TOTORA(ORR),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,903,903
TRINIDAD,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,74,74
TUPIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,180,180
TURCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,213,213
UMALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,121,121
UNCIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,846,846
URIONDO (A. CONCEPCION),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,99,99
UYUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,66,66
VACAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,659,659
VALLEGRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,124,124
VILA VILA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,421,421
VILLA CHARCAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,136,136
VILLA MONTES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,71,71
VILLA RIVERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,399,399
VILLA SERRANO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,116,116
VILLA TUNARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,2011,2011
VILLA VACA GUZMAN (MUYUPAMPA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,415,415
VILLAZON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,1176,1176
VINTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,912,912
VITICHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,56,56
WALDO BALLIVIAN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,51,51
YACO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,232,232
YACUIBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,127,127
YAMPARAEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,705,705
YANACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,6,6
YAPACANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,356,356
YOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,83,83
YOTALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,667,667
YUNCHARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,328,328
YUNGUYO DE LITORAL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,19,19
ZUDAÑEZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-07-01,526,526
ACACIO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,571,571
ACHACACHI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,76,76
ACHOCALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,587,587
AIQUILE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1217,1217
ALALAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,206,206
ALCALA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,252,252
ALTO BENI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,301,301
ANCORAIMES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,590,590
ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,288,288
ANTEQUERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,87,87
ANZALDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,629,629
APOLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,41,41
ARAMPAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,330,330
ARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,373,373
ARBIETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,793,793
ARQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,187,187
ASCENCION DE GUARAYOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,308,308
ATOCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,35,35
AUCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,60,60
AYATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,112,112
AYO AYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,322,322
AYOPAYA (V. DE INDEPENDENCIA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1731,1731
BATALLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,240,240
BAURES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,38,38
BELEN DE ANDAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,155,155
BELEN DE URMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,157,157
BELLA FLOR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,62,62
BERMEJO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,4,4
BOLIVAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,417,417
BOYUIBE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,148,148
CABEZAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,2,2
CAIROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,467,467
"CAIZA ""D""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,726,726
CAJUATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,207,207
CALACOTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,547,547
CALAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,408,408
CAMIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,461,461
CAPINOTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,606,606
CAQUIAVIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,614,614
CARACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,697,697
CARANAVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,43,43
CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,29,29
CARAPARI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,432,432
CARIPUYO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,531,531
CARMEN RIVERO TORREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,150,150
CATACORA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,114,114
CHACARILLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,150,150
CHALLAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1330,1330
CHAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,958,958
CHARAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,70,70
CHARAÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,177,177
CHIMORE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,413,413
CHIPAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,58,58
CHOQUE COTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,80,80
CHUA COCANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,64,64
CHUMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,610,610
CHUQUIHUTA AYLLU JUCUMANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,134,134
CKOCHAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,972,972
CLIZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,443,443
COBIJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,151,151
COCAPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1002,1002
COCHABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,2952,2952
COIPASA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,33,33
COLCAPIRHUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,734,734
"COLCHA ""K""",micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,573,573
COLLANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,103,103
COLOMI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,646,646
COLPA BELGICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,75,75
COLQUECHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,659,659
COLQUENCHA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,245,245
COLQUIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,205,205
COMANCHE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,80,80
COMARAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,12,12
COMBAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,158,158
COPACABANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,282,282
CORIPATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,107,107
CORO CORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,342,342
COROICO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,111,111
COTAGAITA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1539,1539
COTOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,576,576
CRUZ DE MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,29,29
CUATRO CAÑADAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,262,262
CUCHUMUELA (V. G. VILLARROEL),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,92,92
CUEVO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,140,140
CULPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1,1
CURAHUARA DE CARANGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,228,228
CURVA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,12,12
DESAGUADERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,79,79
EL ALTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,2319,2319
EL CHORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,198,198
EL PUENTE(STC),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,318,318
EL PUENTE(TJA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,339,339
EL TORNO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,516,516
EL VILLAR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,347,347
ENTRE RIOS TRJ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,96,96
ENTRE RIOS CBBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,587,587
ESCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,106,106
ESCOMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,139,139
ESMERALDA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,68,68
EUCALIPTUS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,257,257
FERNANDEZ ALONSO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,181,181
FILADELFIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,75,75
GENERAL SAAVEDRA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,99,99
GRAL. J.J. PEREZ (CHARAZANI),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,315,315
GUAQUI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,351,351
GUAYARAMERIN,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,10,10
HUACARETA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,48,48
HUACAYA (VILLA DE HUACAYA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,97,97
HUACHACALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,33,33
HUANUNI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,260,260
HUARINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,335,335
HUATAJATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,68,68
HUAYLLAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,294,294
HUMANATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,235,235
ICHOCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,262,262
ICLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,81,81
INCAHUASI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,520,520
INQUISIVI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,389,389
IRUPANA (VILLA DE LANZA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,299,299
IXIAMAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,130,130
JESUS DE MACHACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,473,473
LA ASUNTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,168,168
LA GUARDIA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1593,1593
LA PAZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,5219,5219
LA RIVERA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,11,11
LAGUNILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,107,107
LAJA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,336,336
LAS CARRERAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,88,88
LICOMA PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,79,79
LLALLAGUA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,612,612
LLICA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,37,37
LORETO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,56,56
LURIBAY,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,81,81
MACHACAMARCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,110,110
MACHARETI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,190,190
MAGDALENA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,18,18
MAIRANA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,43,43
MALLA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,118,118
MAPIRI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,125,125
MECAPACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,329,329
MINEROS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,277,277
MIZQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1084,1084
MOCOMOCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,821,821
MOJINETE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,44,44
MOJOCOYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,502,502
MONTEAGUDO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,40,40
MONTERO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1083,1083
MORO MORO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,182,182
MOROCHATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,651,651
NACEBE (SANTA ROSA DEL ABUNA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,23,23
NAZACARA DE PACAJES,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,17,17
OCURI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,822,822
OKINAWA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,196,196
OMEREQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,300,300
ORURO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1702,1702
PAILON,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,162,162
PALCA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,451,451
PALOS BLANCOS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,127,127
PAMPA AULLAGAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,119,119
PAMPA GRANDE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,174,174
PAPEL PAMPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,287,287
PASORAPA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,264,264
PATACAMAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,315,315
PAZÑA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,119,119
PELECHUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,142,142
POCOATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1686,1686
POCONA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,674,674
POJO (CBBA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,332,332
POOPO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,146,146
PORCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,124,124
POROMA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1191,1191
PORONGO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,14,14
PORVENIR,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,127,127
POSTRER VALLE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,16,16
POTOSI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1945,1945
PRESTO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,536,536
PUCARA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1,1
PUCARANI,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,883,883
PUERTO ACOSTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,666,666
PUERTO CARABUCO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,555,555
PUERTO GONZALO MORENO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,106,106
PUERTO PEREZ,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,424,424
PUERTO QUIJARRO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,232,232
PUERTO VILLARROEL,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,512,512
PUNA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1634,1634
PUNATA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,350,350
QUIABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,43,43
QUILLACOLLO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1820,1820
QUIME,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,145,145
QUIRUSILLAS,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,84,84
RAQAYPAMPA(ETA),micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,321,321
RAVELO,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1824,1824
RIBERALTA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,41,41
RURRENABAQUE,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,218,218
SABAYA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,181,181
SACABA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,3498,3498
SACABAMBA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,175,175
SACACA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,1082,1082
SAIPINA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,245,245
SALINAS DE GARCI MENDOZA,micronutrientes,adultos(as) mayores de 60 anos que reciben complemento nutricional,2021-08-01,465,465
