municipality,group,variable,month,Nacidos vivos atendidos por personal de salud,TOTAL
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,13,13
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,10,10
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
PADILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,8,8
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,33,33
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
POJO (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,10,10
PORONGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PORVENIR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,13,13
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,23,23
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,22,22
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
PUERTO RICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
PUERTO VILLARROEL,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
PUNA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,11,11
QUIABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
QUILLACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,13,13
QUIME,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
RAVELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
REYES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
RIBERALTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
SABAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SACABA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
SACACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,11,11
SALINAS DE GARCI MENDOZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
SAN AGUSTIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN ANDRES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN ANDRES DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SAN ANTONIO DE ESMORUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
SAN ANTONIO DE LOMERIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
SAN BENITO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SAN BORJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
SAN BUENA VENTURA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SAN IGNACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN IGNACIO DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,8,8
SAN JAVIER(BNI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN JULIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SAN LORENZO(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
SAN LUCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,20,20
SAN MATIAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN MIGUEL DE VELASCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAN PABLO DE LIPEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SAN PEDRO DE BUENA VISTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
SAN PEDRO DE CURAHUARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
SAN PEDRO DE TIQUINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
SAN PEDRO(PND),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
SAN RAMON SCZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SANTA ANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SANTA CRUZ DE LA SIERRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SANTA ROSA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
SANTIAGO DE CALLAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
SANTIAGO DE HUARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
SANTIAGO DE HUATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,7,7
SANTIAGO DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SANTIVAÑES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SAPAHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
SICA SICA (VILLA AROMA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,12,12
SICAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
SOPACHUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
SORACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
SORATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
SUCRE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
TACOBAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,8,8
TACOPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
TAHUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
TAPACARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,34,34
TARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,11,11
TARACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
TARATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
TARIJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
TARVITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,7,7
TIAWANACU,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
TINGUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,21,21
TIPUANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
TIQUIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
TIRAQUE (CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
TITO YUPANQUI (PARQUIPUJIO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
TOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
TOLEDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
TOMAVE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,15,15
TOMINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
TORO TORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,7,7
TOTORA(CBBA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
TUPIZA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,11,11
TURCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
UMALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,7,7
UNCIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
URIONDO (A. CONCEPCION),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
UYUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,9,9
VACAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
VIACHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
VILA VILA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,6,6
VILLA CHARCAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,10,10
VILLA NUEVA (LOMA ALTA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
VILLA RIVERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
VILLA SERRANO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
VILLA TUNARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,7,7
VILLA VACA GUZMAN (MUYUPAMPA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
VILLAZON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
VINTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
VITICHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
WALDO BALLIVIAN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
WARNES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,4,4
YACO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
YACUIBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
YAMPARAEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,1,1
YOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,5,5
YOTALA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
YUNCHARA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,2,2
ZUDAÑEZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-07-01,3,3
ACACIO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
ACHACACHI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,13,13
ACHOCALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
AIQUILE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
ALALAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
ALTO BENI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
ANCORAIMES,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
ANDAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
ANTEQUERA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
ANZALDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
APOLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,15,15
ARAMPAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
ARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
ARBIETO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
ARQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,20,20
ASCENCION DE GUARAYOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
ATOCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
AUCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
AYATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,7,7
AYO AYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
AYOPAYA (V. DE INDEPENDENCIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,11,11
AZURDUY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,14,14
BATALLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,10,10
BELEN DE URMIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
BELLA FLOR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
BERMEJO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
BETANZOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,29,29
BOLIVAR,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,11,11
BOLPEBRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CABEZAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
CAIROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
"CAIZA ""D""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
CALACOTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
CALAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
CAMARGO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
CAMATAQUI (C. VILLA ABECIA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CAPINOTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
CAQUIAVIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,7,7
CARACOLLO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
CARANAVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,11,11
CARAPARI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CARIPUYO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,10,10
CATACORA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CHACARILLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
CHALLAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,14,14
CHAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
CHARAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
CHARAÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
CHAYANTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,16,16
CHIPAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
CHULUMANI (V. DE LA LIBERTAD),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CHUMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
CHUQUIHUTA AYLLU JUCUMANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
CKOCHAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,19,19
COCAPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,17,17
COCHABAMBA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
"COLCHA ""K""",atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,11,11
COLLANA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
COLOMI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
COLQUECHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,25,25
COLQUENCHA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
COLQUIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,24,24
COMANCHE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
COMARAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
COMBAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
CONCEPCION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CORIPATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
CORO CORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
COROICO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CORQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
COTAGAITA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,10,10
COTOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
CULPINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,11,11
CURVA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
DESAGUADERO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
EL ALTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
EL CHORO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
EL PUENTE(TJA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
ENTRE RIOS TRJ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
ESCOMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
EUCALIPTUS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
EUREKA (SANTOS MERCADO),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
EXALTACION,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
FILADELFIA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
GENERAL SAAVEDRA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
GRAL. J.J. PEREZ (CHARAZANI),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
GUANAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
GUAQUI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
GUAYARAMERIN,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
GUTIERREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
HUACARETA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
HUACAYA (VILLA DE HUACAYA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
HUANUNI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
HUARINA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
HUAYLLAMARCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
HUMANATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
ICHOCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
ICLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
INCAHUASI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
INGAVI (HUMAITA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
INQUISIVI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,6,6
IRUPANA (VILLA DE LANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,7,7
IXIAMAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
JESUS DE MACHACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
LA ASUNTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
LAGUNILLAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
LAJA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
LAS CARRERAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
LLALLAGUA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
LLICA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
LURIBAY,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
MALLA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
MAPIRI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
MECAPACA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
MIZQUE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,10,10
MOCOMOCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,12,12
MOJINETE,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
MOJOCOYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
MONTEAGUDO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
MOROCHATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,13,13
NUEVO MANOA (NUEVA ESPERANZA),atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,2,2
OCURI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,18,18
ORURO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,7,7
PADCAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
PAILON,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
PALCA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
PALOS BLANCOS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,9,9
PAMPA AULLAGAS,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,5,5
PAPEL PAMPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
PASORAPA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
PATACAMAYA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
PAZÑA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
PELECHUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,4,4
POCOATA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,33,33
POCONA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,8,8
POOPO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
PORCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
POROMA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,19,19
PORTACHUELO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
POTOSI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
PRESTO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,13,13
PUCARANI,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,16,16
PUERTO ACOSTA,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,15,15
PUERTO CARABUCO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,14,14
PUERTO GONZALO MORENO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,3,3
PUERTO PEREZ,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,10,10
PUERTO QUIJARRO,atencion de partos en domicilio,nacidos vivos atendidos por personal de salud,2012-08-01,1,1
