,group,variable,month,BCG DENTRO,BCG DENTRO,BCG FUERA,BCG FUERA,TOTALES
QUILLACOLLO,vacunaciones en menores de 1 ano,bcg,2019-07-01,127,136,6,4,273
QUIME,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,1,5,7,15
QUIRUSILLAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,0,0,0,1
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,bcg,2019-07-01,6,5,4,5,20
RAVELO,vacunaciones en menores de 1 ano,bcg,2019-07-01,7,2,7,4,20
REYES,vacunaciones en menores de 1 ano,bcg,2019-07-01,6,7,12,11,36
RIBERALTA,vacunaciones en menores de 1 ano,bcg,2019-07-01,123,113,6,3,245
ROBORE,vacunaciones en menores de 1 ano,bcg,2019-07-01,20,12,0,2,34
RURRENABAQUE,vacunaciones en menores de 1 ano,bcg,2019-07-01,23,20,8,2,53
SABAYA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,2,0,1,3
SACABA,vacunaciones en menores de 1 ano,bcg,2019-07-01,173,152,0,6,331
SACABAMBA,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,3,0,0,5
SACACA,vacunaciones en menores de 1 ano,bcg,2019-07-01,8,9,9,8,34
SAIPINA,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,0,1,0,3
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,3,1,2,10
SAMAIPATA,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,5,0,3,12
SAN AGUSTIN,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,0,1,0,4
SAN ANDRES,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,0,2,3
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,2,2,4
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,3,1,1,7
SAN BENITO,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,3,0,0,4
SAN BORJA,vacunaciones en menores de 1 ano,bcg,2019-07-01,49,39,16,12,116
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,bcg,2019-07-01,7,9,0,0,16
SAN CARLOS,vacunaciones en menores de 1 ano,bcg,2019-07-01,16,13,2,0,31
SAN IGNACIO,vacunaciones en menores de 1 ano,bcg,2019-07-01,16,20,4,5,45
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,49,50,4,1,104
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,0,0,1
SAN JAVIER(STC),vacunaciones en menores de 1 ano,bcg,2019-07-01,19,12,0,0,31
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,bcg,2019-07-01,28,15,27,22,92
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,5,0,0,6
SAN JULIAN,vacunaciones en menores de 1 ano,bcg,2019-07-01,22,28,2,1,53
SAN LORENZO(PND),vacunaciones en menores de 1 ano,bcg,2019-07-01,2,1,3,3,9
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,bcg,2019-07-01,8,6,1,0,15
SAN LUCAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,19,11,12,6,48
SAN MATIAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,10,9,0,0,19
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,8,9,0,0,17
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,1,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,bcg,2019-07-01,5,5,1,2,13
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-07-01,11,10,6,14,41
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,0,3,0,5
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,0,1,1
SAN RAFAEL,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,1,0,0,3
SAN RAMON BENI,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,3,1,5
SAN RAMON SCZ,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,9,0,0,13
SANTA ANA,vacunaciones en menores de 1 ano,bcg,2019-07-01,13,12,0,1,26
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,bcg,2019-07-01,1587,1529,10,8,3134
SANTA ROSA,vacunaciones en menores de 1 ano,bcg,2019-07-01,9,5,0,0,14
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,2,0,0,5
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,1,2,3
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,0,0,1,3
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,1,2,4
SANTIVAÑES,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,1,0,0,4
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,0,2,2
SAPAHAQUI,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,3,3,6
SENA,vacunaciones en menores de 1 ano,bcg,2019-07-01,6,3,3,2,14
SHINAOTA,vacunaciones en menores de 1 ano,bcg,2019-07-01,18,18,0,2,38
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,bcg,2019-07-01,9,4,6,7,26
SIPE SIPE,vacunaciones en menores de 1 ano,bcg,2019-07-01,31,32,1,2,66
SOPACHUY,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,2,0,1,3
SORACACHI,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,0,2,3,7
SORATA,vacunaciones en menores de 1 ano,bcg,2019-07-01,7,8,9,5,29
SUCRE,vacunaciones en menores de 1 ano,bcg,2019-07-01,270,263,12,8,553
TACACOMA,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,3,0,1,8
TACOBAMBA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,2,4,6
TAPACARI,vacunaciones en menores de 1 ano,bcg,2019-07-01,7,13,5,5,30
TARABUCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,8,10,4,2,24
TARACO,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,0,0,0,4
TARATA,vacunaciones en menores de 1 ano,bcg,2019-07-01,6,2,2,0,10
TARIJA,vacunaciones en menores de 1 ano,bcg,2019-07-01,234,189,0,1,424
TARVITA,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,5,2,3,13
TEOPONTE,vacunaciones en menores de 1 ano,bcg,2019-07-01,10,3,1,1,15
TIAHUANACU,vacunaciones en menores de 1 ano,bcg,2019-07-01,6,5,2,1,14
TINGUIPAYA,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,1,10,9,22
TIPUANI,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,3,0,0,4
TIQUIPAYA,vacunaciones en menores de 1 ano,bcg,2019-07-01,40,39,7,8,94
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,bcg,2019-07-01,8,8,0,3,19
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,1,0,1
TOCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,2,0,0,2
TOLATA,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,1,0,0,2
TOLEDO,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,3,0,0,3
TOMAVE,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,0,5,4,12
TOMINA,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,6,0,0,10
TORO TORO,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,3,4,2,10
TOTORA(CBBA),vacunaciones en menores de 1 ano,bcg,2019-07-01,8,19,0,0,27
TOTORA(ORR),vacunaciones en menores de 1 ano,bcg,2019-07-01,1,0,3,0,4
TRINIDAD,vacunaciones en menores de 1 ano,bcg,2019-07-01,132,115,4,14,265
TUPIZA,vacunaciones en menores de 1 ano,bcg,2019-07-01,36,32,3,2,73
TURCO,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,1,1,2
UMALA,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,0,2,2,5
UNCIA,vacunaciones en menores de 1 ano,bcg,2019-07-01,23,11,7,8,49
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,bcg,2019-07-01,7,4,0,0,11
URUBICHA,vacunaciones en menores de 1 ano,bcg,2019-07-01,4,1,2,0,7
UYUNI,vacunaciones en menores de 1 ano,bcg,2019-07-01,31,27,0,3,61
VACAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,1,6,3,11
VALLEGRANDE,vacunaciones en menores de 1 ano,bcg,2019-07-01,21,13,0,0,34
VIACHA,vacunaciones en menores de 1 ano,bcg,2019-07-01,44,45,2,4,95
VILLA CHARCAS,vacunaciones en menores de 1 ano,bcg,2019-07-01,9,7,4,3,23
VILLA MONTES,vacunaciones en menores de 1 ano,bcg,2019-07-01,35,33,1,1,70
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,bcg,2019-07-01,0,0,1,0,1
VILLA RIVERO,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,3,3,0,9
VILLA SERRANO,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,5,0,1,7
VILLA TUNARI,vacunaciones en menores de 1 ano,bcg,2019-07-01,67,71,11,14,163
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,bcg,2019-07-01,2,4,0,0,6
VILLAZON,vacunaciones en menores de 1 ano,bcg,2019-07-01,23,22,2,0,47
VINTO,vacunaciones en menores de 1 ano,bcg,2019-07-01,25,28,2,3,58
VITICHI,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,1,2,4
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,0,1,0,4
WARNES,vacunaciones en menores de 1 ano,bcg,2019-07-01,84,89,0,1,174
YACO,vacunaciones en menores de 1 ano,bcg,2019-07-01,1,4,4,1,10
YACUIBA,vacunaciones en menores de 1 ano,bcg,2019-07-01,63,82,8,6,159
YAMPARAEZ,vacunaciones en menores de 1 ano,bcg,2019-07-01,2,3,0,0,5
YANACACHI,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,1,0,0,1
YAPACANI,vacunaciones en menores de 1 ano,bcg,2019-07-01,42,43,1,4,90
YOCALLA,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,0,2,4,9
YOTALA,vacunaciones en menores de 1 ano,bcg,2019-07-01,3,5,0,0,8
YUNCHARA,vacunaciones en menores de 1 ano,bcg,2019-07-01,0,2,1,4,7
ZUDAÑEZ,vacunaciones en menores de 1 ano,bcg,2019-07-01,6,5,1,0,12
ACACIO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,1,2
ACHACACHI,vacunaciones en menores de 1 ano,bcg,2019-08-01,11,17,12,10,50
ACHOCALLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,9,1,1,17
AIQUILE,vacunaciones en menores de 1 ano,bcg,2019-08-01,12,21,0,0,33
ALALAY,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,1,3,6
ALCALA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,0,1
ALTO BENI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,1,1,6
ANCORAIMES,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,2,5,2,10
ANDAMARCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,1,0,3
ANTEQUERA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,0,0,4
ANZALDO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,2,1,3
APOLO,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,6,4,3,19
ARAMPAMPA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,4,5
ARANI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,4,0,0,5
ARBIETO,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,5,3,1,14
ARQUE,vacunaciones en menores de 1 ano,bcg,2019-08-01,8,7,3,4,22
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,bcg,2019-08-01,24,20,1,2,47
ATOCHA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,7,4,2,16
AUCAPATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,1,0,3
AYATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,1,0,2
AYO AYO,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,1,6,11
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,bcg,2019-08-01,8,9,5,7,29
AZURDUY,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,7,3,3,20
BATALLAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,2,7,7,19
BAURES,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,0,0,4
BERMEJO,vacunaciones en menores de 1 ano,bcg,2019-08-01,39,23,0,0,62
BETANZOS,vacunaciones en menores de 1 ano,bcg,2019-08-01,15,8,8,5,36
BOLIVAR,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,5,8,13
BOYUIBE,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,0,1
BUENA VISTA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,1,1,0,4
CABEZAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,16,17,16,22,71
CAIROMA,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,2,2,3,14
"CAIZA ""D""",vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,3,2,7
CAJUATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,3,0,0,10
CALACOTO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,0,4,4
CALAMARCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,5,5,14
CAMARGO,vacunaciones en menores de 1 ano,bcg,2019-08-01,10,15,1,0,26
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,bcg,2019-08-01,2,0,0,0,2
CAMIRI,vacunaciones en menores de 1 ano,bcg,2019-08-01,43,55,0,0,98
CAPINOTA,vacunaciones en menores de 1 ano,bcg,2019-08-01,15,11,0,0,26
CAQUIAVIRI,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,2,1,3
CARACOLLO,vacunaciones en menores de 1 ano,bcg,2019-08-01,9,11,0,1,21
CARANAVI,vacunaciones en menores de 1 ano,bcg,2019-08-01,40,21,2,2,65
CARAPARI,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,3,2,1,11
CARIPUYO,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,2,1,1,5
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,0,2,6
CATACORA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,1,3
CHACARILLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,0,1
CHALLAPATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,15,26,4,7,52
CHAQUI,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,4,2,4,13
CHARAGUA,vacunaciones en menores de 1 ano,bcg,2019-08-01,16,21,24,23,84
CHARAÑA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
CHAYANTA,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,8,1,3,19
CHIMORE,vacunaciones en menores de 1 ano,bcg,2019-08-01,18,15,2,5,40
CHIPAYA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,0,2
CHOQUE COTA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
CHUA COCANI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,bcg,2019-08-01,10,14,0,0,24
CHUMA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,4,2,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,4,0,8
CKOCHAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,4,2,10
CLIZA,vacunaciones en menores de 1 ano,bcg,2019-08-01,12,6,0,5,23
COBIJA,vacunaciones en menores de 1 ano,bcg,2019-08-01,76,55,2,4,137
COCAPATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,2,9,8,22
COCHABAMBA,vacunaciones en menores de 1 ano,bcg,2019-08-01,775,668,5,0,1448
COIPASA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,bcg,2019-08-01,30,20,0,0,50
"COLCHA ""K""",vacunaciones en menores de 1 ano,bcg,2019-08-01,5,2,5,5,17
COLLANA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,2,1,4
COLOMI,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,13,0,0,20
COLPA BELGICA,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,2,0,0,7
COLQUECHACA,vacunaciones en menores de 1 ano,bcg,2019-08-01,10,7,21,13,51
COLQUENCHA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,2,6,10
COLQUIRI,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,3,8,4,21
COMANCHE,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
COMARAPA,vacunaciones en menores de 1 ano,bcg,2019-08-01,13,20,0,0,33
COMBAYA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,1,2
CONCEPCION,vacunaciones en menores de 1 ano,bcg,2019-08-01,13,10,5,2,30
COPACABANA,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,6,2,1,15
CORIPATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,4,12,0,0,16
CORO CORO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,3,1,4
COROICO,vacunaciones en menores de 1 ano,bcg,2019-08-01,11,12,3,3,29
CORQUE,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,3,0,7
COTAGAITA,vacunaciones en menores de 1 ano,bcg,2019-08-01,11,9,4,3,27
COTOCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,50,48,3,0,101
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,17,9,15,11,52
CUEVO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,1,0,2
CULPINA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,10,0,3,16
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
CURVA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,2,3,5
DESAGUADERO,vacunaciones en menores de 1 ano,bcg,2019-08-01,4,3,0,1,8
EL ALTO,vacunaciones en menores de 1 ano,bcg,2019-08-01,653,696,58,56,1463
EL CHORO,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
EL PUENTE(STC),vacunaciones en menores de 1 ano,bcg,2019-08-01,6,7,0,1,14
EL PUENTE(TJA),vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,1,6,11
EL TORNO,vacunaciones en menores de 1 ano,bcg,2019-08-01,49,43,3,2,97
EL VILLAR,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,bcg,2019-08-01,13,9,1,1,24
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,bcg,2019-08-01,20,20,0,0,40
ESCOMA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,4,1,3,11
EUCALIPTUS,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,1,0,0,3
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,bcg,2019-08-01,3,0,0,0,3
EXALTACION,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,1,0,3
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,bcg,2019-08-01,4,3,2,1,10
FILADELFIA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,0,2,0,5
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,bcg,2019-08-01,10,4,0,1,15
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,0,3,7
GUANAY,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,4,1,0,12
GUAQUI,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,0,2,2
GUAYARAMERIN,vacunaciones en menores de 1 ano,bcg,2019-08-01,52,44,3,1,100
GUTIERREZ,vacunaciones en menores de 1 ano,bcg,2019-08-01,9,8,0,1,18
HUACARETA,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,1,2,0,8
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
HUACHACALLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,bcg,2019-08-01,13,9,1,3,26
HUARACAJE,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,0,0,4
HUARINA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,2,0,2,5
HUATAJATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,1,0,0,3
HUAYLLAMARCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,0,1
HUMANATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,5,3,8
ICHOCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,4,2,8
ICLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,1,4,3,10
INCAHUASI,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,3,1,0,7
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,9,8,17
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,bcg,2019-08-01,8,7,0,0,15
IXIAMAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,1,1,0,7
JESUS DE MACHACA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,7,2,13
LA ASUNTA,vacunaciones en menores de 1 ano,bcg,2019-08-01,26,30,3,4,63
LA GUARDIA,vacunaciones en menores de 1 ano,bcg,2019-08-01,52,50,3,7,112
LA PAZ,vacunaciones en menores de 1 ano,bcg,2019-08-01,766,722,6,6,1500
LA RIVERA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,0,1
LAGUNILLAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,0,0,4
LAJA,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,11,8,5,31
LAS CARRERAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,0,1
LICOMA PAMPA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
LLALLAGUA,vacunaciones en menores de 1 ano,bcg,2019-08-01,9,11,32,30,82
LLICA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,2,0,1,5
LORETO,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,7,9,18
LURIBAY,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,0,2
MACHACAMARCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,0,0,0,2
MACHARETI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,2,1,0,4
MAGDALENA,vacunaciones en menores de 1 ano,bcg,2019-08-01,7,11,5,1,24
MAIRANA,vacunaciones en menores de 1 ano,bcg,2019-08-01,11,8,0,0,19
MALLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,0,1
MAPIRI,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,8,2,6,22
MECAPACA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,3,1,2,9
MINEROS,vacunaciones en menores de 1 ano,bcg,2019-08-01,15,9,0,0,24
MIZQUE,vacunaciones en menores de 1 ano,bcg,2019-08-01,12,10,2,0,24
MOCOMOCO,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,2,4,3,10
MOJINETE,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,1,1,1,6
MONTEAGUDO,vacunaciones en menores de 1 ano,bcg,2019-08-01,39,22,1,1,63
MONTERO,vacunaciones en menores de 1 ano,bcg,2019-08-01,144,126,3,3,276
MORO MORO,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,0,1,2
MOROCHATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,5,5,3,4,17
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,0,2
OCURI,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,6,3,5,15
OKINAWA,vacunaciones en menores de 1 ano,bcg,2019-08-01,8,11,0,0,19
OMEREQUE,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,1,0,0,3
ORURO,vacunaciones en menores de 1 ano,bcg,2019-08-01,338,324,7,2,671
PADCAYA,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,6,4,0,13
PADILLA,vacunaciones en menores de 1 ano,bcg,2019-08-01,9,6,0,0,15
PAILON,vacunaciones en menores de 1 ano,bcg,2019-08-01,28,33,41,64,166
PALCA,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,3,4,5,13
PALOS BLANCOS,vacunaciones en menores de 1 ano,bcg,2019-08-01,12,12,4,2,30
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,1,0,1
PAMPA GRANDE,vacunaciones en menores de 1 ano,bcg,2019-08-01,4,2,0,0,6
PAPEL PAMPA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,0,3,3,8
PASORAPA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
PATACAMAYA,vacunaciones en menores de 1 ano,bcg,2019-08-01,23,17,3,4,47
PAZÑA,vacunaciones en menores de 1 ano,bcg,2019-08-01,2,0,0,4,6
PELECHUCO,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,3,1,6
POCOATA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,0,15,9,24
POCONA,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,1,2,3,6
POJO (CBBA),vacunaciones en menores de 1 ano,bcg,2019-08-01,7,3,4,2,16
POOPO,vacunaciones en menores de 1 ano,bcg,2019-08-01,3,1,0,0,4
PORCO,vacunaciones en menores de 1 ano,bcg,2019-08-01,6,2,0,1,9
POROMA,vacunaciones en menores de 1 ano,bcg,2019-08-01,8,3,11,5,27
PORONGO,vacunaciones en menores de 1 ano,bcg,2019-08-01,4,1,1,1,7
PORTACHUELO,vacunaciones en menores de 1 ano,bcg,2019-08-01,10,15,0,0,25
PORVENIR,vacunaciones en menores de 1 ano,bcg,2019-08-01,1,1,0,0,2
POSTRER VALLE,vacunaciones en menores de 1 ano,bcg,2019-08-01,0,2,0,0,2
POTOSI,vacunaciones en menores de 1 ano,bcg,2019-08-01,228,205,13,15,461
