,group,variable,month,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS DENTRO,ANTINEUMOCÓCICA 1RA DOSIS FUERA,ANTINEUMOCÓCICA 1RA DOSIS FUERA,TOTALES
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,32,52,2,4,90
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,1,0,3,4,8
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,6,4,3,0,13
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,3,5,3,4,15
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,68,53,1,1,123
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,7,1,0,1,9
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,24,17,1,0,42
VINTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,33,32,15,9,89
VITICHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,2,2,1,2,7
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,0,2,0,1,3
WARNES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,130,114,7,1,252
YACO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,1,2,1,0,4
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,67,74,4,9,154
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,3,5,1,0,9
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,12,8,0,0,20
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,37,31,20,18,106
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,6,6,1,1,14
YOTALA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,5,0,3,0,8
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,1,0,4,3,8
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-06-01,4,3,2,3,12
ACACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,1,3,3,8
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,16,4,4,48
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,20,22,1,1,44
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,16,4,5,38
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,8,1,2,22
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,7,1,2,16
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,2,0,1,5
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,5,3,1,12
APOLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,14,3,3,30
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,1,3,5
ARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,4,0,0,6
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,9,5,4,31
ARQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,8,4,1,19
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,45,39,1,0,85
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,4,3,2,17
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,3,0,1,6
AYATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,3,3,0,8
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,11,0,1,19
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,6,6,3,23
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,1,1,3,6
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,8,0,0,17
BAURES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,6,0,0,11
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,1,0,0,1
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,3,0,1,7
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,32,37,0,1,70
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,14,7,5,36
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,2,0,3
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,2,1,2,5
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,4,0,0,13
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,17,1,4,33
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,19,22,8,13,62
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,6,1,1,10
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,1,1,0,9
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,11,0,1,24
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,1,1,3,6
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,4,1,3,14
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,8,1,0,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,3,0,0,3
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,37,34,4,1,76
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,19,16,1,0,36
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,4,0,0,9
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,7,2,7,29
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,39,38,0,3,80
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,12,1,0,25
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,1,1,6
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,1,0,0,5
CATACORA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,0,0,3
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,22,23,11,8,64
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,0,0,3,9
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,23,28,11,18,80
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,0,0,1
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,3,1,0,11
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,28,28,6,4,66
CHIPAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,1,0,0,3
CHOQUE COTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,0,0,1,1
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,4,1,0,14
CHUMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,3,2,8
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,0,4,5,13
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,3,2,6,19
CLIZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,14,12,1,8,35
COBIJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,65,53,13,11,142
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,9,12,12,38
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,670,652,4,4,1330
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,44,29,2,2,77
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,5,2,0,15
COLLANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,1,0,0,4
COLOMI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,14,1,2,41
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,9,0,0,15
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,20,24,3,8,55
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,3,0,0,13
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,8,4,3,21
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,2,0,0,4
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,18,20,2,0,40
COMBAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,0,0,1,4
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,22,20,12,6,60
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,3,3,4,14
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,11,0,0,24
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,4,1,0,8
COROICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,13,4,3,28
CORQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,1,0,0,4
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,6,3,6,22
COTOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,93,72,7,2,174
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,20,30,1,0,51
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,0,1,0,3
CUEVO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,4,3,0,10
CULPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,7,0,2,21
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,1,0,0,5
CURVA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,1,0,0,3
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,3,1,0,9
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,676,601,217,223,1717
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,1,0,0,2
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,8,0,1,18
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,0,1,1,7
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,63,45,3,4,115
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,3,0,1,7
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,4,5,2,20
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,31,52,12,9,104
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,2,1,5,10
ESMERALDA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,0,1,2
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,0,1,5
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,0,2,6
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,2,0,0,4
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,17,7,4,3,31
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,3,0,5,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,8,5,1,38
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,6,0,1,11
GUANAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,10,0,1,20
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,1,1,1,6
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,55,46,3,2,106
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,5,3,2,14
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,3,0,0,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,0,0,1,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,9,12,6,40
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,8,0,0,17
HUARINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,0,2,6
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,3,0,0,6
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,2,0,0,2
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,2,0,5
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,3,1,2,6
ICLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,2,0,1,3
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,5,3,2,15
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,0,0,0,2
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,6,0,4,15
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,4,2,3,18
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,7,1,0,18
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,2,1,0,10
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,43,32,1,4,80
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,130,116,3,2,251
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,561,527,12,12,1112
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,5,1,1,9
LAJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,16,10,2,1,29
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,2,0,0,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,0,0,3
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,24,17,27,92
LLICA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,1,0,0,6
LORETO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,2,0,0,5
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,2,1,3,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,0,0,3
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,2,0,0,7
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,11,1,0,23
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,9,0,0,21
MALLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,0,4,0,4
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,26,10,2,2,40
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,10,0,2,17
MINEROS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,21,2,2,49
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,22,10,1,2,35
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,3,6,2,14
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,3,0,1,8
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,19,15,2,1,37
MONTERO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,165,160,6,6,337
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,3,1,0,6
MOROCHATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,6,4,14
NACEBE (SANTA ROSA DEL ABUNA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,3,1,0,5
NUEVO MANOA (NUEVA ESPERANZA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,0,2,1,3
OCURI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,6,4,4,18
OKINAWA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,10,0,2,22
OMEREQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,3,1,0,8
ORURO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,302,273,7,16,598
PADCAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,4,0,0,15
PADILLA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,7,0,0,16
PAILON,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,22,32,5,7,66
PALCA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,9,5,6,32
PALOS BLANCOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,12,14,6,2,34
PAMPA AULLAGAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,3,0,6
PAMPA GRANDE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,12,0,0,22
PAPEL PAMPA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,2,3,0,9
PATACAMAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,20,17,0,4,41
PAZÑA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,1,0,4
PELECHUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,2,0,1,7
POCOATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,4,7,5,25
POCONA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,5,2,7,15
POJO (CBBA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,7,4,0,15
POOPO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,3,0,1,6
PORCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,6,0,1,18
POROMA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,10,2,5,21
PORONGO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,14,1,5,25
PORTACHUELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,19,29,1,0,49
PORVENIR,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,4,1,1,9
POTOSI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,197,173,31,38,439
PRESTO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,4,1,1,7
PUCARA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,0,0,1
PUCARANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,14,13,7,6,40
PUERTO ACOSTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,5,1,5,14
PUERTO CARABUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,0,2,1,7
PUERTO GONZALO MORENO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,1,1,5
PUERTO PEREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,2,0,0,3
PUERTO QUIJARRO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,13,2,1,26
PUERTO RICO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,9,5,1,1,16
PUERTO SILES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,1,2,0,4
PUERTO SUAREZ,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,13,5,10,16,44
PUERTO VILLARROEL,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,69,57,9,5,140
PUNA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,9,4,7,25
PUNATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,34,32,5,3,74
QUIABAYA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,0,1,0,0,1
QUILLACOLLO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,98,83,61,68,310
QUIME,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,6,0,0,11
QUIRUSILLAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,0,0,0,2
RAQAYPAMPA(ETA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,5,1,1,9
RAVELO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,7,6,4,20
REYES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,5,10,9,31
RIBERALTA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,103,112,3,6,224
ROBORE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,15,18,5,2,40
RURRENABAQUE,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,24,17,1,1,43
SACABA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,105,129,75,64,373
SACABAMBA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,2,0,0,5
SACACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,8,9,5,7,29
SAIPINA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,7,0,0,8
SALINAS DE GARCI MENDOZA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,2,0,0,7
SAMAIPATA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,4,1,1,9
SAN AGUSTIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,0,0,1
SAN ANDRES,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,8,1,0,15
SAN ANDRES DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,3,3,0,1,7
SAN ANTONIO DE ESMORUCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,1,0,0,0,1
SAN ANTONIO DE LOMERIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,5,6,1,0,12
SAN BENITO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,2,5,1,2,10
SAN BORJA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,60,63,14,6,143
SAN BUENA VENTURA,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,10,5,1,2,18
SAN CARLOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,16,15,0,2,33
SAN IGNACIO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,30,19,6,6,61
SAN IGNACIO DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,63,63,14,7,147
SAN JAVIER(BNI),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,3,0,0,7
SAN JAVIER(STC),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,18,10,1,1,30
SAN JOAQUIN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,4,9,0,0,13
SAN JOSE DE CHIQUITOS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,27,26,23,21,97
SAN JUAN DE YAPACANI,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,11,6,2,0,19
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,36,38,9,8,91
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,6,6,3,1,16
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,20,8,0,1,29
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,18,10,6,8,42
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,23,24,2,2,51
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 1ra dosis,2019-07-01,7,9,2,1,19
