,group,variable,month,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS DENTRO,ANTINEUMOCÓCICA 3RA DOSIS FUERA,ANTINEUMOCÓCICA 3RA DOSIS FUERA,TOTALES
SAN JULIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,20,25,12,8,65
SAN LORENZO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,3,4,2,15
SAN LORENZO(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,14,18,0,0,32
SAN LUCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,16,10,4,1,31
SAN MATIAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,8,0,0,16
SAN MIGUEL DE VELASCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,6,2,5,20
SAN PABLO DE LIPEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,1,1,0,2
SAN PEDRO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,10,4,1,21
SAN PEDRO DE BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,10,9,10,37
SAN PEDRO DE CURAHUARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,4,0,1,11
SAN PEDRO DE TIQUINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,1,1,0,4
SAN PEDRO(PND),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,0,0,0,1
SAN RAFAEL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,5,8,1,0,14
SAN RAMON BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,2,1,2,6
SAN RAMON SCZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,5,0,1,13
SANTA ANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,5,10,6,2,23
SANTA CRUZ DE LA SIERRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1170,1096,23,39,2328
SANTA ROSA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,10,0,0,17
SANTA ROSA DEL SARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,7,1,0,16
SANTIAGO DE CALLAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,3,1,0,5
SANTIAGO DE HUARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,3,2,2,7
SANTIAGO DE HUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,1,0,0,1
SANTIAGO DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,2,1,0,6
SANTIVAÑES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,3,2,0,6
SANTUARIO DE QUILLACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,0,2,2,4
SAPAHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,0,1,0,4
SENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,5,4,5,1,15
SHINAOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,8,3,4,23
SICA SICA (VILLA AROMA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,5,0,0,11
SICAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,0,0,0,2
SIPE SIPE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,26,32,4,9,71
SOPACHUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,1,1,5,9
SORACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,7,0,1,10
SORATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,10,3,3,20
SUCRE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,216,210,13,13,452
TACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,0,0,0,1
TACACOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,10,3,0,15
TACOBAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,3,1,3,9
TACOPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,3,2,1,8
TAPACARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,6,4,3,21
TARABUCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,5,6,6,24
TARACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,1,0,2,6
TARATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,1,1,2,8
TARIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,150,126,14,12,302
TARVITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,3,4,3,16
TEOPONTE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,10,6,2,0,18
TIAHUANACU,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,4,0,1,9
TINGUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,14,6,10,7,37
TIPUANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,1,4,2,10
TIQUIPAYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,22,38,20,17,97
TIRAQUE (CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,11,8,2,10,31
TITO YUPANQUI (PARQUIPUJIO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,0,0,1,1
TOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,5,0,1,8
TOLATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,1,2,2,8
TOLEDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,4,0,1,6
TOMAVE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,4,1,3,12
TOMINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,3,2,1,10
TORO TORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,7,5,1,14
TOTORA(CBBA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,9,4,2,21
TOTORA(ORR),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,1,0,0,4
TRIGAL,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,1,1,0,2
TRINIDAD,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,78,64,3,0,145
TUPIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,29,27,3,3,62
TURCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,2,0,0,2
UMALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,1,1,1,3
UNCIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,19,12,2,3,36
URIONDO (A. CONCEPCION),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,10,1,0,18
URUBICHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,1,0,0,9
UYUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,25,22,3,2,52
VACAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,3,0,1,6
VALLEGRANDE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,9,8,1,0,18
VIACHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,35,32,5,3,75
VILA VILA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,2,2,4,10
VILLA CHARCAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,7,8,6,5,26
VILLA MONTES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,31,34,2,2,69
VILLA NUEVA (LOMA ALTA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,0,3,1,5
VILLA RIVERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,5,4,0,1,10
VILLA SERRANO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,6,0,1,10
VILLA TUNARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,48,42,2,5,97
VILLA VACA GUZMAN (MUYUPAMPA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,8,3,0,1,12
VILLAZON,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,25,33,4,3,65
VINTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,30,25,17,8,80
VITICHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,9,2,0,1,12
WALDO BALLIVIAN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,4,0,0,4
WARNES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,104,97,4,5,210
YACO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,3,2,2,1,8
YACUIBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,61,47,6,9,123
YAMPARAEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,1,0,1,1,3
YANACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,5,3,0,0,8
YAPACANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,19,33,16,4,72
YOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,6,3,1,3,13
YOTALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,4,2,2,2,10
YUNCHARA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,0,0,2,0,2
ZUDAÑEZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-06-01,2,5,0,3,10
ACACIO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,0,0,1,4
ACHACACHI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,13,17,5,5,40
ACHOCALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,17,26,0,0,43
AIQUILE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,10,12,0,2,24
ALALAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,1,1,0,3
ALCALA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,3,0,0,3
ALTO BENI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,10,8,0,0,18
ANCORAIMES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,5,5,2,16
ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,2,0,1,4
ANTEQUERA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,1,2
ANZALDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,4,2,2,10
APOLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,7,12,3,2,24
ARAMPAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,0,2,2,5
ARANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,4,3,3,16
ARBIETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,11,9,3,8,31
ARQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,8,4,4,0,16
ASCENCION DE GUARAYOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,23,20,0,1,44
ATOCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,7,1,0,14
AUCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,2,0,0,5
AYATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,3,0,0,5
AYO AYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,6,0,0,8
AYOPAYA (V. DE INDEPENDENCIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,18,9,9,8,44
AZURDUY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,10,3,8,5,26
BATALLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,6,1,1,12
BAURES,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,3,0,0,4
BELEN DE ANDAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,0,2,0,3
BELEN DE URMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,1,0,2,4
BELLA FLOR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,2,3,2,10
BERMEJO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,31,32,3,1,67
BETANZOS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,19,16,2,3,40
BOLIVAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,0,3,3,7
BOLPEBRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,1,2
BOYUIBE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,5,0,2,10
BUENA VISTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,15,7,1,0,23
CABEZAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,13,11,5,5,34
CAIROMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,1,0,4,9
"CAIZA ""D""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,8,0,1,14
CAJUATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,11,0,0,17
CALACOTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,0,2,0,4
CALAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,12,5,0,0,17
CAMARGO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,8,9,2,0,19
CAMATAQUI (C. VILLA ABECIA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,4,1,1,6
CAMIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,28,28,2,4,62
CAPINOTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,8,20,0,0,28
CAQUIAVIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,2,1,2,10
CARACOLLO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,9,6,5,26
CARANAVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,43,35,8,4,90
CARAPARI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,11,15,2,0,28
CARIPUYO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,0,0,1,3
CARMEN RIVERO TORREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,4,0,1,7
CATACORA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,1,2
CHACARILLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,2,0,0,2
CHALLAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,21,19,8,7,55
CHAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,3,0,1,8
CHARAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,17,13,14,10,54
CHARAÑA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,1,0,1,3
CHAYANTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,12,1,0,16
CHIMORE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,21,19,1,1,42
CHUA COCANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,1,0,0,2
CHULUMANI (V. DE LA LIBERTAD),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,12,7,3,1,23
CHUMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,3,1,2,10
CHUQUIHUTA AYLLU JUCUMANI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,5,2,3,14
CKOCHAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,4,2,3,14
CLIZA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,17,12,0,2,31
COBIJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,46,33,21,17,117
COCAPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,7,5,6,6,24
COCHABAMBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,626,604,3,11,1244
COIPASA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,0,1
COLCAPIRHUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,36,37,2,2,77
"COLCHA ""K""",vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,6,1,1,17
COLLANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,2,0,0,6
COLOMI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,10,12,3,3,28
COLPA BELGICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,4,0,1,11
COLQUECHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,27,19,18,12,76
COLQUENCHA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,7,0,0,11
COLQUIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,7,5,10,7,29
COMANCHE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,3,0,0,3
COMARAPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,16,16,3,1,36
CONCEPCION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,12,12,13,9,46
COPACABANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,7,3,0,19
CORIPATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,12,11,0,0,23
CORO CORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,2,1,2,9
COROICO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,4,5,0,18
CORQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,2,1,1,8
COTAGAITA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,8,4,3,24
COTOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,79,61,11,5,156
CRUZ DE MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,0,0,1,1
CUATRO CAÑADAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,19,17,2,0,38
CUCHUMUELA (V. G. VILLARROEL),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,2,1,2,6
CUEVO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,1,1,3
CULPINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,7,3,3,18
CURAHUARA DE CARANGAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,1,0,0,3
CURVA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,0,0,0,1
DESAGUADERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,6,1,1,12
EL ALTO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,557,514,175,185,1431
EL CHORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,2,1,0,5
EL PUENTE(STC),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,12,8,0,0,20
EL PUENTE(TJA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,2,2,2,10
EL TORNO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,58,48,3,1,110
EL VILLAR,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,0,0,0,2
ENTRE RIOS TRJ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,11,8,1,2,22
ENTRE RIOS CBBA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,34,34,2,3,73
ESCOMA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,2,2,3,8
EUCALIPTUS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,3,0,0,7
EUREKA (SANTOS MERCADO),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,2,1,0,7
EXALTACION,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,1,2
FERNANDEZ ALONSO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,7,0,3,16
FILADELFIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,2,1,6,12
GENERAL SAAVEDRA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,14,16,2,1,33
GRAL. J.J. PEREZ (CHARAZANI),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,1,0,2,8
GUANAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,7,0,4,20
GUAQUI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,2,0,3
GUAYARAMERIN,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,27,30,2,2,61
GUTIERREZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,3,0,0,6
HUACARETA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,4,3,1,10
HUACAYA (VILLA DE HUACAYA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,0,2,0,4
HUACHACALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,0,0,0,1
HUANUNI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,18,11,5,5,39
HUARACAJE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,6,2,1,2,11
HUARINA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,3,4,2,2,11
HUATAJATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,3,0,0,4
HUAYLLAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,2,0,0,4
HUMANATA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,0,3,0,3
ICHOCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,2,2,0,4
ICLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,1,0,2,8
INCAHUASI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,7,5,3,19
INGAVI (HUMAITA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,1,0,0,3
INQUISIVI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,2,5,3,0,10
IRUPANA (VILLA DE LANZA),vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,16,1,2,28
IXIAMAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,5,1,0,11
JESUS DE MACHACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,6,0,3,14
LA ASUNTA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,33,16,2,0,51
LA GUARDIA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,122,121,2,2,247
LA PAZ,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,510,468,9,19,1006
LAGUNILLAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,4,3,3,2,12
LAJA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,7,10,0,1,18
LAS CARRERAS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,0,1,1,2
LICOMA PAMPA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,4,0,1,10
LLALLAGUA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,25,28,28,23,104
LLICA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,3,0,0,4
LORETO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,2,0,0,3
LURIBAY,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,5,0,0,10
MACHACAMARCA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,1,4,0,0,5
MACHARETI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,3,0,1,9
MAGDALENA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,13,10,0,3,26
MAIRANA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,11,11,0,0,22
MALLA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,4,1,6
MAPIRI,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,18,12,0,0,30
MECAPACA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,9,2,2,1,14
MINEROS,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,17,23,2,0,42
MIZQUE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,10,10,9,4,33
MOCOMOCO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,5,1,1,2,9
MOJINETE,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,0,1
MOJOCOYA,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,7,6,4,1,18
MONTEAGUDO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,11,16,2,2,31
MONTERO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,110,95,10,8,223
MORO MORO,vacunaciones en menores de 1 ano,antineumococica 3ra dosis,2019-07-01,0,1,0,4,5
