,group,variable,month,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,N° DE SINTOMÁTICOS RESPIRATORIOS CANTIDAD,TOTALES
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,0,3
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,79,67,146
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,7,14,21
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,4,7
TIAWANACU,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,0,1
TINGUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,17,10,27
TIPUANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,16,10,26
TIQUIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,13,14,27
TIRAQUE (CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,6,9
TOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,3,4
TODOS SANTOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,0,1,1
TOLATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,2,1,3
TOLEDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,2,4,6
TOMAVE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,5,4,9
TOMINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,9,8,17
TORO TORO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,5,0,5
TOTORA(CBBA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,2,5
TOTORA(ORR),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,4,5
TRINIDAD,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,64,37,101
TUPIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,17,8,25
TURCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,6,7
UMALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,0,1
UNCIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,13,15,28
URIONDO (A. CONCEPCION),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,0,3
URUBICHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,3,2,5
UYUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,10,1,11
VACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,4,0,4
VALLEGRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,8,3,11
VIACHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,21,26,47
VILA VILA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,0,1
VILLA CHARCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,17,21,38
VILLA MONTES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,34,26,60
VILLA NUEVA (LOMA ALTA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,1,2
VILLA RIVERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,1,0,1
VILLA SERRANO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,8,12,20
VILLA TUNARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,58,44,102
VILLA VACA GUZMAN (MUYUPAMPA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,6,7,13
VILLAZON,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,15,15,30
VINTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,8,10,18
VITICHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,5,5,10
WARNES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,70,81,151
YACUIBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,69,58,127
YAMPARAEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,11,7,18
YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,78,75,153
YOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,2,2,4
YOTALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,5,6,11
YUNCHARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,0,2,2
YUNGUYO DE LITORAL,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,0,1,1
ZUDAÑEZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-06-01,18,17,35
ACACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
ACHACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,3,9
ACHOCALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,2,6
AIQUILE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,0,3
ALALAY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
ALCALA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,7,7
ALTO BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,5,9
ANCORAIMES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,0,7
ANDAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,1,5
ANTEQUERA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
ANZALDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,5,12
APOLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,2,9
ARAMPAMPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,3,7
ARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
ARBIETO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,7,8
ARQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,5,10
ASCENCION DE GUARAYOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,8,16
ATOCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
AUCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
AYATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
AYOPAYA (V. DE INDEPENDENCIA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,9,5,14
AZURDUY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,5,12
BATALLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
BAURES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
BELEN DE URMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
BELLA FLOR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
BERMEJO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,20,21,41
BETANZOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,8,13
BOLPEBRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,4,5
BOYUIBE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,15,23
CABEZAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,11,10,21
"CAIZA ""D""",tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,7,14
CALACOTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
CALAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,2,4
CAMARGO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,6,16
CAMATAQUI (C. VILLA ABECIA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
CAMIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,23,21,44
CAPINOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,7,11
CAQUIAVIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
CARACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,2,5
CARANAVI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,62,44,106
CARAPARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,6,13
CARIPUYO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,4,4
CARMEN RIVERO TORREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
CHALLAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,25,24,49
CHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,9,12
CHARAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,3,10
CHAYANTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,4,11
CHIMORE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,16,12,28
CHIPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
CHOQUE COTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,3,4
CHUA COCANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
CHULUMANI (V. DE LA LIBERTAD),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,13,14,27
CHUMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,2,4
CHUQUIHUTA AYLLU JUCUMANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,0,4
CKOCHAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,4,9
CLIZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,10,18
COBIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,38,26,64
COCAPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,11,15
COCHABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,283,229,512
COLCAPIRHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,22,28,50
"COLCHA ""K""",tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,7,11
COLOMI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
COLPA BELGICA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
COLQUECHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,15,5,20
COLQUENCHA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
COLQUIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
COMARAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,6,9
CONCEPCION,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,21,15,36
CORIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,7,13
COROICO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,14,8,22
CORQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
COTAGAITA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,15,8,23
COTOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,34,24,58
CUATRO CAÑADAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,15,17,32
CUEVO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
CULPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,10,17
CURAHUARA DE CARANGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
CURVA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
DESAGUADERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,1,5
EL ALTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,293,299,592
EL CHORO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
EL PUENTE(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,0,3
EL PUENTE(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,4,11
EL TORNO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,43,47,90
EL VILLAR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
ENTRE RIOS TRJ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,8,12
ENTRE RIOS CBBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,20,17,37
ESCOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
EUCALIPTUS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,6,11
EUREKA (SANTOS MERCADO),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
FERNANDEZ ALONSO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,8,14
FILADELFIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,3,4
GENERAL SAAVEDRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
GRAL. J.J. PEREZ (CHARAZANI),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
GUANAY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,16,20
GUAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
GUAYARAMERIN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,18,15,33
GUTIERREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,6,7
HUACARETA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,6,8
HUACAYA (VILLA DE HUACAYA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
HUACHACALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
HUANUNI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,41,23,64
HUARINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,2,7
HUATAJATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
HUAYLLAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
ICHOCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
ICLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,4,7
INCAHUASI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,11,21
INGAVI (HUMAITA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
INQUISIVI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,3,7
IRUPANA (VILLA DE LANZA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,12,0,12
IXIAMAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
JESUS DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,5,11
LA ASUNTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,28,12,40
LA GUARDIA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,45,63,108
LA PAZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,319,323,642
LA RIVERA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
LAGUNILLAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,0,4
LAJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,3,4
LAS CARRERAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,1,7
LLALLAGUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,30,14,44
LLICA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
MACHACAMARCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
MACHARETI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,6,8
MAGDALENA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,2,5
MAIRANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
MALLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
MAPIRI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,12,2,14
MECAPACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
MINEROS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,6,11
MIZQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,9,9,18
MOCOMOCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,2,5
MOJOCOYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,6,6
MONTEAGUDO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,27,14,41
MONTERO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,587,86,673
MOROCHATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,4,7
NACEBE (SANTA ROSA DEL ABUNA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
NAZACARA DE PACAJES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
OCURI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,8,12
OKINAWA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,8,13
OMEREQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
ORURO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,147,138,285
PADCAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,8,16
PADILLA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,6,13
PAILON,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,11,5,16
PALCA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,2,10
PALOS BLANCOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,29,19,48
PAMPA AULLAGAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
PAMPA GRANDE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,1,5
PATACAMAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,6,14
PAZÑA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
PELECHUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,4,4
POCOATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,6,8
POCONA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,3,9
POOPO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,4,10
PORCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
POROMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,5,4,9
PORONGO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,4,7
PORTACHUELO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,9,6,15
PORVENIR,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,2,9
POSTRER VALLE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
POTOSI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,36,30,66
PRESTO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,9,15
PUCARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
PUCARANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,5,6
PUERTO ACOSTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
PUERTO CARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
PUERTO GONZALO MORENO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
PUERTO PEREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,2,4
PUERTO QUIJARRO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,17,13,30
PUERTO RICO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
PUERTO SILES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,1,1
PUERTO SUAREZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,13,5,18
PUERTO VILLARROEL,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,50,53,103
PUNA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,8,6,14
PUNATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,20,14,34
QUIABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
QUILLACOLLO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,78,96,174
RAVELO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,4,8
REYES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
RIBERALTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,46,40,86
ROBORE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,6,16
RURRENABAQUE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,11,18
SABAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
SACABA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,70,59,129
SACABAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
SACACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,5,9
SAIPINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,4,5
SALINAS DE GARCI MENDOZA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
SAMAIPATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
SAN ANDRES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,5,8
SAN ANTONIO DE LOMERIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
SAN BENITO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,2,4
SAN BORJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,22,32
SAN BUENA VENTURA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,4,10
SAN CARLOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,11,13,24
SAN IGNACIO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,9,4,13
SAN IGNACIO DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,7,14
SAN JAVIER(STC),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,3,5
SAN JOAQUIN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
SAN JOSE DE CHIQUITOS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,6,10
SAN JUAN DE YAPACANI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,4,6
SAN JULIAN,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,23,23,46
SAN LORENZO(TJA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,10,20
SAN LUCAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,20,20,40
SAN MATIAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
SAN MIGUEL DE VELASCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,4,6
SAN PEDRO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,7,14
SAN PEDRO DE BUENA VISTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,10,20
SAN PEDRO DE CURAHUARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
SAN PEDRO DE QUEMES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,3,4
SAN PEDRO DE TIQUINA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,0,2
SAN PEDRO(PND),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
SAN RAFAEL,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
SAN RAMON BENI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
SAN RAMON SCZ,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,7,10
SANTA ANA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,9,5,14
SANTA CRUZ DE LA SIERRA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,645,646,1291
SANTA ROSA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
SANTA ROSA DEL SARA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,4,14
SANTIAGO DE CALLAPA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,0,1
SANTIAGO DE HUARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,5,12
SANTIAGO DE MACHACA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,2,2
SANTIVAÑES,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
SANTUARIO DE QUILLACAS,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,5,7
SAPAHAQUI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,1,4
SENA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
SHINAOTA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,27,16,43
SICA SICA (VILLA AROMA),tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
SIPE SIPE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,12,16,28
SOPACHUY,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,4,14
SORACACHI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,4,7,11
SORATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,10,1,11
SUCRE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,161,202,363
TACACOMA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,2,3
TACOBAMBA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,3,5,8
TACOPAYA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,1,3
TAHUA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,1,1,2
TAPACARI,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,7,9,16
TARABUCO,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,13,9,22
TARATA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,0,7,7
TARIJA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,61,76,137
TARVITA,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,2,5,7
TEOPONTE,tuberculosis y lepra,n de sintomaticos respiratorios,2018-07-01,6,3,9
